
[00:00:00.000 --> 00:00:02.680]  多謝敬拜隊帶領我們進入敬拜
[00:43:54.440 --> 00:43:56.440]  即是要告訴他們
[00:43:56.440 --> 00:43:58.440]  賞賜的是耶和華
[00:43:58.440 --> 00:44:01.440]  收取的是耶和華
[00:44:01.440 --> 00:44:07.440]  雖然所羅門曾經追求擴張統治版圖
[00:44:07.440 --> 00:44:10.440]  智慧和安居自業
[00:44:10.440 --> 00:44:14.440]  所有物質的享受
[00:44:14.440 --> 00:44:17.440]  他用這些東西為他人生的目的
[00:44:17.440 --> 00:44:21.440]  但是經過這一次之後
[00:44:21.440 --> 00:44:26.440]  他明白了什麼是真正值得追求的
[00:44:26.440 --> 00:44:29.440]  所以我們看到
[00:44:29.440 --> 00:44:31.440]  在傳道書裡
[00:44:31.440 --> 00:44:33.440]  他不斷地告訴我們
[00:44:33.440 --> 00:44:36.440]  原來他之前所追求的所有東西
[00:44:36.440 --> 00:44:39.440]  都是虛空、暴風
[00:44:39.440 --> 00:44:42.440]  對人是毫無益處的
[00:44:42.440 --> 00:44:45.440]  他在第十二章一節那裡
[00:44:45.440 --> 00:44:46.440]  我們可以一起讀嗎?
[00:44:46.440 --> 00:44:47.440]  一二三
[00:44:47.440 --> 00:44:53.440]  你趁著年幼衰敗的日子尚未來到
[00:44:53.440 --> 00:44:58.440]  就是你所說我毫無喜來的那些年日
[00:44:58.440 --> 00:45:00.440]  未曾臨近之先
[00:45:00.440 --> 00:45:04.440]  當紀念做你的主
[00:45:04.440 --> 00:45:06.440]  所以到最後
[00:45:06.440 --> 00:45:12.440]  雖然所羅門好像沒有親身經歷過國家的撕裂
[00:45:12.440 --> 00:45:15.440]  但是他自己體會到
[00:45:15.440 --> 00:45:16.440]  他所做的一切
[00:45:16.440 --> 00:45:18.440]  他所追求的
[00:45:18.440 --> 00:45:20.440]  他所關注的
[00:45:20.440 --> 00:45:23.440]  原來到最後對他來說
[00:45:23.440 --> 00:45:26.440]  他帶他去到一個骨頭路
[00:45:26.440 --> 00:45:28.440]  一切都是沒有意義的
[00:45:28.440 --> 00:45:34.440]  所以勸喻所有的人要及早紀念神
[00:45:34.440 --> 00:45:39.440]  與神建立親密的關係
[00:45:39.440 --> 00:45:45.440]  我不知道大家有沒有記得
[00:45:45.440 --> 00:45:49.440]  所羅門第一次拿了神的智慧
[00:45:49.440 --> 00:45:51.440]  神賜予他智慧的時候
[00:45:51.440 --> 00:45:54.440]  所羅門判了一件什麼案子?
[00:45:57.440 --> 00:45:59.440]  那兩個妓女
[00:45:59.440 --> 00:46:04.440]  看看那個嬰孩是屬於哪個媽媽的
[00:46:04.440 --> 00:46:08.440]  所羅門用神賜予他的智慧
[00:46:08.440 --> 00:46:14.440]  去分辨哪個是真正的媽媽
[00:46:14.440 --> 00:46:17.440]  今天同樣
[00:46:17.440 --> 00:46:23.440]  神都用他的審判
[00:46:23.440 --> 00:46:29.440]  他的管教去幫助我們分辨
[00:46:29.440 --> 00:46:34.440]  哪個才是真正的基督徒
[00:46:34.440 --> 00:46:37.440]  有時可能我們活了那麼久
[00:46:37.440 --> 00:46:39.440]  做了基督徒那麼久
[00:46:39.440 --> 00:46:44.440]  連自己都不知道
[00:46:44.440 --> 00:46:47.440]  我不知道大家有沒有感覺到
[00:46:47.440 --> 00:46:49.440]  其實恩福的目者
[00:46:49.440 --> 00:46:52.440]  大家都是年紀越來越大了
[00:46:52.440 --> 00:46:54.440]  就好像社會一樣
[00:46:54.440 --> 00:46:56.440]  教會就是社會的縮影
[00:46:56.440 --> 00:46:59.440]  所以我們教會都是面臨一個
[00:46:59.440 --> 00:47:02.440]  目者的退休潮
[00:47:02.440 --> 00:47:05.440]  所以我們有些目者經常在討論
[00:47:05.440 --> 00:47:12.440]  怎樣去finish well
[00:47:12.440 --> 00:47:16.440]  要finish well其實真的不是很容易
[00:47:16.440 --> 00:47:18.440]  要堅持
[00:47:18.440 --> 00:47:20.440]  我自己都在想
[00:47:20.440 --> 00:47:23.440]  我自己怎樣可以finish well
[00:47:23.440 --> 00:47:25.440]  我想如果我不finish well
[00:47:25.440 --> 00:47:27.440]  神就會管教我
[00:47:27.440 --> 00:47:29.440]  所以對自己的提醒
[00:47:29.440 --> 00:47:31.440]  都是希望和大家分享的時候
[00:47:31.440 --> 00:47:34.440]  不是我們要努力做什麼
[00:47:34.440 --> 00:47:39.440]  而是好像神不斷提醒所羅門一樣
[00:47:39.440 --> 00:47:42.440]  要我們不斷去檢視自己的生命
[00:47:42.440 --> 00:47:45.440]  是否有跟從神
[00:47:45.440 --> 00:47:47.440]  是否有遵守他的誡命
[00:47:47.440 --> 00:47:50.440]  還有要去留心神的提醒
[00:47:50.440 --> 00:47:54.440]  無論是神自己或者透過聖靈的提醒
[00:47:54.440 --> 00:47:57.440]  甚至是神透過其他人的提醒
[00:47:57.440 --> 00:47:59.440]  還有第三
[00:47:59.440 --> 00:48:02.440]  要學習怎樣遠離試探
[00:48:02.440 --> 00:48:05.440]  只要我們願意去這樣做的時候
[00:48:05.440 --> 00:48:07.440]  記得保羅曾經在菲勒比書
[00:48:07.440 --> 00:48:09.440]  一章十六節這樣說過
[00:48:09.440 --> 00:48:10.440]  他說
[00:48:10.440 --> 00:48:14.440]  我深信那在你們心裡動了美好工作的
[00:48:14.440 --> 00:48:17.440]  到了耶穌基督的日子
[00:48:17.440 --> 00:48:21.440]  必完成這工作
[00:48:21.440 --> 00:48:27.440]  神會完成祂要我們每個人完成的工作
[00:48:27.440 --> 00:48:29.440]  今日我們的責任
[00:48:29.440 --> 00:48:32.440]  就是要謹守遵從
[00:48:32.440 --> 00:48:34.440]  跟隨祂的話
[00:48:34.440 --> 00:48:35.440]  祂的誡命
[00:48:35.440 --> 00:48:37.440]  緊緊的跟著祂
[00:48:37.440 --> 00:48:39.440]  和祂建立好的關係
[00:48:39.440 --> 00:48:43.440]  祂自然就會告訴我們我們應該怎樣做
[00:48:43.440 --> 00:48:46.440]  讓我們一起祈禱
[00:48:46.440 --> 00:48:48.440]  天上父神
[00:48:48.440 --> 00:48:50.440]  很多謝你
[00:48:50.440 --> 00:48:54.440]  透過這位這麼厲害
[00:48:54.440 --> 00:48:58.440]  這麼顯赫的君王
[00:48:58.440 --> 00:49:00.440]  讓我們看到
[00:49:00.440 --> 00:49:03.440]  原來什麼人都會有軟弱的時候
[00:49:03.440 --> 00:49:05.440]  而我們不會覺得自卑
[00:49:05.440 --> 00:49:10.440]  相反我們可以藉著他的例子
[00:49:10.440 --> 00:49:14.440]  禁止他發生在我們身上的事情
[00:49:14.440 --> 00:49:17.440]  要知道我們真的要好好的
[00:49:17.440 --> 00:49:19.440]  去跟從祢
[00:49:19.440 --> 00:49:22.440]  不要太自負
[00:49:22.440 --> 00:49:24.440]  不要以為自己已經做得到
[00:49:24.440 --> 00:49:27.440]  不要依靠自己的聰明
[00:49:27.440 --> 00:49:30.440]  神求祢不斷提醒我們每個人
[00:49:30.440 --> 00:49:32.440]  讓我們自己可以經常監察
[00:49:32.440 --> 00:49:35.440]  我們自己的心思意念
[00:49:35.440 --> 00:49:39.440]  幫助我們知道怎樣走在祢的路上
[00:49:39.440 --> 00:49:43.440]  避開撒旦的試探
[00:49:43.440 --> 00:49:45.440]  感謝神你聽我們的祈禱
[00:49:45.440 --> 00:49:47.440]  祈禱是奉主耶穌特色的命求
