
[00:00:00.000 --> 00:00:03.960]  今晚我想跟大家分享一個題目
[00:39:00.280 --> 00:39:01.720]  「怎樣用不同的眼光」
[00:39:01.720 --> 00:39:04.120]  「去看眼前的試煉和挑戰」
[00:39:04.120 --> 00:39:08.720]  (祈禱)
[00:39:08.720 --> 00:39:13.440]  (祈禱)
[00:39:13.440 --> 00:39:18.520]  (祈禱)
[00:39:18.520 --> 00:39:21.480]  (祈禱)
[00:39:21.480 --> 00:39:22.680]  我們一起祈禱
[00:39:22.680 --> 00:39:24.240]  主,我們來到你面前
[00:39:24.240 --> 00:39:27.520]  確實我們有時很軟弱
[00:39:27.520 --> 00:39:30.960]  我們經常靠著自己的方法去面對
[00:39:31.040 --> 00:39:34.400]  甚至當我們不懂得再怎麼做的時候
[00:39:34.400 --> 00:39:36.760]  我們很容易選擇去躺平
[00:39:36.760 --> 00:39:39.680]  但主,祢的話語再次提醒我們
[00:39:39.680 --> 00:39:42.520]  我們不要再做三心兩意的人
[00:39:42.520 --> 00:39:46.080]  我們學習的是專一地尋求祢
[00:39:46.080 --> 00:39:50.040]  專一地讓祢的話語治安我們的生命
[00:39:50.040 --> 00:39:52.040]  主,願祢帶領我們
[00:39:52.040 --> 00:39:54.520]  當我們看見聖經時
[00:39:54.520 --> 00:39:55.360]  祢告訴我們
[00:39:55.360 --> 00:39:58.240]  祢是一個口齒與眾人
[00:39:58.240 --> 00:40:00.200]  不斥責人的時候
[00:40:00.760 --> 00:40:03.720]  祢仍然是這麼接納軟弱的我們
[00:40:03.720 --> 00:40:05.520]  願祢帶領我們
[00:40:05.520 --> 00:40:08.200]  讓剛才節目所向你訴說的
[00:40:08.200 --> 00:40:10.480]  主,願祢引領我們每一個生命
[00:40:10.480 --> 00:40:12.640]  願祢的話語成為我們腳前的
[00:40:12.640 --> 00:40:14.640]  燈路上的光,去指引我們
[00:40:14.640 --> 00:40:17.320]  讓我們面對生命中
[00:40:17.320 --> 00:40:19.720]  可能不停出現的試煉的時候
[00:40:19.720 --> 00:40:22.400]  我們看見每一次試煉的時候
[00:40:22.400 --> 00:40:27.240]  我們能夠更加堅固地站穩在裡面
[00:40:27.240 --> 00:40:29.160]  我們走在祢的指引裡
[00:40:29.600 --> 00:40:30.920]  主,願祢帶領我們的生命
[00:40:30.920 --> 00:40:32.600]  讓我們的生命無論在面對
[00:40:32.600 --> 00:40:35.040]  每一個階段、每一個光景的時候
[00:40:35.040 --> 00:40:37.280]  我們仍然能夠繼續認定祢
[00:40:37.280 --> 00:40:38.480]  是我們的生命的主
[00:40:38.480 --> 00:40:42.280]  我們仍然能夠繼續去信靠祢
[00:40:42.280 --> 00:40:44.600]  去面對我們生命中不同的挑戰
[00:40:44.600 --> 00:40:47.320]  主,願祢帶領我們每一個頂尖的生命
[00:40:47.320 --> 00:40:49.520]  主,感謝祢,聽祂的禱告
[00:40:49.520 --> 00:40:51.800]  其後交託,奉准明求,阿門

