
[00:00:00.000 --> 00:00:02.360]  各位頂指妹 各位恩福的朋友
[00:33:08.320 --> 00:33:11.360]  這是我們「Righteous」的關係裡
[00:33:11.360 --> 00:33:13.080]  產生的一個定規
[00:33:13.080 --> 00:33:17.000]  以致我們的資源能夠最好使用
[00:33:17.000 --> 00:33:18.800]  所以這個行公義
[00:33:18.800 --> 00:33:20.400]  和上面的「Righteous」有不同的
[00:33:20.400 --> 00:33:23.720]  是因為上面的上帝和我們的關係
[00:33:23.720 --> 00:33:25.040]  人與人之間的關係
[00:33:25.040 --> 00:33:26.840]  人與神之間的關係
[00:33:26.840 --> 00:33:28.880]  再定下這些定規
[00:33:28.880 --> 00:33:30.160]  用一個反面的例子
[00:33:30.160 --> 00:33:31.640]  大家可能會更加明白
[00:33:31.640 --> 00:33:35.240]  這正是耶穌對宗教團體的一個指控
[00:33:35.240 --> 00:33:36.360]  在耶穌來到的時候
[00:33:36.360 --> 00:33:40.120]  文士和法利賽人所有的定規是做得很足的
[00:33:40.120 --> 00:33:43.480]  耶穌在《馬太福音》23章
[00:33:43.480 --> 00:33:45.320]  是這樣說他們
[00:33:45.320 --> 00:33:46.920]  他說 我們一起讀這段經文
[00:33:46.920 --> 00:33:48.160]  1、2、3
[00:33:48.160 --> 00:33:53.720]  「你們這假冒為善的文士和法利賽人有和了
[00:33:53.720 --> 00:33:57.040]  因為你們將薄荷帶回鄉
[00:33:57.040 --> 00:34:00.000]  小回鄉獻上十分之一
[00:34:00.000 --> 00:34:02.520]  那律法上更重要的事
[00:34:02.520 --> 00:34:05.520]  就是公義、憐憫、信實
[00:34:05.520 --> 00:34:07.520]  你們反倒不做
[00:34:07.520 --> 00:34:10.360]  這原是你們該做的
[00:34:10.360 --> 00:34:14.400]  至於那些奉獻也不可廢棄」
[00:34:14.400 --> 00:34:16.440]  我們都會在窗台種植
[00:34:16.440 --> 00:34:18.600]  有一天牧師上來你家探望你
[00:34:18.600 --> 00:34:19.120]  就問你
[00:34:19.120 --> 00:34:21.800]  你種的這棵蔥和薄荷
[00:34:21.800 --> 00:34:24.680]  好像沒有給十分之一
[00:34:24.680 --> 00:34:25.440]  那你會怎樣呢?
[00:34:25.440 --> 00:34:28.000]  你真的覺得我都很煩吧
[00:34:28.000 --> 00:34:30.320]  這就是法利賽人的警方
[00:34:30.320 --> 00:34:34.600]  耶穌在這裡只是用「Respect」和「Hazard」這兩個字
[00:34:34.600 --> 00:34:37.560]  去肯定所有定規背後的中心點
[00:34:37.560 --> 00:34:39.720]  是上帝和人釋放的關係
[00:34:39.720 --> 00:34:43.320]  不是用這些關係將人壓制了下去
[00:34:43.320 --> 00:34:45.080]  在尼加書裡面
[00:34:45.080 --> 00:34:49.440]  上帝首先想以色列人回到他的順服的裡面
[00:34:49.440 --> 00:34:52.920]  所以他數算他拯救裡面上帝獻出的那份義
[00:34:52.920 --> 00:34:56.720]  以至以色列人再一次有份感恩、不抱怨的心
[00:34:56.720 --> 00:34:58.200]  然後在這份心裡面
[00:34:58.200 --> 00:34:59.520]  上帝再一次跟他說
[00:34:59.520 --> 00:35:01.320]  你要回到上帝的定規裡面
[00:35:01.320 --> 00:35:03.400]  上帝的公平和慈愛裡面
[00:35:03.400 --> 00:35:06.760]  讓你的能力、讓你的資源得到釋放
[00:35:06.760 --> 00:35:09.640]  而上帝第三點再跟他說
[00:35:09.640 --> 00:35:11.240]  如果不是這樣的時候
[00:35:11.240 --> 00:35:13.560]  你們會落在審判的裡面
[00:35:13.560 --> 00:35:14.840]  在審判的裡面
[00:35:14.840 --> 00:35:18.560]  或許很多時候人才會回到上帝的裡面
[00:35:18.560 --> 00:35:20.920]  單單慈愛未必足夠
[00:35:20.920 --> 00:35:23.440]  上帝就去數算以色列人
[00:35:23.440 --> 00:35:26.880]  特別耶路撒冷城的罪惡
[00:35:26.880 --> 00:35:30.400]  9至16節正正是對耶路撒冷的一個呼喊
[00:35:30.400 --> 00:35:34.920]  依法是量度容量的 天平和法馬是量度重量的
[00:35:34.920 --> 00:35:37.680]  神的子民已經很習慣地離開了神
[00:35:37.680 --> 00:35:39.280]  用這些虛假的工具
[00:35:39.280 --> 00:35:41.120]  再加上謊話詭詐
[00:35:41.120 --> 00:35:44.640]  令到整個城市陷入了財富的追求
[00:35:44.640 --> 00:35:46.880]  在第二章、第三章不斷見到
[00:35:46.880 --> 00:35:49.040]  他們只是一個財富追求的城市
[00:35:49.040 --> 00:35:50.160]  面對一個這樣的城市
[00:35:50.160 --> 00:35:53.240]  上帝定下了他的懲罰和懲罰的人
[00:35:53.240 --> 00:35:56.400]  他的報應包括當地耶路撒冷的人
[00:35:56.400 --> 00:35:59.040]  他們吃不飽 肚子會空空
[00:35:59.040 --> 00:36:05.720]  我想說和合本在189幾年翻譯裡面已經很文雅
[00:36:05.720 --> 00:36:07.720]  考慮到我們中國人的文雅
[00:36:07.720 --> 00:36:09.280]  原文不是肚子空空
[00:36:09.280 --> 00:36:10.920]  原文是很嚴厲地說
[00:36:10.920 --> 00:36:13.720]  你的肚子裡面只是充滿糞便
[00:36:13.720 --> 00:36:15.840]  這是一個很粗俗的說法
[00:36:15.840 --> 00:36:17.560]  當你這樣搶奪的時候
[00:36:17.560 --> 00:36:20.360]  你的肚子裡面只是充滿了糞便
[00:36:20.360 --> 00:36:22.560]  而原文更顯出了上帝那種憤怒
[00:36:22.560 --> 00:36:25.680]  他說不單止是你人的身體受報
[00:36:25.680 --> 00:36:28.360]  你在這個欺騙的行騙的城市裡面
[00:36:28.360 --> 00:36:30.000]  整個城市受報
[00:36:30.000 --> 00:36:31.520]  人會被挪走
[00:36:31.520 --> 00:36:33.720]  就算被挪走的那天你逃脫了
[00:36:33.720 --> 00:36:34.960]  刀劍也會臨到你
[00:36:34.960 --> 00:36:36.720]  這是指100年後
[00:36:36.720 --> 00:36:39.600]  巴比倫人的侵略來到的秘魯
[00:36:39.600 --> 00:36:42.240]  然後他說你所有的產業都會很慘淡
[00:36:42.240 --> 00:36:44.520]  冬天的播種和秋收的橄欖
[00:36:44.520 --> 00:36:46.680]  都產不到糧食和沒有新油
[00:36:46.680 --> 00:36:50.080]  甚至他說到
[00:36:50.080 --> 00:36:51.840]  好像暗利和阿哈
[00:36:51.840 --> 00:36:53.720]  這個以色列人兩父子
[00:36:53.720 --> 00:36:55.320]  這兩父子在位的時候
[00:36:55.320 --> 00:36:56.680]  建立了薩馬利亞城
[00:36:56.680 --> 00:36:57.920]  一個很宏偉
[00:36:57.920 --> 00:37:00.840]  也是一個很有經濟實力的國家
[00:37:00.840 --> 00:37:03.120]  他當時還和大衛的子孫結交
[00:37:03.120 --> 00:37:05.320]  在財政財技上都很好
[00:37:05.320 --> 00:37:07.720]  不過上帝說其實他們將會滅亡
[00:37:07.720 --> 00:37:11.280]  今天耶路撒冷都會和薩馬利亞一樣
[00:37:11.280 --> 00:37:12.640]  將會被滅亡
[00:37:12.640 --> 00:37:14.320]  很感恩很特別
[00:37:14.320 --> 00:37:16.280]  希西加讀完這些經文之後
[00:37:16.280 --> 00:37:17.880]  他悔改
[00:37:17.880 --> 00:37:20.680]  他在人生的最終點裡面悔改
[00:37:20.680 --> 00:37:23.120]  以至他在亞述人面前得勝
[00:37:23.120 --> 00:37:25.680]  但是同樣他被擄的後果
[00:37:25.680 --> 00:37:27.680]  或者100年之後被擄的後果
[00:37:27.680 --> 00:37:29.280]  卻是不得改變
[00:37:29.280 --> 00:37:31.960]  這個對我們都有很多的提醒
[00:37:31.960 --> 00:37:33.080]  第一個提醒
[00:37:33.080 --> 00:37:34.600]  首先大家知道
[00:37:34.600 --> 00:37:35.960]  無論如何
[00:37:35.960 --> 00:37:37.360]  我們都不要說謊
[00:37:37.360 --> 00:37:38.440]  不要欺騙人
[00:37:38.440 --> 00:37:40.720]  這個對我們信徒的提醒
[00:37:40.720 --> 00:37:42.120]  你做生意好
[00:37:42.120 --> 00:37:44.000]  你做買賣好
[00:37:44.000 --> 00:37:45.600]  這個都是對我們的提醒
[00:37:45.600 --> 00:37:46.360]  不作欺騙
[00:37:46.360 --> 00:37:48.840]  因為我們說的話每一句都是真話
[00:37:48.840 --> 00:37:52.200]  這個已經將我們從這個城市裡面拯救出來
[00:37:52.200 --> 00:37:54.680]  第二點都很重要的
[00:37:54.680 --> 00:37:57.840]  千萬不要被騙
[00:37:57.840 --> 00:38:02.320]  如果有尼穆斯打電話給你說
[00:38:02.320 --> 00:38:04.600]  就算是我的電話號碼
[00:38:04.600 --> 00:38:06.200]  問你借20元
[00:38:06.200 --> 00:38:09.240]  你都不要借給他行不行
[00:38:09.240 --> 00:38:10.600]  不要被騙
[00:38:10.600 --> 00:38:14.520]  有時看是10元8元
[00:38:14.520 --> 00:38:16.040]  但是可以去到成億
[00:38:16.040 --> 00:38:18.160]  去到八十幾億
[00:38:18.160 --> 00:38:19.600]  可以有很深遠
[00:38:19.600 --> 00:38:21.640]  甚至剛才經文講到殘暴
[00:38:21.640 --> 00:38:24.720]  謊話詭詐殺人的後果
[00:38:24.720 --> 00:38:26.400]  其實橫幅院的大火
[00:38:26.400 --> 00:38:29.160]  正是揭露著另一種的欺騙
[00:38:29.160 --> 00:38:32.160]  和欺騙背後那種的可怕
[00:38:32.160 --> 00:38:34.160]  圍標
[00:38:34.160 --> 00:38:36.320]  可能以往我們都無力去對付
[00:38:36.320 --> 00:38:39.240]  大火之後政府發現了有25個工程項目
[00:38:39.240 --> 00:38:42.240]  即時發現有25個工程項目有圍標
[00:38:42.240 --> 00:38:45.000]  早兩個星期發現另外17個屋苑
[00:38:45.000 --> 00:38:48.120]  和大廈有工程被圍標
[00:38:48.120 --> 00:38:52.040]  我們看到其實罪是很可怕的在蔓延
[00:38:52.040 --> 00:38:54.440]  甚至人是控制不了
[00:38:54.440 --> 00:38:58.280]  甚至我們多努力的檢控都控制不了
[00:38:58.280 --> 00:39:02.160]  在一個走在螺旋形的城市
[00:39:02.160 --> 00:39:04.040]  希西加很不同
[00:39:04.040 --> 00:39:05.640]  我們看看他的人生
[00:39:05.640 --> 00:39:07.680]  他自己悔改之後
[00:39:07.680 --> 00:39:10.480]  他拯救了他那一代人
[00:39:10.480 --> 00:39:11.560]  但是耶路撒冷
[00:39:11.560 --> 00:39:13.560]  希西加在25歲作王
[00:39:13.560 --> 00:39:15.760]  40歲的時候當他最病危的時候
[00:39:15.760 --> 00:39:17.680]  他很謙卑去禱告
[00:39:17.680 --> 00:39:20.360]  上帝祝福他賜他極多的財富
[00:39:20.360 --> 00:39:22.080]  但在那一刻他失敗
[00:39:22.080 --> 00:39:23.920]  他依靠巴比倫人
[00:39:23.920 --> 00:39:25.360]  上帝提醒他
[00:39:25.360 --> 00:39:27.360]  上帝有個亞述人去攻擊他
[00:39:27.360 --> 00:39:29.760]  他收到尼加書的時候他就悔改
[00:39:29.760 --> 00:39:31.560]  他看完這本書的時候他就悔改
[00:39:31.560 --> 00:39:33.080]  上帝拯救了他那一代人
[00:39:33.080 --> 00:39:36.000]  以致他那一代人不用被亞述人擄去
[00:39:36.000 --> 00:39:42.320]  換取了另100年的一個時間
[00:39:42.320 --> 00:39:45.400]  我們看到一個城市失陷的螺旋
[00:39:45.400 --> 00:39:47.040]  帶來的惡果
[00:39:47.040 --> 00:39:52.120]  尼加書其實有三個組織
[00:39:52.120 --> 00:39:53.920]  尼加書有三個聽
[00:39:53.920 --> 00:39:55.400]  是上帝不斷叫人去聽
[00:39:55.400 --> 00:39:57.320]  首先第一他叫萬民去聽
[00:39:57.320 --> 00:39:59.800]  萬民聽是看見以色列人拜偶像
[00:39:59.800 --> 00:40:01.640]  然後他就親吞人的家業
[00:40:01.640 --> 00:40:03.160]  以色列人會被擄的
[00:40:03.160 --> 00:40:05.520]  以色列人將會被巴比倫人擄去
[00:40:05.520 --> 00:40:09.000]  不過上帝最終會帶人在審判裡面走出來
[00:40:09.000 --> 00:40:11.160]  這是尼加書第一個控告
[00:40:11.160 --> 00:40:12.840]  和第一個的盼望
[00:40:12.840 --> 00:40:13.800]  去到三次五章
[00:40:13.800 --> 00:40:16.320]  以色列神再開控訴以色列的領袖
[00:40:16.320 --> 00:40:19.320]  你剝削人和你自己都在做占卜
[00:40:19.320 --> 00:40:20.960]  其實你都不信神
[00:40:20.960 --> 00:40:22.680]  不過上帝說最後
[00:40:22.680 --> 00:40:24.840]  伯利恆會有新的領袖來到
[00:40:24.840 --> 00:40:26.520]  救主將會來臨
[00:40:26.520 --> 00:40:30.760]  將會打敗撒旦看似巨大的力量
[00:40:30.760 --> 00:40:32.440]  第三個聽就是六至七章
[00:40:32.440 --> 00:40:34.000]  就是今天的經文
[00:40:34.000 --> 00:40:36.400]  就是上帝說耶路撒冷你厭煩
[00:40:36.400 --> 00:40:37.680]  你造假
[00:40:37.680 --> 00:40:40.160]  不過尼加用自己簽名
[00:40:40.160 --> 00:40:42.920]  作了這段經文最後一個的簽名
[00:40:42.920 --> 00:40:45.040]  尼加這個字就是Michael這個字
[00:40:45.040 --> 00:40:47.760]  我們當中可能很多人都叫Michael
[00:40:47.760 --> 00:40:50.760]  Michael這個字翻譯出來是有誰像神
[00:40:50.760 --> 00:40:53.200]  Who is like God
[00:40:53.200 --> 00:40:55.840]  在人和罪的不斷的循環裡面
[00:40:55.840 --> 00:40:56.480]  沒有出路裡面
[00:40:56.480 --> 00:40:57.840]  尼加用自己的名字
[00:40:57.840 --> 00:40:59.720]  簽下他的名字
[00:40:59.720 --> 00:41:01.040]  去預示著以色列人
[00:41:01.040 --> 00:41:02.520]  即是說你被擄到巴比倫
[00:41:02.520 --> 00:41:03.480]  他提醒以色列人
[00:41:03.480 --> 00:41:06.360]  他說有哪一個神明像你
[00:41:06.360 --> 00:41:07.960]  Who is like God
[00:41:07.960 --> 00:41:09.400]  赦免罪孽
[00:41:09.400 --> 00:41:11.760]  饒恕他產業中愚民的罪過
[00:41:11.760 --> 00:41:13.240]  他不永遠懷怒
[00:41:13.240 --> 00:41:14.440]  喜愛私恩
[00:41:14.440 --> 00:41:16.000]  他必轉回憐憫我們
[00:41:16.000 --> 00:41:17.920]  把我們的罪孽踏在腳下
[00:41:17.920 --> 00:41:19.200]  他必將
[00:41:19.200 --> 00:41:20.880]  你必將他們一切的罪
[00:41:20.880 --> 00:41:22.920]  投於深海
[00:41:22.920 --> 00:41:24.520]  除了我們要小心內斂
[00:41:24.520 --> 00:41:26.680]  除了我們不要騙人
[00:41:26.680 --> 00:41:29.280]  我們唯有生於伯利恆的救主
[00:41:29.280 --> 00:41:32.440]  他帶出那份超乎公平的公義
[00:41:32.440 --> 00:41:35.240]  將我們引返去和他的有個義的關係裡面
[00:41:35.240 --> 00:41:36.920]  我們再活在他的定規
[00:41:36.920 --> 00:41:38.280]  他的安排下面
[00:41:38.280 --> 00:41:41.280]  人才可以在罪的困鎖裡面重新出發
[00:41:41.280 --> 00:41:44.320]  這個就是尼加對這個城市的信息
[00:41:44.320 --> 00:41:46.160]  回到和神合而的關係裡面
[00:41:46.160 --> 00:41:47.640]  顯出上帝的公義
[00:41:47.640 --> 00:41:51.960]  希西加聽見尼加這個審判他悔改
[00:41:51.960 --> 00:41:54.520]  他在亞述人面前蒙拯救
[00:41:54.520 --> 00:41:57.440]  我們的御府祈將會來臨
[00:41:57.440 --> 00:42:00.560]  我們也在樓下貼了我們的海報
[00:42:00.560 --> 00:42:01.840]  提醒大家
[00:42:01.840 --> 00:42:03.360]  我們這一刻開始
[00:42:03.360 --> 00:42:06.520]  在御府祈裡面等候復活節的來臨
[00:42:06.520 --> 00:42:08.600]  我在等候的日子有幾件事
[00:42:08.600 --> 00:42:12.360]  我也鼓勵也挑戰大家去做
[00:42:12.360 --> 00:42:17.840]  第一 我想大家至少在接下來的一個星期
[00:42:17.840 --> 00:42:20.480]  我們學習我們不抱怨
[00:42:20.480 --> 00:42:22.760]  我們學習寫感恩的事情
[00:42:22.760 --> 00:42:24.880]  以致教會不同
[00:42:24.880 --> 00:42:25.880]  一個星期做到
[00:42:25.880 --> 00:42:27.480]  我們嘗試一個月去做
[00:42:27.480 --> 00:42:30.920]  寫在神面前常常感恩
[00:42:30.920 --> 00:42:32.560]  去在耶穌裡面拿力量
[00:42:32.560 --> 00:42:33.560]  當你常常感恩的時候
[00:42:33.560 --> 00:42:36.240]  你就感受到主常在你身邊
[00:42:36.240 --> 00:42:38.000]  他會常在你身邊和你說話
[00:42:38.000 --> 00:42:40.680]  帶領著你常常的感恩
[00:42:40.680 --> 00:42:43.280]  第二 很期望大家
[00:42:43.280 --> 00:42:47.760]  在既然要改變這個城市
[00:42:47.760 --> 00:42:50.080]  我們看到香港人還有很多愛心
[00:42:50.080 --> 00:42:51.760]  在宏福苑的大火裡面
[00:42:51.760 --> 00:42:53.680]  很快拿到幾十億出來
[00:42:53.680 --> 00:42:55.160]  那份愛心是多麼的大
[00:42:55.160 --> 00:42:57.000]  是多麼的巨大
[00:42:57.000 --> 00:42:58.440]  我們要改變這個城市
[00:42:58.440 --> 00:42:59.680]  正是需要更加多的人
[00:42:59.680 --> 00:43:01.920]  來和上帝有一個關係
[00:43:01.920 --> 00:43:03.120]  在新年裡面
[00:43:03.120 --> 00:43:04.240]  在新的馬年裡面
[00:43:04.240 --> 00:43:06.720]  再將人 大量的朋友
[00:43:06.720 --> 00:43:08.440]  回到教會裡面
[00:43:08.440 --> 00:43:11.320]  雖然我們很多團契現在已經很滿舍
[00:43:11.320 --> 00:43:12.520]  是一件很好的事情
[00:43:12.520 --> 00:43:14.040]  不過我們還有很多團契
[00:43:14.040 --> 00:43:15.240]  正在開新人組
[00:43:15.240 --> 00:43:17.960]  很期望大家將新的朋友帶到裡面
[00:43:17.960 --> 00:43:19.080]  第三
[00:43:19.080 --> 00:43:22.160]  更加是紀念一些離開了教會的信徒
[00:43:22.160 --> 00:43:23.880]  若果所有這九十萬人
[00:43:23.880 --> 00:43:26.240]  按照年報所說都回到教會
[00:43:26.240 --> 00:43:28.640]  全香港的教會要大三倍
[00:43:28.640 --> 00:43:30.400]  才容納到他們
[00:43:30.400 --> 00:43:33.800]  全香港的教會要大三倍才容納到他們
[00:43:33.800 --> 00:43:34.960]  但是我們未必大得完
[00:43:34.960 --> 00:43:37.120]  我們每人帶三位回來
[00:43:37.120 --> 00:43:38.520]  再一次將他們帶到
[00:43:38.520 --> 00:43:40.640]  離家這個信心的旅程裡面
[00:43:40.640 --> 00:43:42.480]  以致我們最後
[00:43:42.480 --> 00:43:45.120]  能夠藉著和上帝的關係
[00:43:45.120 --> 00:43:46.400]  再將這個城市
[00:43:46.400 --> 00:43:48.920]  活回一種愛、誠信
[00:43:48.920 --> 00:43:51.320]  又公平又公義的城市
[00:43:51.320 --> 00:43:54.720]  以致我們能夠離開蛇年
[00:43:54.720 --> 00:43:57.560]  進入一個志在千里的馬年
[00:43:57.560 --> 00:43:59.200]  我們一起祈禱
[00:43:59.200 --> 00:44:04.280]  七位天父
[00:44:04.280 --> 00:44:07.760]  我們知道有很多的朋友
[00:44:07.760 --> 00:44:11.120]  他們對教會可能失去了盼望
[00:44:11.120 --> 00:44:13.160]  失去了信心
[00:44:13.160 --> 00:44:15.320]  求主祢自己親自向他們顯示
[00:44:15.320 --> 00:44:17.240]  亦都安慰他們
[00:44:17.240 --> 00:44:20.800]  將他們的重擔抬起
[00:44:20.800 --> 00:44:24.120]  挪走他們的疑惑和憎恨
[00:44:24.120 --> 00:44:28.080]  以致他們再一次和祢有個完美甜蜜的關係
[00:44:28.080 --> 00:44:31.360]  再一次回到上帝的群體裡面
[00:44:31.360 --> 00:44:33.200]  七位天父我們都多謝祢
[00:44:33.200 --> 00:44:35.520]  祢深深地愛我們
[00:44:35.520 --> 00:44:37.680]  我們都是罪人
[00:44:37.680 --> 00:44:40.200]  我們不是聖人的俱樂部
[00:44:40.200 --> 00:44:43.280]  我們這裡都是我們滿身罪污的罪人
[00:44:43.280 --> 00:44:45.000]  是罪人的醫院
[00:44:45.000 --> 00:44:46.680]  我們只能夠來到十家的面前
[00:44:46.680 --> 00:44:48.360]  數算祢公義的作為
[00:44:48.360 --> 00:44:50.080]  就正如祢將不義的以色列人
[00:44:50.080 --> 00:44:52.800]  一代又一代從他們的圍爐之家
[00:44:52.800 --> 00:44:54.360]  帶到應許之地
[00:44:54.360 --> 00:44:58.040]  我們今天同樣需要祢這樣拯救我們
[00:44:58.040 --> 00:44:59.680]  求祢改變我們的心
[00:44:59.680 --> 00:45:01.200]  改變我們的意念
[00:45:01.200 --> 00:45:04.800]  讓我們既知我們是得罪祢的人
[00:45:04.800 --> 00:45:06.280]  蒙著恩典
[00:45:06.280 --> 00:45:07.960]  讓我們知道這個信仰
[00:45:07.960 --> 00:45:10.040]  知道祢的愛不是重擔
[00:45:10.040 --> 00:45:11.360]  不是厭煩
[00:45:11.360 --> 00:45:12.800]  而是我們的平安
[00:45:12.800 --> 00:45:14.080]  而是我們的喜樂
[00:45:14.080 --> 00:45:15.760]  而是我們的平靜安穩
[00:45:15.760 --> 00:45:18.360]  以致我們因此活出一個信仰
[00:45:18.360 --> 00:45:21.640]  是吸引人來到祢的面前
[00:45:21.640 --> 00:45:23.440]  祢求天父幫助我們
[00:45:23.440 --> 00:45:25.440]  離開所有的虛假
[00:45:25.440 --> 00:45:27.360]  離開所有的謊言
[00:45:27.360 --> 00:45:30.360]  以致我們嘗在祢的能力
[00:45:30.360 --> 00:45:32.840]  嘗在祢的面光之中
[00:45:32.840 --> 00:45:36.720]  讓我們成為一個合理心意的城市
[00:45:36.720 --> 00:45:37.800]  我們這樣禱告
[00:45:37.800 --> 00:45:39.800]  奉耶穌基督的名而求
