
[00:00:00.000 --> 00:00:04.000]  今日跟大家分享的題目很特別
[00:41:30.000 --> 00:41:31.000]  這麼快
[00:41:31.000 --> 00:41:35.000]  之前說這麼多年都戒不了
[00:41:35.000 --> 00:41:37.000]  其實令我們都有點懷疑
[00:41:37.000 --> 00:41:38.000]  弟兄姊妹又好奇
[00:41:38.000 --> 00:41:40.000]  我們又感恩
[00:41:40.000 --> 00:41:42.000]  又有很複雜的心情覺得
[00:41:42.000 --> 00:41:43.000]  很神奇
[00:41:43.000 --> 00:41:44.000]  是不是真的
[00:41:44.000 --> 00:41:45.000]  我仔細問他
[00:41:45.000 --> 00:41:47.000]  你怎麼戒煙的
[00:41:47.000 --> 00:41:49.000]  問他怎麼戒
[00:41:49.000 --> 00:41:52.000]  大家都很聚精會神聽他說
[00:41:52.000 --> 00:41:53.000]  其實他不懂得說
[00:41:53.000 --> 00:41:55.000]  只說一兩句
[00:41:55.000 --> 00:41:56.000]  那不就祈禱了
[00:41:56.000 --> 00:41:57.000]  你教我的
[00:41:57.000 --> 00:41:58.000]  我就祈禱
[00:41:58.000 --> 00:41:59.000]  我就祈禱
[00:41:59.000 --> 00:42:01.000]  怎麼祈禱
[00:42:01.000 --> 00:42:02.000]  神啊我不懂得戒煙
[00:42:02.000 --> 00:42:03.000]  戒不了
[00:42:03.000 --> 00:42:04.000]  這裡這樣戒
[00:42:04.000 --> 00:42:05.000]  以前這樣戒不了
[00:42:05.000 --> 00:42:06.000]  自小吃煙
[00:42:06.000 --> 00:42:07.000]  不知怎麼戒
[00:42:07.000 --> 00:42:08.000]  好想戒
[00:42:08.000 --> 00:42:09.000]  那怎麼辦
[00:42:09.000 --> 00:42:10.000]  跟神說
[00:42:10.000 --> 00:42:12.000]  說完之後
[00:42:12.000 --> 00:42:15.000]  我之前教過他
[00:42:15.000 --> 00:42:17.000]  我們不知道怎麼做的時候
[00:42:17.000 --> 00:42:19.000]  求神的方法去做
[00:42:19.000 --> 00:42:20.000]  他真的說
[00:42:20.000 --> 00:42:21.000]  求神
[00:42:21.000 --> 00:42:23.000]  天后說求你幫助我
[00:42:23.000 --> 00:42:25.000]  用你的方法幫我
[00:42:25.000 --> 00:42:26.000]  我不知道怎麼做
[00:42:26.000 --> 00:42:28.000]  他真的這樣祈禱
[00:42:28.000 --> 00:42:31.000]  祈禱幾天之後一段時間
[00:42:31.000 --> 00:42:34.000]  最多也是兩個星期
[00:42:34.000 --> 00:42:35.000]  不夠兩個星期
[00:42:35.000 --> 00:42:37.000]  因為之前已經戒了
[00:42:37.000 --> 00:42:40.000]  就告訴他
[00:42:40.000 --> 00:42:42.000]  那些煙他就覺得
[00:42:42.000 --> 00:42:43.000]  不知為什麼
[00:42:43.000 --> 00:42:45.000]  那些煙是臭的
[00:42:45.000 --> 00:42:47.000]  我不知道大家覺得煙是臭的嗎
[00:42:47.000 --> 00:42:49.000]  其實是煙是臭的
[00:42:49.000 --> 00:42:54.000]  他那時候覺得煙是香煙
[00:42:54.000 --> 00:42:57.000]  廣告都說香煙
[00:42:57.000 --> 00:43:00.000]  現在是臭煙
[00:43:00.000 --> 00:43:03.000]  他覺得臭會不會再吸
[00:43:03.000 --> 00:43:05.000]  很自然就不會再吸
[00:43:05.000 --> 00:43:06.000]  有些煙是臭的
[00:43:06.000 --> 00:43:07.000]  臭就不吸
[00:43:07.000 --> 00:43:09.000]  就很正常
[00:43:09.000 --> 00:43:11.000]  就戒了
[00:43:11.000 --> 00:43:14.000]  我們每個人都感恩
[00:43:14.000 --> 00:43:16.000]  讚你神
[00:43:16.000 --> 00:43:19.000]  原來神這麼有能力
[00:43:19.000 --> 00:43:22.000]  神的話這麼有功效
[00:43:22.000 --> 00:43:23.000]  他教訓
[00:43:23.000 --> 00:43:24.000]  督責
[00:43:24.000 --> 00:43:26.000]  幫助到他
[00:43:26.000 --> 00:43:27.000]  一個
[00:43:27.000 --> 00:43:28.000]  由生命
[00:43:28.000 --> 00:43:29.000]  由內面
[00:43:29.000 --> 00:43:30.000]  裡面
[00:43:30.000 --> 00:43:31.000]  改變到行為
[00:43:31.000 --> 00:43:32.000]  外面
[00:43:32.000 --> 00:43:33.000]  而且真的
[00:43:33.000 --> 00:43:37.000]  他的生活習慣都改變了
[00:43:37.000 --> 00:43:39.000]  大家覺得很神奇之後
[00:43:39.000 --> 00:43:43.000]  把這些讚美給神
[00:43:43.000 --> 00:43:46.000]  他分享完之後
[00:43:46.000 --> 00:43:48.000]  大家都很感恩
[00:43:48.000 --> 00:43:51.000]  大家都很深刻覺得
[00:43:51.000 --> 00:43:53.000]  神的話真的很有功效
[00:43:53.000 --> 00:43:54.000]  很有能力
[00:43:54.000 --> 00:43:57.000]  不是我們想像中這麼簡單
[00:43:57.000 --> 00:43:58.000]  一些知識
[00:43:58.000 --> 00:43:59.000]  一些理性
[00:43:59.000 --> 00:44:02.000]  而是真的生命改變
[00:44:02.000 --> 00:44:04.000]  如果一個男士沒有信耶穌的話
[00:44:04.000 --> 00:44:07.000]  你說他會不會成功戒煙呢
[00:44:07.000 --> 00:44:08.000]  不會
[00:44:08.000 --> 00:44:10.000]  相信他一定戒不到
[00:44:10.000 --> 00:44:12.000]  因為他之前已經試過了
[00:44:12.000 --> 00:44:15.000]  所以因為聖經的應許
[00:44:15.000 --> 00:44:18.000]  屬神的人得以完全
[00:44:18.000 --> 00:44:20.000]  預備行各樣的善事
[00:44:20.000 --> 00:44:21.000]  所以屬神的人
[00:44:21.000 --> 00:44:24.000]  就可以得到屬神的品格
[00:44:24.000 --> 00:44:28.000]  所以其他戒煙會那些
[00:44:28.000 --> 00:44:30.000]  你看廣告那些
[00:44:30.000 --> 00:44:31.000]  很多都做不到
[00:44:31.000 --> 00:44:36.000]  因為他脫離了聖經的原則
[00:44:36.000 --> 00:44:38.000]  也沒有相信神
[00:44:38.000 --> 00:44:39.000]  相信耶穌
[00:44:39.000 --> 00:44:41.000]  所以沒有辦法
[00:44:41.000 --> 00:44:43.000]  保羅傳承提摩太
[00:44:43.000 --> 00:44:46.000]  不單是他個人的理論
[00:44:46.000 --> 00:44:49.000]  他不是憑個人的修練
[00:44:49.000 --> 00:44:51.000]  也不是憑個人的修練品格
[00:44:51.000 --> 00:44:54.000]  而傳承給他的個人的生命質素
[00:44:54.000 --> 00:44:57.000]  而是他在基督耶穌裡
[00:44:57.000 --> 00:44:58.000]  經見道日
[00:44:58.000 --> 00:45:00.000]  達至他靠聖經原則脫離罪
[00:45:00.000 --> 00:45:02.000]  剛才說的19項21項的罪
[00:45:02.000 --> 00:45:05.000]  靠聖經根生他自己的品格
[00:45:05.000 --> 00:45:06.000]  去傳承保羅
[00:45:06.000 --> 00:45:10.000]  傳承提摩太神父出來的那口氣
[00:45:10.000 --> 00:45:12.000]  就是聖經活現在
[00:45:12.000 --> 00:45:14.000]  來從而傳承給提摩太
[00:45:14.000 --> 00:45:17.000]  如果我們不是屬神的人
[00:45:17.000 --> 00:45:21.000]  我們都不可以得到這份寶貴的傳承
[00:45:21.000 --> 00:45:23.000]  如果你是屬神的人
[00:45:23.000 --> 00:45:25.000]  你們個個都可以得到
[00:45:25.000 --> 00:45:29.000]  這份寶貴的傳承
[00:45:29.000 --> 00:45:32.000]  我們大家一齊有安靜
[00:45:32.000 --> 00:45:34.000]  沉澱一下剛才的訊息
[00:45:34.000 --> 00:45:37.000]  我們閉上眼睛沉澱一下
[00:45:37.000 --> 00:45:43.000]  待會也會有祈禱
[00:45:43.000 --> 00:45:47.000]  聽到今天的講道
[00:45:47.000 --> 00:45:50.000]  有沒有感覺到神的話語
[00:45:50.000 --> 00:45:53.000]  聖經真的這麼美好
[00:45:53.000 --> 00:45:58.000]  神真的這麼好
[00:45:58.000 --> 00:46:02.000]  對生命的品格的成長
[00:46:02.000 --> 00:46:05.000]  是有這麼大的功效
[00:46:05.000 --> 00:46:08.000]  聖經其實對我們生命的品格
[00:46:08.000 --> 00:46:10.000]  對我們生命的成長
[00:46:10.000 --> 00:46:17.000]  是很有幫助的
[00:46:17.000 --> 00:46:18.000]  我想問大家
[00:46:18.000 --> 00:46:21.000]  如果你確信聖經完全是從神而來
[00:46:21.000 --> 00:46:23.000]  是神的密使
[00:46:23.000 --> 00:46:24.000]  我們請你舉手
[00:46:24.000 --> 00:46:26.000]  請你表示感恩
[00:46:26.000 --> 00:46:29.000]  感謝神
[00:46:29.000 --> 00:46:36.000]  如果你願意立志信服
[00:46:36.000 --> 00:46:38.000]  進行聖經的教導
[00:46:38.000 --> 00:46:40.000]  各境然生活
[00:46:40.000 --> 00:46:42.000]  我也請你舉手
[00:46:42.000 --> 00:46:47.000]  感謝神
[00:46:47.000 --> 00:46:50.000]  如果你聽到今天的訊息
[00:46:50.000 --> 00:46:52.000]  很羨慕神的話
[00:46:52.000 --> 00:46:56.000]  很羨慕作為屬神的人
[00:46:56.000 --> 00:47:00.000]  而你之前沒有決定過信耶穌
[00:47:00.000 --> 00:47:02.000]  現在你想信耶穌
[00:47:02.000 --> 00:47:04.000]  我也請你舉手
[00:47:04.000 --> 00:47:06.000]  請問有沒有
[00:47:06.000 --> 00:47:08.000]  或者五樓那裡
[00:47:08.000 --> 00:47:13.000]  同步投影那些
[00:47:13.000 --> 00:47:15.000]  我們一起同心
[00:47:15.000 --> 00:47:21.000]  有的可以我們同心禱告
[00:47:21.000 --> 00:47:22.000]  一起禱告
[00:47:22.000 --> 00:47:25.000]  七夕天父我們願意
[00:47:25.000 --> 00:47:28.000]  在你面前立志
[00:47:28.000 --> 00:47:30.000]  我們也確信聖經
[00:47:30.000 --> 00:47:32.000]  是出自你的口
[00:47:32.000 --> 00:47:36.000]  完全是神所密使
[00:47:36.000 --> 00:47:39.000]  我們也願意信服主
[00:47:39.000 --> 00:47:41.000]  信服神的話
[00:47:41.000 --> 00:47:45.000]  聖經的原則
[00:47:45.000 --> 00:47:48.000]  作為我們生活行為的標準
[00:47:48.000 --> 00:47:51.000]  也願意進行
[00:47:51.000 --> 00:47:54.000]  我們如果有未信主
[00:47:54.000 --> 00:47:58.000]  現在決志想耶穌羨慕我們
[00:47:58.000 --> 00:48:00.000]  是神的道
[00:48:00.000 --> 00:48:03.000]  羨慕作神的屬神的人
[00:48:03.000 --> 00:48:05.000]  求主真是保守
[00:48:05.000 --> 00:48:08.000]  祝福憐憫
[00:48:08.000 --> 00:48:10.000]  也讓頂姐妹
[00:48:10.000 --> 00:48:12.000]  回到團體回到小組
[00:48:12.000 --> 00:48:14.000]  來到在生命上
[00:48:14.000 --> 00:48:16.000]  有成長有改變
[00:48:16.000 --> 00:48:19.000]  祈禱奉耶穌基督的名祈求

