
[00:00:00.000 --> 00:00:04.400]  各位親愛的姐妹 各位朋友 主佑平安
[00:42:18.200 --> 00:42:21.200]  去抓緊你聽到的
[00:42:28.200 --> 00:42:30.200]  一分鐘後我們繼續吧
[00:42:30.200 --> 00:42:33.200]  把時間交給你
[00:42:34.200 --> 00:42:36.200]  上帝的聖經
[00:42:36.200 --> 00:42:39.200]  上帝的聖經
[00:42:39.200 --> 00:42:42.200]  上帝的聖經
[00:42:42.200 --> 00:42:45.200]  上帝的聖經
[00:42:45.200 --> 00:42:48.200]  上帝的聖經
[00:42:48.200 --> 00:42:51.200]  上帝的聖經
[00:42:51.200 --> 00:42:54.200]  上帝的聖經
[00:42:54.200 --> 00:42:57.200]  上帝的聖經
[00:42:57.200 --> 00:43:00.200]  上帝的聖經
[00:43:01.200 --> 00:43:03.200]  上帝的聖經
[00:43:03.200 --> 00:43:06.200]  上帝的聖經
[00:43:06.200 --> 00:43:09.200]  上帝的聖經
[00:43:09.200 --> 00:43:12.200]  上帝的聖經
[00:43:12.200 --> 00:43:15.200]  上帝的聖經
[00:43:15.200 --> 00:43:18.200]  上帝的聖經
[00:43:18.200 --> 00:43:21.200]  上帝的聖經
[00:43:21.200 --> 00:43:24.200]  上帝的聖經
[00:43:24.200 --> 00:43:26.200]  各位頂姐妹
[00:43:26.200 --> 00:43:29.200]  既然上帝親自跟你說話
[00:43:30.200 --> 00:43:31.200]  你聽到了
[00:43:31.200 --> 00:43:34.200]  你告訴上帝你聽到了
[00:43:34.200 --> 00:43:38.200]  你打算怎樣回應他?
[00:43:38.200 --> 00:43:42.200]  聽了就算了?
[00:43:42.200 --> 00:43:48.200]  上帝是否只想我們這樣?
[00:43:48.200 --> 00:43:52.200]  我們要回應他
[00:43:52.200 --> 00:43:59.200]  今天這段經文
[00:44:00.200 --> 00:44:02.200]  本來現身說法
[00:44:02.200 --> 00:44:06.200]  他怎樣放下自己的自由
[00:44:06.200 --> 00:44:09.200]  放下他本來有的權利
[00:44:09.200 --> 00:44:10.200]  身份
[00:44:10.200 --> 00:44:13.200]  毀著
[00:44:13.200 --> 00:44:15.200]  服侍更多的人
[00:44:15.200 --> 00:44:19.200]  今天我們的生命
[00:44:19.200 --> 00:44:22.200]  還有沒有自我中心?
[00:44:22.200 --> 00:44:26.200]  還有沒有未放下的地方?
[00:44:27.200 --> 00:44:29.200]  我們打算怎樣回應上帝?
[00:44:29.200 --> 00:44:43.200]  保羅繼續說的時候
[00:44:43.200 --> 00:44:48.200]  他圍著進入不同人的
[00:44:48.200 --> 00:44:51.200]  福音對象的世界
[00:44:51.200 --> 00:44:54.200]  他願意
[00:44:55.200 --> 00:44:56.200]  他願意
[00:44:56.200 --> 00:45:00.200]  跟人的軟弱去同行
[00:45:00.200 --> 00:45:03.200]  這一份愛
[00:45:03.200 --> 00:45:05.200]  你感受到嗎?
[00:45:05.200 --> 00:45:12.200]  我們今天愛人的心夠不夠呢?
[00:45:12.200 --> 00:45:17.200]  我們是不是好像保羅那麼願意
[00:45:17.200 --> 00:45:19.200]  去進入別人的生命呢?
[00:45:19.200 --> 00:45:42.200]  (音樂)
[00:45:42.200 --> 00:45:43.200]  頂姐妹
[00:45:43.200 --> 00:45:47.200]  這份愛不是憑血氣而來
[00:45:48.200 --> 00:45:51.200]  是保羅在神裡面領受
[00:45:51.200 --> 00:45:57.200]  源於保羅對上帝那份
[00:45:57.200 --> 00:46:00.200]  甘心的跟從
[00:46:00.200 --> 00:46:03.200]  你渴慕神嗎?
[00:46:03.200 --> 00:46:09.200]  你渴慕神去到什麼地步呢?
[00:46:09.200 --> 00:46:13.200]  是不是渴慕到好像保羅那樣
[00:46:14.200 --> 00:46:18.200]  很想很想很想做福音的夥伴
[00:46:18.200 --> 00:46:27.200]  你願不願意渴慕成為福音的夥伴?
[00:46:27.200 --> 00:46:37.200]  我們這樣回去十字架的愛
[00:46:43.200 --> 00:46:48.200]  我總是不能明白
[00:46:48.200 --> 00:46:55.200]  你為何不會鬆開手
[00:46:55.200 --> 00:47:02.200]  總在我無助的時候
[00:47:02.200 --> 00:47:08.200]  對我說你還愛我
[00:47:10.200 --> 00:47:15.200]  我總是無法想像
[00:47:15.200 --> 00:47:22.200]  耶穌為我實在思想
[00:47:22.200 --> 00:47:27.200]  我的罪如今的神
[00:47:27.200 --> 00:47:35.200]  讓你的慈愛顯得完全
[00:47:36.200 --> 00:47:41.200]  不會忘記認識你的那天
[00:47:41.200 --> 00:47:48.200]  你拯救我脫離的一切
[00:47:48.200 --> 00:47:55.200]  我是如此不配比愛更甘甜
[00:47:55.200 --> 00:48:02.200]  沒有你我生命不可能完全
[00:48:03.200 --> 00:48:08.200]  我愛你生命獻上給你
[00:48:08.200 --> 00:48:14.200]  為你而我生命才有意義
[00:48:14.200 --> 00:48:18.200]  祝你為我而死
[00:48:18.200 --> 00:48:29.200]  我只願為你我不會放棄永遠不分離
[00:48:29.200 --> 00:48:37.200]  (音樂)
[00:48:37.200 --> 00:48:43.200]  都離世有多遠
[00:48:43.200 --> 00:48:50.200]  我能隨你成色點
[00:48:51.200 --> 00:48:57.200]  天與地有多高
[00:48:57.200 --> 00:49:03.200]  你的愛有多大
[00:49:03.200 --> 00:49:09.200]  都離世有多遠
[00:49:09.200 --> 00:49:15.200]  我能隨你成色點
[00:49:16.200 --> 00:49:22.200]  天與地有多高
[00:49:22.200 --> 00:49:29.200]  你的愛有多大
[00:49:29.200 --> 00:49:35.200]  不會忘記認識你的那天
[00:49:35.200 --> 00:49:41.200]  你拯救我脫離的一切
[00:49:42.200 --> 00:49:48.200]  我是如此不配比愛更甘甜
[00:49:48.200 --> 00:49:54.200]  沒有你我生命不可能完全
[00:49:54.200 --> 00:50:00.200]  祝我愛你生命獻上給你
[00:50:00.200 --> 00:50:07.200]  為你而我生命才有意義
[00:50:07.200 --> 00:50:11.200]  祝你為我而死
[00:50:11.200 --> 00:50:20.200]  我只願為你我不會放棄永遠不分離
[00:50:20.200 --> 00:50:24.200]  祝你為我而死
[00:50:24.200 --> 00:50:34.200]  我只願為你我不會放棄永遠不分離
[00:50:35.200 --> 00:50:41.200]  (音樂)

