
[00:00:00.000 --> 00:00:01.680]  各位電視節目的各位朋友
[00:45:26.460 --> 00:45:29.460]  去行善
[00:45:29.460 --> 00:45:31.460]  你願意這樣立志
[00:45:31.460 --> 00:45:33.460]  邁向這個活像基督
[00:45:33.460 --> 00:45:38.460]  為主行善的成熟靈明嗎
[00:45:38.460 --> 00:45:41.460]  你想這樣步向一個人生的方向
[00:45:41.460 --> 00:45:43.460]  我又想為你禱告
[00:45:43.460 --> 00:45:44.460]  你舉手
[00:45:44.460 --> 00:45:47.460]  我又讓我知道
[00:45:47.460 --> 00:45:50.460]  最後就是
[00:45:50.460 --> 00:45:51.460]  聖經說到
[00:45:51.460 --> 00:45:54.460]  今日無妄世界真盼望
[00:45:54.460 --> 00:45:58.460]  就是這一種我們彼此之間
[00:45:58.460 --> 00:46:01.460]  能夠這樣去訓練叛徒
[00:46:01.460 --> 00:46:03.460]  將生命赤露攤開
[00:46:03.460 --> 00:46:07.460]  一起在神的話語裡面追求的關係
[00:46:07.460 --> 00:46:09.460]  你盼望有這種關係
[00:46:09.460 --> 00:46:14.460]  你也立志想成為別人的祝福嗎
[00:46:14.460 --> 00:46:16.460]  你也想這樣立志的
[00:46:16.460 --> 00:46:18.460]  你也舉手讓我見到
[00:46:18.460 --> 00:46:20.460]  感謝主
[00:46:20.460 --> 00:46:23.460]  天父上帝
[00:46:23.460 --> 00:46:26.460]  你定義要這個世界
[00:46:26.460 --> 00:46:29.460]  在耶穌基督的教引裡面得盟救贖
[00:46:29.460 --> 00:46:33.460]  但這個不是純粹一種理論
[00:46:33.460 --> 00:46:36.460]  不是純粹一種信息
[00:46:36.460 --> 00:46:38.460]  是一種生命的板
[00:46:38.460 --> 00:46:40.460]  今日我們也數算我們自己生命裡面
[00:46:40.460 --> 00:46:43.460]  很多的微度位
[00:46:43.460 --> 00:46:46.460]  軟弱不足困難
[00:46:46.460 --> 00:46:51.460]  但我求你不要讓這些困難誇盛我們
[00:46:51.460 --> 00:46:56.460]  是我們靠你靠聖靈的工作
[00:46:56.460 --> 00:47:00.460]  策量聖經對我們生命的激勵
[00:47:00.460 --> 00:47:03.460]  安慰幫助和理相遇
[00:47:03.460 --> 00:47:05.460]  生命被改變
[00:47:05.460 --> 00:47:07.460]  成為別人的祝福
[00:47:07.460 --> 00:47:11.460]  所以我們一方面
[00:47:11.460 --> 00:47:13.460]  我們要呼求你
[00:47:13.460 --> 00:47:15.460]  我們真的很需要靠你
[00:47:15.460 --> 00:47:17.460]  不要再靠自己
[00:47:17.460 --> 00:47:21.460]  我們很需要承認我們的軟弱
[00:47:21.460 --> 00:47:25.460]  但我們不要停在這個位置
[00:47:25.460 --> 00:47:28.460]  我們要看到你是大能的主
[00:47:28.460 --> 00:47:30.460]  特別是在你的救恩裡面
[00:47:30.460 --> 00:47:32.460]  在你的話語裡面
[00:47:32.460 --> 00:47:34.460]  是沒有能力的
[00:47:34.460 --> 00:47:38.460]  我們應該活出你在救恩裡面
[00:47:38.460 --> 00:47:41.460]  在我們生命裡面可以彰顯的能力
[00:47:41.460 --> 00:47:42.460]  我求你
[00:47:42.460 --> 00:47:45.460]  就這樣加力給我們每一位
[00:47:45.460 --> 00:47:47.460]  我們這樣舉手
[00:47:47.460 --> 00:47:50.460]  要這樣生命被改變的弟兄姊妹
[00:47:50.460 --> 00:47:54.460]  願你在他們的生命中為大
[00:47:54.460 --> 00:47:57.460]  求你這樣去聽我們的祈禱
[00:47:57.460 --> 00:47:58.460]  交託一望
[00:47:58.460 --> 00:47:59.460]  奉主的名
[00:47:59.460 --> 00:48:00.460]  阿門

