
[00:00:00.000 --> 00:00:04.040]  我們在一年的開始
[00:30:24.640 --> 00:30:26.640]  一個星期可能三幾次
[00:30:26.640 --> 00:30:27.640]  我都會哭醒
[00:30:27.640 --> 00:30:29.640]  因為我很擔心
[00:30:29.640 --> 00:30:31.640]  很擔心跟先生相處不到
[00:30:31.640 --> 00:30:35.640]  也很擔心自己對人
[00:30:35.640 --> 00:30:37.640]  其實對他和對自己都很沒有信心
[00:30:37.640 --> 00:30:40.640]  但在過程中上帝用很多話語
[00:30:40.640 --> 00:30:41.640]  去幫助我
[00:30:41.640 --> 00:30:42.640]  去安慰我
[00:30:42.640 --> 00:30:43.640]  去建立我
[00:30:43.640 --> 00:30:44.640]  去讓我能夠堅持
[00:30:44.640 --> 00:30:45.640]  上帝告訴我
[00:30:45.640 --> 00:30:47.640]  縱然人會失信
[00:30:47.640 --> 00:30:49.640]  但上帝永遠都是可信
[00:30:49.640 --> 00:30:51.640]  因為祂是那位守約的神
[00:30:51.640 --> 00:30:53.640]  所以在過程中
[00:30:53.640 --> 00:30:55.640]  我都是靠著上帝
[00:30:55.640 --> 00:30:56.640]  靠著祂給我的能力
[00:30:56.640 --> 00:30:58.640]  靠著祂的應許
[00:30:58.640 --> 00:31:00.640]  一直堅持去重建我們的婚姻
[00:31:00.640 --> 00:31:02.640]  信主之後同時
[00:31:02.640 --> 00:31:05.640]  因為知道自己是上帝寶貴的兒女
[00:31:05.640 --> 00:31:06.640]  我也重獲自由
[00:31:06.640 --> 00:31:07.640]  之前很勤力
[00:31:07.640 --> 00:31:08.640]  考試
[00:31:08.640 --> 00:31:09.640]  爭權
[00:31:09.640 --> 00:31:10.640]  奪利
[00:31:10.640 --> 00:31:11.640]  賺錢
[00:31:11.640 --> 00:31:12.640]  信了耶穌之後
[00:31:12.640 --> 00:31:13.640]  我自由了
[00:31:13.640 --> 00:31:15.640]  我可以選擇做什麼
[00:31:15.640 --> 00:31:16.640]  我很自由
[00:31:16.640 --> 00:31:19.640]  不需要再用一些外在的因素
[00:31:19.640 --> 00:31:21.640]  去證明自己的價值
[00:31:21.640 --> 00:31:23.640]  也不需要再跟別人比較
[00:31:23.640 --> 00:31:25.640]  所以上帝拯救了我之後
[00:31:25.640 --> 00:31:27.640]  生命有了這麼大的改變之後
[00:31:27.640 --> 00:31:28.640]  我就立志
[00:31:28.640 --> 00:31:30.640]  很想將生命獻給神
[00:31:30.640 --> 00:31:32.640]  由祂所用
[00:31:32.640 --> 00:31:34.640]  就萌生了讀神學
[00:31:34.640 --> 00:31:37.640]  和做全職服侍的念頭
[00:31:37.640 --> 00:31:40.640]  所以我想更多人認識神
[00:31:40.640 --> 00:31:42.640]  所以我就偷偷地
[00:31:42.640 --> 00:31:43.640]  有間神學院
[00:31:43.640 --> 00:31:44.640]  有趙明逸
[00:31:44.640 --> 00:31:46.640]  我就去趙明逸
[00:31:46.640 --> 00:31:47.640]  很想讀神學
[00:31:47.640 --> 00:31:50.640]  誰知道去到就被他拒絕了
[00:31:50.640 --> 00:31:51.640]  拒絕的原因是什麼呢
[00:31:51.640 --> 00:31:53.640]  因為先生未信主
[00:31:53.640 --> 00:31:55.640]  當時其實我很失望
[00:31:55.640 --> 00:31:56.640]  為什麼我想做的事
[00:31:56.640 --> 00:31:57.640]  因為先生未信主
[00:31:57.640 --> 00:31:59.640]  我沒得做呢
[00:31:59.640 --> 00:32:01.640]  但相反我又更加欣賞
[00:32:01.640 --> 00:32:03.640]  基督教的價值觀
[00:32:03.640 --> 00:32:05.640]  因為我知道上帝不只是愛我
[00:32:05.640 --> 00:32:07.640]  他是愛我的家庭
[00:32:07.640 --> 00:32:09.640]  他很不希望夫婦兩個人
[00:32:09.640 --> 00:32:10.640]  會越走越遠
[00:32:10.640 --> 00:32:12.640]  然後就暫時不讀
[00:32:12.640 --> 00:32:13.640]  或者沒得讀
[00:32:13.640 --> 00:32:15.640]  就繼續在工作裡
[00:32:15.640 --> 00:32:16.640]  作見證
[00:32:16.640 --> 00:32:18.640]  在家裡做陳太
[00:32:18.640 --> 00:32:19.640]  愛家人
[00:32:19.640 --> 00:32:20.640]  愛先生
[00:32:20.640 --> 00:32:22.640]  當時我記得
[00:32:22.640 --> 00:32:25.640]  我也開始有公私團契
[00:32:25.640 --> 00:32:28.640]  公私團契裡有些很好的弟兄姊妹
[00:32:28.640 --> 00:32:31.640]  他們知道我的狀況之後
[00:32:31.640 --> 00:32:33.640]  每個星期都會約我
[00:32:33.640 --> 00:32:34.640]  和我一起祈禱
[00:32:34.640 --> 00:32:35.640]  守望
[00:32:35.640 --> 00:32:36.640]  聽我傾訴
[00:32:36.640 --> 00:32:38.640]  聽我投訴
[00:32:38.640 --> 00:32:40.640]  我記得有一次在公私團契裡
[00:32:40.640 --> 00:32:42.640]  我就在那裡說
[00:32:42.640 --> 00:32:45.640]  老公疼奶奶
[00:32:45.640 --> 00:32:47.640]  比疼我還要多
[00:32:47.640 --> 00:32:48.640]  我不知道是不是
[00:32:48.640 --> 00:32:50.640]  每個女性都會有這樣的感覺
[00:32:50.640 --> 00:32:52.640]  但當時我記得
[00:32:52.640 --> 00:32:53.640]  有一個弟兄回答
[00:32:53.640 --> 00:32:56.640]  為什麼每個老婆都這樣說
[00:32:56.640 --> 00:32:58.640]  我老婆也是這樣說
[00:32:58.640 --> 00:33:00.640]  之後他就問我
[00:33:00.640 --> 00:33:03.640]  你有沒有嘗試了解一下你的丈夫
[00:33:03.640 --> 00:33:05.640]  為什麼他會這樣做
[00:33:05.640 --> 00:33:06.640]  他會不會覺得
[00:33:06.640 --> 00:33:08.640]  因為他媽媽年紀大一點
[00:33:08.640 --> 00:33:09.640]  時間少一點
[00:33:09.640 --> 00:33:11.640]  所以他想多一點陪伴她
[00:33:11.640 --> 00:33:13.640]  他又再問我
[00:33:13.640 --> 00:33:17.640]  其實你寧可找一個孝順的老公
[00:33:17.640 --> 00:33:19.640]  還是一個不孝子
[00:33:19.640 --> 00:33:20.640]  說完之後
[00:33:20.640 --> 00:33:22.640]  我又明白多一點
[00:33:22.640 --> 00:33:24.640]  我覺得原來我是不孤單的
[00:33:24.640 --> 00:33:26.640]  各位姐妹原來都是這樣
[00:33:26.640 --> 00:33:28.640]  我經歷過的感受
[00:33:28.640 --> 00:33:30.640]  我可能也有類似的經歷
[00:33:30.640 --> 00:33:31.640]  我覺得不孤單
[00:33:31.640 --> 00:33:33.640]  他也提醒了我
[00:33:33.640 --> 00:33:36.640]  我更多去學習了解這個火星人
[00:33:36.640 --> 00:33:39.640]  在等候丈夫信主的時候
[00:33:39.640 --> 00:33:40.640]  我也提醒自己
[00:33:40.640 --> 00:33:42.640]  我要以上帝為首
[00:33:42.640 --> 00:33:44.640]  但又不可以讓老公覺得
[00:33:44.640 --> 00:33:46.640]  上帝搶了老婆
[00:33:46.640 --> 00:33:48.640]  是挺不容易的
[00:33:48.640 --> 00:33:51.640]  但我很感謝上帝給我一個智慧
[00:33:51.640 --> 00:33:53.640]  教導我如何去平衡家庭
[00:33:53.640 --> 00:33:55.640]  工作、教會、生活
[00:33:55.640 --> 00:33:56.640]  是會自己的時間少了
[00:33:56.640 --> 00:33:58.640]  我跟丈夫復合之後
[00:33:58.640 --> 00:34:00.640]  也有很多價值觀
[00:34:00.640 --> 00:34:01.640]  性格不合
[00:34:01.640 --> 00:34:02.640]  原生家庭
[00:34:02.640 --> 00:34:03.640]  婆媳關係
[00:34:03.640 --> 00:34:05.640]  即是婆婆跟我爭兒子
[00:34:05.640 --> 00:34:06.640]  這些煩惱
[00:34:06.640 --> 00:34:08.640]  其實基本上沒有改變
[00:34:08.640 --> 00:34:10.640]  想讀神學也沒得讀
[00:34:10.640 --> 00:34:13.640]  但上帝也叫我等
[00:34:13.640 --> 00:34:15.640]  因為他的恩典夠用
[00:34:15.640 --> 00:34:16.640]  上帝叫我
[00:34:16.640 --> 00:34:18.640]  你就做好你自己妻子的本份
[00:34:18.640 --> 00:34:21.640]  唯有這樣做
[00:34:21.640 --> 00:34:22.640]  繼續愛丈夫
[00:34:22.640 --> 00:34:24.640]  我對他好了很多
[00:34:24.640 --> 00:34:27.640]  好到我不再逼迫他
[00:34:27.640 --> 00:34:29.640]  他的人生順風順水
[00:34:29.640 --> 00:34:30.640]  自由自在
[00:34:30.640 --> 00:34:32.640]  我覺得他信主的機會
[00:34:32.640 --> 00:34:33.640]  應該更少
[00:34:33.640 --> 00:34:36.640]  當時也看到
[00:34:36.640 --> 00:34:38.640]  為什麼有這麼多弟兄姊妹的先生
[00:34:38.640 --> 00:34:39.640]  因為很愛妻子
[00:34:39.640 --> 00:34:42.640]  會陪老婆上教會
[00:34:42.640 --> 00:34:43.640]  但我老公沒有
[00:34:43.640 --> 00:34:45.640]  於是我就這樣想
[00:34:45.640 --> 00:34:46.640]  他不陪我
[00:34:46.640 --> 00:34:47.640]  即是他不愛我
[00:34:47.640 --> 00:34:50.640]  於是哭著跟組長說
[00:34:50.640 --> 00:34:51.640]  組長說不是
[00:34:51.640 --> 00:34:53.640]  只不過他可以知道
[00:34:53.640 --> 00:34:54.640]  懂得的情況下
[00:34:54.640 --> 00:34:56.640]  他不懂得陪你上教會
[00:34:56.640 --> 00:34:58.640]  每個人表達愛的方法
[00:34:58.640 --> 00:34:59.640]  都不一樣
[00:34:59.640 --> 00:35:00.640]  其實他很愛你
[00:35:00.640 --> 00:35:01.640]  那就OK
[00:35:01.640 --> 00:35:02.640]  組長這樣說
[00:35:02.640 --> 00:35:03.640]  我很聽話
[00:35:03.640 --> 00:35:04.640]  組長這樣說
[00:35:04.640 --> 00:35:05.640]  我就這樣相信
[00:35:05.640 --> 00:35:06.640]  那是的
[00:35:06.640 --> 00:35:08.640]  即是我老公也很愛我
[00:35:08.640 --> 00:35:09.640]  那就OK
[00:35:09.640 --> 00:35:11.640]  又記得有一次
[00:35:11.640 --> 00:35:12.640]  因為正在回活B團契
[00:35:12.640 --> 00:35:13.640]  有一次
[00:35:13.640 --> 00:35:15.640]  在我很需要我先生在身邊的時候
[00:35:15.640 --> 00:35:16.640]  他去了玩
[00:35:16.640 --> 00:35:18.640]  因為我先生的強項就是玩
[00:35:18.640 --> 00:35:21.640]  所以我很失望和很生氣
[00:35:21.640 --> 00:35:23.640]  哭著回到團契
[00:35:23.640 --> 00:35:24.640]  我記得我回到團契就哭了
[00:35:24.640 --> 00:35:26.640]  有個姐妹提醒我
[00:35:26.640 --> 00:35:27.640]  她告訴我
[00:35:27.640 --> 00:35:29.640]  你的老公也是一個人
[00:35:29.640 --> 00:35:31.640]  而且是一個有限的罪人
[00:35:31.640 --> 00:35:33.640]  你不要以為他是神
[00:35:33.640 --> 00:35:35.640]  其實如果你最需要幫助
[00:35:35.640 --> 00:35:37.640]  最需要安慰的時候
[00:35:37.640 --> 00:35:38.640]  其實上帝就在你身邊
[00:35:38.640 --> 00:35:40.640]  祂是你隨時的幫助
[00:35:40.640 --> 00:35:42.640]  唯有上帝才是常常圍繞你
[00:35:42.640 --> 00:35:44.640]  最愛你的那個
[00:35:44.640 --> 00:35:45.640]  那是的
[00:35:45.640 --> 00:35:46.640]  我的心又定了
[00:35:46.640 --> 00:35:49.640]  我和我先生都是有限的一個人
[00:35:49.640 --> 00:35:51.640]  是一個有限的罪人
[00:35:51.640 --> 00:35:52.640]  很感恩
[00:35:52.640 --> 00:35:54.640]  在等待先生信主的時候
[00:35:54.640 --> 00:35:56.640]  其實我是在栽培部服事
[00:35:56.640 --> 00:35:57.640]  栽培部服事
[00:35:57.640 --> 00:35:59.640]  其實你會先被上帝栽培
[00:35:59.640 --> 00:36:01.640]  因為他會教你靈修
[00:36:01.640 --> 00:36:03.640]  你就要堅持靈修
[00:36:03.640 --> 00:36:04.640]  每天靈修
[00:36:04.640 --> 00:36:06.640]  和上帝建立一個很好的關係
[00:36:06.640 --> 00:36:07.640]  和上帝有好的關係
[00:36:07.640 --> 00:36:08.640]  也是很幫助我
[00:36:08.640 --> 00:36:11.640]  去渡過這個等待的時間
[00:36:11.640 --> 00:36:12.640]  在栽培部裡
[00:36:12.640 --> 00:36:14.640]  也有一班很好的戰友
[00:36:14.640 --> 00:36:16.640]  同工
[00:36:16.640 --> 00:36:18.640]  其實他們都很關心我先生
[00:36:18.640 --> 00:36:20.640]  所以我會搞一些活動
[00:36:20.640 --> 00:36:22.640]  一起去飯局
[00:36:22.640 --> 00:36:24.640]  雖然我先生是未信主
[00:36:24.640 --> 00:36:26.640]  但其實和教會的弟兄姊妹
[00:36:26.640 --> 00:36:27.640]  都有一個很好的關係
[00:36:27.640 --> 00:36:29.640]  和牧者都有很好的認識
[00:36:29.640 --> 00:36:31.640]  之後我也在活B
[00:36:31.640 --> 00:36:33.640]  在組長的服事
[00:36:33.640 --> 00:36:35.640]  不應該說是服事
[00:36:35.640 --> 00:36:37.640]  因為我覺得自己在活B裡
[00:36:37.640 --> 00:36:38.640]  都很被祝福
[00:36:38.640 --> 00:36:40.640]  在當中和弟兄姊妹一起成長
[00:36:40.640 --> 00:36:42.640]  經歷神家的愛
[00:36:42.640 --> 00:36:43.640]  一起去分享
[00:36:43.640 --> 00:36:45.640]  當我被上帝的愛
[00:36:45.640 --> 00:36:47.640]  和人的愛包圍的時候
[00:36:47.640 --> 00:36:49.640]  我就有勇氣和能力
[00:36:49.640 --> 00:36:51.640]  去面對自己的缺點
[00:36:51.640 --> 00:36:52.640]  和生活裡的困難
[00:36:52.640 --> 00:36:54.640]  以致我的屬靈生命
[00:36:54.640 --> 00:36:56.640]  一直去成長和被神建立
[00:36:56.640 --> 00:36:58.640]  我們的弟兄姊妹很好
[00:36:58.640 --> 00:37:00.640]  我們會互相探望大家的家人
[00:37:00.640 --> 00:37:02.640]  大家的父母
[00:37:02.640 --> 00:37:04.640]  所以我的家人也很認識
[00:37:04.640 --> 00:37:06.640]  教會的弟兄姊妹
[00:37:06.640 --> 00:37:08.640]  我相信上帝已經在那時候
[00:37:08.640 --> 00:37:10.640]  預備了我的家人
[00:37:10.640 --> 00:37:12.640]  我先生信主的心
[00:37:12.640 --> 00:37:14.640]  但始終那時候
[00:37:14.640 --> 00:37:16.640]  已經等了十幾二十年
[00:37:16.640 --> 00:37:17.640]  等了很久
[00:37:17.640 --> 00:37:19.640]  我老公還沒有信主
[00:37:19.640 --> 00:37:21.640]  其實還是很灰心和很著急
[00:37:21.640 --> 00:37:23.640]  不過上帝有提醒我
[00:37:23.640 --> 00:37:25.640]  他的愛是無條件
[00:37:25.640 --> 00:37:27.640]  並不是因為我先生信不信主而愛他
[00:37:27.640 --> 00:37:29.640]  就算他最後不信主
[00:37:29.640 --> 00:37:31.640]  神依然這麼愛他
[00:37:31.640 --> 00:37:33.640]  因為上帝的愛就是這麼偉大
[00:37:33.640 --> 00:37:35.640]  上帝給了我的家人
[00:37:35.640 --> 00:37:37.640]  是我福音的和祥
[00:37:37.640 --> 00:37:39.640]  所以一定要堅持
[00:37:39.640 --> 00:37:40.640]  所以我自己立志
[00:37:40.640 --> 00:37:42.640]  我身邊的人特別是我的家人
[00:37:42.640 --> 00:37:44.640]  他要經歷耶穌的愛
[00:37:44.640 --> 00:37:47.640]  還要看到我們這個信仰的群體
[00:37:47.640 --> 00:37:49.640]  不一樣的生命和關係
[00:37:49.640 --> 00:37:51.640]  看到我們耶穌在裡面
[00:37:51.640 --> 00:37:53.640]  於是就繼續等
[00:37:53.640 --> 00:37:55.640]  繼續堅持緊守自己的崗位和照明
[00:37:55.640 --> 00:37:57.640]  當中有掙扎
[00:37:57.640 --> 00:37:58.640]  有不容易
[00:37:58.640 --> 00:37:59.640]  有孤單的時候
[00:37:59.640 --> 00:38:02.640]  就好像保羅說的那根刺
[00:38:02.640 --> 00:38:04.640]  不過對於我這根刺
[00:38:04.640 --> 00:38:05.640]  我這個障礙
[00:38:05.640 --> 00:38:06.640]  其實讓我更加知道
[00:38:06.640 --> 00:38:08.640]  我是需要上帝
[00:38:08.640 --> 00:38:09.640]  如果不是因為有神
[00:38:09.640 --> 00:38:11.640]  我想我還是很難去堅持
[00:38:11.640 --> 00:38:13.640]  我的信仰和我的婚姻
[00:38:13.640 --> 00:38:14.640]  大概兩年半之前
[00:38:14.640 --> 00:38:16.640]  疫情我就去服侍
[00:38:16.640 --> 00:38:18.640]  在外面服侍
[00:38:18.640 --> 00:38:20.640]  看到外面的處境很困難
[00:38:20.640 --> 00:38:23.640]  很多困苦流離失散的靈魂
[00:38:23.640 --> 00:38:24.640]  我覺得他們
[00:38:24.640 --> 00:38:25.640]  我知道他們很需要福音
[00:38:25.640 --> 00:38:26.640]  很需要神的愛
[00:38:26.640 --> 00:38:28.640]  外面的和祥很大
[00:38:28.640 --> 00:38:29.640]  不過我也看到
[00:38:29.640 --> 00:38:31.640]  做工的工人很少
[00:38:31.640 --> 00:38:32.640]  人生黃黃的時候
[00:38:32.640 --> 00:38:34.640]  更加世界是需要福音
[00:38:34.640 --> 00:38:35.640]  我看到上帝
[00:38:35.640 --> 00:38:37.640]  我聽到上帝呼召工人
[00:38:37.640 --> 00:38:38.640]  去收莊價
[00:38:38.640 --> 00:38:40.640]  適逢進入人生下半場
[00:38:40.640 --> 00:38:43.640]  再想我應該走什麼方向
[00:38:43.640 --> 00:38:44.640]  我亦體會到
[00:38:44.640 --> 00:38:46.640]  其實我人生的目標
[00:38:46.640 --> 00:38:47.640]  我的滿足感
[00:38:47.640 --> 00:38:50.640]  並不是建基於事業或物質上
[00:38:50.640 --> 00:38:52.640]  而是神的國和神的家
[00:38:52.640 --> 00:38:54.640]  所以我和先生商量之後
[00:38:54.640 --> 00:38:55.640]  我可不可以中長串拔
[00:38:55.640 --> 00:38:57.640]  轉跑道、離職
[00:38:57.640 --> 00:38:59.640]  他說了一句
[00:38:59.640 --> 00:39:00.640]  其實你從來都好像
[00:39:00.640 --> 00:39:02.640]  沒有喜歡過你的工作
[00:39:02.640 --> 00:39:03.640]  那好吧,你試試吧
[00:39:03.640 --> 00:39:05.640]  我在這裡也很感謝
[00:39:05.640 --> 00:39:07.640]  他的尊重和愛惜
[00:39:07.640 --> 00:39:10.640]  這也是很大的信任和愛
[00:39:10.640 --> 00:39:11.640]  我相信
[00:39:11.640 --> 00:39:13.640]  於是我辭職了
[00:39:13.640 --> 00:39:15.640]  兩年前我進入神學院
[00:39:15.640 --> 00:39:17.640]  讀一些普通的神學課程
[00:39:17.640 --> 00:39:19.640]  大概一年半前
[00:39:19.640 --> 00:39:21.640]  我婆婆有一晚
[00:39:21.640 --> 00:39:22.640]  突然間睡著睡著
[00:39:22.640 --> 00:39:23.640]  她突然過世了
[00:39:23.640 --> 00:39:25.640]  也是很突然的
[00:39:25.640 --> 00:39:26.640]  我婆婆是一個天主教徒
[00:39:26.640 --> 00:39:28.640]  不過她有一段時間
[00:39:28.640 --> 00:39:29.640]  沒有回教堂
[00:39:29.640 --> 00:39:32.640]  所以幫她預備安息禮的時候
[00:39:32.640 --> 00:39:33.640]  其實也有困難
[00:39:33.640 --> 00:39:35.640]  但當時我正在回團的
[00:39:35.640 --> 00:39:36.640]  B團體的目者
[00:39:36.640 --> 00:39:37.640]  真的很有心
[00:39:37.640 --> 00:39:39.640]  她為婆婆主持安息禮
[00:39:39.640 --> 00:39:41.640]  當中也有很多弟兄姊妹
[00:39:41.640 --> 00:39:43.640]  即今天的師事團隊
[00:39:43.640 --> 00:39:45.640]  他們很多弟兄姊妹
[00:39:45.640 --> 00:39:47.640]  很多關心和幫助
[00:39:47.640 --> 00:39:49.640]  對我和Philip很大的支持
[00:39:49.640 --> 00:39:51.640]  在當中Philip經歷了
[00:39:51.640 --> 00:39:53.640]  這個群體裡很多的愛
[00:39:53.640 --> 00:39:56.640]  所以她在安息禮的述詩部分
[00:39:56.640 --> 00:39:58.640]  她自己和自己出了一次三幅
[00:39:58.640 --> 00:40:00.640]  「決自信耶穌」
[00:40:00.640 --> 00:40:02.640]  因為她大概知道是什麼
[00:40:02.640 --> 00:40:04.640]  她自己決自信耶穌
[00:40:05.640 --> 00:40:07.640]  (掌聲)
[00:40:07.640 --> 00:40:09.640]  是的
[00:40:09.640 --> 00:40:12.640]  當中我知道先生除了很想
[00:40:12.640 --> 00:40:15.640]  將來有機會見到他的媽媽之外
[00:40:15.640 --> 00:40:17.640]  我想是我們這個群體裡的愛
[00:40:17.640 --> 00:40:19.640]  他見到耶穌在當中
[00:40:19.640 --> 00:40:21.640]  讓他願意多走一步
[00:40:21.640 --> 00:40:23.640]  就是相信耶穌將生命交給主
[00:40:23.640 --> 00:40:26.640]  婆婆的生命離世是很突然的
[00:40:26.640 --> 00:40:27.640]  是很捨不得
[00:40:27.640 --> 00:40:29.640]  不過我們也很相信將來
[00:40:29.640 --> 00:40:30.640]  我們會在天家在址
[00:40:30.640 --> 00:40:32.640]  這裡補充一下
[00:40:32.640 --> 00:40:33.640]  其實我和婆婆的關係
[00:40:33.640 --> 00:40:37.640]  是永遠都有一個不能拆解的婆媳問題
[00:40:37.640 --> 00:40:39.640]  這是一個世界的定律
[00:40:39.640 --> 00:40:43.640]  不過在過往的十幾二十年
[00:40:43.640 --> 00:40:46.640]  一直自己學習用神的愛去愛她的時候
[00:40:46.640 --> 00:40:48.640]  其實我和婆婆的關係
[00:40:48.640 --> 00:40:49.640]  一直在建立
[00:40:49.640 --> 00:40:51.640]  其實婆婆也回過來恩福
[00:40:51.640 --> 00:40:52.640]  崇拜
[00:40:52.640 --> 00:40:54.640]  我記得有一次她崇拜之後
[00:40:54.640 --> 00:40:55.640]  她說了一句
[00:40:55.640 --> 00:40:56.640]  她說我以後都不拜神
[00:40:56.640 --> 00:40:58.640]  我以後都不拜偶像
[00:40:58.640 --> 00:41:00.640]  我還是要繼續祈禱
[00:41:00.640 --> 00:41:02.640]  相信我的天主和我的耶穌
[00:41:02.640 --> 00:41:04.640]  還要在最後的時間
[00:41:04.640 --> 00:41:06.640]  其實我們的關係都很坦誠
[00:41:06.640 --> 00:41:08.640]  也比較多跟祂聊天
[00:41:08.640 --> 00:41:09.640]  我們什麼都可以說
[00:41:09.640 --> 00:41:11.640]  我們可以說離世之後
[00:41:11.640 --> 00:41:12.640]  我們會去哪裡
[00:41:12.640 --> 00:41:14.640]  我們的安葬安排是怎樣
[00:41:14.640 --> 00:41:17.640]  我雖然不能說是不是很好
[00:41:17.640 --> 00:41:18.640]  但我相信
[00:41:18.640 --> 00:41:21.640]  默默地我和婆婆已經建立了很好的關係
[00:41:21.640 --> 00:41:24.640]  當中也一起經歷了神的愛
[00:41:24.640 --> 00:41:26.640]  和祂的幫助
[00:41:26.640 --> 00:41:28.640]  之後丈夫信了主
[00:41:28.640 --> 00:41:30.640]  我也在去年九月
[00:41:30.640 --> 00:41:32.640]  我轉了課程
[00:41:32.640 --> 00:41:33.640]  讀了一個木職課程
[00:41:33.640 --> 00:41:34.640]  希望裝備
[00:41:34.640 --> 00:41:37.640]  現在又在天倫團契實習
[00:41:37.640 --> 00:41:41.640]  跟我的督導阿祖和子牧師學習
[00:41:41.640 --> 00:41:44.640]  我也很感謝上帝的帶領和恩典
[00:41:44.640 --> 00:41:46.640]  讓我可以裝備好之後
[00:41:46.640 --> 00:41:48.640]  成為更合神使用的僕人
[00:41:48.640 --> 00:41:51.640]  願一切的榮耀還贊歸給我們天上的父神
[00:41:51.640 --> 00:41:58.640]  首先我想和大家介紹
[00:41:58.640 --> 00:41:59.640]  Tracy的老公Philip
[00:41:59.640 --> 00:42:00.640]  Philip在哪裡
[00:42:00.640 --> 00:42:01.640]  我看不到你
[00:42:01.640 --> 00:42:02.640]  你起來好不好
[00:42:02.640 --> 00:42:03.640]  好耶
[00:42:03.640 --> 00:42:05.640]  上面三樓
[00:42:05.640 --> 00:42:09.640]  謝謝Philip
[00:42:09.640 --> 00:42:10.640]  上面是第二樓
[00:42:10.640 --> 00:42:11.640]  往上看
[00:42:11.640 --> 00:42:14.640]  在過程裡面
[00:42:14.640 --> 00:42:16.640]  我看到一個什麼圖畫呢
[00:42:16.640 --> 00:42:19.640]  破鏡重圓
[00:42:19.640 --> 00:42:22.640]  另外有一種叫信心的等待
[00:42:22.640 --> 00:42:24.640]  當你堅持信仰
[00:42:24.640 --> 00:42:27.640]  等候丈夫一起信耶穌
[00:42:27.640 --> 00:42:30.640]  當你堅持跟隨主的道
[00:42:30.640 --> 00:42:33.640]  跟隨活出上帝的愛
[00:42:33.640 --> 00:42:36.640]  其實很難的
[00:42:36.640 --> 00:42:37.640]  我看到的
[00:42:37.640 --> 00:42:39.640]  一群支持他的群體
[00:42:39.640 --> 00:42:41.640]  屬靈的群體
[00:42:41.640 --> 00:42:43.640]  不斷的在旁邊打氣
[00:42:43.640 --> 00:42:45.640]  好像我正在跑馬拉松
[00:42:45.640 --> 00:42:47.640]  臨到終點沒力了
[00:42:47.640 --> 00:42:48.640]  努力啊
[00:42:48.640 --> 00:42:49.640]  只差幾步
[00:42:49.640 --> 00:42:50.640]  只差幾步
[00:42:50.640 --> 00:42:52.640]  他就誇獎
[00:42:52.640 --> 00:42:56.640]  當然前年老公信耶穌
[00:42:56.640 --> 00:42:59.640]  令他更加撇除最後的障礙
[00:42:59.640 --> 00:43:02.640]  可以全身的讀神學
[00:43:02.640 --> 00:43:04.640]  做傳道人
[00:43:04.640 --> 00:43:06.640]  這個我看到什麼
[00:43:06.640 --> 00:43:08.640]  神蹟
[00:43:08.640 --> 00:43:09.640]  神蹟的背後
[00:43:09.640 --> 00:43:12.640]  有一群屬靈的群體綁著
[00:43:12.640 --> 00:43:14.640]  在經歷過這麼多的事情
[00:43:14.640 --> 00:43:16.640]  我想Tracy分享一句
[00:43:16.640 --> 00:43:17.640]  你用一個形容詞
[00:43:17.640 --> 00:43:19.640]  形容現在這個
[00:43:19.640 --> 00:43:22.640]  突破之後的心境
[00:43:22.640 --> 00:43:24.640]  臨時問他
[00:43:24.640 --> 00:43:25.640]  不用擔心
[00:43:25.640 --> 00:43:29.640]  受寵若驚
[00:43:29.640 --> 00:43:32.640]  我覺得上帝很愛很愛我
[00:43:32.640 --> 00:43:35.640]  其實受寵若驚的
[00:43:35.640 --> 00:43:39.640]  受寵若驚的不單是Tracy
[00:43:39.640 --> 00:43:41.640]  在座每一位
[00:43:41.640 --> 00:43:44.640]  都可以領受這個受寵若驚的經驗
[00:43:44.640 --> 00:43:45.640]  問題
[00:43:45.640 --> 00:43:48.640]  你能不能夠信心的等待
[00:43:48.640 --> 00:43:49.640]  堅持下去
[00:43:49.640 --> 00:43:51.640]  活在主裡面
[00:43:51.640 --> 00:43:53.640]  不要猶豫
[00:43:53.640 --> 00:43:54.640]  不要信一點不信一點
[00:43:54.640 --> 00:43:56.640]  信一半不信一半
[00:43:56.640 --> 00:43:58.640]  讓我們全身的
[00:43:58.640 --> 00:44:01.640]  成為一個有預備的群體好不好
[00:44:01.640 --> 00:44:03.640]  我們一起有個禱告
[00:44:03.640 --> 00:44:05.640]  你和上帝禱告
[00:44:05.640 --> 00:44:08.640]  我今天有沒有預備
[00:44:08.640 --> 00:44:09.640]  預備燈
[00:44:09.640 --> 00:44:10.640]  預備油
[00:44:10.640 --> 00:44:12.640]  主在來的時候
[00:44:12.640 --> 00:44:15.640]  我能夠無愧見著呢
[00:44:15.640 --> 00:44:17.640]  你和上帝禱告
[00:44:17.640 --> 00:44:31.640]  滿有歧視
[00:44:31.640 --> 00:44:33.640]  滿有恩典的上帝
[00:44:33.640 --> 00:44:37.640]  我們在你裡面
[00:44:37.640 --> 00:44:39.640]  我們雖然很多不濟
[00:44:39.640 --> 00:44:41.640]  很多軟弱
[00:44:41.640 --> 00:44:42.640]  我們的不足
[00:44:42.640 --> 00:44:45.640]  我們甚至要面對人世間的困難
[00:44:45.640 --> 00:44:48.640]  但是因為你是神
