
[00:00:00.000 --> 00:00:04.480]  好 謝謝勁快隊帶來我們唱詩的時間
[00:35:15.360 --> 00:35:18.960]  是一些祝福人、造就人的話
[00:35:18.960 --> 00:35:21.120]  這行動看似微小
[00:35:21.120 --> 00:35:23.760]  但已經在見證上帝
[00:35:23.760 --> 00:35:25.360]  分享上帝的愛
[00:35:25.440 --> 00:35:26.640]  你正在分享的是
[00:35:26.640 --> 00:35:30.080]  上帝看每一個人都有價值
[00:35:30.080 --> 00:35:32.520]  是值得被愛的價值觀
[00:35:32.520 --> 00:35:34.640]  當你這樣做的時候
[00:35:34.640 --> 00:35:37.360]  其實你已經在見證上帝
[00:35:37.360 --> 00:35:40.360]  我們亦讓一些文化風氣
[00:35:40.360 --> 00:35:42.680]  在班內的氣氛、小組
[00:35:42.680 --> 00:35:45.280]  甚至在你所接觸的人當中
[00:35:45.280 --> 00:35:47.200]  也有一些改變
[00:35:47.200 --> 00:35:49.240]  不知道你們願不願意這樣做
[00:35:49.240 --> 00:35:50.720]  很想邀請勁拜隊
[00:35:53.080 --> 00:35:55.640]  我們很想透過以下的詩歌
[00:35:55.640 --> 00:35:57.240]  成為我們的立志
[00:35:57.240 --> 00:36:01.920]  詩歌是說到每一天我們都需要上帝
[00:36:01.920 --> 00:36:05.400]  我想我們今天所說的言語
[00:36:05.400 --> 00:36:08.920]  去控制我們的舌頭是很不容易的
[00:36:08.920 --> 00:36:10.440]  作者亞角也說
[00:36:10.440 --> 00:36:12.320]  我們很多時候都有很多的過失
[00:36:12.320 --> 00:36:14.840]  言語更加難以避免
[00:36:14.840 --> 00:36:17.800]  但你願不願意去立志、去回應
[00:36:17.800 --> 00:36:19.760]  求上帝去幫助你
[00:36:19.760 --> 00:36:21.480]  你靠自己可能也很難
[00:36:21.560 --> 00:36:23.560]  但很需要聖靈去幫助我們

