
[00:00:00.000 --> 00:00:05.000]  今日講到的經文是提摩太后書四章
[00:38:53.000 --> 00:38:55.000]  發洩在那些關心我們
[00:38:55.000 --> 00:38:57.000]  的人生上
[00:38:57.000 --> 00:38:58.000]  本來很好
[00:38:58.000 --> 00:38:59.000]  他沒有這樣做
[00:38:59.000 --> 00:39:01.000]  他愛惜他的同路人
[00:39:01.000 --> 00:39:02.000]  也很珍惜
[00:39:02.000 --> 00:39:06.000]  永遠不離開他那位全能者上帝
[00:39:06.000 --> 00:39:08.000]  以致途中在侍奉的路上
[00:39:08.000 --> 00:39:11.000]  遇到不少挑戰和困難
[00:39:11.000 --> 00:39:12.000]  但他仍然靠著主
[00:39:12.000 --> 00:39:14.000]  繼續的來奔跑
[00:39:14.000 --> 00:39:17.000]  為主去到盡
[00:39:17.000 --> 00:39:18.000]  為主去到盡
[00:39:18.000 --> 00:39:20.000]  其實可以是一個口號
[00:39:20.000 --> 00:39:24.000]  又或者只是一個很美麗的心願
[00:39:24.000 --> 00:39:26.000]  但對某些信徒來說
[00:39:26.000 --> 00:39:30.000]  這卻是他們一生努力實踐的目標
[00:39:30.000 --> 00:39:32.000]  本來做到了
[00:39:32.000 --> 00:39:34.000]  他也叮囑他的外途這樣做
[00:39:34.000 --> 00:39:36.000]  不知道你和我
[00:39:36.000 --> 00:39:39.000]  又會不會來實踐呢
[00:39:39.000 --> 00:39:41.000]  我想給大家一點時間
[00:39:41.000 --> 00:39:44.000]  在神面前來安靜
[00:39:50.000 --> 00:39:53.000]  無要傳道
[00:39:53.000 --> 00:39:54.000]  弟兄姊妹
[00:39:54.000 --> 00:39:57.000]  你會想起什麼人呢
[00:39:57.000 --> 00:40:02.000]  你會打算怎樣去和他們傳福音呢
[00:40:02.000 --> 00:40:06.000]  你可能會發現不少的困難
[00:40:06.000 --> 00:40:10.000]  但你願不願意為主拜上
[00:40:10.000 --> 00:40:13.000]  又或者弟兄姊妹
[00:40:13.000 --> 00:40:17.000]  你是不是那些曾經很熱心
[00:40:17.000 --> 00:40:20.000]  但因為人的傷害已經很灰心
[00:40:20.000 --> 00:40:24.000]  在侍奉的路上停下了
[00:40:24.000 --> 00:40:25.000]  我想問你
[00:40:25.000 --> 00:40:27.000]  你又願不願意為主的緣故
[00:40:27.000 --> 00:40:33.000]  再次站起來呢
[00:40:33.000 --> 00:40:37.000]  我想和大家一起祈禱
[00:40:37.000 --> 00:40:39.000]  天上的爸爸
[00:40:39.000 --> 00:40:42.000]  你知道我們每一個人的光景
[00:40:42.000 --> 00:40:43.000]  求你幫助我們
[00:40:43.000 --> 00:40:45.000]  施恩給我們
[00:40:45.000 --> 00:40:47.000]  以致我們好像本來一樣
[00:40:47.000 --> 00:40:49.000]  甘願為你去到盡
[00:40:49.000 --> 00:40:52.000]  將人從黑暗當中帶到光明
[00:40:52.000 --> 00:40:56.000]  從撒旦的權勢帶到你的國度當中
[00:40:56.000 --> 00:40:57.000]  我們不配
[00:40:57.000 --> 00:40:59.000]  求你施恩
[00:40:59.000 --> 00:41:00.000]  求你使用我們
[00:41:00.000 --> 00:41:01.000]  幫助我們
[00:41:01.000 --> 00:41:03.000]  我們誠心的禱告
[00:41:03.000 --> 00:41:06.000]  是奉主耶穌基督得勝的名字祈求
[00:41:06.000 --> 00:41:07.000]  阿門
[00:41:07.000 --> 00:41:09.000]  谢谢大家收看 再见

