
[00:00:00.000 --> 00:00:01.660]  掌聲我們的神
[00:51:17.600 --> 00:51:19.600]  或者有沒有哪個神
[00:51:19.600 --> 00:51:21.600]  曾經敢於闖進去
[00:51:21.600 --> 00:51:23.600]  黑暗的國度
[00:51:23.600 --> 00:51:25.600]  從那個國度裡
[00:51:25.600 --> 00:51:27.600]  領出一個民族歸給自己
[00:51:27.600 --> 00:51:29.600]  用試驗、神蹟、騎士、征戰
[00:51:29.600 --> 00:51:31.600]  大能的手和伸出來的蚌臂
[00:51:31.600 --> 00:51:33.600]  可謂的大事
[00:51:33.600 --> 00:51:35.600]  好像耶穌基督你們的神
[00:51:35.600 --> 00:51:37.600]  在十字架上
[00:51:37.600 --> 00:51:39.600]  在你們眼前為你們所行的一切事
[00:51:39.600 --> 00:51:41.600]  這是向你顯明
[00:51:41.600 --> 00:51:43.600]  要使你知道
[00:51:43.600 --> 00:51:45.600]  耶穌基督是耶和華你的神
[00:51:45.600 --> 00:51:47.600]  除祂以外
[00:51:47.600 --> 00:51:49.600]  再無別神
[00:51:49.600 --> 00:51:51.600]  祂作為神從天而降
[00:51:51.600 --> 00:51:53.600]  要將天父的啟示
[00:51:53.600 --> 00:51:55.600]  給我們
[00:51:55.600 --> 00:51:57.600]  在地上顯出祂的榮光
[00:51:57.600 --> 00:51:59.600]  正是父、獨、生、子的榮光
[00:51:59.600 --> 00:52:01.600]  充滿滿的恩典和真理
[00:52:01.600 --> 00:52:03.600]  因為祂愛列祖
[00:52:03.600 --> 00:52:05.600]  揀選了他們以後的
[00:52:05.600 --> 00:52:07.600]  屬靈後裔
[00:52:07.600 --> 00:52:09.600]  用大能領你出黑暗的國度
[00:52:09.600 --> 00:52:11.600]  解除了執政者
[00:52:11.600 --> 00:52:13.600]  和掌權者的權勢
[00:52:13.600 --> 00:52:15.600]  公開羞辱他們
[00:52:15.600 --> 00:52:17.600]  在他們裡面升過他們
[00:52:17.600 --> 00:52:19.600]  賜給我們基業
[00:52:19.600 --> 00:52:21.600]  因而我們是按著
[00:52:21.600 --> 00:52:23.600]  祂的旨意預定的
[00:52:23.600 --> 00:52:25.600]  祂按著自己的旨意
[00:52:25.600 --> 00:52:27.600]  做萬事
[00:52:27.600 --> 00:52:29.600]  今天你要知道並要銘記於心
[00:52:29.600 --> 00:52:31.600]  耶穌基督就是耶和華
[00:52:31.600 --> 00:52:33.600]  唯有祂是天上地下的神
[00:52:33.600 --> 00:52:35.600]  除祂以外
[00:52:35.600 --> 00:52:37.600]  再無別神
[00:52:37.600 --> 00:52:39.600]  因此你行事為人要對得起
[00:52:39.600 --> 00:52:41.600]  耶穌基督
[00:52:41.600 --> 00:52:43.600]  凡事蒙他喜悅
[00:52:43.600 --> 00:52:45.600]  在一切善事上結果子
[00:52:45.600 --> 00:52:47.600]  對神的認識更有長進
[00:52:47.600 --> 00:52:49.600]  照祂榮耀的大能
[00:52:49.600 --> 00:52:51.600]  得著一切的能力
[00:52:51.600 --> 00:52:53.600]  帶著喜樂的心
[00:52:53.600 --> 00:52:55.600]  凡事忍耐寬容
[00:52:55.600 --> 00:53:01.600]  有資格和聖徒在光明中分享基業
[00:53:01.600 --> 00:53:03.600]  Hallelujah
[00:53:03.600 --> 00:53:05.600]  What a Savior
[00:53:05.600 --> 00:53:09.600]  我們的神何等偉大的救贖主
[00:53:09.600 --> 00:53:13.600]  To the praise and glory of God alone
[00:53:13.600 --> 00:53:15.600]  讚美我們獨一的真神
[00:53:15.600 --> 00:53:17.600]  Amen
[00:53:17.600 --> 00:53:18.600]  謝謝大家

