
[00:00:00.000 --> 00:00:05.000]  今天我想和大家分享的題目是
[00:39:46.000 --> 00:39:49.000]  是令你能夠紀念上帝
[00:39:49.000 --> 00:39:52.000]  在你身上奇妙的作為呢?
[00:39:52.000 --> 00:39:54.000]  在基督信仰裡面
[00:39:54.000 --> 00:39:55.000]  我們知道
[00:39:55.000 --> 00:39:57.000]  底波拉之歌是一個很好的例子
[00:39:57.000 --> 00:39:59.000]  它不是一個個人表演
[00:39:59.000 --> 00:40:01.000]  也不是自我
[00:40:01.000 --> 00:40:03.000]  很興奮
[00:40:03.000 --> 00:40:05.000]  也不是發洩情緒
[00:40:05.000 --> 00:40:07.000]  而是帶領
[00:40:07.000 --> 00:40:10.000]  帶領神所愛的屬靈群體
[00:40:10.000 --> 00:40:13.000]  一心只對準上帝
[00:40:13.000 --> 00:40:15.000]  讚美祂的名字
[00:40:15.000 --> 00:40:17.000]  歌頌祂的美善
[00:40:17.000 --> 00:40:19.000]  歌頌祂的仁慈
[00:40:19.000 --> 00:40:20.000]  歌頌祂
[00:40:20.000 --> 00:40:21.000]  感激祂
[00:40:21.000 --> 00:40:23.000]  讓我們有翻身的機會
[00:40:23.000 --> 00:40:24.000]  感激祂
[00:40:24.000 --> 00:40:28.000]  使我們擺脫昔日的創傷
[00:40:28.000 --> 00:40:30.000]  我們不用等到
[00:40:30.000 --> 00:40:31.000]  好像以色列人
[00:40:31.000 --> 00:40:33.000]  要承受欺壓
[00:40:33.000 --> 00:40:34.000]  很慘的時候
[00:40:34.000 --> 00:40:36.000]  才會回轉
[00:40:36.000 --> 00:40:38.000]  我們今天就在這裡
[00:40:38.000 --> 00:40:39.000]  可以開始
[00:40:39.000 --> 00:40:42.000]  用力地去歌頌上帝
[00:40:42.000 --> 00:40:44.000]  回想
[00:40:44.000 --> 00:40:46.000]  上帝
[00:40:46.000 --> 00:40:48.000]  怎樣幫助你
[00:40:48.000 --> 00:40:50.000]  怎樣使你振作
[00:40:50.000 --> 00:40:52.000]  怎樣供應你
[00:40:52.000 --> 00:40:54.000]  需要的東西
[00:40:54.000 --> 00:40:56.000]  聖經甚至說
[00:40:56.000 --> 00:40:58.000]  上帝使人在夜間歌唱
[00:40:58.000 --> 00:41:01.000]  無論勝利或失敗
[00:41:01.000 --> 00:41:05.000]  或者你還沒有信心去爭戰
[00:41:05.000 --> 00:41:07.000]  沒有信心去承擔的話
[00:41:07.000 --> 00:41:09.000]  我們再一次
[00:41:09.000 --> 00:41:11.000]  藉著底波拉之歌
[00:41:11.000 --> 00:41:14.000]  去鼓勵你和我
[00:41:14.000 --> 00:41:16.000]  在黑暗的裡面
[00:41:16.000 --> 00:41:18.000]  我們仍然去歌唱
[00:41:18.000 --> 00:41:20.000]  因為上帝要使你興起
[00:41:20.000 --> 00:41:23.000]  上帝要使你站起來
[00:41:23.000 --> 00:41:25.000]  好像巴拉一樣
[00:41:25.000 --> 00:41:27.000]  縱然巴拉是沒有信心
[00:41:27.000 --> 00:41:29.000]  但神仍然最後的
[00:41:29.000 --> 00:41:31.000]  都使用祂
[00:41:31.000 --> 00:41:33.000]  親愛的弟兄姊妹
[00:41:33.000 --> 00:41:35.000]  今天我們要聽
[00:41:35.000 --> 00:41:37.000]  要質疑去聽
[00:41:37.000 --> 00:41:41.000]  你要向耶和華歌唱
[00:41:41.000 --> 00:41:43.000]  興起 興起
[00:41:43.000 --> 00:41:45.000]  在今天這個時代
[00:41:45.000 --> 00:41:50.000]  雖然可能會有一些悲情
[00:41:50.000 --> 00:41:54.000]  但仍然可以讓我們基督徒去勇於承擔
[00:41:54.000 --> 00:41:58.000]  我知道REACT是一個新成立沒多久的團契
[00:41:58.000 --> 00:42:02.000]  我相信只要我們好好去翻我們的團契
[00:42:02.000 --> 00:42:04.000]  無論是大組還是小組
[00:42:04.000 --> 00:42:07.000]  我都願意好好地翻
[00:42:07.000 --> 00:42:11.000]  就像底波拉熱愛自己的民族一樣
[00:42:11.000 --> 00:42:13.000]  我也很熱愛我的團契
[00:42:13.000 --> 00:42:16.000]  如果你有一個團契正在翻的時候
[00:42:16.000 --> 00:42:19.000]  盡你的能力好好地翻這個團契
[00:42:19.000 --> 00:42:21.000]  這也是一個承擔
[00:42:21.000 --> 00:42:23.000]  因為今天在這個時代
[00:42:23.000 --> 00:42:25.000]  挑戰真的很大
[00:42:25.000 --> 00:42:28.000]  我們就由我們好好地翻團契
[00:42:28.000 --> 00:42:32.000]  去承擔我們團契一分子的角色
[00:42:32.000 --> 00:42:37.000]  這是今天我很想和大家彼此的勉勵
[00:42:37.000 --> 00:42:41.000]  勇於承擔我所翻的團契
[00:42:41.000 --> 00:42:43.000]  我們就會醒覺
[00:42:43.000 --> 00:42:46.000]  神在我們群體當中的作為
[00:42:46.000 --> 00:42:50.000]  讓我們彼此的勉勵
[00:42:50.000 --> 00:42:54.000]  這首詩歌得勝的宣告是比較快的
[00:42:54.000 --> 00:42:57.000]  快的意思是我們要醒覺、興起
[00:42:57.000 --> 00:42:59.000]  唱的時候不要緊
[00:42:59.000 --> 00:43:01.000]  我都唱得很慌張
[00:43:01.000 --> 00:43:04.000]  但因為有勁敗隊帶我們唱
[00:43:04.000 --> 00:43:06.000]  我跟著唱都覺得有一種
[00:43:06.000 --> 00:43:09.000]  可以勝途相通、同感一靈
[00:43:09.000 --> 00:43:11.000]  一起承擔的感覺
[00:43:11.000 --> 00:43:12.000]  親愛的弟兄姊妹
[00:43:12.000 --> 00:43:14.000]  邀請你一起站起來
[00:43:14.000 --> 00:43:16.000]  唱這首得勝的宣告
[00:43:16.000 --> 00:43:17.000]  謝謝
[00:43:17.000 --> 00:43:29.000]  感謝Wendy傳導鼓勵我們
[00:43:29.000 --> 00:43:32.000]  一起反思我們內在的生命
[00:43:32.000 --> 00:43:36.000]  讓我們有信心去唱以下這首詩歌
[00:43:37.000 --> 00:43:41.000]  《星星》
[00:43:41.000 --> 00:43:58.000]  星星 看見了那玉米之地
[00:43:58.000 --> 00:44:04.000]  星星 跟隨運氣播出大力
[00:44:04.000 --> 00:44:10.000]  星星 拆開不惜自身高低的關羽
[00:44:10.000 --> 00:44:17.000]  在巨人面前得勝有得勝
[00:44:17.000 --> 00:44:23.000]  旁王 能力都因耶穌的名
[00:44:23.000 --> 00:44:30.000]  平安 希臘無人能夠奪取
[00:44:30.000 --> 00:44:36.000]  在敵人面前你為我擺下眼睛
[00:44:36.000 --> 00:44:43.000]  這是我的勝利宣告
[00:44:43.000 --> 00:44:52.000]  星星 看見了那玉米之地
[00:44:52.000 --> 00:44:59.000]  星星 跟隨運氣播出大力
[00:44:59.000 --> 00:45:05.000]  星星 拆開不惜自身高低的關羽
[00:45:05.000 --> 00:45:12.000]  在巨人面前得勝有得勝
[00:45:12.000 --> 00:45:18.000]  旁王 能力都因耶穌的名
[00:45:18.000 --> 00:45:25.000]  平安 希臘無人能夠奪取
[00:45:25.000 --> 00:45:30.000]  在敵人面前你為我擺下眼睛
[00:45:30.000 --> 00:45:37.000]  這是我的勝利宣告
[00:45:37.000 --> 00:45:46.000]  我要得勝得勝勝高 應許祝福將領導
[00:45:46.000 --> 00:45:52.000]  我要得勝得勝勝高 擁有恩典將領導
[00:45:52.000 --> 00:45:58.000]  我要得勝得勝富翰 耶穌祢為我成長
[00:45:58.000 --> 00:46:04.000]  我要得勝得勝富翰 有求聚 怕都通好
[00:46:04.000 --> 00:46:11.000]  我要高唱 Hallelujah 天天唱 每天天唱
[00:46:11.000 --> 00:46:18.000]  我要高唱 Hallelujah 我要唱
[00:46:18.000 --> 00:46:24.000]  旁王 能力都因耶穌的名
[00:46:24.000 --> 00:46:31.000]  平安 希臘無人能夠奪取
[00:46:31.000 --> 00:46:36.000]  在敵人面前你為我擺下眼睛
[00:46:36.000 --> 00:46:43.000]  這是我的勝利宣告
[00:46:43.000 --> 00:46:50.000]  旁王 能力都因耶穌的名
[00:46:50.000 --> 00:46:56.000]  平安 希臘無人能夠奪取
[00:46:56.000 --> 00:47:02.000]  在敵人面前你為我擺下眼睛
[00:47:02.000 --> 00:47:09.000]  這是我的勝利宣告
[00:47:09.000 --> 00:47:12.000]  我們一起禱告
[00:47:12.000 --> 00:47:17.000]  要說上帝你是勇士
[00:47:17.000 --> 00:47:21.000]  你是掌管風和雷的神
[00:47:21.000 --> 00:47:24.000]  我們要將榮耀歸給你
[00:47:24.000 --> 00:47:29.000]  感謝你呼召我眼前的每一個弟兄姊妹
[00:47:29.000 --> 00:47:34.000]  成為上帝你所愛的一位
[00:47:34.000 --> 00:47:40.000]  我懇求天父幫助在座每一位你所愛的兒女
[00:47:40.000 --> 00:47:43.000]  剛強勇敢起來
[00:47:43.000 --> 00:47:48.000]  承擔神給他們在新一年中的角色
[00:47:48.000 --> 00:47:52.000]  承擔在新一年中的身份
[00:47:52.000 --> 00:47:55.000]  主啊 你不會輕看我們
[00:47:55.000 --> 00:47:57.000]  你不會輕看我們
[00:47:57.000 --> 00:48:00.000]  我們會為你做一切
[00:48:00.000 --> 00:48:04.000]  主啊 你不會輕看我們
[00:48:04.000 --> 00:48:06.000]  你不會標籤我們
[00:48:06.000 --> 00:48:10.000]  神是我們所愛 所珍貴的兒女
[00:48:10.000 --> 00:48:14.000]  求你幫助我們像底波拉一樣歌頌你
[00:48:14.000 --> 00:48:19.000]  榮耀你的名 對準你的能力
[00:48:19.000 --> 00:48:23.000]  求你聖靈降臨在我們眾人身上
[00:48:23.000 --> 00:48:27.000]  為要顯出耶穌基督莫大的能力
[00:48:27.000 --> 00:48:31.000]  我們願以耶穌的名祈禱
[00:48:31.000 --> 00:48:33.000]  阿們
[00:48:33.000 --> 00:48:35.000]  (字幕製作/時間軸:秋月AutumnMoon)

