
[00:00:00.000 --> 00:00:02.000]  在開始的正道之先
[00:35:10.880 --> 00:35:12.600]  我們每個人都有私慾
[00:35:12.600 --> 00:35:16.080]  私慾令我們有貪念
[00:35:16.080 --> 00:35:17.880]  也有嫉妒
[00:35:17.880 --> 00:35:19.880]  沒有一個例外
[00:35:19.880 --> 00:35:23.480]  唯一勝過私慾的方法
[00:35:23.480 --> 00:35:27.000]  就是來到神的私恩寶座前
[00:35:27.000 --> 00:35:29.280]  去承認我們的軟弱
[00:35:29.280 --> 00:35:32.480]  承認我們的無能
[00:35:32.480 --> 00:35:36.680]  更加承認我們需要依靠神的能力和恩典
[00:35:37.680 --> 00:35:41.760]  你今天願不願意時時刻刻依靠主呢?
[00:35:41.760 --> 00:35:45.760]  好讓神的能力和恩典能夠覆蔽你
[00:35:45.760 --> 00:35:49.560]  以致你能夠勝過試探和這個世界
[00:35:49.560 --> 00:35:51.960]  神喜悅的事情呢?
[00:35:51.960 --> 00:35:54.760]  如果你願意的話
[00:35:54.760 --> 00:35:55.760]  請你舉舉手
[00:35:55.760 --> 00:35:57.160]  我想為你祈禱
[00:35:57.160 --> 00:35:59.760]  好,感謝主
[00:35:59.760 --> 00:36:03.360]  另一方面,有沒有弟兄或姐妹
[00:36:03.880 --> 00:36:07.760]  你今天聽完聖經的教導
[00:36:07.760 --> 00:36:09.680]  你覺得自己的生活
[00:36:09.680 --> 00:36:13.760]  其實與世俗為友
[00:36:13.760 --> 00:36:16.160]  你的價值觀或人生觀
[00:36:16.160 --> 00:36:20.960]  其實與世俗相差不遠
[00:36:20.960 --> 00:36:24.560]  今天你知道自己與神為敵
[00:36:24.560 --> 00:36:26.960]  你也很想願意馴服神
[00:36:26.960 --> 00:36:28.360]  抵擋魔鬼
[00:36:28.360 --> 00:36:30.160]  謙卑在主的面前
[00:36:30.160 --> 00:36:31.360]  認罪悔改
[00:36:31.360 --> 00:36:33.560]  願意今天重新改聖結
[00:36:33.560 --> 00:36:34.960]  分別為聖的生活
[00:36:34.960 --> 00:36:36.360]  有沒有弟兄姐妹呢?
[00:36:36.360 --> 00:36:38.360]  如果有的話,請你舉手
[00:36:38.360 --> 00:36:39.560]  好,感謝主
[00:36:39.560 --> 00:36:42.160]  很想為你祈禱
[00:36:42.160 --> 00:36:45.360]  我們一起祈禱吧
[00:36:45.360 --> 00:36:47.760]  親愛的主耶穌,多謝祢
[00:36:47.760 --> 00:36:49.760]  每個星期讓我們回來
[00:36:49.760 --> 00:36:52.560]  有生命氣息去敬拜祢
[00:36:52.560 --> 00:36:56.760]  也多謝祢每個星期的說話提醒
[00:36:56.760 --> 00:36:59.360]  讓我們知道今天我們的本相
[00:36:59.360 --> 00:37:02.160]  更加知道我們今天的需要
[00:37:02.160 --> 00:37:04.960]  其實就是回到祢的說話當中
[00:37:04.960 --> 00:37:06.960]  以致我們走的路
[00:37:06.960 --> 00:37:10.360]  我們要走在祢的吩咐之下
[00:37:10.360 --> 00:37:15.160]  我們知道我們不能夠靠自己得勝
[00:37:15.160 --> 00:37:17.360]  因為我們有很多軟弱
[00:37:17.360 --> 00:37:19.360]  若果我們聽到而不行到
[00:37:19.360 --> 00:37:20.760]  信心是死的
[00:37:20.760 --> 00:37:22.160]  求主祢幫助我們
[00:37:22.160 --> 00:37:24.760]  也求祢加力給我們
[00:37:24.760 --> 00:37:28.160]  以致我們在我們與人之間的關係裏面
[00:37:28.160 --> 00:37:30.160]  不會發生衝突
[00:37:30.160 --> 00:37:32.360]  不會發生爭執
[00:37:32.360 --> 00:37:35.360]  更加不會因為我們的私慾
[00:37:35.360 --> 00:37:38.760]  導致爭執越來越差
[00:37:38.760 --> 00:37:40.360]  求祢幫助
[00:37:40.360 --> 00:37:42.360]  求聖靈幫助我們每一個
[00:37:42.360 --> 00:37:45.160]  用更多的恩典提醒我們
[00:37:45.160 --> 00:37:45.960]  覆蔽我們
[00:37:45.960 --> 00:37:48.760]  使我們能夠學習
[00:37:48.760 --> 00:37:50.360]  如何謙卑面前
[00:37:50.360 --> 00:37:52.560]  成為你所喜悅的人
[00:37:52.560 --> 00:37:54.360]  求主親自帶領
[00:37:54.360 --> 00:37:55.760]  多謝你聽我們禱告

