
[00:00:00.000 --> 00:00:11.500]  我真的很覺得這個世界,文化是不斷影響著我們想要什麼,想重視什麼的
[00:38:26.260 --> 00:38:29.260]  是貪戀一些不適合的東西
[00:38:29.260 --> 00:38:31.260]  第三個無知的人是哪一個
[00:38:31.260 --> 00:38:34.260]  可能是我
[00:38:34.260 --> 00:38:35.260]  亦都可能是
[00:38:35.260 --> 00:38:37.260]  我們在在每一個
[00:38:37.260 --> 00:38:38.260]  我們有沒有見到
[00:38:38.260 --> 00:38:40.260]  人生哪些東西是重要呢
[00:38:40.260 --> 00:38:42.260]  我不知道你想最後
[00:38:42.260 --> 00:38:44.260]  上帝在你的無知名上面
[00:38:44.260 --> 00:38:46.260]  寫一個總結的時候
[00:38:46.260 --> 00:38:48.260]  你想上帝寫些什麼
[00:38:48.260 --> 00:38:50.260]  如果寫四個字
[00:38:50.260 --> 00:38:51.260]  你想他寫些什麼
[00:38:51.260 --> 00:38:53.260]  其中一樣可以寫
[00:38:53.260 --> 00:38:54.260]  例如好像
[00:38:54.260 --> 00:38:56.260]  可能我的無知名就寫
[00:38:56.260 --> 00:38:57.260]  無知的人
[00:38:57.260 --> 00:38:58.260]  這樣就慘了
[00:38:58.260 --> 00:39:00.260]  不過倒過來
[00:39:00.260 --> 00:39:01.260]  如果上帝能夠在你無知名上
[00:39:01.260 --> 00:39:04.260]  總結你的人生寫
[00:39:04.260 --> 00:39:05.260]  智慧人生
[00:39:05.260 --> 00:39:07.260]  這個是不是一個
[00:39:07.260 --> 00:39:09.260]  非常美滿的人生
[00:39:09.260 --> 00:39:10.260]  求主幫助我們
[00:39:10.260 --> 00:39:12.260]  我們一起低頭禱告
[00:39:12.260 --> 00:39:14.260]  七惡天賦
[00:39:14.260 --> 00:39:15.260]  我們感謝你
[00:39:15.260 --> 00:39:16.260]  我們是很軟弱的人
[00:39:16.260 --> 00:39:17.260]  但感謝你
[00:39:17.260 --> 00:39:20.260]  你賜了很多的恩典給我們
[00:39:20.260 --> 00:39:22.260]  你給我們有智慧
[00:39:22.260 --> 00:39:23.260]  從聖經我們知道
[00:39:23.260 --> 00:39:24.260]  我們需要渴慕的
[00:39:24.260 --> 00:39:27.260]  不是地上短暫的東西
[00:39:27.260 --> 00:39:28.260]  我們需要渴慕
[00:39:28.260 --> 00:39:30.260]  永恆天國的事
[00:39:30.260 --> 00:39:32.260]  求天賦你親自幫助
[00:39:32.260 --> 00:39:33.260]  我們中間每一個
[00:39:33.260 --> 00:39:34.260]  我們所渴慕的
[00:39:34.260 --> 00:39:35.260]  我求你教訓我們
[00:39:35.260 --> 00:39:36.260]  讓我們看到
[00:39:36.260 --> 00:39:38.260]  什麼是恰當
[00:39:38.260 --> 00:39:40.260]  什麼是永恆
[00:39:40.260 --> 00:39:41.260]  讓我們的人生
[00:39:41.260 --> 00:39:43.260]  在你的眼中
[00:39:43.260 --> 00:39:45.260]  是有智慧的人生
[00:39:45.260 --> 00:39:46.260]  禱告奉我主
[00:39:46.260 --> 00:39:47.260]  耶穌基督的名字
[00:39:47.260 --> 00:39:48.260]  求阿們
