
[00:00:00.000 --> 00:00:04.800]  我們今天崇拜和大家分享的題目
[00:38:41.800 --> 00:38:48.800]  而是說忍耐能夠讓我們對神更深的信靠
[00:38:48.800 --> 00:38:54.800]  前面第三節說患難生忍耐
[00:38:54.800 --> 00:38:57.800]  第四節說忍耐生老練
[00:38:57.800 --> 00:39:00.800]  老練生盼望
[00:39:00.800 --> 00:39:06.800]  保羅不想弟兄姊妹誤會這份盼望是靠自己而來
[00:39:06.800 --> 00:39:13.800]  所以在第五節立刻補上一個穩固的依據
[00:39:13.800 --> 00:39:16.800]  第五節說盼望不止落空
[00:39:16.800 --> 00:39:21.800]  因為神的愛已經藉著所賜給我們的聖靈
[00:39:21.800 --> 00:39:23.800]  囂冠在我們心裏
[00:39:23.800 --> 00:39:28.800]  第五節所說的囂冠是極有力量的字眼
[00:39:28.800 --> 00:39:31.800]  不是說軟一點
[00:39:31.800 --> 00:39:35.800]  是囂冠,豐豐富富地傾倒出來
[00:39:35.800 --> 00:39:41.800]  因此這裡說的不單止是我們理性上知道神愛我們
[00:39:41.800 --> 00:39:47.800]  而是說神將這份愛全然傾倒在我們內心裏
[00:39:47.800 --> 00:39:52.800]  神的愛最自然的理解就是神對人的愛
[00:39:52.800 --> 00:39:54.800]  不是人對神的愛
[00:39:54.800 --> 00:39:58.800]  因為羅馬書五章六至八節緊接
[00:39:58.800 --> 00:40:01.800]  就是基督為我們死證明神的愛
[00:40:01.800 --> 00:40:06.800]  神對人的愛是非常重要的,為甚麼?
[00:40:06.800 --> 00:40:12.800]  因為人的愛有時會變質,有時會變凍,有時甚至會消退
[00:40:12.800 --> 00:40:22.800]  相信寫這個神學家叫巴特
[00:40:22.800 --> 00:40:26.800]  就是二十世紀最重要的神學家之一
[00:40:26.800 --> 00:40:31.800]  他撰寫了羅馬書適義
[00:40:31.800 --> 00:40:36.800]  這位神學家對人性有最深切的理解,為甚麼?
[00:40:36.800 --> 00:40:41.800]  因為當時歐洲深受自由神學的主導
[00:40:41.800 --> 00:40:43.800]  是甚麼意思呢?
[00:40:43.800 --> 00:40:50.800]  就是傾向用理性、文化進步和宗教經驗去解釋這個信仰
[00:40:50.800 --> 00:40:55.800]  自由神學將福音等同於人類文明的提升
[00:40:55.800 --> 00:41:01.800]  亦否定了聖經無誤等傳統的教義
[00:41:01.800 --> 00:41:05.800]  只不過到了第一次世界大戰爆發了
[00:41:05.800 --> 00:41:09.800]  殘酷的戰爭粉碎了這種樂觀的人民主義
[00:41:09.800 --> 00:41:15.800]  暴露了原來人是沒有辦法不面對那份惡
[00:41:15.800 --> 00:41:20.800]  你見到戰爭裏頭那種人敵對人
[00:41:20.800 --> 00:41:25.800]  或者很多生靈的淘汰、很多苦難的問題
[00:41:25.800 --> 00:41:31.800]  當時巴特就在瑞士一條小鄉村裏頭去做牧師
[00:41:31.800 --> 00:41:35.800]  他親眼見到戰爭帶來的那份信仰危機
[00:41:35.800 --> 00:41:40.800]  人人都發現原來人性是不可靠的
[00:41:40.800 --> 00:41:45.800]  戰爭讓人看見人性那種極度醜陋
[00:41:45.800 --> 00:41:53.800]  當時不少德國的神學家主張要抗爭他們的地界
[00:41:53.800 --> 00:41:54.800]  要打仗
[00:41:54.800 --> 00:42:00.800]  而昔日巴特很尊重的神學家老師竟然支持要主戰
[00:42:00.800 --> 00:42:02.800]  令到他極度失望
[00:42:02.800 --> 00:42:07.800]  他當時深切體會原來人的愛真的會變質
[00:42:07.800 --> 00:42:09.800]  會變冷甚至會消退
[00:42:09.800 --> 00:42:13.800]  他和朋友重讀聖經尤其是保羅書信
[00:42:13.800 --> 00:42:18.800]  他發現上帝並不是人類文化的新賢
[00:42:18.800 --> 00:42:22.800]  而是十字架構因展現了這位上帝
[00:42:22.800 --> 00:42:26.800]  就是那位無可比擬全人類的主
[00:42:26.800 --> 00:42:33.800]  在巴特的《羅馬書釋義》裏頭有一個片語叫盡管如此
[00:42:33.800 --> 00:42:35.800]  即使是這樣
[00:42:35.800 --> 00:42:36.800]  如果我們譯作廣東話
[00:42:36.800 --> 00:42:38.800]  即使是這樣又如何
[00:42:38.800 --> 00:42:40.800]  就是一個很重要的關鍵詞
[00:42:40.800 --> 00:42:47.800]  他表達了上帝因典在人類絕望的時候仍然作供
[00:42:47.800 --> 00:42:51.800]  巴特他強調人雖然全然的敗壞
[00:42:51.800 --> 00:42:56.800]  也不能夠靠自己做出真正的公義
[00:42:56.800 --> 00:42:58.800]  但即使是這樣也好
[00:42:58.800 --> 00:43:00.800]  上帝透過基督的啟示
[00:43:00.800 --> 00:43:03.800]  向罪人施行公義和拯救
[00:43:03.800 --> 00:43:08.800]  神的愛並不是建立在人可不可愛之上
[00:43:08.800 --> 00:43:12.800]  而是建立在神自己的恩典和主權之上
[00:43:12.800 --> 00:43:15.800]  正如《羅馬書》五章五節所說
[00:43:15.800 --> 00:43:21.800]  當聖靈將這份愛囂觀全然地傾倒在我們心裏
[00:43:21.800 --> 00:43:25.800]  我們就會有一份從神而來的安穩
[00:43:25.800 --> 00:43:29.800]  知道神從來都沒有放棄過我們
[00:43:29.800 --> 00:43:32.800]  這就是信徒盼望的來源
[00:43:32.800 --> 00:43:37.800]  盼望並不是說事情一定會照我期望發生
[00:43:37.800 --> 00:43:40.800]  而是說無論事情怎樣發生
[00:43:40.800 --> 00:43:43.800]  我都好知道神的愛是真的
[00:43:43.800 --> 00:43:46.800]  神的榮耀就是我終極的盼望
[00:43:46.800 --> 00:43:50.800]  弟子們 神所愛的新朋友
[00:43:50.800 --> 00:43:52.800]  在我們的人生旅途
[00:43:52.800 --> 00:43:54.800]  無論是工作的壓力
[00:43:54.800 --> 00:43:56.800]  或者是照顧小孩子
[00:43:56.800 --> 00:43:58.800]  或者是自己的健康
[00:43:58.800 --> 00:43:59.800]  照顧家人
[00:43:59.800 --> 00:44:01.800]  總會遇到大大小小的難處
[00:44:01.800 --> 00:44:05.800]  究竟今天你是靠自己勉強撐下去
[00:44:05.800 --> 00:44:10.800]  還是你願意依靠這個一直愛你等候你的天父呢?
[00:44:10.800 --> 00:44:12.800]  若果沒有神的愛
[00:44:12.800 --> 00:44:17.800]  忍耐會將人帶到枯乾的地步
[00:44:17.800 --> 00:44:19.800]  但有了神的愛
[00:44:19.800 --> 00:44:23.800]  忍耐就會將人帶到更深的確信
[00:44:23.800 --> 00:44:26.800]  因為我們所等待的天父
[00:44:26.800 --> 00:44:29.800]  祂所應許的是永不落空
[00:44:29.800 --> 00:44:33.800]  這時候讓我們也有一兩分鐘安靜的時間
[00:44:36.800 --> 00:44:41.800]  今天的訊息對你有什麼提醒呢?
[00:44:41.800 --> 00:44:45.800]  你這個時候可以向神禱告
[00:44:45.800 --> 00:44:57.800]  我們也可以問問自己
[00:44:57.800 --> 00:45:04.800]  我是否只相信信仰只會帶來順境呢?
[00:45:04.800 --> 00:45:11.800]  我是否不能接受信仰也會帶給我磨練
[00:45:11.800 --> 00:45:13.800]  讓我成長起來呢?
[00:45:13.800 --> 00:45:20.800]  又或者當我們面對困難的時候
[00:45:20.800 --> 00:45:34.800]  我們有沒有將自己站在這個恩典裡面呢?
[00:45:50.800 --> 00:45:55.800]  (祈求神的愛)
[00:45:55.800 --> 00:46:13.800]  有你的同心禱告吧
[00:46:15.800 --> 00:46:22.800]  親愛的天父,你都聽見我們在座
[00:46:22.800 --> 00:46:25.800]  不同的弟兄姊妹向你禱告
[00:46:25.800 --> 00:46:28.800]  無論我們渴求
[00:46:28.800 --> 00:46:32.800]  我們很希望在艱難裡
[00:46:32.800 --> 00:46:35.800]  我們看到你的恩手一直拖帶我們
[00:46:35.800 --> 00:46:38.800]  又或者有些時候我們都忘記了
[00:46:38.800 --> 00:46:41.800]  原來我們就站在恩典裡
[00:46:41.800 --> 00:46:43.800]  以致我們有能力
[00:46:44.800 --> 00:46:47.800]  我們在生命裡靠著你
[00:46:47.800 --> 00:46:49.800]  支取力量
[00:46:49.800 --> 00:46:53.800]  靠著你有這份勇氣面對眼前的困難
[00:46:53.800 --> 00:46:57.800]  也透過堅持忍耐
[00:46:57.800 --> 00:47:01.800]  培育我們能夠有一個眼光
[00:47:01.800 --> 00:47:05.800]  在困難裡我們不再恐懼
[00:47:05.800 --> 00:47:07.800]  因為你帶我們經過
[00:47:07.800 --> 00:47:08.800]  我們感謝你
[00:47:08.800 --> 00:47:10.800]  奉耶穌基督得勝的名字祈求
[00:47:10.800 --> 00:47:11.800]  阿門
