
[00:00:00.000 --> 00:00:04.000]  早晨大英姐妹 各位會眾 各位朋友
[00:38:47.100 --> 00:38:48.100]  掌握一切
[00:38:48.100 --> 00:38:50.100]  歷史都在他手中
[00:38:50.100 --> 00:38:52.100]  他有計劃、有憐憫
[00:38:52.100 --> 00:38:54.100]  在神自己的時間
[00:38:54.100 --> 00:38:57.100]  他的公義、慈愛、恩慈
[00:38:57.100 --> 00:39:00.100]  他對人、對世界、對國家的應許和預備
[00:39:00.100 --> 00:39:03.100]  都會一一出現
[00:39:03.100 --> 00:39:05.100]  這就是我們的把握
[00:39:05.100 --> 00:39:07.100]  以致我們可以繼續信心
[00:39:07.100 --> 00:39:11.100]  繼續禱告神
[00:39:11.100 --> 00:39:15.100]  但以你,他敬神愛人
[00:39:15.100 --> 00:39:16.100]  為耶路撒冷
[00:39:16.100 --> 00:39:19.100]  為百姓去認罪、祈求
[00:39:19.100 --> 00:39:23.100]  承認自己和以色列人的罪
[00:39:23.100 --> 00:39:25.100]  並且求神恢復聖地
[00:39:25.100 --> 00:39:27.100]  差遣他的百姓歸回
[00:39:27.100 --> 00:39:30.100]  重建聖城
[00:39:30.100 --> 00:39:33.100]  神喜悅但以你的禱告
[00:39:33.100 --> 00:39:35.100]  不單是即刻回應
[00:39:35.100 --> 00:39:41.100]  更加是遠超過但以你所祈求的回應
[00:39:41.100 --> 00:39:43.100]  等一會節目
[00:39:43.100 --> 00:39:48.100]  但以你為國家、為民族的禱告和神的回應
[00:39:48.100 --> 00:39:52.100]  有沒有帶給你什麼啟示呢?
[00:39:52.100 --> 00:39:56.100]  他敬神愛人的禱告
[00:39:56.100 --> 00:40:00.100]  又如何成為我們為香港這片我們所愛的土地
[00:40:00.100 --> 00:40:06.100]  禱告的佳母、禱告的榜樣呢?
[00:40:06.100 --> 00:40:07.100]  在這兩三年
[00:40:07.100 --> 00:40:13.100]  大家知道香港面對經歷的事實上不容易
[00:40:13.100 --> 00:40:14.100]  在社會事件下
[00:40:14.100 --> 00:40:18.100]  人際關係因為政治理念立場的不同
[00:40:18.100 --> 00:40:19.100]  變得緊張
[00:40:19.100 --> 00:40:25.100]  移民潮引發的影響正陸續浮現
[00:40:25.100 --> 00:40:28.100]  而新冠病毒所捲起的疫情風暴
[00:40:28.100 --> 00:40:33.100]  更加徹底改變了我們香港人的生活
[00:40:33.100 --> 00:40:36.100]  我好想邀請你有三分鐘時間
[00:40:36.100 --> 00:40:38.100]  有兩分鐘
[00:40:38.100 --> 00:40:47.100]  來到香港去禱告
[00:40:47.100 --> 00:40:48.100]  拍我們的禱告
[00:40:48.100 --> 00:40:50.100]  就好像帶你禱告一樣
[00:40:50.100 --> 00:40:53.100]  為神去垂聽和喜悅
[00:40:53.100 --> 00:41:21.100]  請大家禱告
[00:41:21.100 --> 00:41:23.100]  我們在天上的父神
[00:41:23.100 --> 00:41:25.100]  你是獨行其事的大君王
[00:41:25.100 --> 00:41:27.100]  你統領萬有
[00:41:27.100 --> 00:41:29.100]  萬個萬族都是屬於你
[00:41:29.100 --> 00:41:32.100]  你是香港人的救贖和盼望
[00:41:32.100 --> 00:41:35.100]  主要是為香港市民去凝聚
[00:41:35.100 --> 00:41:37.100]  為了過去一段日子
[00:41:37.100 --> 00:41:39.100]  無論在社會事件或疫情之下
[00:41:39.100 --> 00:41:41.100]  我們批評論斷
[00:41:41.100 --> 00:41:44.100]  和我們意見不同的人得罪天父
[00:41:44.100 --> 00:41:47.100]  我要求天父憐憫赦免洗淨我們的罪
[00:41:47.100 --> 00:41:50.100]  又面對來世空的疫情的時候
[00:41:50.100 --> 00:41:52.100]  我們如臨大敵
[00:41:52.100 --> 00:41:54.100]  方寸大失
[00:41:54.100 --> 00:41:57.100]  將焦點放在人手所在的事情上
[00:41:57.100 --> 00:41:59.100]  恐懼和擔憂
[00:41:59.100 --> 00:42:01.100]  奪去我們內心的平安
[00:42:01.100 --> 00:42:03.100]  忘記了生命在於你
[00:42:03.100 --> 00:42:05.100]  忘記了你才是最大的保障
[00:42:05.100 --> 00:42:07.100]  求主赦免
[00:42:07.100 --> 00:42:13.100]  又求你洗到香港撕裂的得復和
[00:42:13.100 --> 00:42:15.100]  受傷的得醫治
[00:42:15.100 --> 00:42:17.100]  困境求出路
[00:42:17.100 --> 00:42:20.100]  同樣求你幫助我們順道在這個世代
[00:42:20.100 --> 00:42:22.100]  繼續作為恩典和愛的出口
[00:42:22.100 --> 00:42:26.100]  並心裡尚有從你而來的平安
[00:42:26.100 --> 00:42:30.100]  因為心知你的旨意是高於我們所能想像
[00:42:30.100 --> 00:42:32.100]  我們心盼藉著每一件事
[00:42:32.100 --> 00:42:34.100]  無論是社會事件或疫情各方面
[00:42:34.100 --> 00:42:37.100]  以至香港教會更深入更真實的經歷
[00:42:37.100 --> 00:42:39.100]  你是全能的你是掌權的
[00:42:39.100 --> 00:42:41.100]  除你以外我們別無依靠
[00:42:41.100 --> 00:42:43.100]  我們禱誥奉主耶穌基督的名求
[00:42:43.100 --> 00:42:45.100]  阿們

