
[00:00:00.000 --> 00:00:02.880]  各位電影姐妹,午安
[00:33:30.580 --> 00:33:31.580]  我也是的
[00:33:31.580 --> 00:33:32.580]  我都在學的
[00:33:32.580 --> 00:33:33.580]  我都在做的
[00:33:33.580 --> 00:33:35.580]  我都不是完全已經搞定了
[00:33:35.580 --> 00:33:36.580]  不是的
[00:33:36.580 --> 00:33:39.580]  而是我都是不斷在信仰歷程裏
[00:33:39.580 --> 00:33:40.580]  不斷去學
[00:33:40.580 --> 00:33:43.580]  不斷去將生命去呈現
[00:33:43.580 --> 00:33:46.580]  讓這份生命的喜悅
[00:33:46.580 --> 00:33:48.580]  和其他人分享
[00:33:48.580 --> 00:33:50.580]  弟兄姊妹我鼓勵你
[00:33:50.580 --> 00:33:51.580]  三個重點
[00:33:51.580 --> 00:33:53.580]  他差遣的使命
[00:33:53.580 --> 00:33:55.580]  他展開的作為
[00:33:55.580 --> 00:33:57.580]  和他實踐的生命
[00:33:57.580 --> 00:34:00.580]  最重要是神對我們每一個的肯定
[00:34:00.580 --> 00:34:03.580]  從而我們能夠活出真正的自己
[00:34:03.580 --> 00:34:05.580]  好 今天我的分享到這裏
[00:34:05.580 --> 00:34:07.580]  我們請敬拜隊出來
[00:34:07.580 --> 00:34:08.580]  我們一齊有一首詩歌
[00:34:08.580 --> 00:34:09.580]  和大家一起去
[00:34:09.580 --> 00:34:12.580]  將這首詩歌獻給我們的主
[00:34:12.580 --> 00:34:13.580]  好不好

