
[00:00:00.000 --> 00:00:03.480]  今天想和大家宣講的講題叫做
[00:37:12.800 --> 00:37:14.640]  很多的懸崖
[00:37:14.640 --> 00:37:20.920]  但是這位神自始至終都是沒養他
[00:37:20.920 --> 00:37:25.120]  神永遠都是我們生命的核心
[00:37:25.120 --> 00:37:28.120]  只要我們緊緊去跟從他
[00:37:28.120 --> 00:37:31.400]  離棄一切會令我們跌倒的
[00:37:31.400 --> 00:37:35.080]  無論是偶像或者是我們生命裡面的罪
[00:37:35.080 --> 00:37:38.160]  求神幫助我們去放下離開
[00:37:38.160 --> 00:37:42.240]  悔改回轉回到神的裡面
[00:37:42.240 --> 00:37:45.880]  倚靠聖靈引導帶領我們一直走下去
[00:37:45.880 --> 00:37:49.040]  走到最後直到見主面
[00:37:49.040 --> 00:37:51.280]  就好像今天我所選擇的回應詩
[00:37:51.280 --> 00:37:53.160]  「是你最重要」
[00:37:53.160 --> 00:37:55.360]  其實人生可以很簡單
[00:37:55.360 --> 00:37:57.360]  最重要不是金錢
[00:37:57.360 --> 00:37:59.960]  不是所有的人和事
[00:37:59.960 --> 00:38:01.280]  是神
[00:38:01.280 --> 00:38:04.960]  只有神是一生沒養我們
[00:38:04.960 --> 00:38:08.160]  甚願這位一生沒養我們的神
[00:38:08.160 --> 00:38:12.160]  都是我們每一個一生沒養的神
[00:38:12.160 --> 00:38:14.160]  我們一起禱告
[00:38:14.160 --> 00:38:18.160]  親愛的天父上帝
[00:38:18.160 --> 00:38:20.640]  祢的愛是何等的確切
[00:38:20.640 --> 00:38:23.440]  何等的信實不變
[00:38:23.440 --> 00:38:25.120]  神啊我們真的體會不明
[00:38:25.120 --> 00:38:26.440]  我們沒有辦法明白
[00:38:26.440 --> 00:38:29.120]  祢對我們的愛有何等的長闊高深
[00:38:29.120 --> 00:38:31.960]  但是祢就是這樣去愛我們
[00:38:31.960 --> 00:38:34.800]  主啊當我們在雅各的生平裡面
[00:38:34.800 --> 00:38:38.200]  我們看到祂靠幾力想得到很多東西
[00:38:38.200 --> 00:38:42.280]  但是最後其實祂都會變得艱難重重
[00:38:42.280 --> 00:38:44.120]  甚或是會失敗的時候
[00:38:44.120 --> 00:38:46.480]  其實我們學生不是像雅各那樣
[00:38:46.480 --> 00:38:48.480]  我們會抓住很多東西
[00:38:48.480 --> 00:38:50.240]  我們用自己的方法
[00:38:50.240 --> 00:38:52.920]  但是今天我們會記得
[00:38:52.920 --> 00:38:54.800]  重新持守
[00:38:54.800 --> 00:38:58.120]  祢是我們生命裡面最重要的一位
[00:38:58.120 --> 00:39:01.120]  祢是我們家庭裡面最重要的一位
[00:39:01.120 --> 00:39:03.400]  我們沒有必要持守
[00:39:03.400 --> 00:39:06.600]  確立定徵仰望祢
[00:39:06.600 --> 00:39:08.200]  讓我們不見一人
[00:39:08.200 --> 00:39:09.240]  只見耶穌基督
[00:39:09.240 --> 00:39:11.800]  祢在我們生命中成就的救恩
[00:39:11.800 --> 00:39:15.640]  那份請求是直到永遠
[00:39:15.640 --> 00:39:17.440]  求祢保守我們各人
[00:39:17.440 --> 00:39:19.160]  眾弟兄姊妹的生命
[00:39:19.160 --> 00:39:21.240]  在祢裡面被祢改變
[00:39:21.240 --> 00:39:22.760]  被祢更新
[00:39:22.760 --> 00:39:24.720]  能夠有祢的看顧
[00:39:24.720 --> 00:39:26.000]  有祢的拖帶
[00:39:26.000 --> 00:39:27.880]  直走到最後
[00:39:27.880 --> 00:39:29.400]  我們今天禱告交託
[00:39:29.400 --> 00:39:31.680]  奉主耶穌得生命之而求
[00:39:31.680 --> 00:39:32.680]  阿們
[00:39:32.680 --> 00:39:34.680]  謝謝觀看

