
[00:00:00.000 --> 00:00:05.120]  我主要負責大專和exit的團契
[00:40:17.960 --> 00:40:19.960]  我在這裡
[00:40:19.960 --> 00:40:21.960]  奉主耶穌基督的名去呼召
[00:40:21.960 --> 00:40:23.960]  你舉手我為你祈禱
[00:40:23.960 --> 00:40:25.960]  你願不願意兄弟姐妹
[00:40:25.960 --> 00:40:27.960]  你舉手我為你祈禱
[00:40:27.960 --> 00:40:30.960]  如果你願意去堅持你的信仰
[00:40:30.960 --> 00:40:32.960]  在你生活裏面
[00:40:32.960 --> 00:40:34.960]  繼續堅持
[00:40:34.960 --> 00:40:36.960]  以聖經作為你生活的原則
[00:40:36.960 --> 00:40:38.960]  你願意去嘗試去學習
[00:40:38.960 --> 00:40:40.960]  我請你舉手我為你祈禱
[00:40:40.960 --> 00:40:47.960]  慈悲恩愛天父感謝你
[00:40:47.960 --> 00:40:49.960]  感謝你給我們今天
[00:40:49.960 --> 00:40:51.960]  寶樂經文
[00:40:51.960 --> 00:40:53.960]  寶樂書信去提醒我們
[00:40:53.960 --> 00:40:55.960]  我們作為信徒
[00:40:55.960 --> 00:40:57.960]  我們認定是屬於你的
[00:40:57.960 --> 00:40:59.960]  我們在生活裏
[00:40:59.960 --> 00:41:01.960]  我們很想去學習
[00:41:01.960 --> 00:41:03.960]  很願意去學習
[00:41:03.960 --> 00:41:06.960]  去堅持我們作為基督徒的身份
[00:41:06.960 --> 00:41:08.960]  我們堅持信仰的原則
[00:41:08.960 --> 00:41:10.960]  在我們地上的生活
[00:41:10.960 --> 00:41:12.960]  求主你給次力量
[00:41:12.960 --> 00:41:14.960]  在座每一位弟兄姐妹特別
[00:41:14.960 --> 00:41:16.960]  次力量給舉手的弟兄姐妹
[00:41:16.960 --> 00:41:18.960]  我們立志願意去跟隨你
[00:41:18.960 --> 00:41:20.960]  感謝你
[00:41:20.960 --> 00:41:22.960]  感謝你的教導
[00:41:22.960 --> 00:41:24.960]  奉主耶穌得勝名求
[00:41:24.960 --> 00:41:26.960]  阿門
[00:41:26.960 --> 00:41:36.960]  (音樂)
[00:41:36.960 --> 00:41:39.960]  好入聲中找到錯
[00:41:39.960 --> 00:41:41.960]  第二節我們一起唱
[00:41:41.960 --> 00:41:45.960]  認定主耶穌基督就是我們的答案
[00:41:45.960 --> 00:41:52.960]  七客種種擔我歲
[00:41:52.960 --> 00:41:56.960]  即使找不到主國
[00:41:56.960 --> 00:41:59.960]  你已經幫我
[00:41:59.960 --> 00:42:01.960]  耶穌基督應許住我們
[00:42:01.960 --> 00:42:02.960]  是你的
[00:42:02.960 --> 00:42:04.960]  祂就是我們的主國
[00:42:04.960 --> 00:42:06.960]  祂就是我們的盼望
[00:42:06.960 --> 00:42:08.960]  如影如動
[00:42:08.960 --> 00:42:10.960]  彎彎裏
[00:42:10.960 --> 00:42:14.960]  因受擁我入懷
[00:42:14.960 --> 00:42:18.960]  去奔放擁抱
[00:42:18.960 --> 00:42:21.960]  主祢是我
[00:42:21.960 --> 00:42:28.960]  從來不甘不惜放
[00:42:28.960 --> 00:42:33.960]  死因擁抱
[00:42:33.960 --> 00:42:37.960]  我不怕阻撓
[00:42:37.960 --> 00:42:40.960]  小樹困境
[00:42:40.960 --> 00:42:45.960]  神平令我發光
[00:42:45.960 --> 00:42:52.960]  祢多氣象包安慰我
[00:42:52.960 --> 00:42:58.960]  流淚於日裡祢似我同在
[00:42:58.960 --> 00:43:00.960]  孤單困厭
[00:43:00.960 --> 00:43:04.960]  我生間天命
[00:43:04.960 --> 00:43:07.960]  受祢賜念
[00:43:07.960 --> 00:43:12.960]  念夕美與拜前
[00:43:12.960 --> 00:43:15.960]  我一生一世
[00:43:15.960 --> 00:43:19.960]  必有恩愛慈愛
[00:43:19.960 --> 00:43:24.960]  向著上天去奉請祢應許
[00:43:24.960 --> 00:43:27.960]  這是我的苦行
[00:43:27.960 --> 00:43:30.960]  願若累的苦行
[00:43:30.960 --> 00:43:34.960]  道累的苦苦
[00:43:34.960 --> 00:43:37.960]  祢的殺種不受干
[00:43:37.960 --> 00:43:40.960]  這是我的痛苦
[00:43:40.960 --> 00:43:43.960]  帶著信心宣告
[00:43:43.960 --> 00:43:46.960]  流淚的別放苦
[00:43:46.960 --> 00:43:50.960]  願祢老得成福
[00:43:50.960 --> 00:43:53.960]  這是我的苦行
[00:43:53.960 --> 00:43:56.960]  願若累的苦行
[00:43:56.960 --> 00:44:00.960]  道累的別放苦
[00:44:00.960 --> 00:44:03.960]  祢的殺種不受干
[00:44:03.960 --> 00:44:06.960]  這是我的痛苦
[00:44:06.960 --> 00:44:09.960]  帶著信心宣告
[00:44:09.960 --> 00:44:12.960]  流淚的別放苦
[00:44:12.960 --> 00:44:18.960]  願祢老得成福
[00:44:18.960 --> 00:44:22.960]  死任憂慮
[00:44:22.960 --> 00:44:26.960]  我不怕灶害
[00:44:26.960 --> 00:44:29.960]  處處困境
[00:44:29.960 --> 00:44:33.960]  神平令我發光
[00:44:33.960 --> 00:44:38.960]  祢多氣象包安慰我
[00:44:38.960 --> 00:44:44.960]  多怨一位祢與我同在
[00:44:44.960 --> 00:44:47.960]  苦難困厥
[00:44:47.960 --> 00:44:51.960]  我心願見祢
[00:44:51.960 --> 00:44:54.960]  受祢賜念
[00:44:54.960 --> 00:44:59.960]  念夕美與拜前
[00:44:59.960 --> 00:45:02.960]  我一生一世
[00:45:02.960 --> 00:45:06.960]  必有恩愛慈愛
[00:45:06.960 --> 00:45:08.960]  曾著信
[00:45:08.960 --> 00:45:11.960]  仍會見證祢應許
[00:45:11.960 --> 00:45:16.960]  這是我的苦行
[00:45:16.960 --> 00:45:19.960]  由 Amara.org 社群提供的字幕
[00:45:19.960 --> 00:45:24.960]  新增字幕文件:J Chong

