
[00:00:00.000 --> 00:00:04.000]  早晨各位大英姐妹、各位會眾
[00:39:39.000 --> 00:39:44.000]  有沒有成為你的幫助、安慰、提醒呢?
[00:39:44.000 --> 00:39:49.000]  我邀請你也為你的領袖去禱告神吧
[00:39:49.000 --> 00:39:52.000]  以下兩分鐘請大家去禱告
[00:39:52.000 --> 00:40:16.000]  天父上帝,我們承認我們很多時候容易覺慈己見
[00:40:16.000 --> 00:40:18.000]  甚至我們會爭拗
[00:40:18.000 --> 00:40:20.000]  出現爭婚
[00:40:20.000 --> 00:40:22.000]  使你的身子分裂
[00:40:22.000 --> 00:40:24.000]  我們實在得罪你
[00:40:24.000 --> 00:40:25.000]  求你赦免
[00:40:25.000 --> 00:40:28.000]  求主幫助我們有主耶穌基督的心腸
[00:40:28.000 --> 00:40:31.000]  能夠體別人下比自己強
[00:40:31.000 --> 00:40:33.000]  賜下謙卑、溫柔、仁愛
[00:40:33.000 --> 00:40:36.000]  拿走一切阻攔、合一的因素
[00:40:36.000 --> 00:40:38.000]  使我們能夠活出願意捨忌
[00:40:38.000 --> 00:40:40.000]  堅持己見的生命
[00:40:40.000 --> 00:40:42.000]  有心願主你的愛充滿
[00:40:42.000 --> 00:40:44.000]  在每一位弟兄姊妹會中的心
[00:40:44.000 --> 00:40:47.000]  讓我們懂得彼此相愛
[00:40:47.000 --> 00:40:49.000]  懂得表達欣賞
[00:40:49.000 --> 00:40:52.000]  樂於彼此支持
[00:40:52.000 --> 00:40:58.000]  願你的真理上在我們心中成為生命的激勵
[00:40:58.000 --> 00:41:00.000]  多謝主你
[00:41:00.000 --> 00:41:02.000]  我們禱告奉主耶穌基督的名
[00:41:02.000 --> 00:41:04.000]  阿們

