
[00:00:00.000 --> 00:00:04.500]  今天是年度講壇主題
[00:40:22.000 --> 00:40:24.000]  其實年輕人也有
[00:40:24.000 --> 00:40:27.000]  我最近檢查到血壓高
[00:40:27.000 --> 00:40:28.000]  很害怕
[00:40:28.000 --> 00:40:29.000]  就入院了
[00:40:29.000 --> 00:40:31.000]  所以有些東西
[00:40:31.000 --> 00:40:32.000]  我們
[00:40:32.000 --> 00:40:34.000]  屬靈生命也是一樣的
[00:40:34.000 --> 00:40:36.000]  神這麼愛我們
[00:40:36.000 --> 00:40:39.000]  我們一定要好好看著
[00:40:39.000 --> 00:40:43.000]  自己這個聖靈的殿
[00:40:44.000 --> 00:40:46.000]  我們會不會冷淡
[00:40:46.000 --> 00:40:50.000]  冷淡可能不是突然冷淡
[00:40:50.000 --> 00:40:52.000]  可能是慢慢冷淡
[00:40:52.000 --> 00:40:56.000]  可能我們也不是突然炸炸的
[00:40:56.000 --> 00:40:59.000]  我們也是慢慢變成炸炸的
[00:40:59.000 --> 00:41:05.000]  願我們繼續因為神
[00:41:05.000 --> 00:41:07.000]  看到神的熱情
[00:41:07.000 --> 00:41:10.000]  我們也保守對神的熱情
[00:41:10.000 --> 00:41:12.000]  今天說到
[00:41:12.000 --> 00:41:15.000]  榮耀的盼望
[00:41:15.000 --> 00:41:17.000]  說到異象裡看到復興
[00:41:17.000 --> 00:41:19.000]  對我們今天有什麼意義呢
[00:41:19.000 --> 00:41:23.000]  除了知道神對我們這麼好之外
[00:41:23.000 --> 00:41:26.000]  今天新聞有很多負面的消息
[00:41:26.000 --> 00:41:30.000]  可能大環境對我們很多人
[00:41:30.000 --> 00:41:31.000]  都覺得不容易
[00:41:31.000 --> 00:41:33.000]  無論是信仰
[00:41:33.000 --> 00:41:34.000]  生活
[00:41:34.000 --> 00:41:35.000]  甚至社會的風氣
[00:41:35.000 --> 00:41:37.000]  很多負面的消息
[00:41:37.000 --> 00:41:40.000]  可能有時候你也覺得
[00:41:40.000 --> 00:41:41.000]  對人很失望
[00:41:42.000 --> 00:41:46.000]  但很想今天能給這幅復興的圖畫
[00:41:46.000 --> 00:41:49.000]  原來神想讓我們知道
[00:41:49.000 --> 00:41:52.000]  縱然有多苦
[00:41:52.000 --> 00:41:54.000]  有多差
[00:41:54.000 --> 00:41:57.000]  祂也有能力將水變甜
[00:41:57.000 --> 00:42:02.000]  能夠將萬物更生
[00:42:02.000 --> 00:42:07.000]  你就說這些異象指向將來
[00:42:07.000 --> 00:42:09.000]  但想告訴你
[00:42:09.000 --> 00:42:13.000]  神的榮耀和復興一定會來
[00:42:13.000 --> 00:42:16.000]  中間如何呢
[00:42:16.000 --> 00:42:20.000]  我們剛剛看到創世記到啟示錄
[00:42:20.000 --> 00:42:23.000]  神除了創天造地之外
[00:42:23.000 --> 00:42:25.000]  祂也有新天新地
[00:42:25.000 --> 00:42:30.000]  今天的大環境可能仍然是苦未變甜
[00:42:30.000 --> 00:42:32.000]  仍然是乾涸未有起色
[00:42:32.000 --> 00:42:34.000]  很多不容易
[00:42:34.000 --> 00:42:35.000]  但神告訴我們
[00:42:35.000 --> 00:42:37.000]  祂仍然與我們同在
[00:42:37.000 --> 00:42:40.000]  神告訴我們
[00:42:40.000 --> 00:42:44.000]  雖然我們的環境未變成新天新地
[00:42:44.000 --> 00:42:45.000]  但祂告訴我們
[00:42:45.000 --> 00:42:47.000]  祂與我們同在
[00:42:47.000 --> 00:42:51.000]  因為在經文裡
[00:42:51.000 --> 00:42:54.000]  凡信靠耶穌的人
[00:42:54.000 --> 00:42:58.000]  他的福中會流出活水江河來
[00:42:58.000 --> 00:43:01.000]  耶穌基督的救恩
[00:43:01.000 --> 00:43:06.000]  不單從我們的罪中拯救出來
[00:43:06.000 --> 00:43:10.000]  今天主的靈也住在我們裡面
[00:43:10.000 --> 00:43:13.000]  去幫助我們過每一天
[00:43:13.000 --> 00:43:16.000]  雖然我們的苦未必馬上變甜
[00:43:16.000 --> 00:43:18.000]  我們的乾涸未有起色
[00:43:18.000 --> 00:43:20.000]  但神告訴我們
[00:43:20.000 --> 00:43:22.000]  凡信靠祂的人
[00:43:22.000 --> 00:43:25.000]  我們的福中都流出活水江河來
[00:43:25.000 --> 00:43:27.000]  我們有聖靈在我們內
[00:43:27.000 --> 00:43:30.000]  祂會幫助我們帶領我們
[00:43:30.000 --> 00:43:32.000]  以塞亞書也說
[00:43:32.000 --> 00:43:35.000]  看啊 神的拯救我們要依靠祂
[00:43:35.000 --> 00:43:36.000]  並不懼怕
[00:43:36.000 --> 00:43:39.000]  因為主耶和華是我的力量
[00:43:39.000 --> 00:43:40.000]  是我的師哥
[00:43:40.000 --> 00:43:44.000]  祂成了我的拯救
[00:43:44.000 --> 00:43:48.000]  所以你們必然從救恩的泉源裡
[00:43:48.000 --> 00:43:50.000]  歡言取水
[00:43:50.000 --> 00:43:53.000]  所以你們必從救恩的泉源裡
[00:43:53.000 --> 00:43:55.000]  歡言取水
[00:43:55.000 --> 00:44:00.000]  在剛剛我們看的意象裡
[00:44:00.000 --> 00:44:02.000]  水從聖殿流出
[00:44:02.000 --> 00:44:05.000]  有時候我們要維持信仰生命
[00:44:05.000 --> 00:44:07.000]  火熱並不容易
[00:44:07.000 --> 00:44:11.000]  但是水在聖殿裡流出
[00:44:11.000 --> 00:44:13.000]  什麼意思呢?
[00:44:13.000 --> 00:44:15.000]  所以神為我們設立了教會
[00:44:15.000 --> 00:44:17.000]  叫我們不是一個人過
[00:44:17.000 --> 00:44:19.000]  不是一個人信靠耶穌
[00:44:19.000 --> 00:44:21.000]  祂說我們設立了教會
[00:44:21.000 --> 00:44:24.000]  其實教會是什麼呢?
[00:44:24.000 --> 00:44:28.000]  教會就是由失落重拾
[00:44:28.000 --> 00:44:32.000]  回復在伊甸園神人的關係
[00:44:32.000 --> 00:44:34.000]  很喜歡有位牧仔曾經說過
[00:44:34.000 --> 00:44:36.000]  教會是什麼呢?
[00:44:36.000 --> 00:44:39.000]  就是將我們失落重拾
[00:44:39.000 --> 00:44:42.000]  回復好像我們剛剛看到創世記裡
[00:44:42.000 --> 00:44:45.000]  伊甸園的神人關係
[00:44:45.000 --> 00:44:48.000]  並且不單重拾
[00:44:48.000 --> 00:44:54.000]  並且展現活出伊甸園裡的神人關係
[00:44:54.000 --> 00:44:56.000]  由失落重拾
[00:44:56.000 --> 00:44:58.000]  從重拾到展現
[00:44:58.000 --> 00:45:03.000]  由回復到活出神人關係
[00:45:03.000 --> 00:45:05.000]  我們不是一個人信耶穌
[00:45:05.000 --> 00:45:08.000]  也不是一個人過我們的生活
[00:45:08.000 --> 00:45:11.000]  除了聖神的靈與我們一起
[00:45:11.000 --> 00:45:13.000]  我們有教會設立
[00:45:13.000 --> 00:45:16.000]  我們有一群人一起走
[00:45:16.000 --> 00:45:20.000]  我們如何品嘗到神榮耀
[00:45:20.000 --> 00:45:23.000]  或者品嘗到這份盼望呢?
[00:45:23.000 --> 00:45:26.000]  我們有人一起走
[00:45:26.000 --> 00:45:32.000]  我們其實活在兩個真實的角度裡
[00:45:32.000 --> 00:45:34.000]  第一個角度是什麼呢?
[00:45:34.000 --> 00:45:36.000]  就是地上的角度
[00:45:36.000 --> 00:45:38.000]  要以食住行
[00:45:38.000 --> 00:45:41.000]  有很多事情要我們處理
[00:45:41.000 --> 00:45:42.000]  另一個角度是什麼呢?
[00:45:42.000 --> 00:45:44.000]  就是神的角度
[00:45:44.000 --> 00:45:47.000]  神的角度讓我們知道
[00:45:47.000 --> 00:45:49.000]  祂愛我們愛到底
[00:45:49.000 --> 00:45:51.000]  並且祂重視你
[00:45:51.000 --> 00:45:53.000]  祂不斷告訴你
[00:45:53.000 --> 00:45:55.000]  祂的榮耀是怎樣的
[00:45:55.000 --> 00:45:57.000]  祂愛你是怎樣的
[00:45:57.000 --> 00:46:00.000]  到今天
[00:46:00.000 --> 00:46:02.000]  我也很想告訴你
[00:46:02.000 --> 00:46:05.000]  神的心意和神的計劃
[00:46:05.000 --> 00:46:08.000]  不過你可能在聖經也會看到
[00:46:08.000 --> 00:46:13.000]  神的消息一直都在
[00:46:13.000 --> 00:46:16.000]  神的角度也不會讓任何事情變壞
[00:46:16.000 --> 00:46:20.000]  神的工作也不會讓任何事情停止
[00:46:20.000 --> 00:46:23.000]  即使現在是枯乾
[00:46:23.000 --> 00:46:25.000]  或者沒有起色
[00:46:25.000 --> 00:46:27.000]  我們看到經文
[00:46:27.000 --> 00:46:29.000]  在最後一節裡
[00:46:29.000 --> 00:46:31.000]  水會高漲
[00:46:31.000 --> 00:46:33.000]  必存活必生長
[00:46:33.000 --> 00:46:35.000]  不斷絕
[00:46:35.000 --> 00:46:37.000]  必結果子
[00:46:37.000 --> 00:46:39.000]  果子可以作食物
[00:46:39.000 --> 00:46:41.000]  可以治病
[00:46:41.000 --> 00:46:44.000]  生命因為主
[00:46:44.000 --> 00:46:46.000]  我們可以由苦變甜
[00:46:46.000 --> 00:46:49.000]  由枯乾變滋潤
[00:46:50.000 --> 00:46:52.000]  最近你心情如何
[00:46:52.000 --> 00:46:57.000]  你有沒有試過神的榮耀
[00:46:57.000 --> 00:46:59.000]  或者祂的榮光
[00:46:59.000 --> 00:47:02.000]  神說信我的人
[00:47:02.000 --> 00:47:04.000]  就如經上所說
[00:47:04.000 --> 00:47:08.000]  祂腹中流出活水江河來
[00:47:08.000 --> 00:47:10.000]  神不單要告訴我們
[00:47:10.000 --> 00:47:14.000]  神的救恩信息
[00:47:14.000 --> 00:47:16.000]  祂也很想告訴我們
[00:47:16.000 --> 00:47:18.000]  祂最終的目的是
[00:47:18.000 --> 00:47:20.000]  祂想我們順服和相信
[00:47:20.000 --> 00:47:23.000]  希望我們經歷那份復興
[00:47:23.000 --> 00:47:25.000]  無論什麼乾勁
[00:47:25.000 --> 00:47:28.000]  也難阻不了神的工作
[00:47:28.000 --> 00:47:31.000]  或者神要與我們同在
[00:47:31.000 --> 00:47:34.000]  希望因為神的熱情
[00:47:34.000 --> 00:47:37.000]  我們也不要被神的熱情減退
[00:47:37.000 --> 00:47:40.000]  我們再來一次
[00:47:40.000 --> 00:47:42.000]  我們更新自己
[00:47:42.000 --> 00:47:44.000]  不再冷淡不再假裝
[00:47:44.000 --> 00:47:46.000]  持守這份盼望
[00:47:46.000 --> 00:47:50.000]  最後我用一個故事結束
[00:47:50.000 --> 00:47:52.000]  不是故事 是見證
[00:47:52.000 --> 00:47:55.000]  其實我不單是做夢
[00:47:55.000 --> 00:47:56.000]  見到一位姐妹
[00:47:56.000 --> 00:47:57.000]  我的朋友
[00:47:57.000 --> 00:48:00.000]  有一次我不認識這位Joanne
[00:48:00.000 --> 00:48:02.000]  但因為一位美國朋友
[00:48:02.000 --> 00:48:04.000]  與她查經
[00:48:04.000 --> 00:48:08.000]  怎料她身體發生很大的問題
[00:48:08.000 --> 00:48:10.000]  她從上海來到香港
[00:48:10.000 --> 00:48:14.000]  那位朋友問她想不想見牧師
[00:48:14.000 --> 00:48:17.000]  我朋友安排了我見她
[00:48:17.000 --> 00:48:21.000]  有一次她來恩福堂為她祈禱
[00:48:21.000 --> 00:48:24.000]  原來她的生命發生了很大的問題
[00:48:24.000 --> 00:48:27.000]  令到她的心臟
[00:48:27.000 --> 00:48:29.000]  或者是無法走路
[00:48:29.000 --> 00:48:32.000]  但當她見到神的榮耀
[00:48:32.000 --> 00:48:34.000]  當我們為她祈禱的時候
[00:48:34.000 --> 00:48:35.000]  她康復了
[00:48:35.000 --> 00:48:37.000]  本來她是
[00:48:37.000 --> 00:48:42.000]  總之幾個月裡瘦了很多
[00:48:42.000 --> 00:48:44.000]  但因為那次祈禱之後
[00:48:44.000 --> 00:48:45.000]  她能夠走路
[00:48:45.000 --> 00:48:49.000]  並且能夠回到上海
[00:48:49.000 --> 00:48:51.000]  繼續回教會見證神
[00:48:51.000 --> 00:48:55.000]  前天她又再來香港
[00:48:55.000 --> 00:48:59.000]  我本來也想假裝不見面
[00:48:59.000 --> 00:49:03.000]  但後來見面和她喝茶
[00:49:03.000 --> 00:49:07.000]  我看到原來她不單是在上海的教會
[00:49:07.000 --> 00:49:11.000]  她在香港的教會也與很多人連結
[00:49:11.000 --> 00:49:14.000]  其實她是一個做生意很厲害的人
[00:49:14.000 --> 00:49:15.000]  我認識她的時候
[00:49:15.000 --> 00:49:20.000]  知道她家境和生意都做得很好
[00:49:20.000 --> 00:49:22.000]  但我們見到她的時候
[00:49:22.000 --> 00:49:23.000]  她是最軟弱的
[00:49:23.000 --> 00:49:25.000]  所以我也不以為意
[00:49:25.000 --> 00:49:27.000]  但她回來喝茶的時候
[00:49:27.000 --> 00:49:28.000]  也不想出來
[00:49:28.000 --> 00:49:30.000]  但回來的時候
[00:49:30.000 --> 00:49:33.000]  看到神在她生命裡工作
[00:49:33.000 --> 00:49:35.000]  不單是個人
[00:49:35.000 --> 00:49:38.000]  也去到神的角度
[00:49:38.000 --> 00:49:41.000]  在上海、香港甚至海外
[00:49:41.000 --> 00:49:43.000]  她也連結了很多人
[00:49:43.000 --> 00:49:47.000]  今天我們也持守神的榮耀盼望
[00:49:47.000 --> 00:49:50.000]  希望在地上我們在世的日子
[00:49:50.000 --> 00:49:53.000]  也能夠品嘗到神的榮耀
[00:49:53.000 --> 00:49:55.000]  和經歷這份盼望
[00:49:55.000 --> 00:49:58.000]  我們一起用這首榮耀的盼望
[00:49:58.000 --> 00:50:00.000]  去成為我們的禱告,好嗎?
[00:50:00.000 --> 00:50:14.000]  《人生匆匆》 詞:陳家麗 曲:陳家麗
[00:50:14.000 --> 00:50:21.000]  人生匆匆 便如飛水去
[00:50:21.000 --> 00:50:28.000]  誰能計算 幾許得失成敗
[00:50:28.000 --> 00:50:32.000]  一生的榮華燦爛
[00:50:32.000 --> 00:50:36.000]  有一天 都會失去
[00:50:36.000 --> 00:50:43.000]  誰知道 那樣才是永恆
[00:50:43.000 --> 00:50:50.000]  人一生中 是無數幻變
[00:50:50.000 --> 00:50:58.000]  誰能看透 幾許悲歡離合
[00:50:58.000 --> 00:51:01.000]  我知道 往事背後
[00:51:01.000 --> 00:51:05.000]  我的主掌握一切
[00:51:05.000 --> 00:51:12.000]  神應許 盼望完事永恆
[00:51:12.000 --> 00:51:16.000]  在我心中所嚮往
[00:51:16.000 --> 00:51:19.000]  是神的榮耀
[00:51:19.000 --> 00:51:26.000]  所珍貴 是那美好盼望
[00:51:26.000 --> 00:51:30.000]  在主的永恆國度
[00:51:30.000 --> 00:51:34.000]  我會跟祂相聚一起
[00:51:34.000 --> 00:51:41.000]  同享 永世恩福
[00:51:41.000 --> 00:51:45.000]  就是這盼望 就是這盼望
[00:51:45.000 --> 00:51:48.000]  就是這天上的盼望
[00:51:48.000 --> 00:51:52.000]  能令我振奮 能令我鼓舞
[00:51:52.000 --> 00:51:57.000]  能令我看輕所有
[00:51:57.000 --> 00:52:00.000]  求 炎亮我心
[00:52:00.000 --> 00:52:04.000]  加添我力量 集我不困
[00:52:04.000 --> 00:52:08.000]  堅守真理 讓我難深信
[00:52:08.000 --> 00:52:12.000]  靠去面對挑戰
[00:52:12.000 --> 00:52:17.000]  讓你我並肩 藉這盼望
[00:52:17.000 --> 00:52:20.000]  一起走過今生 在那天下
[00:52:20.000 --> 00:52:26.000]  能夠永恆 因為榮耀的盼變
[00:52:27.000 --> 00:52:29.000]  我很想邀請在座的
[00:52:29.000 --> 00:52:34.000]  如果你也很想順服跟隨主
[00:52:34.000 --> 00:52:36.000]  並且相信主恩
[00:52:36.000 --> 00:52:41.000]  甚至很想品嘗神榮耀這份盼望
[00:52:41.000 --> 00:52:42.000]  我請你起來
[00:52:42.000 --> 00:52:45.000]  和我們一起唱這首詩歌
[00:52:45.000 --> 00:52:47.000]  我請大家一起起來
[00:52:47.000 --> 00:52:51.000]  我們一起經歷這份榮耀的盼望
[00:52:52.000 --> 00:52:56.000]  《一生匆匆》
[00:52:56.000 --> 00:53:03.000]  一生匆匆便如飛逝去
[00:53:03.000 --> 00:53:10.000]  誰能計算幾許得失成百
[00:53:10.000 --> 00:53:14.000]  一生的榮華燦爛
[00:53:14.000 --> 00:53:17.000]  有一天都會失去
[00:53:17.000 --> 00:53:24.000]  誰知道那樣才是永恆
[00:53:24.000 --> 00:53:31.000]  人一生中是無數幻變
[00:53:31.000 --> 00:53:38.000]  誰能看透幾許悲歡離合
[00:53:38.000 --> 00:53:42.000]  可知道萬事背後
[00:53:42.000 --> 00:53:46.000]  我的主將活一切
[00:53:46.000 --> 00:53:53.000]  神應許盼望如是永恆
[00:53:53.000 --> 00:54:01.000]  在我心中所嚮往是神的榮耀
[00:54:01.000 --> 00:54:08.000]  所珍貴是那美好盼望
[00:54:08.000 --> 00:54:12.000]  在主的永恆國度
[00:54:12.000 --> 00:54:15.000]  我會跟他相聚一起
[00:54:15.000 --> 00:54:22.000]  同享永世恩好
[00:54:22.000 --> 00:54:24.000]  就是這盼望
[00:54:24.000 --> 00:54:26.000]  就是這盼望
[00:54:26.000 --> 00:54:30.000]  就是這天上的盼望
[00:54:30.000 --> 00:54:32.000]  能令我振奮
[00:54:32.000 --> 00:54:34.000]  能令我鼓舞
[00:54:34.000 --> 00:54:38.000]  能令我看頂所有
[00:54:38.000 --> 00:54:42.000]  求燃亮我心
[00:54:42.000 --> 00:54:46.000]  加添我力量站立得穩
[00:54:46.000 --> 00:54:49.000]  堅守真理教我
[00:54:49.000 --> 00:54:54.000]  深信他去面對挑戰
[00:54:54.000 --> 00:54:58.000]  讓你我興建正這盼望
[00:54:58.000 --> 00:55:02.000]  一起走過今生在那天下
[00:55:02.000 --> 00:55:07.000]  得享永恆珍貴榮耀的冠冕
[00:55:07.000 --> 00:55:10.000]  願你我同得
[00:55:10.000 --> 00:55:14.000]  那天上聖旨
[00:55:14.000 --> 00:55:17.000]  願你我同得
[00:55:17.000 --> 00:55:23.000]  那天上聖旨
[00:55:24.000 --> 00:55:25.000]  阿們
[00:55:25.000 --> 00:55:27.000]  願主繼續賜福給大家
[00:55:27.000 --> 00:55:30.000]  並且我們得著這份榮耀的盼望
[00:55:30.000 --> 00:55:33.000]  祝福大家可以請坐

