
[00:00:00.000 --> 00:00:04.160]  稍微重溫我們教會今年的講道系列
[00:37:08.760 --> 00:37:12.160]  帶給我們的拯救經歷
[00:37:12.160 --> 00:37:14.560]  當你經歷過神的拯救的時候
[00:37:14.560 --> 00:37:15.960]  你的信心
[00:37:15.960 --> 00:37:18.760]  就會好像多了一些彈藥儲備一樣
[00:37:18.760 --> 00:37:21.360]  積了一個彈藥的儲備
[00:37:21.360 --> 00:37:23.160]  當未來
[00:37:23.160 --> 00:37:26.960]  你可能要面對多少未知的恐懼的時候
[00:37:26.960 --> 00:37:28.560]  但因為你有這個經歷
[00:37:28.560 --> 00:37:32.760]  又幫助你再一次的能夠突破這個恐懼
[00:37:32.760 --> 00:37:36.760]  所以這個是突破恐懼第三個方法
[00:37:36.760 --> 00:37:38.360]  最後在結束之前
[00:37:38.360 --> 00:37:40.760]  也讓我分享自己一個
[00:37:40.760 --> 00:37:43.360]  從懼怕到無懼
[00:37:43.360 --> 00:37:45.560]  神透過我這個軟弱的器皿
[00:37:45.560 --> 00:37:48.760]  成為祂救恩出口的經歷
[00:37:48.760 --> 00:37:52.160]  我想不少上了五堂的弟兄姊妹
[00:37:52.160 --> 00:37:53.360]  都知道我有什麼
[00:37:53.360 --> 00:37:55.360]  跑步的習慣
[00:37:55.360 --> 00:37:58.360]  話說在兩個多月前
[00:37:58.360 --> 00:38:02.960]  我如常利用午餐時間去跑步
[00:38:02.960 --> 00:38:06.160]  預備我人生第一個半碼
[00:38:06.160 --> 00:38:07.360]  很緊張
[00:38:07.360 --> 00:38:08.760]  所以也要預備一下
[00:38:08.760 --> 00:38:12.760]  我跑到差不多去昂船洲大橋底的時候
[00:38:12.760 --> 00:38:14.360]  其實也不知道什麼原因
[00:38:14.360 --> 00:38:16.560]  你們也不用問我什麼原因
[00:38:16.560 --> 00:38:18.160]  竟然啪一聲
[00:38:18.160 --> 00:38:19.760]  又趴在那裡
[00:38:19.760 --> 00:38:22.160]  趴在石地上
[00:38:22.160 --> 00:38:24.960]  當我起來的時候
[00:38:24.960 --> 00:38:27.960]  第一個懼怕是什麼
[00:38:27.960 --> 00:38:31.360]  我是怕毀容
[00:38:31.360 --> 00:38:35.560]  因為我立刻拿手機照一下樣子
[00:38:35.560 --> 00:38:38.760]  照到頭部起了一個大瘤
[00:38:38.760 --> 00:38:41.760]  但是鼻子還在
[00:38:41.760 --> 00:38:44.360]  臉部沒有損傷
[00:38:44.360 --> 00:38:46.360]  只有沙塵
[00:38:46.360 --> 00:38:48.360]  我真的很感恩
[00:38:48.360 --> 00:38:50.160]  也覺得很奇妙
[00:38:50.160 --> 00:38:53.760]  可能神也知道女孩子最緊張是臉部
[00:38:53.760 --> 00:38:55.360]  臉部沒有毀容
[00:38:55.360 --> 00:38:58.360]  但是牙齒因為這樣掉下去
[00:38:58.360 --> 00:39:00.560]  鬆了
[00:39:00.560 --> 00:39:03.960]  所以放在一起的時候很痛
[00:39:03.960 --> 00:39:05.560]  那時候覺得很害怕
[00:39:05.560 --> 00:39:07.360]  所以第二個害怕是什麼
[00:39:07.360 --> 00:39:10.160]  這次糟糕了
[00:39:10.160 --> 00:39:14.360]  因為我自己其實有牙醫恐懼症
[00:39:14.360 --> 00:39:16.360]  我一坐上椅子
[00:39:16.360 --> 00:39:18.360]  整個人就僵硬了
[00:39:18.360 --> 00:39:21.560]  真的比港島更害怕
[00:39:21.560 --> 00:39:24.560]  一來是怕牙醫
[00:39:24.560 --> 00:39:31.360]  二來是因為整個牙齒的醫療費很高
[00:39:31.360 --> 00:39:33.560]  這也是令我很害怕
[00:39:33.560 --> 00:39:36.560]  當我回去慢慢走回教會
[00:39:36.560 --> 00:39:39.560]  這些同事幫我洗傷口的時候
[00:39:39.560 --> 00:39:42.360]  我坐下來驚魂定下來的時候
[00:39:42.360 --> 00:39:46.960]  想起最害怕的事情是什麼
[00:39:46.960 --> 00:39:48.560]  就是過兩天
[00:39:48.560 --> 00:39:51.360]  就是到我們團契在葵櫞村
[00:39:51.360 --> 00:39:53.960]  聖誕嘉年華的大日子
[00:39:53.960 --> 00:39:56.960]  我當天是要講報道訊息
[00:39:56.960 --> 00:39:59.960]  這個活動無論是
[00:39:59.960 --> 00:40:02.160]  穆福的社福機構
[00:40:02.160 --> 00:40:05.160]  還有我們天倫團契弟兄姊妹
[00:40:05.160 --> 00:40:08.960]  真的用了很多心血時間去籌備
[00:40:08.960 --> 00:40:10.360]  最重要的是
[00:40:10.360 --> 00:40:12.160]  我們當天的活動
[00:40:12.160 --> 00:40:15.560]  我們邀請了很多的街坊來參加
[00:40:15.560 --> 00:40:19.160]  我們很希望在那時候大埔宏福縣
[00:40:19.160 --> 00:40:21.360]  很不幸的災難之後
[00:40:21.360 --> 00:40:24.760]  整個社會都瀰漫著愁雲慘霧的時候
[00:40:24.760 --> 00:40:27.560]  我們很想藉著這個福事
[00:40:27.560 --> 00:40:29.960]  去帶出一些愛和希望
[00:40:29.960 --> 00:40:33.560]  還要剛好就是我講訊息的下午
[00:40:33.560 --> 00:40:37.760]  詹牧師就要在恩福講水泥訊息
[00:40:37.760 --> 00:40:39.760]  這個幫手都沒有了
[00:40:39.760 --> 00:40:41.760]  不可以代我去講
[00:40:41.760 --> 00:40:45.360]  我正在想我的牙齒這麼鬆
[00:40:45.360 --> 00:40:47.760]  怎麼講訊息的時候
[00:40:47.760 --> 00:40:49.560]  我的同事真的很快手
[00:40:49.560 --> 00:40:52.160]  馬上打給一個相熟的基督徒牙醫
[00:40:52.160 --> 00:40:53.160]  還幫我預訂了
[00:40:53.160 --> 00:40:55.560]  還載我去看
[00:40:55.560 --> 00:40:57.960]  我都沒想到他已經幫我做了
[00:40:57.960 --> 00:40:59.760]  所以我就很好
[00:40:59.760 --> 00:41:02.360]  那個牙醫就幫我做了一個
[00:41:02.360 --> 00:41:04.960]  固定牙齒的小手術
[00:41:04.960 --> 00:41:07.560]  他做完之後他千叮萬囑我
[00:41:07.560 --> 00:41:10.760]  你一定要去急症室照下頭
[00:41:10.760 --> 00:41:12.160]  因為你的頭落地
[00:41:12.160 --> 00:41:14.360]  可能撞到腦
[00:41:14.360 --> 00:41:15.760]  我就很聽話地
[00:41:15.760 --> 00:41:18.960]  去附近一間政府醫院急症室
[00:41:18.960 --> 00:41:21.360]  惡夢又來了
[00:41:21.360 --> 00:41:26.760]  我由當天黃昏五點多開始拿門票
[00:41:26.760 --> 00:41:31.960]  等到凌晨三點多就走了
[00:41:31.960 --> 00:41:36.360]  足足在等候區等候了十小時
[00:41:36.360 --> 00:41:39.560]  最慘的是手機沒電了
[00:41:39.560 --> 00:41:41.560]  衣服都OK的
[00:41:41.560 --> 00:41:43.760]  只是沒東西吃
[00:41:43.760 --> 00:41:46.560]  手機沒電了
[00:41:46.560 --> 00:41:48.760]  除了求助無緩之外
[00:41:48.760 --> 00:41:50.160]  究竟可以做什麼呢
[00:41:50.160 --> 00:41:51.360]  就這樣等待
[00:41:51.360 --> 00:41:55.160]  就是晝夜思想神的話
[00:41:55.160 --> 00:41:56.560]  晝夜思想
[00:41:56.560 --> 00:41:59.360]  由半夜思想到早上
[00:41:59.360 --> 00:42:00.960]  那是思想什麼呢
[00:42:00.960 --> 00:42:03.960]  就是思想我星期天要報道的內容
[00:42:03.960 --> 00:42:05.160]  內容就是
[00:42:05.160 --> 00:42:08.360]  耶穌由出生到釘十字架那一刻
[00:42:08.360 --> 00:42:11.560]  整個人生都充滿著艱難
[00:42:11.560 --> 00:42:12.760]  我們人生的艱難
[00:42:12.760 --> 00:42:14.560]  神怎麼會不明白呢
[00:42:14.560 --> 00:42:16.760]  當我在急症室等候區
[00:42:16.760 --> 00:42:18.560]  和一群同病相憐的人
[00:42:18.560 --> 00:42:19.960]  等了很多小時
[00:42:19.960 --> 00:42:24.360]  才思想到這個艱難的題目
[00:42:24.360 --> 00:42:25.760]  真的很有感覺
[00:42:25.760 --> 00:42:29.360]  最後最重要想跟大家分享的就是
[00:42:29.360 --> 00:42:30.960]  我這個軟弱
[00:42:30.960 --> 00:42:32.360]  跌到一塌糊塗
[00:42:32.360 --> 00:42:34.760]  但去就去吧
[00:42:34.760 --> 00:42:36.160]  這個器皿
[00:42:36.160 --> 00:42:39.160]  神在我身上所成就的大事
[00:42:39.160 --> 00:42:43.160]  我想說當日
[00:42:43.160 --> 00:42:46.360]  無論是由上午我和弟兄姊妹
[00:42:46.360 --> 00:42:48.160]  去準備
[00:42:48.160 --> 00:42:49.560]  在攤位活動中
[00:42:49.560 --> 00:42:50.560]  都走來走去
[00:42:50.560 --> 00:42:52.960]  和街坊聊天互動
[00:42:52.960 --> 00:42:53.760]  不說
[00:42:53.760 --> 00:42:57.960]  人們都不知道我早兩天跌得這麼傷
[00:42:57.960 --> 00:42:59.160]  我不知道為什麼腳跌傷
[00:42:59.160 --> 00:43:00.960]  還可以走得走得
[00:43:00.960 --> 00:43:02.560]  最奇妙的就是
[00:43:02.560 --> 00:43:04.360]  我不但走得走得
[00:43:04.360 --> 00:43:06.160]  還可以說得
[00:43:06.160 --> 00:43:09.560]  當時弟兄姊妹很擔心我的牙齒
[00:43:09.560 --> 00:43:11.160]  說話會痛
[00:43:11.160 --> 00:43:13.760]  但我最感恩的就是
[00:43:13.760 --> 00:43:15.360]  我只是吃東西痛
[00:43:15.360 --> 00:43:16.960]  我說話又不痛
[00:43:16.960 --> 00:43:18.360]  還很流利
[00:43:18.360 --> 00:43:19.760]  稍後大家可以聽到
[00:43:19.760 --> 00:43:23.160]  當我對著一個藍天白雲的背景
[00:43:23.160 --> 00:43:24.760]  前面就像現在一樣
[00:43:24.760 --> 00:43:27.760]  廣場坐滿了一群街坊
[00:43:27.760 --> 00:43:29.560]  我來呼召他們
[00:43:29.560 --> 00:43:32.560]  叫他們舉手來信耶穌的時候
[00:43:32.560 --> 00:43:35.360]  當我來和街坊
[00:43:35.360 --> 00:43:37.160]  叫他們決志祈禱的時候
[00:43:37.160 --> 00:43:40.560]  我看到很多的手舉起
[00:43:40.560 --> 00:43:42.760]  那一刻我真的很感動
[00:43:42.760 --> 00:43:47.560]  我邀請他們一句一句跟著我來祈禱
[00:43:47.560 --> 00:43:49.760]  當一刻不單止我
[00:43:49.760 --> 00:43:52.560]  甚至所有和我一起服事的弟兄姊妹
[00:43:52.560 --> 00:43:54.560]  他們都親眼看到
[00:43:54.560 --> 00:43:56.560]  很感動和激動
[00:43:56.560 --> 00:43:58.760]  因為我們所相信的神
[00:43:58.760 --> 00:44:01.960]  祂不單止昔日在以色列人面前
[00:44:01.960 --> 00:44:03.560]  獨行其事的神
[00:44:03.560 --> 00:44:05.960]  祂還是今天在我們每一個
[00:44:05.960 --> 00:44:09.360]  願意信靠信服祂的人眼前
[00:44:09.360 --> 00:44:11.160]  去施行拯救的神
[00:44:11.160 --> 00:44:12.960]  祂也是將來要在地上
[00:44:12.960 --> 00:44:15.360]  坐著為王的一位神
[00:44:15.360 --> 00:44:17.760]  我在這裡最後也很想
[00:44:17.760 --> 00:44:18.960]  和大家分享
[00:44:18.960 --> 00:44:23.760]  詹牧師為我們當日活動製作的一條短片
[00:44:23.760 --> 00:44:25.960]  希望大家都感受到
[00:44:25.960 --> 00:44:29.560]  神這座靠山是多麼的超級勁
[00:44:29.560 --> 00:44:33.160]  願一切的榮耀、重讚都歸給我們的神

