
[00:00:00.000 --> 00:00:02.000]  各位頂姊妹早安
[00:36:49.360 --> 00:36:51.360]  但是他們用了另外一個問題
[00:36:51.360 --> 00:36:52.360]  或者問另外一個問題
[00:36:52.360 --> 00:36:54.360]  就是主啊,在哪裡呢?
[00:36:54.360 --> 00:36:57.360]  由什麼時候變成在哪裡?
[00:36:57.360 --> 00:36:59.360]  由when變成where
[00:36:59.360 --> 00:37:00.360]  這個問題有些不同
[00:37:00.360 --> 00:37:02.360]  究竟他們會在哪裡?
[00:37:02.360 --> 00:37:04.360]  到那個時候我們會在哪裡?
[00:37:04.360 --> 00:37:07.360]  其實他們關心的就是這個問題
[00:37:07.360 --> 00:37:09.360]  不是神的國什麼時候來
[00:37:09.360 --> 00:37:11.360]  而是我和神的國有什麼關係
[00:37:11.360 --> 00:37:13.360]  這個才是最重要
[00:37:13.360 --> 00:37:14.360]  耶穌的回應是什麼呢?
[00:37:14.360 --> 00:37:15.360]  他說:屍首在哪裡?
[00:37:15.360 --> 00:37:17.360]  嬰也會在哪裡?
[00:37:17.360 --> 00:37:19.360]  這個好像一個常識
[00:37:19.360 --> 00:37:22.360]  通常有屍體的地方就有嬰
[00:37:22.360 --> 00:37:24.360]  因為他們要吃屍體
[00:37:24.360 --> 00:37:27.360]  但是其實屍體這個字
[00:37:27.360 --> 00:37:31.360]  原文只是說身體
[00:37:31.360 --> 00:37:33.360]  是一個body
[00:37:33.360 --> 00:37:35.360]  耶穌和他的門徒說了
[00:37:35.360 --> 00:37:37.360]  人子將要受苦
[00:37:37.360 --> 00:37:39.360]  將要受死
[00:37:39.360 --> 00:37:41.360]  和將要復活
[00:37:41.360 --> 00:37:45.360]  耶穌的身體是一個受苦的身體
[00:37:45.360 --> 00:37:46.360]  你認不認同?
[00:37:46.360 --> 00:37:48.360]  你願不願意接受?
[00:37:48.360 --> 00:37:50.360]  耶穌的身體是一個受死的身體
[00:37:50.360 --> 00:37:52.360]  是為你而受死的身體
[00:37:52.360 --> 00:37:55.360]  你願不願意去承認呢?
[00:37:55.360 --> 00:37:57.360]  而耶穌的身體也是一個
[00:37:57.360 --> 00:37:59.360]  復活升天的身體
[00:37:59.360 --> 00:38:02.360]  也是為我們復活升天的身體
[00:38:02.360 --> 00:38:04.360]  所以這個身體
[00:38:04.360 --> 00:38:06.360]  不只是說一個屍體這麼簡單
[00:38:06.360 --> 00:38:10.360]  而是說耶穌在不同的時間
[00:38:10.360 --> 00:38:12.360]  來到顯現的時候
[00:38:12.360 --> 00:38:14.360]  或者和我們建立關係的時候
[00:38:14.360 --> 00:38:16.360]  一個不同的身體
[00:38:16.360 --> 00:38:17.360]  總括來說
[00:38:17.360 --> 00:38:19.360]  耶穌的意思就是說
[00:38:19.360 --> 00:38:20.360]  無論怎麼樣
[00:38:20.360 --> 00:38:22.360]  只要是耶穌的門徒
[00:38:22.360 --> 00:38:25.360]  他們一定是和耶穌同在
[00:38:25.360 --> 00:38:27.360]  耶穌在哪裡
[00:38:27.360 --> 00:38:30.360]  他們就會在哪裡
[00:38:30.360 --> 00:38:32.360]  法利賽人抓錯了用神
[00:38:32.360 --> 00:38:34.360]  他只是關注神的國
[00:38:34.360 --> 00:38:36.360]  何時顯現的時間
[00:38:36.360 --> 00:38:38.360]  門徒明白耶穌的心意
[00:38:38.360 --> 00:38:39.360]  作為耶穌的門徒
[00:38:39.360 --> 00:38:42.360]  我們就要跟隨耶穌到底
[00:38:42.360 --> 00:38:44.360]  耶穌何時回來
[00:38:44.360 --> 00:38:46.360]  不回來
[00:38:46.360 --> 00:38:47.360]  住
[00:38:47.360 --> 00:38:53.360]  這個不是我們最大的關注點
[00:38:53.360 --> 00:38:55.360]  最大的關注點就是
[00:38:55.360 --> 00:38:56.360]  耶穌在哪裡
[00:38:56.360 --> 00:38:57.360]  你是否在那裡
[00:38:57.360 --> 00:38:58.360]  意思就是說
[00:38:58.360 --> 00:39:00.360]  你是否一個耶穌的門徒
[00:39:00.360 --> 00:39:03.360]  你是否一個跟隨上帝的人
[00:39:03.360 --> 00:39:05.360]  所以不要抓錯用神的
[00:39:05.360 --> 00:39:08.360]  不要只是關注耶穌何時回來
[00:39:08.360 --> 00:39:10.360]  然後這次以為他會回來
[00:39:10.360 --> 00:39:11.360]  然後不是啊
[00:39:11.360 --> 00:39:12.360]  狼來了
[00:39:12.360 --> 00:39:13.360]  然後又關注下一次
[00:39:13.360 --> 00:39:15.360]  又不是啊
[00:39:15.360 --> 00:39:18.360]  耶穌不是叫我們抱著這樣的心態
[00:39:18.360 --> 00:39:21.360]  去捕捉他何時回來
[00:39:21.360 --> 00:39:23.360]  耶穌的心意就是說
[00:39:23.360 --> 00:39:24.360]  我在哪裡
[00:39:24.360 --> 00:39:25.360]  你就要在哪裡
[00:39:25.360 --> 00:39:28.360]  以至當有一天我顯現的時候
[00:39:28.360 --> 00:39:29.360]  我回來的時候
[00:39:29.360 --> 00:39:31.360]  你就是跟我一起
[00:39:31.360 --> 00:39:33.360]  但不是那時候你才跟耶穌一起
[00:39:33.360 --> 00:39:36.360]  而是說從現在這一刻開始
[00:39:36.360 --> 00:39:37.360]  我們聽到上帝的話
[00:39:37.360 --> 00:39:40.360]  我們聽到耶穌給我們的吩咐的時候
[00:39:40.360 --> 00:39:43.360]  我們的回應
[00:39:43.360 --> 00:39:47.360]  所以法利賽人當他不願意來接受耶穌的時候
[00:39:47.360 --> 00:39:48.360]  對於他們來說
[00:39:48.360 --> 00:39:49.360]  好像神的國還沒有來到
[00:39:49.360 --> 00:39:52.360]  好像他們還在等待一個這樣的時刻
[00:39:52.360 --> 00:39:55.360]  但對於耶穌的門徒來說
[00:39:55.360 --> 00:39:56.360]  因為耶穌在
[00:39:56.360 --> 00:39:59.360]  所以天國已經顯現
[00:39:59.360 --> 00:40:00.360]  雖然耶穌將會離開
[00:40:00.360 --> 00:40:02.360]  好像今天耶穌還沒有回來一樣
[00:40:02.360 --> 00:40:04.360]  但是耶穌的說話
[00:40:04.360 --> 00:40:06.360]  聖靈都在我們的心裡面
[00:40:06.360 --> 00:40:09.360]  只要我們繼續願意來跟隨耶穌的時候
[00:40:09.360 --> 00:40:11.360]  這個才是最重要
[00:40:11.360 --> 00:40:14.360]  這個也是在這段經文告訴我們
[00:40:14.360 --> 00:40:16.360]  雖然耶穌真的會有一天回來
[00:40:16.360 --> 00:40:19.360]  但我們的焦點不是要去預測
[00:40:19.360 --> 00:40:22.360]  或者要去期待耶穌什麼時候回來
[00:40:22.360 --> 00:40:24.360]  而是由今天開始
[00:40:24.360 --> 00:40:26.360]  即使這個社會不是變得
[00:40:26.360 --> 00:40:30.360]  好像耶穌回來的時候這樣的日子
[00:40:30.360 --> 00:40:32.360]  但我們仍然繼續跟耶穌一起
[00:40:32.360 --> 00:40:36.360]  在這個社會裡面成為炎 成為光
[00:40:36.360 --> 00:40:39.360]  這個就是耶穌跟我們同在的一個標記
[00:40:39.360 --> 00:40:41.360]  我們一起低頭 我們禱告
[00:40:41.360 --> 00:40:43.360]  真主耶穌我們來到祢自己的面前
[00:40:43.360 --> 00:40:44.360]  我們求主
[00:40:44.360 --> 00:40:46.360]  祢在我們的心裡面
[00:40:46.360 --> 00:40:50.360]  讓我們更加去明白祢的心意
[00:40:50.360 --> 00:40:53.360]  以至我們每一天都是因為祢而活
[00:40:53.360 --> 00:40:55.360]  每一天我們都是有祢的說話
[00:40:55.360 --> 00:40:57.360]  成為我們腳前的燈 路上的光
[00:40:57.360 --> 00:40:59.360]  幫助我們去跟隨祢
[00:40:59.360 --> 00:41:01.360]  以至我們就不會擔心
[00:41:01.360 --> 00:41:02.360]  當有一天祢回來的時候
[00:41:02.360 --> 00:41:04.360]  我們會不認得祢
[00:41:04.360 --> 00:41:06.360]  因為我們是事上的
[00:41:06.360 --> 00:41:08.360]  也是去遵行祢自己的吩咐
[00:41:08.360 --> 00:41:10.360]  是事上的來與祢同在
[00:41:10.360 --> 00:41:11.360]  主多謝你聽我們祈禱
[00:41:11.360 --> 00:41:12.360]  奉救主耶穌基督
[00:41:12.360 --> 00:41:14.360]  得聖命 致以祈求
[00:41:14.360 --> 00:41:15.360]  阿部

