
[00:00:00.000 --> 00:00:04.120]  (主持人:好,弟兄姊妹們,你們好)
[00:31:49.200 --> 00:31:50.200]  當你遇上困難
[00:31:50.200 --> 00:31:53.200]  你仍然可以去投靠它
[00:31:53.200 --> 00:31:54.200]  在神的眼裡
[00:31:54.200 --> 00:31:56.200]  無論你多軟弱
[00:31:56.200 --> 00:31:59.200]  無論你焦點離開神有多遠
[00:31:59.200 --> 00:32:01.200]  只要你嘗試在任何一刻
[00:32:01.200 --> 00:32:03.200]  當你跌下水的時候
[00:32:03.200 --> 00:32:05.200]  你回望祂
[00:32:05.200 --> 00:32:06.200]  你跟祂說
[00:32:06.200 --> 00:32:07.200]  「主啊,救我」
[00:32:07.200 --> 00:32:11.200]  祂仍然願意去拯救你
[00:32:11.200 --> 00:32:12.200]  總結
[00:32:12.200 --> 00:32:16.200]  祂說的是風浪裡的信靠
[00:32:16.200 --> 00:32:20.200]  第一點,祂說敢於認證就得答案
[00:32:20.200 --> 00:32:21.200]  很想你學習的是
[00:32:21.200 --> 00:32:23.200]  你大膽去問
[00:32:23.200 --> 00:32:25.200]  冒險地走出去
[00:32:25.200 --> 00:32:27.200]  離開你的安恕區
[00:32:27.200 --> 00:32:30.200]  試試神是否你值得依靠的神
[00:32:30.200 --> 00:32:33.200]  第二點,是開聲呼求是出路
[00:32:33.200 --> 00:32:34.200]  無論任何處境
[00:32:34.200 --> 00:32:35.200]  任何時候
[00:32:35.200 --> 00:32:36.200]  只要你開聲呼求
[00:32:36.200 --> 00:32:37.200]  祂都在你身邊
[00:32:37.200 --> 00:32:39.200]  因為你是寶貴
[00:32:39.200 --> 00:32:41.200]  邀請勁快隊
[00:32:41.200 --> 00:32:43.200]  讓我們一起進入
[00:32:43.200 --> 00:32:45.200]  回應上帝的時候
[00:32:45.200 --> 00:32:47.200]  我們唱一首詩歌
[00:32:47.200 --> 00:32:48.200]  我沒有寫名字
[00:32:48.200 --> 00:32:49.200]  所以忘記了叫什麼名字
[00:32:49.200 --> 00:32:51.200]  不過它會出現
[00:32:51.200 --> 00:32:52.200]  我們一起起來吧
[00:32:52.200 --> 00:32:54.200]  一起唱這首詩歌
[00:32:54.200 --> 00:32:56.200]  謝謝大家 請回寶箱

