
[00:00:00.000 --> 00:00:05.280]  很感謝敬拜隊帶領我們去敬拜的時間
[00:41:31.160 --> 00:41:39.160]  所以他能夠透過不同的方法令摩訶王巴勒就要重金禮聘他
[00:41:39.160 --> 00:41:43.160]  希望他可以救助以色列人
[00:41:43.160 --> 00:41:48.160]  他用了不同的方法令到自己的身價不斷的抬高
[00:41:48.160 --> 00:41:52.160]  讓巴勒開出更大的支票
[00:41:52.160 --> 00:42:01.160]  我們看到巴蘭其實他的心裡面仍然是貪圖著摩訶王巴勒給他的一些名利
[00:42:01.160 --> 00:42:03.160]  聲譽
[00:42:03.160 --> 00:42:11.160]  這個也成為新約的書信對巴蘭的一個反面教材的描述
[00:42:11.160 --> 00:42:15.160]  我們看到彼得後書2章15-16節我們一起讀
[00:42:15.160 --> 00:42:19.160]  他們離棄了正路走入歧途
[00:42:19.160 --> 00:42:22.160]  隨從彼以的兒子巴蘭的路
[00:42:22.160 --> 00:42:26.160]  巴蘭就是那貪愛不義的公前的人
[00:42:26.160 --> 00:42:30.160]  他卻為自己的過犯受了責備
[00:42:30.160 --> 00:42:36.160]  而那不能說話的路 以人的聲音阻止了先知的狂妄
[00:42:36.160 --> 00:42:40.160]  我們看到彼得是怎樣描述
[00:42:40.160 --> 00:42:44.160]  當時他是在責備當時的假先知和假教師
[00:42:44.160 --> 00:42:48.160]  他引用巴蘭他是一個怎樣的人
[00:42:48.160 --> 00:42:51.160]  就是貪愛不義的公前的人
[00:42:51.160 --> 00:42:55.160]  在另一個書卷裡 尤大書1章11節我們一起讀
[00:42:55.160 --> 00:43:00.160]  他們有禍了 因為他們走該引的道路
[00:43:00.160 --> 00:43:04.160]  又為財利往巴蘭的錯謀裡直奔
[00:43:04.160 --> 00:43:08.160]  並在可拉的背叛中滅亡了
[00:43:08.160 --> 00:43:11.160]  這裡尤大也是這樣描述巴蘭
[00:43:11.160 --> 00:43:16.160]  就是他往財利那條錯謀的路直奔
[00:43:16.160 --> 00:43:23.160]  各位姐妹今天當我們看見文數22章巴蘭的故事
[00:43:23.160 --> 00:43:29.160]  其實也很值得我們去反思我們自己生命的光景
[00:43:29.160 --> 00:43:35.160]  我們會不會有時為了滿足我們心裡的慾望
[00:43:35.160 --> 00:43:41.160]  讓自己活在一種虛妄裡 還梗裡 活逆裡
[00:43:41.160 --> 00:43:44.160]  有時我們覺得我們信了上帝
[00:43:44.160 --> 00:43:47.160]  我們覺得好像不是活在上帝的祝福裡
[00:43:47.160 --> 00:43:52.160]  而是好像活在咒詛裡 為何會這樣呢
[00:43:52.160 --> 00:44:00.160]  我們很值得透過巴蘭的故事去思想我們自己生命的光景
[00:44:00.160 --> 00:44:06.160]  我們有沒有時間能夠在上帝的面前面對我們真實的自己
[00:44:06.160 --> 00:44:12.160]  承認我們自己在生命裡有一些地方是不滿足
[00:44:12.160 --> 00:44:16.160]  容讓上帝去更新和改變我們
[00:44:16.160 --> 00:44:22.160]  如果今天我們相信上帝是定義祝福我們生命的上帝
[00:44:22.160 --> 00:44:26.160]  而我們有些時候經歷不到的時候
[00:44:26.160 --> 00:44:31.160]  究竟是上帝的問題還是我們自己的問題呢
[00:44:31.160 --> 00:44:36.160]  很想今天透過文數22章巴蘭的生命
[00:44:36.160 --> 00:44:42.160]  讓我們有一刻去安靜自己 反思我們自己的生命
[00:44:42.160 --> 00:44:49.160]  在這一刻邀請弟兄姊妹一起安靜去禱告
[00:44:49.160 --> 00:45:05.160]  今天我們在文數22章裡看到巴蘭這個人物
[00:45:05.160 --> 00:45:09.160]  這個人是一個很聰明的人
[00:45:09.160 --> 00:45:15.160]  但是他的心偏離了上帝的心意
[00:45:15.160 --> 00:45:23.160]  他心裡的慾望令他活在一種虛妄執著的裡面
[00:45:23.160 --> 00:45:31.160]  可能有些時候我們生命裡也會有一種這樣的光景
[00:45:31.160 --> 00:45:38.160]  以致我們活不到在上帝定義祝福我們的生命裡
[00:45:38.160 --> 00:45:41.160]  在這一刻邀請弟兄姊妹
[00:45:41.160 --> 00:45:47.160]  如果你在安靜裡 聖靈也對你有提醒
[00:45:47.160 --> 00:45:51.160]  這一刻你向上帝祈禱
[00:45:51.160 --> 00:46:20.160]  (音樂)
[00:46:20.160 --> 00:46:49.160]  (音樂)
[00:46:49.160 --> 00:46:53.160]  在這一刻也很想挑戰弟兄姊妹
[00:46:53.160 --> 00:47:00.160]  我們今天活在一個充斥著很多內心的世界
[00:47:00.160 --> 00:47:02.160]  很多的雜聲
[00:47:02.160 --> 00:47:06.160]  很多可能是來自我們本身的慾望
[00:47:06.160 --> 00:47:08.160]  我們的罪
[00:47:08.160 --> 00:47:16.160]  在新的一年我們很想在上帝面前立志
[00:47:16.160 --> 00:47:21.160]  我們容納每一天裡我們有一些時間
[00:47:21.160 --> 00:47:26.160]  我們能夠安靜在上帝的面前
[00:47:26.160 --> 00:47:33.160]  向上帝的說話去成為我們生命的提醒
[00:47:33.160 --> 00:47:42.160]  以致我們能夠遠離那些慾望帶來給我們的虛妄
[00:47:42.160 --> 00:47:47.160]  遠離那些世界很多的聲音
[00:47:47.160 --> 00:47:53.160]  干擾我們去跟隨上帝的聲音
[00:47:53.160 --> 00:47:58.160]  如果弟兄姊妹你很想在新的一年
[00:47:58.160 --> 00:48:03.160]  在你每一天的生活裡有一個這樣的空間時間
[00:48:03.160 --> 00:48:05.160]  你立志這樣做
[00:48:05.160 --> 00:48:08.160]  我很想弟兄姊妹你有這樣的感動
[00:48:08.160 --> 00:48:10.160]  你有這樣的心願立志
[00:48:10.160 --> 00:48:12.160]  我想你舉手
[00:48:12.160 --> 00:48:14.160]  我都可以為你求告
[00:48:14.160 --> 00:48:23.160]  主啊我們來到你面前
[00:48:23.160 --> 00:48:29.160]  我們看到巴蘭這個人物
[00:48:29.160 --> 00:48:31.160]  很特別的一個人
[00:48:31.160 --> 00:48:39.160]  他是一個在當時很出名的占卜的一個人
[00:48:39.160 --> 00:48:45.160]  但似乎他跟你某程度上有一些關係
[00:48:45.160 --> 00:48:48.160]  但這種不是親密的關係
[00:48:48.160 --> 00:48:53.160]  而是一種在他心目中被利用的一種關係
[00:48:53.160 --> 00:48:55.160]  主求你幫助我們
[00:48:55.160 --> 00:49:00.160]  我們有些時候可能說我們都是跟隨你屬於你
[00:49:00.160 --> 00:49:05.160]  但有些時候可能都會是利用你
[00:49:05.160 --> 00:49:10.160]  求你幫助我們審查我們自己生命的光景
[00:49:10.160 --> 00:49:13.160]  讓我們真的在生命裡活出
[00:49:13.160 --> 00:49:17.160]  上帝你是我們的主
[00:49:17.160 --> 00:49:21.160]  我們需要每一天裡容讓你的說話
[00:49:21.160 --> 00:49:24.160]  更新改變我們的生命
[00:49:24.160 --> 00:49:28.160]  以致我們的生命能夠緊緊的去跟隨你
[00:49:28.160 --> 00:49:31.160]  我們剛才有弟兄姊妹願意立志
[00:49:31.160 --> 00:49:34.160]  在新的一年在每一天的生活裡
[00:49:34.160 --> 00:49:36.160]  騰出一些空間
[00:49:36.160 --> 00:49:38.160]  單單在你面前安靜
[00:49:38.160 --> 00:49:41.160]  聆聽你的聲音
[00:49:41.160 --> 00:49:44.160]  讓你的說話進入我們生命
[00:49:44.160 --> 00:49:47.160]  我們求你幫助這些弟兄姊妹
[00:49:47.160 --> 00:49:49.160]  在他們接下來的新的一年
[00:49:49.160 --> 00:49:53.160]  我們能夠更加好的去活出
[00:49:53.160 --> 00:49:56.160]  上帝你在我們生命裡那種尊你為聖
[00:49:56.160 --> 00:49:59.160]  尊你為主的那種生命
[00:49:59.160 --> 00:50:01.160]  多謝你聽我們的祈禱
[00:50:01.160 --> 00:50:03.160]  靠耶穌基督得勝明智祈求
[00:50:03.160 --> 00:50:05.160]  阿門

