
[00:00:00.000 --> 00:00:02.000]  今天是一年一度的清少主日
[00:32:22.800 --> 00:32:25.800]  他們不會再叫我老師、導師
[00:32:25.800 --> 00:32:27.800]  直接叫我Terence
[00:32:27.800 --> 00:32:29.800]  我覺得好像是一個朋友的關係
[00:32:29.800 --> 00:32:32.800]  在他們身上除了口說之外
[00:32:32.800 --> 00:32:33.800]  還要身體力行
[00:32:33.800 --> 00:32:35.800]  怎樣讓他們經歷神的同在
[00:32:35.800 --> 00:32:37.800]  怎樣讓他們認識基督
[00:32:37.800 --> 00:32:40.800]  讓他們在生活中與神同行
[00:32:40.800 --> 00:32:41.800]  這才是重要的
[00:32:41.800 --> 00:32:43.800]  彼此多點聊天
[00:32:43.800 --> 00:32:44.800]  不只是我看著你
[00:32:44.800 --> 00:32:45.800]  你去做吧
[00:32:45.800 --> 00:32:47.800]  你全部都指著他
[00:32:47.800 --> 00:32:48.800]  不是的
[00:32:48.800 --> 00:32:50.800]  我們是一起做、互動中
[00:32:50.800 --> 00:32:52.800]  學習到這個關係
[00:32:52.800 --> 00:32:53.800]  透過服侍
[00:32:53.800 --> 00:32:59.800]  我開始懂得怎樣去分享自己的軟弱、掙扎
[00:32:59.800 --> 00:33:01.800]  大家可以一起互相鼓勵
[00:33:01.800 --> 00:33:03.800]  在當中我體會到同行
[00:33:03.800 --> 00:33:05.800]  我之前是他們的老師
[00:33:05.800 --> 00:33:07.800]  我用這個方法繼續帶他們上來
[00:33:07.800 --> 00:33:09.800]  希望仍然可以帶領他們
[00:33:09.800 --> 00:33:12.800]  發現原來帶領的不是我
[00:33:12.800 --> 00:33:14.800]  我要將他交給神
[00:33:14.800 --> 00:33:15.800]  由神他們帶領
[00:33:15.800 --> 00:33:17.800]  不單止看到他們成長
[00:33:17.800 --> 00:33:19.800]  看到我自己也學習到
[00:33:19.800 --> 00:33:21.800]  更加多去依靠神
[00:33:21.800 --> 00:33:23.800]  和神的關係也更加親密
[00:33:23.800 --> 00:33:25.800]  很感謝我先生肯陪伴我
[00:33:25.800 --> 00:33:27.800]  一起去做導師
[00:33:27.800 --> 00:33:28.800]  因為我是很害怕
[00:33:28.800 --> 00:33:30.800]  當然大家都會有爭執
[00:33:30.800 --> 00:33:33.800]  但大家都是為了青少年服侍
[00:33:33.800 --> 00:33:34.800]  夫婦一起服侍
[00:33:34.800 --> 00:33:36.800]  我覺得是更加好
[00:33:59.800 --> 00:34:03.800]  我猜在影片中我們看到很多亞利亞
[00:34:03.800 --> 00:34:05.800]  很多亞利亞
[00:34:05.800 --> 00:34:10.800]  我猜我們在生命中也經歷過很多亞利亞
[00:34:10.800 --> 00:34:13.800]  帶領我們回到上帝
[00:34:13.800 --> 00:34:14.800]  但頂姐妹
[00:34:14.800 --> 00:34:17.800]  我們又願不願意成為年青人的亞利亞
[00:34:17.800 --> 00:34:20.800]  讓我們也可以帶領他們回到上帝
[00:34:20.800 --> 00:34:22.800]  去看見光明
[00:34:22.800 --> 00:34:24.800]  預祝相遇呢
[00:34:24.800 --> 00:34:26.800]  最後很想分享的是
[00:34:26.800 --> 00:34:30.800]  早前我有機會去參觀一間教會的崇拜
[00:34:30.800 --> 00:34:32.800]  那位教會的牧師
[00:34:32.800 --> 00:34:34.800]  在講道最後分享了一句說話
[00:34:34.800 --> 00:34:37.800]  我也在反思這句說話對於我來說
[00:34:37.800 --> 00:34:39.800]  其實有什麼提醒
[00:34:39.800 --> 00:34:41.800]  他說年青人
[00:34:41.800 --> 00:34:44.800]  現在常常說在信仰上流失
[00:34:44.800 --> 00:34:46.800]  他說年青人在信仰上的流失
[00:34:46.800 --> 00:34:50.800]  是教會上下所有成年人的責任
[00:34:50.800 --> 00:34:53.800]  我不知道你怎樣去理解這句說話
[00:34:53.800 --> 00:34:55.800]  不過對於我來說
[00:34:55.800 --> 00:34:57.800]  我反思的時候覺得很震撼的是
[00:34:57.800 --> 00:34:59.800]  我們有時會問的是
[00:34:59.800 --> 00:35:01.800]  年青人的導師
[00:35:01.800 --> 00:35:03.800]  才去幫忙
[00:35:03.800 --> 00:35:06.800]  才是他們的責任去帶領年青人
[00:35:06.800 --> 00:35:08.800]  但我猜確實頂姐妹
[00:35:08.800 --> 00:35:10.800]  我猜我們和年青人
[00:35:10.800 --> 00:35:12.800]  我們生命上也會遇見一些年青人
[00:35:12.800 --> 00:35:14.800]  我們的生命
[00:35:14.800 --> 00:35:16.800]  怎樣能夠影響他們
[00:35:16.800 --> 00:35:19.800]  甚至我們生命能不能帶他們去到上帝面前
[00:35:19.800 --> 00:35:23.800]  我想這同樣是我們教會上下要一起努力的地方
[00:35:23.800 --> 00:35:25.800]  甄峰常常說
[00:35:25.800 --> 00:35:27.800]  跨代同行講成全
[00:35:27.800 --> 00:35:29.800]  不過我想
[00:35:29.800 --> 00:35:31.800]  跨代同行講成全
[00:35:31.800 --> 00:35:33.800]  不是叫年青人
[00:35:33.800 --> 00:35:35.800]  去滿足教會有空缺
[00:35:35.800 --> 00:35:37.800]  填補空缺或是有一個侍奉崗位
[00:35:37.800 --> 00:35:39.800]  叫他們去談話
[00:35:39.800 --> 00:35:42.800]  這樣就叫跨代同行和成全
[00:35:42.800 --> 00:35:44.800]  而是我們年長的一輩
[00:35:44.800 --> 00:35:46.800]  我們願不願意
[00:35:46.800 --> 00:35:48.800]  去學習
[00:35:48.800 --> 00:35:50.800]  和年青人一起去學習成長
[00:35:50.800 --> 00:35:52.800]  我們和年青人
[00:35:52.800 --> 00:35:54.800]  願不願意一起去學習
[00:35:54.800 --> 00:35:56.800]  我們去為主發光呢
[00:35:56.800 --> 00:35:58.800]  今天的經文
[00:35:58.800 --> 00:36:00.800]  帶給我們兩個提醒
[00:36:00.800 --> 00:36:02.800]  第一的是
[00:36:02.800 --> 00:36:04.800]  我們信仰裏面
[00:36:04.800 --> 00:36:06.800]  可能我們有很多時候都用自己的方法去看信仰
[00:36:06.800 --> 00:36:08.800]  很多時候因為這樣的緣故
[00:36:08.800 --> 00:36:10.800]  我們的生命都很迷失
[00:36:10.800 --> 00:36:12.800]  但我們願不願意當主去光照我們的生命
[00:36:12.800 --> 00:36:14.800]  去提醒我們的時候
[00:36:14.800 --> 00:36:16.800]  我們願不願意去回應主給我們的提醒呢
[00:36:16.800 --> 00:36:18.800]  同樣的
[00:36:18.800 --> 00:36:20.800]  我們生命裏面都有很多亞拿利亞
[00:36:20.800 --> 00:36:22.800]  帶著我們
[00:36:22.800 --> 00:36:24.800]  去回到神道
[00:36:24.800 --> 00:36:26.800]  但同樣的年青人都需要亞拿利亞
[00:36:26.800 --> 00:36:28.800]  都需要有人帶他們去回到神道
[00:36:28.800 --> 00:36:30.800]  但我們又願不願意呢
[00:36:30.800 --> 00:36:32.800]  鼓勵你
[00:36:32.800 --> 00:36:34.800]  弟兄姊妹
[00:36:34.800 --> 00:36:36.800]  試試給大家一個挑戰去行動
[00:36:36.800 --> 00:36:38.800]  我不知道你在生活裏
[00:36:38.800 --> 00:36:40.800]  在什麼層面上接觸年青人
[00:36:40.800 --> 00:36:42.800]  很想鼓勵你
[00:36:42.800 --> 00:36:44.800]  這個星期試試去找他
[00:36:44.800 --> 00:36:46.800]  聽他分享
[00:36:46.800 --> 00:36:48.800]  他生命的事
[00:36:48.800 --> 00:36:50.800]  可能我們不要太快
[00:36:50.800 --> 00:36:52.800]  提醒他應該怎樣去做
[00:36:52.800 --> 00:36:54.800]  而是聽完之後
[00:36:54.800 --> 00:36:56.800]  我們只做一件事
[00:36:56.800 --> 00:36:58.800]  為他去禱告
[00:36:58.800 --> 00:37:00.800]  我們又願不願意試試呢
[00:37:00.800 --> 00:37:02.800]  弟兄姊妹很想和大家一起
[00:37:02.800 --> 00:37:04.800]  唱一首回應詩去成為我們的回應
[00:37:04.800 --> 00:37:06.800]  邀請敬拜隊
[00:37:06.800 --> 00:37:08.800]  弟兄姊妹我不知道
[00:37:08.800 --> 00:37:10.800]  今天的經文帶給你有什麼體會和提醒
[00:37:10.800 --> 00:37:12.800]  先問一下一件事
[00:37:12.800 --> 00:37:14.800]  我們生命裏有什麼需要被主光照
[00:37:14.800 --> 00:37:16.800]  我們去學習呢
[00:37:16.800 --> 00:37:18.800]  我們同樣
[00:37:18.800 --> 00:37:20.800]  我們又願不願意成為亞拿利亞呢
[00:37:20.800 --> 00:37:22.800]  求主給這世代看見而著
[00:37:22.800 --> 00:37:24.800]  我們一起用這首歌
[00:37:24.800 --> 00:37:40.800]  (音樂)
[00:37:40.800 --> 00:38:00.800]  (歌詞)
[00:38:00.800 --> 00:38:20.800]  (歌詞)
[00:38:20.800 --> 00:38:38.800]  (歌詞)
[00:38:38.800 --> 00:39:06.800]  (歌詞)
[00:39:06.800 --> 00:39:34.800]  (歌詞)
[00:39:34.800 --> 00:39:42.800]  (歌詞)
[00:39:42.800 --> 00:39:54.800]  (歌詞)
[00:39:54.800 --> 00:40:14.800]  (歌詞)
[00:40:14.800 --> 00:40:42.800]  (歌詞)
[00:40:42.800 --> 00:40:50.800]  (歌詞)
[00:40:50.800 --> 00:41:10.800]  (歌詞)
[00:41:10.800 --> 00:41:34.800]  (歌詞)
[00:41:34.800 --> 00:41:36.800]  弟兄姊妹約我們一起學土木的詩
[00:41:36.800 --> 00:41:38.800]  你知道我很想問你
[00:41:38.800 --> 00:41:40.800]  今天經文帶給我們提醒的時候
[00:41:40.800 --> 00:41:42.800]  在我們生命裏
[00:41:42.800 --> 00:41:44.800]  有沒有什麼東西
[00:41:44.800 --> 00:41:46.800]  是我們需要被主光照
[00:41:46.800 --> 00:41:48.800]  可能我們過去
[00:41:48.800 --> 00:41:50.800]  仍然用很多自己的想法
[00:41:50.800 --> 00:41:52.800]  去看信仰去行事
[00:41:52.800 --> 00:41:54.800]  但今天
[00:41:54.800 --> 00:41:56.800]  可能主提醒了你
[00:41:56.800 --> 00:41:58.800]  一樣東西
[00:41:58.800 --> 00:42:00.800]  是我們想
[00:42:00.800 --> 00:42:02.800]  去回應主給你一個提醒
[00:42:02.800 --> 00:42:04.800]  可能那個提醒一直都在提醒你
[00:42:04.800 --> 00:42:06.800]  但你今天做一次提醒
[00:42:06.800 --> 00:42:08.800]  你願不願意去回應
[00:42:08.800 --> 00:42:10.800]  我們知道
[00:42:10.800 --> 00:42:12.800]  我們繼續這樣過去
[00:42:12.800 --> 00:42:14.800]  憑著過去的方式去走的時候
[00:42:14.800 --> 00:42:16.800]  我們仍然是黑暗
[00:42:16.800 --> 00:42:18.800]  當中迷失
[00:42:18.800 --> 00:42:20.800]  弟兄姊妹
[00:42:20.800 --> 00:42:22.800]  我怎會是你
[00:42:22.800 --> 00:42:24.800]  你和上帝討伐
[00:42:24.800 --> 00:42:26.800]  主講主口
[00:42:26.800 --> 00:42:28.800]  我願意去回應
[00:42:28.800 --> 00:42:40.800]  (音樂)
[00:42:40.800 --> 00:42:42.800]  看著我們來面前
[00:42:42.800 --> 00:42:44.800]  確實我們生命都有很多的軟弱
[00:42:44.800 --> 00:42:46.800]  有時我們都很多的生硬
[00:42:46.800 --> 00:42:48.800]  我們
[00:42:48.800 --> 00:42:50.800]  我們不願意去回應
[00:42:50.800 --> 00:42:54.800]  但主你的光光照在我們生命裏
[00:42:54.800 --> 00:42:56.800]  你再一次給我們機會
[00:42:56.800 --> 00:42:58.800]  讓我們能夠
[00:42:58.800 --> 00:43:00.800]  從黑暗走向光明
[00:43:00.800 --> 00:43:02.800]  主願你帶領我們的生命
[00:43:02.800 --> 00:43:04.800]  讓我們的生命能夠抓住你
[00:43:04.800 --> 00:43:06.800]  讓我們的生命能夠去回應你
[00:43:06.800 --> 00:43:08.800]  給我們的提醒
[00:43:08.800 --> 00:43:10.800]  確實我們可能都會有很多
[00:43:10.800 --> 00:43:12.800]  三千百個地方
[00:43:12.800 --> 00:43:14.800]  主願你繼續去引領我們的生命
[00:43:14.800 --> 00:43:16.800]  讓我們的生命繼續去學習去回應你
[00:43:16.800 --> 00:43:18.800]  我們成為一個發光的生命
[00:43:18.800 --> 00:43:20.800]  主願你塗做我們的生命
[00:43:20.800 --> 00:43:22.800]  弟兄姊妹很想同樣去作出一個呼喚
[00:43:22.800 --> 00:43:26.800]  我想這個呼喚不單單只是想邀請大家成為青少年的同行者和導師
[00:43:26.800 --> 00:43:28.800]  我猜說多說少
[00:43:28.800 --> 00:43:30.800]  在生命上
[00:43:30.800 --> 00:43:32.800]  在生活裏你會接觸到很多不同的年青人
[00:43:32.800 --> 00:43:34.800]  可能他們是你的子女
[00:43:34.800 --> 00:43:36.800]  可能是你的親戚
[00:43:36.800 --> 00:43:38.800]  可能是你的同事
[00:43:38.800 --> 00:43:40.800]  我不知道那些年青人
[00:43:40.800 --> 00:43:42.800]  對你來說是一些什麼
[00:43:42.800 --> 00:43:44.800]  但我們願不願意同樣成為你的同行者
[00:43:44.800 --> 00:43:46.800]  或者是你的導師
[00:43:46.800 --> 00:43:48.800]  或者是你的同學
[00:43:48.800 --> 00:43:50.800]  或者是你的同學
[00:43:50.800 --> 00:43:54.800]  我們願不願意同樣成為他們生命中的阿娜莉亞
[00:43:54.800 --> 00:43:56.800]  去和他們去同行
[00:43:56.800 --> 00:43:58.800]  不只是叫他們做些什麼
[00:43:58.800 --> 00:44:02.800]  而是我們願意進入他們的生命去和他們同行
[00:44:02.800 --> 00:44:04.800]  弟兄姊妹我想鼓勵你
[00:44:04.800 --> 00:44:08.800]  如果你願意成為青年人的阿娜莉亞的時候
[00:44:08.800 --> 00:44:10.800]  我想鼓勵你舉手
[00:44:10.800 --> 00:44:12.800]  我想為你禱告
[00:44:12.800 --> 00:44:14.800]  感謝主我見到感謝主
[00:44:14.800 --> 00:44:18.800]  弟兄姊妹你願意成為年青人的阿娜莉亞去和他們同行嗎
[00:44:18.800 --> 00:44:20.800]  我想為你禱告感謝主
[00:44:20.800 --> 00:44:22.800]  弟兄姊妹一起禱告
[00:44:22.800 --> 00:44:24.800]  最後我們去禱告你
[00:44:24.800 --> 00:44:27.800]  當我們回望自己信仰的生命的時候
[00:44:27.800 --> 00:44:32.800]  我們發現原來我們生命裡面也有很多阿娜莉亞去引領我們去遇見你
[00:44:32.800 --> 00:44:34.800]  當我們回望的時候
[00:44:34.800 --> 00:44:36.800]  我們看到這些東西是傳世恩典
[00:44:36.800 --> 00:44:38.800]  最後願你帶領我們
[00:44:38.800 --> 00:44:43.800]  讓我們都同樣能夠成為別人生命的阿娜莉亞
[00:44:43.800 --> 00:44:46.800]  特別去成為年青人生命的阿娜莉亞
[00:44:46.800 --> 00:44:50.800]  我們都能夠帶領他們
[00:44:50.800 --> 00:44:52.800]  同樣只做一樣東西
[00:44:52.800 --> 00:44:55.800]  我們就是很想帶領他們去遇見你
[00:44:55.800 --> 00:44:57.800]  主願你帶領著我們
[00:44:57.800 --> 00:44:59.800]  當中我們也有很多不懂
[00:44:59.800 --> 00:45:02.800]  可能我們也不知道怎樣去和年青人同行
[00:45:02.800 --> 00:45:04.800]  但主我們相信的是
[00:45:04.800 --> 00:45:07.800]  你是會帶領我們教我們怎樣去做
[00:45:07.800 --> 00:45:11.800]  主願你帶領著這個世代的年青人
[00:45:11.800 --> 00:45:17.800]  可能他們的生命裡面和我們一樣也經歷過很多的掙扎和迷失
[00:45:17.800 --> 00:45:21.800]  但讓我們恩福堂上下的成年人
[00:45:21.800 --> 00:45:23.800]  我們也和年青人一起去學習
[00:45:23.800 --> 00:45:25.800]  我們怎樣去
[00:45:25.800 --> 00:45:28.800]  當中在信仰裡面去遇見你
[00:45:28.800 --> 00:45:32.800]  我們怎樣去學習去為你去發光
[00:45:32.800 --> 00:45:34.800]  主願你塗做我們的生命
[00:45:34.800 --> 00:45:37.800]  無論是我們或者是我們的年青人
[00:45:37.800 --> 00:45:39.800]  主願你帶領我們
[00:45:39.800 --> 00:45:40.800]  主感謝你
[00:45:40.800 --> 00:45:41.800]  感謝你的話語
[00:45:41.800 --> 00:45:42.800]  感謝你的提醒
[00:45:42.800 --> 00:45:44.800]  感謝你的腳步的登陸上的光
[00:45:44.800 --> 00:45:45.800]  主感謝你
[00:45:45.800 --> 00:45:46.800]  祈禱交托
[00:45:46.800 --> 00:45:47.800]  保住民靠
[00:45:47.800 --> 00:45:48.800]  禱告
[00:45:48.800 --> 00:45:49.800]  禱告

