
[00:00:00.000 --> 00:00:03.500]   Good morning, sisters.
[00:36:36.400 --> 00:36:38.800]   Paul told him,
[00:36:38.800 --> 00:36:41.000]   "When you believe in Jesus Christ,
[00:36:41.000 --> 00:36:44.800]   you and your family will be saved."
[00:36:44.800 --> 00:36:47.200]   So, because of this reason,
[00:36:47.200 --> 00:36:49.000]   the prison guard believed in Jesus Christ,
[00:36:49.000 --> 00:36:51.400]   so he took him out
[00:36:51.400 --> 00:36:53.400]   and brought him home.
[00:36:53.400 --> 00:36:54.800]   He served them food,
[00:36:54.800 --> 00:36:56.200]   washed their feet,
[00:36:56.200 --> 00:36:57.600]   and was also washed.
[00:36:57.600 --> 00:37:00.000]   The whole family was washed.
[00:37:00.000 --> 00:37:01.800]   "Are you sure you will die?"
[00:37:01.800 --> 00:37:05.200]   "The authorities are coming to find you."
[00:37:05.200 --> 00:37:08.400]   "Why are two heavy prisoners missing?"
[00:37:08.400 --> 00:37:10.800]   "One is called Paul, the other is called Sarah."
[00:37:10.800 --> 00:37:14.600]   "They went to the prison guard's house."
[00:37:14.600 --> 00:37:16.400]   "When the high priest saw this,
[00:37:16.400 --> 00:37:20.000]   he let these two prisoners go to your house."
[00:37:20.000 --> 00:37:22.000]   He believed in Jesus Christ.
[00:37:22.000 --> 00:37:23.600]   He served them food,
[00:37:23.600 --> 00:37:25.000]   washed their feet,
[00:37:25.000 --> 00:37:28.000]   and did everything.
[00:37:28.000 --> 00:37:30.200]   Some people believe
[00:37:30.200 --> 00:37:33.800]   that death is inevitable,
[00:37:33.800 --> 00:37:38.000]   and the whole family may be excommunicated.
[00:37:38.000 --> 00:37:42.400]   But the Bible says in chapter 34,
[00:37:42.400 --> 00:37:44.000]   let's read it together.
[00:37:44.000 --> 00:37:47.800]   "Then the prison guard took them to his house,
[00:37:47.800 --> 00:37:49.600]   and put them on a table,
[00:37:49.600 --> 00:37:56.400]   and he and his family were filled with joy."
[00:37:56.400 --> 00:37:58.800]   They were filled with joy.
[00:37:58.800 --> 00:38:01.000]   From a person who was afraid of death,
[00:38:01.000 --> 00:38:02.200]   who wanted to die,
[00:38:02.200 --> 00:38:03.400]   who wanted to commit suicide,
[00:38:03.400 --> 00:38:04.600]   and to change,
[00:38:04.600 --> 00:38:07.000]   they became filled with joy.
[00:38:07.000 --> 00:38:08.400]   Why?
[00:38:08.400 --> 00:38:10.400]   Because they had seen the truth.
[00:38:10.400 --> 00:38:12.800]   Jesus Christ is the Lord of Resurrection.
[00:38:12.800 --> 00:38:15.200]   Why should I be afraid?
[00:38:15.200 --> 00:38:17.600]   Since what I did was right,
[00:38:17.600 --> 00:38:19.000]   why should I be afraid?
[00:38:19.000 --> 00:38:20.400]   The two prisoners were still there.
[00:38:20.400 --> 00:38:22.600]   I can tell them what happened
[00:38:22.600 --> 00:38:24.800]   as a witness.
[00:38:24.800 --> 00:38:26.200]   On the other hand,
[00:38:26.200 --> 00:38:29.000]   how did Paul see his own departure?
[00:38:29.000 --> 00:38:31.800]   In the book of Timothy, chapter 4, verse 7-8,
[00:38:31.800 --> 00:38:35.000]   "He took a book and placed it on his son,
[00:38:35.000 --> 00:38:36.000]   and said to him, 'What is it?'
[00:38:36.000 --> 00:38:37.400]   'Let us read together.'
[00:38:37.400 --> 00:38:40.600]   'I have already fought the battle,
[00:38:40.600 --> 00:38:43.400]   and I have already gone all the way,
[00:38:43.400 --> 00:38:46.400]   and I have already kept the way I believe.'
[00:38:46.400 --> 00:38:50.200]   'From now on, I will be known as a righteous man.'
[00:38:50.200 --> 00:38:53.200]   'On the day the Lord of Justice comes,
[00:38:53.200 --> 00:38:54.600]   He will bestow upon me,
[00:38:54.600 --> 00:38:56.000]   not only upon me,
[00:38:56.000 --> 00:38:59.600]   but also upon all those who love Him.'"
[00:38:59.600 --> 00:39:02.000]   What does death mean?
[00:39:02.000 --> 00:39:06.000]   Death is the award of a class president.
[00:39:06.000 --> 00:39:08.400]   To each of us who follows the Lord today,
[00:39:08.400 --> 00:39:10.600]   to the whole world,
[00:39:10.600 --> 00:39:13.000]   death is the award of a class president
[00:39:13.000 --> 00:39:15.800]   after the sports race.
[00:39:15.800 --> 00:39:17.200]   Who is the winner?
[00:39:17.200 --> 00:39:18.400]   Who is the winner?
[00:39:18.400 --> 00:39:19.200]   Paul said,
[00:39:19.200 --> 00:39:22.400]   "If I follow the Lord my whole life,
[00:39:22.400 --> 00:39:25.400]   I will be in front of God,
[00:39:25.400 --> 00:39:27.000]   in the Lord's hands,
[00:39:27.000 --> 00:39:30.400]   and receive the champion's award."
[00:39:30.400 --> 00:39:34.000]   He will receive the title of the winner.
[00:39:34.000 --> 00:39:37.200]   After visiting Rome,
[00:39:37.200 --> 00:39:39.400]   I saw many things
[00:39:39.400 --> 00:39:42.400]   that can be seen in the faith.
[00:39:42.400 --> 00:39:45.400]   I saw the influence of the faith
[00:39:45.400 --> 00:39:48.000]   Let me show you.
[00:39:48.000 --> 00:39:49.600]   This time,
[00:39:49.600 --> 00:39:52.400]   when I was not teaching,
[00:39:52.400 --> 00:39:54.400]   I had a section every day,
[00:39:54.400 --> 00:39:56.200]   for two to three hours.
[00:39:56.200 --> 00:39:58.800]   Someone took us to Rome.
[00:39:58.800 --> 00:40:00.800]   What did we visit?
[00:40:00.800 --> 00:40:02.600]   Some churches.
[00:40:02.600 --> 00:40:04.600]   They prepared for us
[00:40:04.600 --> 00:40:07.400]   some commemorative信徒.
[00:40:07.400 --> 00:40:08.800]   The first one was
[00:40:08.800 --> 00:40:12.800]   the place where Peter the Great was persecuted.
[00:40:12.800 --> 00:40:14.800]   I went to this place.
[00:40:14.800 --> 00:40:17.200]   There were three floors of earthen houses.
[00:40:17.200 --> 00:40:19.000]   The first floor.
[00:40:19.000 --> 00:40:21.000]   The second floor.
[00:40:21.000 --> 00:40:22.600]   The third floor.
[00:40:22.600 --> 00:40:25.800]   It was very dark.
[00:40:25.800 --> 00:40:29.400]   The most unforgettable thing in my heart
[00:40:29.400 --> 00:40:31.800]   was this pillar.
[00:40:31.800 --> 00:40:35.600]   It was written on this pillar
[00:40:35.600 --> 00:40:39.000]   that Paul was on this pillar.
[00:40:39.000 --> 00:40:40.800]   I think he was made out of it.
[00:40:40.800 --> 00:40:44.000]   It was a completely identical pillar.
[00:40:44.000 --> 00:40:47.000]   It was where he was beheaded.
[00:40:47.000 --> 00:40:49.000]   There was a painting
[00:40:49.000 --> 00:40:52.000]   about Paul's faith.
[00:40:52.000 --> 00:40:57.000]   It also mentioned Peter's cross
[00:40:57.000 --> 00:41:00.000]   was shown in that place.
[00:41:00.000 --> 00:41:01.000]   After that,
[00:41:01.000 --> 00:41:02.600]   I saw that there was a document
[00:41:02.600 --> 00:41:04.400]   not only in Italian,
[00:41:04.400 --> 00:41:05.800]   but also in English,
[00:41:05.800 --> 00:41:08.000]   which was written in that place.
[00:41:08.000 --> 00:41:11.400]   This church commemorated
[00:41:11.400 --> 00:41:16.600]   Paul and Peter's faith.
[00:41:16.600 --> 00:41:20.000]   I went to another church
[00:41:20.000 --> 00:41:26.600]   to commemorate a Roman Caesar
[00:41:26.600 --> 00:41:33.000]   named Cleopatra.
[00:41:33.000 --> 00:41:35.600]   In the early 4th century,
[00:41:35.600 --> 00:41:45.000]   she killed 10,203 Roman soldiers.
[00:41:45.000 --> 00:41:47.800]   Why did she kill so many soldiers?
[00:41:47.800 --> 00:41:49.600]   Because these soldiers
[00:41:49.600 --> 00:41:53.800]   did not listen to Caesar
[00:41:53.800 --> 00:41:56.600]   when he was killing the Christians.
[00:41:56.600 --> 00:41:58.600]   They would rather I die
[00:41:58.600 --> 00:42:01.000]   than kill the Christians.
[00:42:01.000 --> 00:42:02.600]   They were innocent.
[00:42:02.600 --> 00:42:05.800]   That is why they were killed.
[00:42:05.800 --> 00:42:06.800]   I never thought that
[00:42:06.800 --> 00:42:08.200]   after the Great Emperor was killed,
[00:42:08.200 --> 00:42:11.800]   the next one to come was Constantine.
[00:42:11.800 --> 00:42:14.400]   He changed the whole of Rome
[00:42:14.400 --> 00:42:17.400]   to become a Christian country.
[00:42:17.400 --> 00:42:19.600]   Why did he do that?
[00:42:19.600 --> 00:42:21.600]   Why did he change?
[00:42:21.600 --> 00:42:26.200]   He saw some unchangeable facts.
[00:42:26.200 --> 00:42:28.200]   The number of Christians who died
[00:42:28.200 --> 00:42:29.400]   was 100,000.
[00:42:29.400 --> 00:42:35.200]   What he believed was the true historical facts.
[00:42:35.200 --> 00:42:37.800]   What they believed was the truth.
[00:42:37.800 --> 00:42:40.200]   How did Paul go to jail?
[00:42:40.200 --> 00:42:42.600]   In Philippians 4, verse 22,
[00:42:42.600 --> 00:42:45.200]   he even said this
[00:42:45.200 --> 00:42:47.200]   when he was in jail.
[00:42:47.200 --> 00:42:48.400]   Let's read it together.
[00:42:48.400 --> 00:42:51.200]   "The apostles and the saints asked you for your safety.
[00:42:51.200 --> 00:42:53.000]   The people of Caesar
[00:42:53.000 --> 00:42:55.400]   asked you for your safety."
[00:42:55.400 --> 00:42:57.200]   He specifically said
[00:42:57.200 --> 00:42:59.200]   that in this place of Philippi,
[00:42:59.200 --> 00:43:01.200]   the people of Caesar
[00:43:01.200 --> 00:43:02.800]   asked you for your safety.
[00:43:02.800 --> 00:43:04.400]   We will ask today,
[00:43:04.400 --> 00:43:06.400]   why did the people of Caesar
[00:43:06.400 --> 00:43:08.400]   ask the apostles for their safety?
[00:43:08.400 --> 00:43:13.800]   Unless someone in Caesar believed.
[00:43:13.800 --> 00:43:17.200]   It turned out that Constantine's faith
[00:43:17.200 --> 00:43:19.400]   came from his mother.
[00:43:19.400 --> 00:43:22.400]   Where did his mother's faith come from?
[00:43:22.400 --> 00:43:26.000]   It must have been passed down to him by the Christians.
[00:43:26.000 --> 00:43:28.000]   How did the Christians pass it down?
[00:43:28.000 --> 00:43:31.600]   It must have been passed down when he was in jail.
[00:43:31.600 --> 00:43:35.600]   I am here to offer this testimony.
[00:43:35.600 --> 00:43:37.600]   We can see
[00:43:37.600 --> 00:43:40.400]   that what Paul established
[00:43:40.400 --> 00:43:45.600]   was a model of living in the flesh.
[00:43:45.600 --> 00:43:48.200]   The model of the Antiochian Church,
[00:43:48.200 --> 00:43:50.200]   the education of the Holy Scripture,
[00:43:50.200 --> 00:43:52.000]   was the most important.
[00:43:52.000 --> 00:43:53.400]   It was in the Church,
[00:43:53.400 --> 00:43:54.800]   by the Church,
[00:43:54.800 --> 00:43:56.600]   and for the Church.
[00:43:56.600 --> 00:43:58.400]   It was established in the Church,
[00:43:58.400 --> 00:43:59.800]   by the Church,
[00:43:59.800 --> 00:44:02.800]   and for the Church.
[00:44:02.800 --> 00:44:04.400]   In other words,
[00:44:04.400 --> 00:44:08.200]   the Holy Scripture education
[00:44:08.200 --> 00:44:12.600]   is closely related to the Church.
[00:44:12.600 --> 00:44:15.800]   Let's watch a video
[00:44:15.800 --> 00:44:18.600]   and prepare our hearts.
[00:44:18.600 --> 00:44:21.200]   Many of our brothers and sisters in the Church
[00:44:21.200 --> 00:44:23.000]   have received the equipment
[00:44:23.000 --> 00:44:25.000]   and returned to the Church to serve.
[00:44:25.000 --> 00:44:26.600]   We are grateful to them.
[00:44:26.600 --> 00:44:28.200]   I hope we can
[00:44:28.200 --> 00:44:31.400]   study the Holy Scripture at any time, any place.
[00:44:31.400 --> 00:44:35.400]   "Live to learn, live to use, build a door to the world."
[00:44:35.400 --> 00:44:38.800]   "The whole world will be at your feet."
[00:44:38.800 --> 00:44:42.200]   "The whole world will be at your feet."
[00:44:42.200 --> 00:44:43.600]   I went to Rome
[00:44:43.600 --> 00:44:45.800]   to help the Italian Catholic Church
[00:44:45.800 --> 00:44:48.400]   that was established by Fr. Giancarlo Lungarum.
[00:44:48.400 --> 00:44:50.000]   It was a Christian Catholic Church.
[00:44:50.000 --> 00:44:51.400]   I came to help them.
[00:44:51.400 --> 00:44:53.000]   On the other hand,
[00:44:53.000 --> 00:44:55.000]   we see that the whole world
[00:44:55.000 --> 00:44:58.000]   is becoming more and more
[00:44:58.000 --> 00:45:00.800]   rich in equipment
[00:45:00.800 --> 00:45:02.400]   before the Lord comes.
[00:45:02.400 --> 00:45:03.400]   I hope that the brothers and sisters in the Church
[00:45:03.400 --> 00:45:05.000]   can cherish this opportunity
[00:45:05.000 --> 00:45:05.800]   to seize the opportunity.
[00:45:05.800 --> 00:45:09.400]   Our own Church has the Holy Scripture.
[00:45:09.400 --> 00:45:11.200]   We can study more and more
[00:45:11.200 --> 00:45:13.200]   and equip ourselves.
[00:45:13.200 --> 00:45:15.200]   May God bless you.

