
[00:00:00.000 --> 00:00:02.840]  我準備這個PowerPoint的時候
[00:42:03.000 --> 00:42:07.360]  第三天從死裡復活
[00:42:07.360 --> 00:42:11.560]  求祢赦免我一切的過犯
[00:42:11.560 --> 00:42:17.560]  將我從憂慮和重擔裡釋放出來
[00:42:17.560 --> 00:42:20.520]  從今天開始
[00:42:20.520 --> 00:42:22.800]  我願意跟隨祢
[00:42:22.800 --> 00:42:25.840]  讓祢帶領我的人生
[00:42:25.840 --> 00:42:27.960]  多謝祢接納我
[00:42:27.960 --> 00:42:31.520]  奉主耶穌基督得聖名自祈求
[00:42:31.520 --> 00:42:32.880]  阿們
[00:42:32.880 --> 00:42:34.360]  為你們感恩
[00:42:34.360 --> 00:42:36.720]  為剛才決志的弟兄姊妹感恩
[00:42:36.720 --> 00:42:37.760]  我們給點掌聲
[00:42:42.560 --> 00:42:46.560]  天上的使者都為你們歡呼
[00:42:46.560 --> 00:42:50.560]  一會兒我邀請你到下面一樓新來賓接待處
[00:42:50.560 --> 00:42:54.560]  告訴我們的接待員知道你今天缺自信主
[00:42:54.560 --> 00:42:58.560]  並邀請你寫下新來賓留名表給我們的接待員
[00:42:58.560 --> 00:43:00.560]  讓教會和你保持聯繫
[00:43:00.560 --> 00:43:02.560]  介紹合適的團體生活給你
[00:43:02.560 --> 00:43:04.560]  讓我們一同在基督裡面學習成長
[00:43:04.560 --> 00:43:06.560]  站立得穩
[00:43:06.560 --> 00:43:07.560]  祝福大家
[00:43:07.560 --> 00:43:09.560]  讓我們同心禱告
[00:43:11.560 --> 00:43:12.560]  親愛的天父
[00:43:12.560 --> 00:43:17.560]  我們來到你面前承認我們心裡很多的憂慮
[00:43:17.560 --> 00:43:20.560]  有些憂慮我們甚至不敢跟別人說
[00:43:20.560 --> 00:43:22.560]  但你完全知道
[00:43:22.560 --> 00:43:24.560]  多謝你的應許
[00:43:24.560 --> 00:43:28.560]  不是責備我們為何這麼小心
[00:43:28.560 --> 00:43:31.560]  而是邀請我們將一切憂慮卸給你
[00:43:31.560 --> 00:43:33.560]  因為你顧念我們
[00:43:33.560 --> 00:43:37.560]  我要特別圍到今天缺自信主的每一位弟兄姊妹祈禱
[00:43:37.560 --> 00:43:40.560]  求你親自引導他們的人生路
[00:43:40.560 --> 00:43:45.560]  讓他們經歷到將重擔卸給你之後的平安
[00:43:45.560 --> 00:43:49.560]  願我們每一位今天離開這個禮拜堂的時候
[00:43:49.560 --> 00:43:51.560]  心中充滿著
[00:43:51.560 --> 00:43:52.560]  不再是憂慮
[00:43:52.560 --> 00:43:54.560]  而是你的平安
[00:43:54.560 --> 00:43:56.560]  我們同心合意的禱告
[00:43:56.560 --> 00:43:59.560]  來奉救主耶穌基督得勝明智祈求
[00:43:59.560 --> 00:44:00.560]  Amen
