
[00:00:00.000 --> 00:00:05.640]  其實今天和明天是教會的第四子堂主日
[00:40:43.400 --> 00:40:46.400]  去到接觸裏面不同的人,以及街坊
[00:40:46.400 --> 00:40:51.400]  我們求你的靈親自去感動弟兄姊妹的心
[00:40:51.400 --> 00:40:56.400]  讓他們能夠去看到福音的需要,以及意象的時候
[00:40:56.400 --> 00:40:58.400]  我們願意去到回應
[00:40:58.400 --> 00:41:04.400]  哪怕是一個祈禱,哪怕是一個關心,或者去更多的了解
[00:41:04.400 --> 00:41:07.400]  我們深信這些都是你喜悅的事
[00:41:07.400 --> 00:41:11.400]  所以我們求你繼續去幫助我們每一個弟兄姊妹
[00:41:11.400 --> 00:41:15.400]  在接下來的日子裏面,我們在這件事裏面
[00:41:15.400 --> 00:41:17.400]  我們繼續關心和去參與
[00:41:17.400 --> 00:41:22.400]  特別也紀念第四子堂在地方的需要上
[00:41:22.400 --> 00:41:24.400]  我們很需要上帝你繼續去預備
[00:41:24.400 --> 00:41:26.400]  求你預備一個合適的地方
[00:41:26.400 --> 00:41:30.400]  能夠在北區裏面有一個接觸到街坊的
[00:41:30.400 --> 00:41:32.400]  方便街坊的一個地方
[00:41:32.400 --> 00:41:35.400]  能夠在當中崇拜和聚會
[00:41:35.400 --> 00:41:39.400]  我們又求你保守接下來第四子堂很多不同的聚會
[00:41:39.400 --> 00:41:42.400]  無論是直堂團契,無論是崇拜
[00:41:42.400 --> 00:41:46.400]  或者是祈禱會,或者是一些講座
[00:41:46.400 --> 00:41:50.400]  我都求你去使用,讓這些聚會能夠幫助弟兄姊妹
[00:41:50.400 --> 00:41:54.400]  更加了解第四子堂的情況和需要
[00:41:54.400 --> 00:41:56.400]  願你親自去帶領和賜福
[00:41:56.400 --> 00:41:59.400]  我們多謝你聽我們在你面前禱告
[00:41:59.400 --> 00:42:01.400]  是奉靠耶穌基督,得聖名字祈求
[00:42:01.400 --> 00:42:03.400]  阿門

