
[00:00:00.000 --> 00:00:06.280]  很難得又再次能夠在崇拜跟大家分享神的話
[00:40:36.480 --> 00:40:39.480]  去活出同一個照明
[00:40:39.480 --> 00:40:44.480]  我們一起在這裡安靜的神面前祈禱
[00:40:45.480 --> 00:40:51.480]  這個是我們每一個人
[00:40:51.480 --> 00:40:57.480]  單獨和上帝相遇的時間
[00:40:57.480 --> 00:41:01.480]  將今天在崇拜裡面領受的訊息
[00:41:01.480 --> 00:41:04.480]  沉澱在心裡面
[00:41:04.480 --> 00:41:10.480]  崇拜是一個集體的行為
[00:41:10.480 --> 00:41:13.480]  但是神在我們中間
[00:41:13.480 --> 00:41:15.480]  在我們心靈裡面
[00:41:15.480 --> 00:41:18.480]  去牽引我們去敬拜祂
[00:41:18.480 --> 00:41:22.480]  今天你聽到上帝跟你說什麼嗎?
[00:41:22.480 --> 00:41:34.480]  當大使命的頒布
[00:41:34.480 --> 00:41:37.480]  說到十一個門徒
[00:41:37.480 --> 00:41:39.480]  而或
[00:41:40.480 --> 00:41:44.480]  過去我們是不是都容許自己
[00:41:44.480 --> 00:41:46.480]  有保留有疑惑
[00:41:46.480 --> 00:41:48.480]  去佔據自己的心
[00:41:48.480 --> 00:41:52.480]  成為推搪不回應大使命的理由
[00:41:52.480 --> 00:41:58.480]  我們有沒有這樣的狀況?
[00:41:58.480 --> 00:42:02.480]  你知道這樣不合神心意嗎?
[00:42:02.480 --> 00:42:05.480]  你願意回轉嗎?
[00:42:06.480 --> 00:42:08.480]  耶穌約了你
[00:42:08.480 --> 00:42:12.480]  就算你疑惑
[00:42:12.480 --> 00:42:17.480]  這個使命都頒布給你了
[00:42:17.480 --> 00:42:24.480]  實踐大使命就是要走出暗戍區
[00:42:24.480 --> 00:42:28.480]  用你親身跟隨主的經驗
[00:42:28.480 --> 00:42:31.480]  哪怕是掙扎
[00:42:31.480 --> 00:42:33.480]  哪怕是艱難
[00:42:33.480 --> 00:42:35.480]  但是都是一個見證
[00:42:35.480 --> 00:42:38.480]  去跟人一起做門徒
[00:42:38.480 --> 00:42:42.480]  不是課堂知識
[00:42:42.480 --> 00:42:44.480]  是生活方式
[00:42:44.480 --> 00:42:46.480]  是我們對人的愛
[00:42:46.480 --> 00:42:48.480]  和對上帝的渴慕
[00:42:48.480 --> 00:42:50.480]  和別人發展
[00:42:50.480 --> 00:42:53.480]  問責和實踐的關係
[00:42:53.480 --> 00:42:58.480]  我們要去做
[00:42:58.480 --> 00:43:04.480]  你願意這樣回應神嗎?
[00:43:04.480 --> 00:43:16.480]  這個命令不是要我們
[00:43:16.480 --> 00:43:18.480]  壓得透不過氣來
[00:43:18.480 --> 00:43:22.480]  卻是神同在無盡的應許
[00:43:25.480 --> 00:43:29.480]  讓你被神的愛浸淫更多
[00:43:29.480 --> 00:43:32.480]  被祂的愛去改變你
[00:43:32.480 --> 00:43:38.480]  讓你生命由裡到外
[00:43:38.480 --> 00:43:42.480]  都充滿著被神的愛去改變
[00:43:42.480 --> 00:43:46.480]  的那個見證
[00:43:46.480 --> 00:43:48.480]  同在
[00:43:48.480 --> 00:43:50.480]  神與你同在
[00:43:50.480 --> 00:43:52.480]  耶穌與你同在
[00:43:52.480 --> 00:43:56.480]  你與別人去同行同在
[00:43:56.480 --> 00:44:00.480]  你願意這樣活出這個同行同在嗎?
[00:44:00.480 --> 00:44:10.480]  天父上帝
[00:44:10.480 --> 00:44:13.480]  我們的確是一班不完美的人
[00:44:13.480 --> 00:44:16.480]  時常軟弱
[00:44:16.480 --> 00:44:18.480]  有時迷惑
[00:44:18.480 --> 00:44:20.480]  但是我求祢
[00:44:20.480 --> 00:44:25.480]  讓我們都願意去領受這個使命
[00:44:25.480 --> 00:44:27.480]  渴慕祢的愛
[00:44:27.480 --> 00:44:31.480]  是用我們的行動
[00:44:31.480 --> 00:44:34.480]  是用我們對祢這個渴慕的心
[00:44:34.480 --> 00:44:36.480]  領受使命活出來
[00:44:36.480 --> 00:44:41.480]  去更真實地去經歷祢
[00:44:41.480 --> 00:44:44.480]  求祢幫助我們勇敢走出去
[00:44:44.480 --> 00:44:46.480]  我們這樣禱告奉主的名
[00:44:46.480 --> 00:44:48.480]  阿們

