
[00:00:00.000 --> 00:00:06.000]  今天是我今年第一場的講道
[00:38:19.440 --> 00:38:21.440]  他確實是那位
[00:38:21.440 --> 00:38:23.440]  全能的父
[00:38:23.440 --> 00:38:25.440]  創造天地的主
[00:38:25.440 --> 00:38:27.440]  他永遠坐著為王
[00:38:27.440 --> 00:38:29.440]  掌管一切的浮沉
[00:38:29.440 --> 00:38:33.440]  十二師徒的傳說
[00:38:33.440 --> 00:38:35.440]  重點不在於這個故事
[00:38:35.440 --> 00:38:37.440]  多荒誕可笑
[00:38:37.440 --> 00:38:39.440]  而在於這個小小的群體
[00:38:39.440 --> 00:38:41.440]  在多數派與他為敵的時候
[00:38:41.440 --> 00:38:43.440]  如何想方設法
[00:38:43.440 --> 00:38:45.440]  持守自己所信
[00:38:45.440 --> 00:38:47.440]  因為他們明白
[00:38:47.440 --> 00:38:49.440]  耶和華知道
[00:38:49.440 --> 00:38:51.440]  耶和華知道
[00:38:51.440 --> 00:38:53.440]  二人的道路
[00:38:53.440 --> 00:38:55.440]  這樣就已經足夠了
[00:38:55.440 --> 00:38:57.440]  讓我們一起祈禱
[00:38:57.440 --> 00:39:03.440]  聽信者的祈禱
[00:39:03.440 --> 00:39:05.440]  祈禱
[00:39:05.440 --> 00:39:07.440]  天上的父
[00:39:07.440 --> 00:39:09.440]  我們感謝祢
[00:39:09.440 --> 00:39:11.440]  縱然我們處於一個
[00:39:11.440 --> 00:39:13.440]  惡人眾多的世代
[00:39:13.440 --> 00:39:15.440]  但是祢知道
[00:39:15.440 --> 00:39:17.440]  祢知道我們的選擇
[00:39:17.440 --> 00:39:19.440]  知道屬祢子民的處境
[00:39:19.440 --> 00:39:21.440]  主啊
[00:39:21.440 --> 00:39:23.440]  我們感謝祢
[00:39:23.440 --> 00:39:25.440]  祢的英許
[00:39:25.440 --> 00:39:27.440]  從來都不會變
[00:39:27.440 --> 00:39:29.440]  我們感謝祢
[00:39:29.440 --> 00:39:31.440]  祢的英許
[00:39:31.440 --> 00:39:33.440]  從來都不會變
[00:39:33.440 --> 00:39:35.440]  從來都不會變
[00:39:35.440 --> 00:39:37.440]  我們感謝祢
[00:39:37.440 --> 00:39:39.440]  祢是那位信實的
[00:39:39.440 --> 00:39:41.440]  愛我們的父
[00:39:41.440 --> 00:39:43.440]  祢是那位掌管萬有
[00:39:43.440 --> 00:39:45.440]  掌管一切浮沉的
[00:39:45.440 --> 00:39:47.440]  那位全能的父
[00:39:47.440 --> 00:39:49.440]  創造天地的主
[00:39:49.440 --> 00:39:51.440]  讓我們
[00:39:51.440 --> 00:39:53.440]  不單止口裡應信
[00:39:53.440 --> 00:39:55.440]  也心裡
[00:39:55.440 --> 00:39:57.440]  信出來
[00:39:57.440 --> 00:39:59.440]  走出來
[00:39:59.440 --> 00:40:01.440]  以致我們能夠為祢做
[00:40:01.440 --> 00:40:03.440]  美好的見證
[00:40:03.440 --> 00:40:05.440]  我們這樣祈禱
[00:40:05.440 --> 00:40:07.440]  是奉靠主耶穌的名義
[00:40:07.440 --> 00:40:09.440]  祈禱

