
[00:00:00.000 --> 00:00:02.000]  今天也是一年一度的青少主日
[00:29:57.360 --> 00:29:58.960]  同時也有想過
[00:29:58.960 --> 00:30:00.400]  其實我真的做不成
[00:30:00.400 --> 00:30:01.760]  不如我放棄吧
[00:30:02.760 --> 00:30:04.680]  不過當我看到這段經文的時候
[00:30:04.680 --> 00:30:07.560]  我猜保羅的生命見證同樣也提醒我
[00:30:07.560 --> 00:30:11.160]  是在我生命裡面有很多壓力
[00:30:11.160 --> 00:30:12.320]  有很多煩惱
[00:30:12.320 --> 00:30:14.400]  有很多不知道該怎麼做的事情
[00:30:14.400 --> 00:30:17.080]  不過曾經也提醒我的是
[00:30:17.080 --> 00:30:19.360]  我的使命是什麼呢
[00:30:19.360 --> 00:30:21.560]  我的照命是什麼呢
[00:30:21.560 --> 00:30:23.640]  當我這樣想的時候
[00:30:23.640 --> 00:30:26.920]  我腦海裡面突然間彈出了一句句子
[00:30:26.920 --> 00:30:27.920]  其實
[00:30:27.920 --> 00:30:29.720]  我很想服侍年輕人
[00:30:30.280 --> 00:30:32.120]  我很想年輕人去經歷信仰
[00:30:32.120 --> 00:30:34.560]  我很愛這一班年輕人
[00:30:34.560 --> 00:30:37.040]  我很想跟他們一起去成長
[00:30:37.040 --> 00:30:40.800]  當我想起這件事的時候
[00:30:40.800 --> 00:30:41.840]  我就發現
[00:30:41.840 --> 00:30:44.200]  其實這個使命和照命
[00:30:44.200 --> 00:30:46.520]  比其他事情都更加重要
[00:30:46.520 --> 00:30:48.600]  頂姐妹
[00:30:48.600 --> 00:30:51.680]  當我們生命能夠專注在上帝身上的時候
[00:30:51.680 --> 00:30:54.600]  確實我們生命裡面仍然有很多困境
[00:30:54.600 --> 00:30:58.320]  可能有很多令我們受傷難過的人和事
[00:30:58.800 --> 00:31:01.520]  但是這些事情不會窒礙著我們的生命
[00:31:01.520 --> 00:31:03.000]  因為我們的生命知道
[00:31:03.000 --> 00:31:05.080]  我們的生命的焦點和使命是什麼呢
[00:31:05.080 --> 00:31:07.400]  就是要讓基督去傳揚開去
[00:31:07.400 --> 00:31:08.520]  確實
[00:31:08.520 --> 00:31:10.040]  我想在這個時代裡面
[00:31:10.040 --> 00:31:12.680]  有很多人都會這樣去說基督教的信仰
[00:31:12.680 --> 00:31:14.400]  已經是過時了
[00:31:14.400 --> 00:31:18.640]  或者當我們在生活的場景做見證的時候
[00:31:18.640 --> 00:31:21.920]  可能我們都會被人拒絕我們
[00:31:21.920 --> 00:31:23.320]  標籤我們
[00:31:23.320 --> 00:31:25.320]  批評我們的信仰觀
[00:31:25.320 --> 00:31:26.600]  但是
[00:31:26.600 --> 00:31:27.400]  確實
[00:31:27.400 --> 00:31:28.720]  正如保羅所說
[00:31:29.000 --> 00:31:30.280]  為基督的緣故
[00:31:30.280 --> 00:31:31.880]  這又何妨呢
[00:31:31.880 --> 00:31:33.240]  我想
[00:31:33.240 --> 00:31:35.640]  這個也是我們要學習保羅的生命特質
[00:31:35.640 --> 00:31:37.000]  頂姐妹
[00:31:37.000 --> 00:31:37.960]  我們一同學習
[00:31:37.960 --> 00:31:40.520]  當我們說我們生命被神轉化
[00:31:40.520 --> 00:31:44.240]  確實我們仍然都會繼續面對那些不容易的人和事
[00:31:44.240 --> 00:31:46.480]  但是我們知道我們作為基督徒
[00:31:46.480 --> 00:31:47.640]  我們的身份和使命
[00:31:47.640 --> 00:31:49.080]  我們在傳揚基督的時候
[00:31:49.080 --> 00:31:52.200]  其實那些發生在我們生命裡面的遭遇的事情
[00:31:52.200 --> 00:31:54.360]  可能我們都會看得輕一點
[00:31:54.360 --> 00:31:55.640]  我們都會看的是
[00:31:55.640 --> 00:31:57.360]  這又何妨呢
[00:31:57.960 --> 00:31:59.200]  到了經文的最後
[00:31:59.200 --> 00:32:00.640]  其實保羅所說的
[00:32:00.640 --> 00:32:02.640]  除了生命被神轉化
[00:32:02.640 --> 00:32:04.120]  要去盡力傳揚基督
[00:32:04.120 --> 00:32:06.080]  他更加說到最重要的一件事
[00:32:06.080 --> 00:32:07.760]  更加落地去說的是
[00:32:07.760 --> 00:32:09.240]  我們的命
[00:32:09.240 --> 00:32:10.800]  有沒有去展現基督
[00:32:10.800 --> 00:32:13.360]  保羅知道經文說到
[00:32:13.360 --> 00:32:15.200]  生和死的情況
[00:32:15.200 --> 00:32:17.000]  他再一次說的是
[00:32:17.000 --> 00:32:18.040]  自己在監獄裡面
[00:32:18.040 --> 00:32:19.320]  確實對於他來說
[00:32:19.320 --> 00:32:20.600]  將來的結局是怎樣
[00:32:20.600 --> 00:32:21.360]  沒有人知道
[00:32:21.360 --> 00:32:22.760]  不過在第十九節
[00:32:22.760 --> 00:32:25.160]  他相信他最終都會被釋放
[00:32:25.160 --> 00:32:26.440]  原因是因為
[00:32:26.440 --> 00:32:27.640]  他說他藉著肥立
[00:32:27.640 --> 00:32:29.720]  被人的禱告和聖靈的幫助
[00:32:29.720 --> 00:32:32.520]  這份支持讓他知道的是
[00:32:32.520 --> 00:32:35.360]  當他繼續去堅守他的見證的時候
[00:32:35.360 --> 00:32:37.680]  他最終能夠被得救
[00:32:37.680 --> 00:32:40.240]  這個同樣都讓他能夠成為
[00:32:40.240 --> 00:32:42.520]  他在困境裡面不停起落的原因
[00:32:42.520 --> 00:32:44.360]  之後經文說到
[00:32:44.360 --> 00:32:46.440]  他說他所切勿和所盼望的是什麼呢
[00:32:46.440 --> 00:32:48.080]  就是他現在的經歷
[00:32:48.080 --> 00:32:49.640]  不會帶來羞愧
[00:32:49.640 --> 00:32:51.400]  因為在當時的文化裡面
[00:32:51.400 --> 00:32:53.840]  確實被囚是一件很羞愧的事情
[00:32:53.840 --> 00:32:55.680]  不過保羅看的是什麼呢
[00:32:55.680 --> 00:32:56.880]  他同樣看的是
[00:32:56.880 --> 00:32:57.680]  最重要的是
[00:32:57.680 --> 00:32:59.520]  基督的名要顯為大
[00:32:59.520 --> 00:33:01.400]  保羅原來看的是
[00:33:01.400 --> 00:33:03.760]  無論最後是生還是死都好
[00:33:03.760 --> 00:33:06.080]  他的生命都能夠成為一個
[00:33:06.080 --> 00:33:07.720]  興旺福音的方式
[00:33:07.720 --> 00:33:09.440]  重要的是什麼呢
[00:33:09.440 --> 00:33:10.960]  重要的是他的命
[00:33:10.960 --> 00:33:13.680]  讓基督的榮耀被彰顯出來
[00:33:13.680 --> 00:33:15.480]  讓人去看得見上帝
[00:33:15.480 --> 00:33:18.240]  所以保羅在第二十一節
[00:33:18.240 --> 00:33:20.760]  他在說他人生的核心價值
[00:33:20.760 --> 00:33:22.160]  他說的是什麼呢
[00:33:22.160 --> 00:33:24.000]  活著就是基督
[00:33:24.560 --> 00:33:26.280]  活著就是要服侍基督
[00:33:26.280 --> 00:33:28.720]  我們可能經常聽到這句話
[00:33:28.720 --> 00:33:30.080]  其實是什麼意思呢
[00:33:30.080 --> 00:33:31.640]  其實保羅說的是
[00:33:31.640 --> 00:33:34.760]  他的生命完完全全被他對基督的愛
[00:33:34.760 --> 00:33:36.720]  以及他對基督的毀身
[00:33:36.720 --> 00:33:38.000]  去引導他的生命
[00:33:38.000 --> 00:33:39.800]  所以他的生命
[00:33:39.800 --> 00:33:43.080]  一生就是為了要竭力去追求服侍基督
[00:33:43.080 --> 00:33:45.120]  是他用他的命
[00:33:45.120 --> 00:33:47.400]  去展現基督是什麼出來的
[00:33:47.400 --> 00:33:50.360]  保羅之後在第二十三節
[00:33:50.360 --> 00:33:51.960]  他說到生和死
[00:33:51.960 --> 00:33:52.960]  他說
[00:33:53.200 --> 00:33:54.680]  他大可以和基督同在
[00:33:54.680 --> 00:33:56.200]  是一件好得無比的事
[00:33:56.200 --> 00:33:57.640]  所以他不怕死
[00:33:57.640 --> 00:33:58.720]  不過
[00:33:58.720 --> 00:34:00.720]  保羅在這個過程裡面
[00:34:00.720 --> 00:34:02.360]  他選擇的是去活
[00:34:02.360 --> 00:34:04.160]  在第二十四到二十六節
[00:34:04.160 --> 00:34:04.760]  他說
[00:34:04.760 --> 00:34:07.080]  他知道他的活是能夠讓
[00:34:07.080 --> 00:34:08.240]  菲律賓的弟兄姊妹
[00:34:08.240 --> 00:34:09.880]  在屬靈生命有長進
[00:34:09.880 --> 00:34:12.600]  能夠經歷信心的成長和喜樂
[00:34:12.600 --> 00:34:15.280]  同時也讓他們能夠去榮耀神
[00:34:15.280 --> 00:34:17.000]  我們看到的是
[00:34:17.000 --> 00:34:18.720]  保羅他知道的是
[00:34:18.720 --> 00:34:20.840]  當他活著就是基督的時候
[00:34:21.120 --> 00:34:22.640]  菲律賓的信徒
[00:34:22.640 --> 00:34:24.520]  能夠信心被建立的時候
[00:34:24.520 --> 00:34:25.640]  他就知道
[00:34:25.640 --> 00:34:28.920]  他要為這一群信徒選擇繼續去活
[00:34:28.920 --> 00:34:31.520]  我想對於保羅來說
[00:34:31.520 --> 00:34:33.320]  什麼是活著就是基督呢
[00:34:33.320 --> 00:34:35.480]  其實正正就是他剛才所說
[00:34:35.480 --> 00:34:36.840]  原來我們的生命
[00:34:36.840 --> 00:34:39.400]  要展現基督的樣式和態度出來
[00:34:39.400 --> 00:34:42.480]  不過我猜保羅
[00:34:42.480 --> 00:34:44.240]  其實他的生命也不是隨便的
[00:34:44.240 --> 00:34:46.320]  當我們看菲律賓書
[00:34:46.320 --> 00:34:47.240]  《成人卷》的書
[00:34:47.240 --> 00:34:48.280]  我們也看到的是
[00:34:48.280 --> 00:34:49.680]  其實他的命
[00:34:49.840 --> 00:34:52.440]  就是正正去展現基督的態度出來
[00:34:52.440 --> 00:34:53.960]  在他的生命裡面
[00:34:53.960 --> 00:34:57.280]  確實保羅過往是一個以律法為中心的人
[00:34:57.280 --> 00:34:58.520]  去逼迫基督徒
[00:34:58.520 --> 00:35:01.360]  同樣他經歷生命的迴轉和轉化
[00:35:01.360 --> 00:35:03.640]  當我們看回《成人卷》的菲律賓書
[00:35:03.640 --> 00:35:04.720]  我們看到的是
[00:35:04.720 --> 00:35:07.080]  他的命正正是展現基督是什麼
[00:35:07.080 --> 00:35:11.360]  而當中其實他在菲律賓書的二章五到第八節
[00:35:11.360 --> 00:35:13.520]  他正正說到耶穌的樣式是什麼呢
[00:35:13.520 --> 00:35:15.080]  正正就是謙卑自己
[00:35:15.080 --> 00:35:16.800]  「道成肉身,泥道人」的中間
[00:35:17.480 --> 00:35:20.440]  保羅同樣他的生命也是這樣活出
[00:35:20.440 --> 00:35:22.800]  同樣也鼓勵菲律賓的信徒
[00:35:22.800 --> 00:35:24.280]  和今天的我們
[00:35:24.280 --> 00:35:27.480]  我們的命有沒有去活出基督呢
[00:35:27.480 --> 00:35:29.440]  活出基督正正就是在說
[00:35:29.440 --> 00:35:30.640]  我們謙卑自己
[00:35:30.640 --> 00:35:32.000]  讓人體現上帝
[00:35:32.000 --> 00:35:34.600]  可能頂姐妹看到這個時候
[00:35:34.600 --> 00:35:35.320]  我們也會問
[00:35:35.320 --> 00:35:36.600]  「即是怎樣啊?」
[00:35:36.600 --> 00:35:37.920]  頂姐妹
[00:35:37.920 --> 00:35:39.320]  其實就是在說
[00:35:39.320 --> 00:35:41.360]  在我們生活的行事為人裡面
[00:35:41.360 --> 00:35:43.200]  我們和我們家人
[00:35:43.200 --> 00:35:45.520]  和我們不同的人去相處的時候
[00:35:45.960 --> 00:35:47.760]  透過我們的生命
[00:35:47.760 --> 00:35:50.680]  可能對人和對事對物的看法
[00:35:50.680 --> 00:35:52.280]  我們的價值觀
[00:35:52.280 --> 00:35:53.640]  我們的世界觀
[00:35:53.640 --> 00:35:55.480]  能不能夠讓人體現
[00:35:55.480 --> 00:35:57.560]  基督的樣式體會信仰是什麼呢
[00:35:57.560 --> 00:36:00.920]  我想這個世界教導我們的是
[00:36:00.920 --> 00:36:02.960]  人要有影響力
[00:36:02.960 --> 00:36:04.240]  其實是怎樣呢
[00:36:04.240 --> 00:36:05.880]  就是要成為更聰明
[00:36:05.880 --> 00:36:07.200]  更好
[00:36:07.200 --> 00:36:09.000]  擁有更加多不同的角色
[00:36:09.000 --> 00:36:10.680]  要做到最高的位置
[00:36:10.680 --> 00:36:12.520]  不過頂姐妹
[00:36:12.520 --> 00:36:15.440]  確實基督徒我們不要忘記的是
[00:36:16.000 --> 00:36:17.640]  我們生命的影響力
[00:36:17.640 --> 00:36:20.320]  並不是在乎我們做到多少事情
[00:36:20.320 --> 00:36:22.520]  並不是在乎我們做到有多厲害
[00:36:22.520 --> 00:36:24.520]  而是我們的命
[00:36:24.520 --> 00:36:26.200]  有沒有在這個世代裡面
[00:36:26.200 --> 00:36:29.120]  展現什麼是信心、愛心和盼望
[00:36:29.120 --> 00:36:30.440]  我想這個
[00:36:30.440 --> 00:36:32.800]  才是我們要展現基督的樣式
[00:36:32.800 --> 00:36:34.280]  頂姐妹
[00:36:34.280 --> 00:36:36.200]  問一下我們自己
[00:36:36.200 --> 00:36:37.800]  在我們生活的場景裡面
[00:36:37.800 --> 00:36:40.280]  人體見我們的生命是怎樣呢
[00:36:40.280 --> 00:36:42.080]  我們能不能夠
[00:36:42.080 --> 00:36:44.200]  透過別人和我們相處
[00:36:44.440 --> 00:36:47.040]  讓別人也透過我們的生命去見到基督呢
[00:36:47.040 --> 00:36:49.360]  頂姐妹我會說
[00:36:49.360 --> 00:36:52.680]  今時今日的教會同樣需要有很多的保羅
[00:36:52.680 --> 00:36:54.000]  成為年輕人的榜樣
[00:36:54.000 --> 00:36:55.880]  一同去進入這個歷程
[00:36:55.880 --> 00:36:57.960]  今天的經文說到
[00:36:57.960 --> 00:37:00.080]  我們的生命要願意被神去轉化
[00:37:00.080 --> 00:37:02.080]  當我們被神去轉化的時候
[00:37:02.080 --> 00:37:03.760]  我們就能夠用不一樣的眼光
[00:37:03.760 --> 00:37:05.200]  去看我們眼前的遭遇
[00:37:05.200 --> 00:37:07.880]  同樣當我們生命的核心
[00:37:07.880 --> 00:37:08.960]  我們記得的是
[00:37:08.960 --> 00:37:11.840]  我們要用生命去傳揚基督的時候
[00:37:12.120 --> 00:37:15.280]  即使確實出現很多不同的人和事
[00:37:15.280 --> 00:37:17.120]  可能我們看的是
[00:37:17.120 --> 00:37:19.040]  可能我們也能夠看輕一點
[00:37:19.040 --> 00:37:21.160]  也不會被那些東西去阻礙我們的生命
[00:37:21.160 --> 00:37:23.080]  同樣保羅提醒我們
[00:37:23.080 --> 00:37:24.440]  我們要用我們的命
[00:37:24.440 --> 00:37:26.440]  去展現讓人知道
[00:37:26.440 --> 00:37:27.680]  基督是怎樣
[00:37:27.680 --> 00:37:30.520]  這個也是我們今天在經文裡面的學習
[00:37:30.520 --> 00:37:32.400]  我會說
[00:37:32.400 --> 00:37:33.840]  今天教會的群體
[00:37:33.840 --> 00:37:35.520]  最獨特的地方
[00:37:35.520 --> 00:37:37.160]  正正是我們的生命見證
[00:37:37.160 --> 00:37:38.880]  同樣是我們的使命
[00:37:38.880 --> 00:37:41.400]  同樣我想今天的年輕人
[00:37:41.400 --> 00:37:42.680]  也需要同行者
[00:37:42.680 --> 00:37:44.080]  和他們這樣去經歷
[00:37:44.080 --> 00:37:45.160]  但是弟兄姊妹
[00:37:45.160 --> 00:37:47.400]  我們又願不願意成為他們的同行者呢?
[00:37:47.400 --> 00:37:48.720]  確實
[00:37:48.720 --> 00:37:50.760]  不需要什麼很光鮮的見證
[00:37:50.760 --> 00:37:52.600]  可能是大家一起去經歷
[00:37:52.600 --> 00:37:54.400]  同樣也經歷過這份軟弱
[00:37:54.400 --> 00:37:57.320]  但是同時我們又願意一起被神去改變
[00:37:57.320 --> 00:37:58.680]  但是弟兄姊妹
[00:37:58.680 --> 00:38:00.920]  我們又願不願意揭示我們的生命
[00:38:00.920 --> 00:38:02.400]  成為年輕人的見證
[00:38:02.400 --> 00:38:04.800]  讓我們一起走在信仰的路上呢?
[00:38:04.800 --> 00:38:06.600]  我會說
[00:38:06.600 --> 00:38:07.880]  年輕人的階段
[00:38:07.880 --> 00:38:10.000]  信仰的扎根是非常重要的
[00:38:10.400 --> 00:38:13.200]  確實如果這個階段信仰不扎根的話
[00:38:13.200 --> 00:38:15.240]  去到一些階段性的轉變
[00:38:15.240 --> 00:38:16.640]  環境帶來的衝擊
[00:38:16.640 --> 00:38:17.880]  我見過的是
[00:38:17.880 --> 00:38:20.560]  很多年輕人都會因為這樣的緣故而放棄信仰
[00:38:20.560 --> 00:38:21.920]  我會說
[00:38:21.920 --> 00:38:24.320]  年輕人需要被神去轉化
[00:38:24.320 --> 00:38:26.680]  需要有同行者和他進入這個歷程
[00:38:26.680 --> 00:38:29.320]  一同在這個世代裡面去為主發光
[00:38:29.320 --> 00:38:32.200]  最近
[00:38:32.200 --> 00:38:33.000]  這兩年
[00:38:33.000 --> 00:38:34.960]  自己在參與會友大會的時候
[00:38:34.960 --> 00:38:36.320]  都有一個很深刻的經歷
[00:38:36.320 --> 00:38:38.960]  說到很多聚會人數
[00:38:38.960 --> 00:38:41.280]  很多年輕人都因為移民
[00:38:41.280 --> 00:38:42.240]  不同的緣故
[00:38:42.240 --> 00:38:44.040]  就可能離開了教會
[00:38:44.040 --> 00:38:45.920]  不過我看到的
[00:38:45.920 --> 00:38:48.120]  不是一些數字上的轉變
[00:38:48.120 --> 00:38:49.440]  我看到的是
[00:38:49.440 --> 00:38:50.880]  原來很多生命
[00:38:50.880 --> 00:38:54.200]  可能有很多不同的路途走了
[00:38:54.200 --> 00:38:56.160]  我會說教會
[00:38:56.160 --> 00:38:59.040]  現在經常說要跨代同行
[00:38:59.040 --> 00:39:02.480]  確實同行是需要有人身體力行去回應
[00:39:02.480 --> 00:39:04.800]  是要進入年輕人的處境
[00:39:04.800 --> 00:39:05.800]  去跟他們同行
[00:39:05.800 --> 00:39:07.200]  弟兄姊妹
[00:39:07.480 --> 00:39:08.840]  我們又願不願意
[00:39:08.840 --> 00:39:11.800]  先去問問自己是否願意被神去轉化
[00:39:11.800 --> 00:39:13.600]  我們又願不願意
[00:39:13.600 --> 00:39:15.160]  讓我們生命去展現的是
[00:39:15.160 --> 00:39:17.240]  用我們的命讓不同的人
[00:39:17.240 --> 00:39:19.160]  甚至今天的年輕人去看見基督
[00:39:19.160 --> 00:39:20.840]  我們又願不願意
[00:39:20.840 --> 00:39:22.840]  去擺上跟年輕人去同行呢
[00:39:22.840 --> 00:39:25.240]  很想邀請敬拜隊
[00:39:25.240 --> 00:39:27.680]  邀請敬拜隊的同時
[00:39:27.680 --> 00:39:29.680]  很想分享
[00:39:29.680 --> 00:39:31.760]  一個我昨晚的經歷
[00:39:31.760 --> 00:39:34.520]  我昨晚講完道歉之後
[00:39:34.520 --> 00:39:35.240]  我回家
[00:39:35.480 --> 00:39:39.120]  我有一個下個月三歲的女兒
[00:39:39.120 --> 00:39:41.200]  我回家的時候
[00:39:41.200 --> 00:39:44.760]  其實我們每一晚都會跟她說一些故事
[00:39:44.760 --> 00:39:45.880]  有時說羊羊
[00:39:45.880 --> 00:39:47.120]  有時說牛牛
[00:39:47.120 --> 00:39:48.400]  說不同的故事
[00:39:48.400 --> 00:39:51.960]  昨晚回家的時候有一個很特別的經歷
[00:39:51.960 --> 00:39:54.080]  就是我回家的時候
[00:39:54.080 --> 00:39:56.640]  我看見我太太和我女兒
[00:39:56.640 --> 00:39:57.680]  坐在那裏
[00:39:57.680 --> 00:39:59.520]  在那裏做甚麼都是在說故事
[00:39:59.520 --> 00:40:01.080]  不過她說到
[00:40:01.080 --> 00:40:02.280]  突然間
[00:40:02.280 --> 00:40:03.080]  我女兒不知道為甚麼
[00:40:03.080 --> 00:40:04.720]  突然間平時都不會拿起那本書
[00:40:05.080 --> 00:40:07.680]  拿起一本聖經的故事書
[00:40:07.680 --> 00:40:13.240]  我太太就去講一些聖經裏面的故事給她
[00:40:13.240 --> 00:40:14.840]  講撒忠的比喻
[00:40:14.840 --> 00:40:16.240]  講失楊的比喻
[00:40:16.240 --> 00:40:18.120]  當我看到這個情景的時候
[00:40:18.120 --> 00:40:19.360]  我有一個很深的體會
[00:40:19.360 --> 00:40:21.200]  確實
[00:40:21.200 --> 00:40:23.360]  我女兒下個月三歲了
[00:40:23.360 --> 00:40:25.120]  可能十幾年之後
[00:40:25.120 --> 00:40:26.600]  可能好像後面這班年輕人一樣
[00:40:26.600 --> 00:40:29.560]  我都會問的是
[00:40:29.560 --> 00:40:30.960]  十幾年之後
[00:40:30.960 --> 00:40:32.440]  我的女兒
[00:40:32.800 --> 00:40:35.040]  其實她的屬靈生命又是怎樣呢
[00:40:35.040 --> 00:40:36.200]  當她面對
[00:40:36.200 --> 00:40:39.120]  可能都同樣面對很多讀書壓力的挑戰的時候
[00:40:39.120 --> 00:40:40.880]  我很想的是
[00:40:40.880 --> 00:40:43.320]  她的生命是怎樣去活出來呢
[00:40:43.320 --> 00:40:45.440]  頂枝妹同樣
[00:40:45.440 --> 00:40:47.560]  我很想邀請大家確實
[00:40:47.560 --> 00:40:49.080]  是這個世代裏面
[00:40:49.080 --> 00:40:50.960]  需要很多人和年輕人去同行
[00:40:50.960 --> 00:40:53.400]  我們都先去透過回應詩
[00:40:53.400 --> 00:40:54.360]  我們一同去起立
[00:40:54.360 --> 00:40:56.480]  我們用回應詩去回應
[00:40:56.480 --> 00:40:58.920]  我們今天可能經文裏面帶給我們的提醒
[00:40:58.920 --> 00:41:01.280]  頂枝妹我不知道
[00:41:01.280 --> 00:41:01.880]  在你心靈裏面
[00:41:01.880 --> 00:41:04.320]  此刻你面對著什麼樣的光景
[00:41:04.320 --> 00:41:06.680]  先去問一下你自己的生命
[00:41:06.680 --> 00:41:08.920]  你的著眼點在哪裏呢
[00:41:08.920 --> 00:41:11.680]  你又願不願意回到上帝面前
[00:41:11.680 --> 00:41:14.480]  讓上帝去轉化你的生命
[00:41:14.480 --> 00:41:16.480]  MING PAO CANADA | MING PAO TORONTO

