
[00:00:00.000 --> 00:00:04.860]  好多謝敬拜隊帶我們一起敬拜
[00:35:52.060 --> 00:35:53.060]  我也覺得
[00:35:53.060 --> 00:35:56.060]  確實是需要很大很大的勇氣
[00:35:56.060 --> 00:35:58.060]  我覺得想起也覺得很恐怖
[00:35:58.060 --> 00:36:01.060]  所以我也叫自己不要犯錯
[00:36:01.060 --> 00:36:04.060]  不過我覺得這是一個很大的挑戰
[00:36:04.060 --> 00:36:08.060]  不過感謝主今天經文教導我們
[00:36:08.060 --> 00:36:11.060]  大衛提醒我們如何面對別人目光
[00:36:11.060 --> 00:36:12.060]  這個世界的目光
[00:36:12.060 --> 00:36:14.060]  這個很難的挑戰
[00:36:14.060 --> 00:36:18.060]  原來認定主是我們生命的主宰的時候
[00:36:18.060 --> 00:36:19.060]  我們可以看輕自己
[00:36:19.060 --> 00:36:21.060]  謙卑在主的面前
[00:36:21.060 --> 00:36:25.060]  原來這個才是勝過自我的關鍵
[00:36:25.060 --> 00:36:27.060]  頂姐妹我說完了
[00:36:27.060 --> 00:36:30.060]  邀請你一起來回應主
[00:36:30.060 --> 00:36:33.060]  今天我很想特別去挑戰你
[00:36:33.060 --> 00:36:37.060]  不知道你介不介意旁邊的人的目光
[00:36:37.060 --> 00:36:40.060]  我很想藉著我們唱這首回應詩
[00:36:40.060 --> 00:36:41.060]  你自由一點
[00:36:41.060 --> 00:36:42.060]  你簡單一點
[00:36:42.060 --> 00:36:44.060]  你去到神的面前
[00:36:44.060 --> 00:36:47.060]  無論你在什麼環境裏
[00:36:47.060 --> 00:36:50.060]  無論你裏面
[00:36:50.060 --> 00:36:51.060]  你外面
[00:36:51.060 --> 00:36:53.060]  你現在有多少東西騷擾你
[00:36:53.060 --> 00:36:55.060]  去走到神面前去唱去敬拜主
[00:36:55.060 --> 00:36:59.060]  但我仍然鼓勵你大膽地走到神面前
[00:36:59.060 --> 00:37:01.060]  認定他是你唯一的王
[00:37:01.060 --> 00:37:03.060]  邀請敬拜隊
[00:37:03.060 --> 00:37:06.060]  我們一起起立
[00:37:06.060 --> 00:37:08.060]  我們去唱這首歌
[00:37:08.060 --> 00:37:11.060]  我們帶著去到神面前的心
[00:37:11.060 --> 00:37:13.060]  去敬拜上帝的心
[00:37:13.060 --> 00:37:14.060]  我們去唱這首歌
[00:37:14.060 --> 00:37:16.060]  一起敬拜我們的主
[00:37:16.060 --> 00:37:18.060]  我們一起去唱
[00:37:18.060 --> 00:37:19.060]  我們獻上

