
[00:00:00.000 --> 00:00:04.880]  跟大家繼續分享以西傑書的信息系列
[00:43:00.080 --> 00:43:03.080]  你願不願意被神這一份愛
[00:43:03.080 --> 00:43:06.080]  再一次觸動你生命裡最深的地方
[00:43:06.080 --> 00:43:10.080]  讓神重新賦予你生命的色彩
[00:43:10.080 --> 00:43:12.080]  以至我們將神的榮耀
[00:43:12.080 --> 00:43:15.080]  帶入神的家當中
[00:43:15.080 --> 00:43:17.080]  我們一起禱告
[00:43:17.080 --> 00:43:22.080]  (祈禱)
[00:43:22.080 --> 00:43:24.080]  天父我們仰望祢自己
[00:43:24.080 --> 00:43:26.080]  求祢自己的聖靈
[00:43:26.080 --> 00:43:28.080]  繼續向人說話
[00:43:28.080 --> 00:43:30.080]  讓我們看見昔日
[00:43:30.080 --> 00:43:32.080]  祢向以西傑先知
[00:43:32.080 --> 00:43:35.080]  所啟示的這些異象
[00:43:35.080 --> 00:43:36.080]  我們相信
[00:43:36.080 --> 00:43:39.080]  都是同樣需要
[00:43:39.080 --> 00:43:42.080]  讓今天這個城市
[00:43:42.080 --> 00:43:43.080]  今天神的家
[00:43:43.080 --> 00:43:45.080]  和每一個屬神的子民
[00:43:45.080 --> 00:43:47.080]  我們看得見的異象
[00:43:47.080 --> 00:43:48.080]  我們仰望主
[00:43:48.080 --> 00:43:49.080]  祈禱交代
[00:43:49.080 --> 00:43:51.080]  奉耶穌基督的聖名
[00:43:51.080 --> 00:43:51.580]  好

