
[00:00:00.000 --> 00:00:02.000]  (梁俊傑) 各位姐妹早安
[00:42:04.000 --> 00:42:06.000]  上帝不是為了復仇
[00:42:06.000 --> 00:42:11.000]  而是上帝為了愛去打這場戰爭
[00:42:11.000 --> 00:42:14.000]  因為上帝很愛北區裏面很多
[00:42:14.000 --> 00:42:17.000]  仍然不知道自己活在上帝的憤怒
[00:42:17.000 --> 00:42:20.000]  和罪的破壞的人
[00:42:20.000 --> 00:42:23.000]  所以今天我們是回應上帝的愛
[00:42:23.000 --> 00:42:24.000]  去到原意
[00:42:24.000 --> 00:42:27.000]  去到和撒旦去宣戰
[00:42:27.000 --> 00:42:29.000]  在當中奪取更多人的靈魂
[00:42:29.000 --> 00:42:32.000]  歸入上帝的名下
[00:42:32.000 --> 00:42:33.000]  在這個時間
[00:42:33.000 --> 00:42:35.000]  我也想邀請各位姐妹在座位裏面
[00:42:35.000 --> 00:42:37.000]  我們有一些安靜
[00:42:37.000 --> 00:42:47.000]  今天你聽了這篇訊息
[00:42:47.000 --> 00:42:51.000]  你明白到上帝是那位
[00:42:51.000 --> 00:42:55.000]  願意為他的子民申冤報仇的神
[00:42:57.000 --> 00:42:59.000]  今天有沒有一些
[00:42:59.000 --> 00:43:03.000]  得罪過你的人和事
[00:43:03.000 --> 00:43:05.000]  是你放不下
[00:43:05.000 --> 00:43:10.000]  一直在你的心裏纏繞著你
[00:43:10.000 --> 00:43:15.000]  你今天願不願意全心將它交給神
[00:43:15.000 --> 00:43:19.000]  讓上帝為你申冤呢?
[00:43:19.000 --> 00:43:24.000]  有的話我請你舉一舉手
[00:43:24.000 --> 00:43:26.000]  讓我可以為你禱告
[00:43:27.000 --> 00:43:29.000]  願賭
[00:43:29.000 --> 00:43:35.000]  靈姐妹今天你聽了這個訊息
[00:43:35.000 --> 00:43:40.000]  你明白到神是不會以有罪為無罪
[00:43:40.000 --> 00:43:44.000]  人的罪惡確實是惹動了上帝的憤怒
[00:43:44.000 --> 00:43:46.000]  但今天藉著耶穌基督
[00:43:46.000 --> 00:43:49.000]  在十字架上除掉了冤仇
[00:43:49.000 --> 00:43:53.000]  今天我們已經在神面前清儀
[00:43:53.000 --> 00:43:57.000]  我們在神面前被宣告無罪
[00:43:57.000 --> 00:44:02.000]  但今天我們仍然要靠著上帝的恩典
[00:44:02.000 --> 00:44:04.000]  面對自己的軟弱
[00:44:04.000 --> 00:44:08.000]  罪帶來的破壞和影響
[00:44:08.000 --> 00:44:11.000]  有沒有靈姐妹你願意今天立志
[00:44:11.000 --> 00:44:18.000]  靠著神去對付罪帶給我們的引誘和試探呢?
[00:44:18.000 --> 00:44:21.000]  有的話我請你舉手
[00:44:21.000 --> 00:44:23.000]  讓我為你禱告
[00:44:23.000 --> 00:44:25.000]  願賭
[00:44:25.000 --> 00:44:30.000]  最後有沒有靈姐妹願意今天立志獻上自己
[00:44:30.000 --> 00:44:34.000]  參與這場福音的徵戰
[00:44:34.000 --> 00:44:36.000]  屬靈的徵戰
[00:44:36.000 --> 00:44:41.000]  上帝是因為愛去呼喚我們
[00:44:41.000 --> 00:44:43.000]  參與這場戰爭
[00:44:43.000 --> 00:44:48.000]  讓更多的人不再在撒旦的權勢底下
[00:44:50.000 --> 00:44:53.000]  如果弟兄姊妹你聽到今天這個呼召
[00:44:53.000 --> 00:44:57.000]  你願意參與這場屬靈的徵戰
[00:44:57.000 --> 00:44:59.000]  我請你站起來
[00:44:59.000 --> 00:45:02.000]  我請你站立
[00:45:02.000 --> 00:45:07.000]  感謝神
[00:45:07.000 --> 00:45:11.000]  讓我們一起禱告
[00:45:17.000 --> 00:45:20.000]  上帝你是那位為人增展的神
[00:45:20.000 --> 00:45:25.000]  你不願意人在撒旦的權勢底下
[00:45:25.000 --> 00:45:28.000]  被撒旦欺控
[00:45:28.000 --> 00:45:33.000]  你更加不願意人在上帝你的憤怒底下
[00:45:33.000 --> 00:45:36.000]  遠離聖潔的上帝
[00:45:36.000 --> 00:45:40.000]  今天我們有弟兄姊妹願意
[00:45:40.000 --> 00:45:46.000]  將自己過去有得罪他的人和事
[00:45:46.000 --> 00:45:48.000]  交託給你
[00:45:48.000 --> 00:45:50.000]  讓你為他伸冤
[00:45:50.000 --> 00:45:53.000]  我就求天父你親自幫助他們
[00:45:53.000 --> 00:45:56.000]  也有弟兄姊妹願意立志
[00:45:56.000 --> 00:46:02.000]  今天如果有一些面對在自己的軟弱
[00:46:02.000 --> 00:46:04.000]  罪的引誘試探裏
[00:46:04.000 --> 00:46:09.000]  需要主你的幫助去得勝的
[00:46:09.000 --> 00:46:11.000]  我都求你堅固他們
[00:46:11.000 --> 00:46:14.000]  今天我們願意站立起來
[00:46:15.000 --> 00:46:20.000]  我們拿著上帝你是我們的星旗
[00:46:20.000 --> 00:46:23.000]  向撒旦宣戰
[00:46:23.000 --> 00:46:26.000]  這場戰爭是為愛而戰
[00:46:26.000 --> 00:46:29.000]  為福音而戰
[00:46:29.000 --> 00:46:32.000]  每一個願意站立的弟兄姊妹
[00:46:32.000 --> 00:46:35.000]  我求天父你親自堅固他們
[00:46:35.000 --> 00:46:38.000]  讓我們願意的弟兄姊妹
[00:46:38.000 --> 00:46:42.000]  能夠為上帝打這場美好的仗
[00:46:42.000 --> 00:46:44.000]  我們感謝你聽我們的禱告
[00:46:44.000 --> 00:46:47.000]  奉靠耶穌基督得勝明智祈求
[00:46:47.000 --> 00:46:48.000]  阿們

