
[00:00:00.000 --> 00:00:06.000]  謝謝Watson帶領我們去慶拜的時間
[00:33:11.000 --> 00:33:12.000]  主要是帶領我們
[00:33:12.000 --> 00:33:16.000]  由我們的生命在不同的地方、不同的學校
[00:33:16.000 --> 00:33:17.000]  不同的光景之下
[00:33:17.000 --> 00:33:20.000]  我們繼續為你發光
[00:33:20.000 --> 00:33:24.000]  我們繼續用你教導我們的
[00:33:24.000 --> 00:33:26.000]  以至我們能夠展現我們的生命的時候
[00:33:26.000 --> 00:33:29.000]  同樣讓更多人認識你
[00:33:29.000 --> 00:33:32.000]  讓更多人看見的是原來基督徒的生命
[00:33:32.000 --> 00:33:34.000]  能夠活一個不一樣的生命
[00:33:34.000 --> 00:33:37.000]  即使可能同樣都面對這些衝擊和挑戰
[00:33:37.000 --> 00:33:38.000]  主要是願你帶領我們
[00:33:38.000 --> 00:33:39.000]  徒做我們
[00:33:39.000 --> 00:33:41.000]  讓我們的生命更加去學著你
[00:33:41.000 --> 00:33:43.000]  多謝你聽我的討告
[00:33:43.000 --> 00:33:45.000]  其他家托,鳳准銘求,阿門

