
[00:00:00.000 --> 00:00:03.400]  頂展會進入了年尾
[00:44:37.600 --> 00:44:39.600]  但更多的時候
[00:44:39.600 --> 00:44:43.600]  他要和自己各方面不一樣的人
[00:44:43.600 --> 00:44:45.600]  一起合作和處事
[00:44:45.600 --> 00:44:48.600]  當中會有真敬
[00:44:48.600 --> 00:44:51.600]  主啊!求祢幫助我們在職場裏面
[00:44:51.600 --> 00:44:55.600]  清楚知道最大的老闆是誰
[00:44:55.600 --> 00:44:59.600]  唯有祢才是最大的老闆
[00:44:59.600 --> 00:45:03.600]  我裏面所出一切的心思意念
[00:45:03.600 --> 00:45:05.600]  如何處事待人
[00:45:05.600 --> 00:45:07.600]  祢都知道
[00:45:07.600 --> 00:45:10.600]  願祢讓我們對祢盡忠
[00:45:10.600 --> 00:45:12.600]  成為我們最重要的對象
[00:45:12.600 --> 00:45:14.600]  唯有是祢
[00:45:14.600 --> 00:45:16.600]  我們同心合意的禱告
[00:45:16.600 --> 00:45:18.600]  是奉教主基督耶穌得勝的名
[00:45:18.600 --> 00:45:20.600]  阿門

