
[00:00:00.000 --> 00:00:02.000]  青年姐妹平安
[00:41:02.000 --> 00:41:05.000]  找到同路人彼此的支持
[00:41:05.000 --> 00:41:07.000]  你看看耶穌
[00:41:07.000 --> 00:41:08.000]  在世的時候
[00:41:08.000 --> 00:41:09.000]  倚靠聖靈
[00:41:09.000 --> 00:41:11.000]  竭力信服父神的旨意
[00:41:11.000 --> 00:41:15.000]  他都會遇到文士、法利、賽人的挑戰
[00:41:15.000 --> 00:41:17.000]  他都會遇到魔鬼的試探
[00:41:17.000 --> 00:41:21.000]  他都會遇到他肉身的家人的反對
[00:41:21.000 --> 00:41:23.000]  何況我們呢?
[00:41:23.000 --> 00:41:27.000]  我們怎能夠寄望自己單打獨鬥
[00:41:27.000 --> 00:41:29.000]  可以甘心樂意
[00:41:29.000 --> 00:41:31.000]  去進行神的旨意呢?
[00:41:31.000 --> 00:41:33.000]  不可能
[00:41:33.000 --> 00:41:35.000]  親愛的弟兄姊妹
[00:41:35.000 --> 00:41:37.000]  讓我們遇到那些
[00:41:37.000 --> 00:41:39.000]  是否覺得孤單
[00:41:39.000 --> 00:41:40.000]  不被明白
[00:41:40.000 --> 00:41:42.000]  甚至被懶惰的時候
[00:41:42.000 --> 00:41:44.000]  我們勇於去支持
[00:41:44.000 --> 00:41:45.000]  這些弟兄姊妹
[00:41:45.000 --> 00:41:48.000]  神既然是我們在天上的父
[00:41:48.000 --> 00:41:50.000]  我們是祂寶貝的兒女
[00:41:50.000 --> 00:41:52.000]  也讓我們以樂意的心
[00:41:52.000 --> 00:41:55.000]  進行祂的命令
[00:41:55.000 --> 00:41:58.000]  你樂意嗎?
[00:41:58.000 --> 00:42:01.000]  我們一起祈禱吧
[00:42:01.000 --> 00:42:03.000]  親愛的天父
[00:42:03.000 --> 00:42:05.000]  讚美你的恩慈
[00:42:05.000 --> 00:42:08.000]  讓我們這班罪人
[00:42:08.000 --> 00:42:10.000]  能夠成為你的家人
[00:42:10.000 --> 00:42:13.000]  求主賜我們一個樂意的心
[00:42:13.000 --> 00:42:15.000]  進行祢的命令
[00:42:15.000 --> 00:42:17.000]  有樂意在團契裡
[00:42:17.000 --> 00:42:20.000]  學習彼此的相愛
[00:42:20.000 --> 00:42:22.000]  特別是勇於支持
[00:42:22.000 --> 00:42:24.000]  那些視同感到孤單的人
[00:42:24.000 --> 00:42:26.000]  多謝你聽我們祈禱
[00:42:26.000 --> 00:42:28.000]  奉主耶穌基督命求
[00:42:28.000 --> 00:42:30.000]  阿們

