
[00:00:00.000 --> 00:00:04.140]  很感恩有機會在中堂跟大家分享神的話
[00:38:01.740 --> 00:38:05.820]  若然我們有苛刻、不公平的對人
[00:38:05.820 --> 00:38:07.420]  求祢赦免
[00:38:07.420 --> 00:38:10.700]  願祢充滿我們
[00:38:10.700 --> 00:38:12.620]  幫助我們定正於祢
[00:38:12.620 --> 00:38:14.940]  學校祢的揚聲
[00:38:14.940 --> 00:38:16.540]  在我們崗位上
[00:38:16.540 --> 00:38:20.060]  有勇氣地活出公平、正直、誠實
[00:38:20.060 --> 00:38:23.340]  成為合祢心意的人
[00:38:23.340 --> 00:38:25.660]  是的,親愛的上帝
[00:38:25.660 --> 00:38:29.300]  天上地下所有權柄都是祢的
[00:38:29.300 --> 00:38:31.100]  求祢祝福和引領
[00:38:31.100 --> 00:38:34.940]  那些掌權再為掌權者
[00:38:34.940 --> 00:38:37.140]  賜予他們智慧公義
[00:38:37.140 --> 00:38:38.660]  使他們不畏私利
[00:38:38.660 --> 00:38:40.260]  不貧如器
[00:38:40.260 --> 00:38:44.020]  能夠按祢的真理治理成事
[00:38:44.020 --> 00:38:46.260]  又求神賜教會領袖
[00:38:46.260 --> 00:38:47.900]  智慧和洞察力
[00:38:47.900 --> 00:38:50.260]  使他們能夠看清真相
[00:38:50.260 --> 00:38:54.340]  並引導教會走在真理的道路上
[00:38:54.340 --> 00:38:57.100]  又祈求神保守他們的內心
[00:38:57.100 --> 00:39:01.060]  使他們不被世俗的誘惑所迷惑
[00:39:01.060 --> 00:39:08.140]  便能以謙卑、內心的去帶領信徒
[00:39:08.140 --> 00:39:12.020]  我又求神幫助教會活出為你發聲的積分
[00:39:12.020 --> 00:39:14.500]  說出真理、傳出真道
[00:39:14.500 --> 00:39:16.740]  使社會聽到你的真理
[00:39:16.740 --> 00:39:18.260]  看見你的真光
[00:39:18.260 --> 00:39:21.180]  有賜我們與祢加班的勇氣
[00:39:21.180 --> 00:39:22.980]  靠聖靈傳講真理
[00:39:22.980 --> 00:39:25.780]  在黑暗中持守公平
[00:39:25.780 --> 00:39:28.300]  我們同心同悔奉主耶穌基督的名求
[00:39:28.300 --> 00:39:30.300]  阿門 請坐
[00:39:30.300 --> 00:39:32.300]  (字幕製作:貝爾)

