
[00:00:00.000 --> 00:00:03.620]  多謝Hear-Re為我們祈禱
[00:31:22.120 --> 00:31:24.120]  最後
[00:31:24.120 --> 00:31:26.120]  下星期就是復活節
[00:31:26.120 --> 00:31:28.120]  是我們所信的基督教裡
[00:31:28.120 --> 00:31:30.120]  一個最重要的節日
[00:31:30.120 --> 00:31:33.120]  是紀念耶穌基督的受死和復活
[00:31:33.120 --> 00:31:35.120]  耶穌的死說明了一件事
[00:31:35.120 --> 00:31:37.120]  祂對我們的愛
[00:31:37.120 --> 00:31:40.120]  耶穌的復活又印證了一件事
[00:31:40.120 --> 00:31:42.120]  祂是勝過死亡
[00:31:42.120 --> 00:31:45.120]  祂的光是勝過黑暗
[00:31:45.120 --> 00:31:48.120]  當耶穌基督光照你的生命時
[00:31:48.120 --> 00:31:50.120]  祂同樣呼召你
[00:31:50.120 --> 00:31:52.120]  要光照在黑暗裡的人
[00:31:52.120 --> 00:31:54.120]  面對這個命令
[00:31:54.120 --> 00:31:56.120]  領姐妹,你會怎樣回應呢?
[00:31:56.120 --> 00:31:58.120]  我們有一首回應的詩歌
[00:31:58.120 --> 00:32:00.120]  讓我們一起唱
[00:32:00.120 --> 00:32:02.120]  裡面讓聖靈在我們心裡工作
[00:32:02.120 --> 00:32:04.120]  (字幕製作:貝爾)

