
[00:00:00.000 --> 00:00:05.000]  各位周六晚堂的弟兄姊妹晚安
[00:46:57.000 --> 00:46:58.000]  在這裡
[00:46:58.000 --> 00:47:02.000]  我盼望你向主發出一個禱告
[00:47:02.000 --> 00:47:06.000]  求主幫助你
[00:47:06.000 --> 00:47:09.000]  我們相信主在我們願意的時候
[00:47:09.000 --> 00:47:19.000]  主會幫助我們
[00:47:19.000 --> 00:47:21.000]  第二就是
[00:47:21.000 --> 00:47:24.000]  在你信主的歷程裡
[00:47:24.000 --> 00:47:26.000]  我們和主之間
[00:47:26.000 --> 00:47:32.000]  是否能夠有獨處的空間呢?
[00:47:32.000 --> 00:47:34.000]  如果你沒有的話
[00:47:34.000 --> 00:47:37.000]  我們可以如何創建這個空間
[00:47:37.000 --> 00:47:41.000]  來和我們的主
[00:47:41.000 --> 00:47:44.000]  能夠在裡面有對話
[00:47:44.000 --> 00:47:50.000]  讓主的愛能夠幫助我們
[00:47:50.000 --> 00:47:57.000]  你祈禱吧
[00:47:57.000 --> 00:48:00.000]  第三
[00:48:00.000 --> 00:48:06.000]  良人對施拉蜜女那份很肯定堅定的愛
[00:48:06.000 --> 00:48:14.000]  就如基督對我們的愛一樣
[00:48:14.000 --> 00:48:17.000]  你是否同樣都能夠肯定
[00:48:17.000 --> 00:48:22.000]  基督愛你
[00:48:22.000 --> 00:48:26.000]  不是愛我們
[00:48:26.000 --> 00:48:34.000]  而是獨特地愛你
[00:48:34.000 --> 00:48:36.000]  施拉蜜女說
[00:48:36.000 --> 00:48:38.000]  願你吸引我
[00:48:38.000 --> 00:48:44.000]  我們就快跑跟隨你
[00:48:44.000 --> 00:48:50.000]  你是否曾經也向主表達
[00:48:50.000 --> 00:48:54.000]  你願意快跑跟隨主
[00:48:54.000 --> 00:49:01.000]  而是渴慕緊緊地跟隨我們的主
[00:49:01.000 --> 00:49:05.000]  最後
[00:49:05.000 --> 00:49:10.000]  施拉蜜女將良人比喻為蘋果樹
[00:49:10.000 --> 00:49:12.000]  在她的蔭下
[00:49:12.000 --> 00:49:19.000]  她享受著那份安寧
[00:49:19.000 --> 00:49:21.000]  願意在這一刻
[00:49:21.000 --> 00:49:23.000]  我們都能夠享受到
[00:49:23.000 --> 00:49:25.000]  在主的裡面
[00:49:25.000 --> 00:49:31.000]  她那種平靜和安穩
[00:49:31.000 --> 00:49:37.000]  我們一起禱告
[00:49:37.000 --> 00:49:40.000]  親愛的主
[00:49:40.000 --> 00:49:44.000]  我們知道你將牙哥書
[00:49:44.000 --> 00:49:48.000]  放在聖經裡面
[00:49:48.000 --> 00:49:55.000]  不單讓我們認識到人間的愛情
[00:49:55.000 --> 00:49:58.000]  也透過人間的愛
[00:49:58.000 --> 00:50:01.000]  我們在當中如何學習
[00:50:01.000 --> 00:50:04.000]  看到自己的軟弱
[00:50:04.000 --> 00:50:07.000]  看到自己的不足
[00:50:07.000 --> 00:50:11.000]  讓我們能夠更加體諒
[00:50:11.000 --> 00:50:14.000]  我們身邊和我們同行的人
[00:50:14.000 --> 00:50:18.000]  但我們也求主讓我們看到
[00:50:18.000 --> 00:50:21.000]  不單是我們在走
[00:50:21.000 --> 00:50:28.000]  而是你一直在等候著我們
[00:50:28.000 --> 00:50:30.000]  你要我們同行
[00:50:30.000 --> 00:50:33.000]  所以願主藉著這本書
[00:50:33.000 --> 00:50:35.000]  來向我們說話
[00:50:35.000 --> 00:50:38.000]  我們這樣禱告奉耶穌基督的聖名
[00:50:38.000 --> 00:50:38.500]  好
[00:50:38.500 --> 00:50:40.500]  (字幕製作/時間軸:秋月AutumnMoon)

