
[00:00:00.000 --> 00:00:05.000]  今年比較特別
[00:36:29.000 --> 00:36:32.000]  覆蓋這地方
[00:36:32.000 --> 00:36:36.000]  被老德釋放
[00:36:36.000 --> 00:36:39.000]  他那金德堂見
[00:36:39.000 --> 00:36:42.000]  願我心根生意念
[00:36:42.000 --> 00:36:47.000]  聽見你猜念
[00:36:47.000 --> 00:36:57.000]  求主給這世代看見意象
[00:36:57.000 --> 00:37:04.000]  從末世仰望你別有回響
[00:37:04.000 --> 00:37:08.000]  請讓我看見
[00:37:08.000 --> 00:37:11.000]  心力全面奉獻
[00:37:11.000 --> 00:37:14.000]  能在這荒土中心作戰
[00:37:14.000 --> 00:37:19.000]  全是你恩典
[00:37:19.000 --> 00:37:25.000]  求主給這世代看見意象
[00:37:25.000 --> 00:37:33.000]  從末世仰望你求被你猜念
[00:37:33.000 --> 00:37:37.000]  願我們興起
[00:37:37.000 --> 00:37:40.000]  國道榮耀宿命
[00:37:40.000 --> 00:37:46.000]  主國望金統領這地
[00:37:46.000 --> 00:37:51.000]  合一歸你
[00:37:54.000 --> 00:37:58.000]  萬世觀望
[00:37:58.000 --> 00:38:01.000]  從黑暗世代裡
[00:38:01.000 --> 00:38:05.000]  綻放出光芒
[00:38:05.000 --> 00:38:08.000]  照亮著前路
[00:38:08.000 --> 00:38:11.000]  被老德釋放
[00:38:11.000 --> 00:38:15.000]  黑暗全然看見
[00:38:15.000 --> 00:38:18.000]  願我心找根信念
[00:38:18.000 --> 00:38:22.000]  見證你恩典
[00:38:22.000 --> 00:38:29.000]  求主給這世代看見意象
[00:38:29.000 --> 00:38:36.000]  從末世仰望你別有回響
[00:38:36.000 --> 00:38:40.000]  請讓我看見
[00:38:40.000 --> 00:38:43.000]  心力全面奉獻
[00:38:43.000 --> 00:38:46.000]  能在這荒土中心作戰
[00:38:46.000 --> 00:38:50.000]  全是你恩典
[00:38:50.000 --> 00:38:57.000]  求主給這世代看見意象
[00:38:57.000 --> 00:39:04.000]  從末世仰望你求被你猜念
[00:39:04.000 --> 00:39:07.000]  願我們興起
[00:39:07.000 --> 00:39:11.000]  國道榮耀宿命
[00:39:11.000 --> 00:39:16.000]  主國望金統領這地
[00:39:16.000 --> 00:39:20.000]  合一歸你
[00:39:20.000 --> 00:39:23.000]  頂姐妹我們一同低頭禱告
[00:39:23.000 --> 00:39:25.000]  在祈禱以前
[00:39:25.000 --> 00:39:27.000]  我也很想邀請頂姐妹
[00:39:27.000 --> 00:39:29.000]  你去跟天父禱告
[00:39:29.000 --> 00:39:32.000]  頂姐妹啊
[00:39:32.000 --> 00:39:35.000]  你去求問天父啊
[00:39:35.000 --> 00:39:38.000]  去求問天父給你一個意象
[00:39:38.000 --> 00:39:41.000]  給你一個人生的意象
[00:39:41.000 --> 00:39:43.000]  人生不是只有工作
[00:39:43.000 --> 00:39:45.000]  人生不是只有賺錢
[00:39:45.000 --> 00:39:49.000]  人生不只是向上爬
[00:39:49.000 --> 00:39:51.000]  我呼籲你這一刻
[00:39:51.000 --> 00:39:53.000]  你去跟天父祈禱
[00:39:53.000 --> 00:39:56.000]  去求祂告訴你
[00:39:56.000 --> 00:39:58.000]  在你的工作裡
[00:39:58.000 --> 00:40:00.000]  在你的人生裡
[00:40:00.000 --> 00:40:02.000]  應該要做些什麼
[00:40:02.000 --> 00:40:06.000]  去祈禱祂去求問祂
[00:40:07.000 --> 00:40:19.000]  (祈禱)
[00:40:19.000 --> 00:40:21.000]  天父我求你
[00:40:21.000 --> 00:40:24.000]  去聽我們在你面前的禱告
[00:40:24.000 --> 00:40:26.000]  天父啊
[00:40:26.000 --> 00:40:28.000]  有時我們真的被這個世界
[00:40:28.000 --> 00:40:31.000]  去弄黑了我們的眼睛
[00:40:31.000 --> 00:40:34.000]  我們只看見今生的事情
[00:40:34.000 --> 00:40:36.000]  地上的事情
[00:40:36.000 --> 00:40:39.000]  但我們卻看不到天國的事情
[00:40:39.000 --> 00:40:41.000]  我們看不到天上的事情
[00:40:41.000 --> 00:40:43.000]  屬靈的事情
[00:40:43.000 --> 00:40:46.000]  天父啊再一次開我們的眼睛
[00:40:46.000 --> 00:40:47.000]  讓我們看見
[00:40:47.000 --> 00:40:49.000]  原來你在我們生命裡
[00:40:49.000 --> 00:40:51.000]  是有心意的
[00:40:51.000 --> 00:40:53.000]  你請教我們
[00:40:53.000 --> 00:40:57.000]  不是叫我們單單享受得到的快樂
[00:40:57.000 --> 00:40:59.000]  上天堂的快樂
[00:40:59.000 --> 00:41:02.000]  你有一個很重要的任務給了我們
[00:41:02.000 --> 00:41:04.000]  你要讓我們這個人
[00:41:04.000 --> 00:41:07.000]  在地上成為你的見證人
[00:41:07.000 --> 00:41:09.000]  去為你發熱去發光
[00:41:09.000 --> 00:41:11.000]  天父啊求你
[00:41:11.000 --> 00:41:13.000]  讓我們這群年輕人
[00:41:13.000 --> 00:41:15.000]  能夠在你的面前
[00:41:15.000 --> 00:41:17.000]  領受從你而來的意象
[00:41:17.000 --> 00:41:19.000]  可以每個人都不同
[00:41:19.000 --> 00:41:21.000]  但是是從你而來的
[00:41:21.000 --> 00:41:23.000]  讓我們的人生
[00:41:23.000 --> 00:41:25.000]  不只是單單為自己而活
[00:41:25.000 --> 00:41:26.000]  為工作而活
[00:41:26.000 --> 00:41:28.000]  讓我們能夠為你而活
[00:41:28.000 --> 00:41:30.000]  在我們生命裡能夠見證你的真實
[00:41:30.000 --> 00:41:33.000]  引領你的人來到你的面前
[00:41:33.000 --> 00:41:35.000]  並且在這個過程裡
[00:41:35.000 --> 00:41:37.000]  我們再一次經歷你的同在
[00:41:37.000 --> 00:41:38.000]  經歷你的恩典
[00:41:38.000 --> 00:41:39.000]  經歷你的慈愛
[00:41:39.000 --> 00:41:41.000]  經歷你的大能
[00:41:41.000 --> 00:41:43.000]  最後多謝你聽我們禱告
[00:41:43.000 --> 00:41:46.000]  願我們群體成為一個回應你呼召
[00:41:46.000 --> 00:41:48.000]  回應你意象的群體
[00:41:48.000 --> 00:41:49.000]  我們請祈禱交托
[00:41:49.000 --> 00:41:51.000]  跟耶穌基督名其求
[00:41:51.000 --> 00:41:52.000]  好,大家請坐

