
[00:00:00.000 --> 00:00:04.800]  我今天的講題叫做「不一樣的王」
[00:38:09.500 --> 00:38:10.500]  奉耶穌基督的名祈求
[00:38:10.500 --> 00:38:12.500]  阿們
[00:38:12.500 --> 00:38:24.500]  我願全心榮耀耶穌
[00:38:24.500 --> 00:38:29.500]  以你的恩典是我的新生命
[00:38:29.500 --> 00:38:31.500]  主啊恩典繼續建立我們的生命
[00:38:31.500 --> 00:38:35.500]  你的憐憫觸摸我心
[00:38:35.500 --> 00:38:42.500]  你是愛慰我的人若小靈
[00:38:42.500 --> 00:38:48.500]  和我這一生別無所求
[00:38:48.500 --> 00:38:54.500]  只願感恩喜
[00:38:54.500 --> 00:39:00.500]  所有成就都不能夠與我定居
[00:39:00.500 --> 00:39:08.500]  榮耀上帝耶穌基督
[00:39:08.500 --> 00:39:11.500]  我的耶穌
[00:39:11.500 --> 00:39:18.500]  你的生命就是我榮耀的榮耀
[00:39:18.500 --> 00:39:22.500]  生命的愛是誰
[00:39:22.500 --> 00:39:26.500]  都是屬於你
[00:39:26.500 --> 00:39:30.500]  我的源頭
[00:39:30.500 --> 00:39:33.500]  我的盼望
[00:39:33.500 --> 00:39:36.500]  耶穌基督
[00:39:36.500 --> 00:39:40.500]  我的依靠
[00:39:40.500 --> 00:39:47.500]  你的實質就是我永遠的榮耀
[00:39:47.500 --> 00:39:52.500]  生命每個情形
[00:39:52.500 --> 00:39:56.500]  都是屬於你
[00:39:56.500 --> 00:39:59.500]  我的源頭
[00:39:59.500 --> 00:40:02.500]  我的盼望
[00:40:02.500 --> 00:40:06.500]  是你我屬
[00:40:06.500 --> 00:40:08.500]  主願你聽我們的心聲
[00:40:08.500 --> 00:40:10.500]  願你聽我們的禱告
[00:40:10.500 --> 00:40:12.500]  我們願意繼續依靠你
[00:40:12.500 --> 00:40:14.500]  繼續幫助我們的生命
[00:40:14.500 --> 00:40:16.500]  繼續成為天聖的你的生命
[00:40:16.500 --> 00:40:17.500]  聽我們的禱告
[00:40:17.500 --> 00:40:18.500]  祈禱奉耶穌基督的名
[00:40:18.500 --> 00:40:19.500]  Amen
[00:40:19.500 --> 00:40:20.500]  請坐
[00:40:20.500 --> 00:40:22.500]  (字幕製作:貝爾)

