
[00:00:00.000 --> 00:00:02.000]  (主席) 各位早安
[00:30:30.000 --> 00:30:35.000]  你是要追求神賜給你這個心呢?
[00:30:35.000 --> 00:30:54.000]  讓我先讀出以下委身的禱告
[00:30:54.000 --> 00:30:56.000]  總結這一篇訊息的主旨
[00:30:56.000 --> 00:30:58.000]  如果你認同的話
[00:30:58.000 --> 00:31:01.000]  你也可以憑信心和我一起中讀第二次
[00:31:01.000 --> 00:31:02.000]  第一次讀的時候
[00:31:02.000 --> 00:31:04.000]  是我自己個人的委身禱告
[00:31:04.000 --> 00:31:06.000]  所以會用我來表達
[00:31:06.000 --> 00:31:08.000]  第二次如果你和我有這樣的信心的時候
[00:31:08.000 --> 00:31:10.000]  你和我一起中讀這個禱文的時候
[00:31:10.000 --> 00:31:12.000]  就用我們
[00:31:12.000 --> 00:31:13.000]  天父啊
[00:31:13.000 --> 00:31:15.000]  穿越這兩年珠本的歷練
[00:31:15.000 --> 00:31:17.000]  和迎接未來的歲月裡
[00:31:17.000 --> 00:31:20.000]  我感激你並懇求你與我同行
[00:31:20.000 --> 00:31:24.000]  使我跨越膽怯的風暴
[00:31:25.000 --> 00:31:27.000]  在軟弱的磨難中
[00:31:27.000 --> 00:31:29.000]  被堅固剛強起來前行
[00:31:29.000 --> 00:31:32.000]  在你慈悲的用勞中
[00:31:32.000 --> 00:31:34.000]  得著人愛的塑造
[00:31:34.000 --> 00:31:37.000]  並藉這一切深深被操就
[00:31:37.000 --> 00:31:39.000]  建立緊守的屬靈操練
[00:31:39.000 --> 00:31:42.000]  從今時直至見主面的日子
[00:31:42.000 --> 00:31:44.000]  奉主命求
[00:31:44.000 --> 00:31:45.000]  阿門
[00:31:45.000 --> 00:31:47.000]  如果你認同的話
[00:31:47.000 --> 00:31:49.000]  你也想把這個心願擺給神
[00:31:49.000 --> 00:31:51.000]  我們一起讀第二次讀我們吧
[00:31:51.000 --> 00:31:52.000]  天父啊
[00:31:52.000 --> 00:31:55.000]  穿越這兩年珠本的歷練
[00:31:55.000 --> 00:31:57.000]  和迎接未來的歲月裡
[00:31:57.000 --> 00:32:01.000]  感激你並懇求你與我們同行
[00:32:01.000 --> 00:32:04.000]  使我們跨越膽怯的風暴
[00:32:04.000 --> 00:32:06.000]  在軟弱的磨難中
[00:32:06.000 --> 00:32:08.000]  被堅固剛強起來前行
[00:32:08.000 --> 00:32:10.000]  在你慈悲的用勞中
[00:32:10.000 --> 00:32:12.000]  得著人愛的塑造
[00:32:12.000 --> 00:32:15.000]  並藉這一切深深被操就
[00:32:15.000 --> 00:32:18.000]  建立緊守的屬靈操練
[00:32:18.000 --> 00:32:21.000]  從今時直至見主面的日子
[00:32:21.000 --> 00:32:23.440]  同吉民靠。阿門。

