
[00:00:00.000 --> 00:00:03.000]  (記者) 各位早安
[00:43:05.000 --> 00:43:08.000]  你有沒有想過將自己每一天,
[00:43:08.000 --> 00:43:10.000]  我們可能是每一個moment,
[00:43:10.000 --> 00:43:12.000]  獻給上帝,
[00:43:12.000 --> 00:43:15.000]  如果你有一個願意的心,
[00:43:15.000 --> 00:43:17.000]  我為你感恩,
[00:43:17.000 --> 00:43:20.000]  如果你有一個願意奉獻的心,
[00:43:20.000 --> 00:43:24.000]  我仍然鼓勵你去到上帝面前,
[00:43:24.000 --> 00:43:26.000]  繼續尋求,
[00:43:26.000 --> 00:43:30.000]  怎樣的獻上是一種最後的呈獻,
[00:43:30.000 --> 00:43:34.000]  我相信不是每個人都要獻身,
[00:43:34.000 --> 00:43:36.000]  全時間讀神學,
[00:43:36.000 --> 00:43:38.000]  或者做傳道人,
[00:43:38.000 --> 00:43:40.000]  又或者不是做一些很厲害,
[00:43:40.000 --> 00:43:43.000]  或者很大的一些的侍奉,
[00:43:43.000 --> 00:43:45.000]  這個才是最尾的呈獻,
[00:43:45.000 --> 00:43:47.000]  我相信這個絕對不是,
[00:43:47.000 --> 00:43:49.000]  我相信最尾的呈獻,
[00:43:49.000 --> 00:43:51.000]  就好像這本書裏面的說話所說,
[00:43:51.000 --> 00:43:54.000]  那個呈獻是我們重新發出的,
[00:43:54.000 --> 00:43:57.000]  能夠幫助我們慢慢養成一份的習慣,
[00:43:57.000 --> 00:44:01.000]  並且是有一種的決心迎難而上,
[00:44:01.000 --> 00:44:03.000]  去到回應上帝的愛,
[00:44:03.000 --> 00:44:05.000]  我們這一刻,
[00:44:05.000 --> 00:44:07.000]  我們一起有一個安靜的時間,
[00:44:15.000 --> 00:44:19.000]  邀請弟兄姊妹來到禱告裏面,
[00:44:19.000 --> 00:44:23.000]  讓聖靈引導你,
[00:44:23.000 --> 00:44:29.000]  可能在座當中,
[00:44:29.000 --> 00:44:33.000]  你已經過去侍奉了很多年,
[00:44:33.000 --> 00:44:40.000]  但這一刻,上帝問你,
[00:44:42.000 --> 00:44:44.000]  你對神的呈獻,
[00:44:44.000 --> 00:44:48.000]  是否重新發出的呢?
[00:44:48.000 --> 00:44:54.000]  這種的呈獻,
[00:44:54.000 --> 00:44:58.000]  是否能夠成為你生命的一部份,
[00:44:58.000 --> 00:45:05.000]  並且是一路堅固著你的心智,
[00:45:05.000 --> 00:45:11.000]  無論有多少的困難,
[00:45:12.000 --> 00:45:16.000]  你願意繼續的去侍奉上帝呢?
[00:45:17.000 --> 00:45:19.000]  (音樂)
[00:45:19.000 --> 00:45:21.000]  (音樂)
[00:45:21.000 --> 00:45:23.000]  (音樂)
[00:45:23.000 --> 00:45:25.000]  (音樂)
[00:45:51.000 --> 00:45:53.000]  過去在侍奉裏面,
[00:45:53.000 --> 00:45:57.000]  我們或多或少遇到很多的挑戰和困難,
[00:45:57.000 --> 00:46:03.000]  甚至想逃避,停下來,
[00:46:03.000 --> 00:46:13.000]  上帝都容許我們,
[00:46:13.000 --> 00:46:15.000]  容許我們有一刻停下來,
[00:46:15.000 --> 00:46:20.000]  但祂仍然今天在問我們,
[00:46:21.000 --> 00:46:26.000]  你是否願意繼續將自己呈獻給祂呢?
[00:46:26.000 --> 00:46:46.000]  天父,我們將我們每一個人的生命,
[00:46:46.000 --> 00:46:49.000]  再一次呈獻在你的恩手裏,
[00:46:50.000 --> 00:46:52.000]  你知道我們的光景,
[00:46:52.000 --> 00:46:55.000]  你深深的認識我們,
[00:46:55.000 --> 00:46:59.000]  因為你就是按著我們的本相,
[00:46:59.000 --> 00:47:02.000]  去揀選我們,
[00:47:02.000 --> 00:47:05.000]  接納我們,
[00:47:05.000 --> 00:47:09.000]  將我們帶到你無限的愛當中,
[00:47:09.000 --> 00:47:12.000]  你真理的光裏面,
[00:47:16.000 --> 00:47:18.000]  我們求你,
[00:47:18.000 --> 00:47:24.000]  閱覽我們對你的呈獻,
[00:47:24.000 --> 00:47:31.000]  這種呈獻是出於我們真心誠意的呈獻,
[00:47:31.000 --> 00:47:37.000]  是願意成為我們生命的一部份,
[00:47:37.000 --> 00:47:40.000]  成為我們心智的一種呈獻,
[00:47:43.000 --> 00:47:45.000]  今天我們知道,
[00:47:45.000 --> 00:47:50.000]  這個世界都會很快結束,
[00:47:50.000 --> 00:47:53.000]  我們在地上的日子,
[00:47:53.000 --> 00:47:55.000]  我們都不知道有多少,
[00:47:55.000 --> 00:47:58.000]  大主,你閱覽我們的呈獻,
[00:47:58.000 --> 00:48:01.000]  在你的手裏面,
[00:48:01.000 --> 00:48:03.000]  就好像以色列人的領袖,
[00:48:03.000 --> 00:48:06.000]  利美人的呈獻,
[00:48:06.000 --> 00:48:10.000]  楊上帝你是你得著最大的榮耀,
[00:48:11.000 --> 00:48:13.000]  我們感謝你,
[00:48:13.000 --> 00:48:16.000]  聽我們在你面前獻上的禱告,
[00:48:16.000 --> 00:48:19.000]  奉教耶穌基督得勝明智,
[00:48:19.000 --> 00:48:21.000]  阿們。
[00:48:21.000 --> 00:48:23.000]  (字幕製作:貝爾)

