
[00:00:00.000 --> 00:00:06.600]  好,開始之前很想分享一件很有趣的事
[00:36:12.720 --> 00:36:14.800]  以致我們會武裝上陣
[00:36:14.800 --> 00:36:16.720]  這樣跟別人相處
[00:36:16.800 --> 00:36:18.200]  主一及二幫助我們
[00:36:18.200 --> 00:36:20.720]  你聖靈軟化我們的心
[00:36:20.720 --> 00:36:23.520]  讓我們學習你那份溫柔
[00:36:23.520 --> 00:36:25.080]  學習你…
[00:36:25.080 --> 00:36:28.480]  可以謙卑地放下自己
[00:36:28.480 --> 00:36:30.720]  體會到…
[00:36:30.720 --> 00:36:35.920]  就像我們生命裡只是一顆塵
[00:36:35.920 --> 00:36:37.760]  在這個世界裡只是一顆塵
[00:36:37.760 --> 00:36:39.680]  但你也願意愛我們
[00:36:39.680 --> 00:36:42.120]  我們有甚麼還需要去爭
[00:36:42.120 --> 00:36:44.400]  有甚麼還需要去證明自己
[00:36:45.160 --> 00:36:46.880]  其實我們甚麼都不需要
[00:36:46.880 --> 00:36:51.520]  因為當我們最軟弱、最無助
[00:36:51.520 --> 00:36:53.920]  最該死的時候
[00:36:53.920 --> 00:36:56.120]  是你仍然願意愛我們
[00:36:56.120 --> 00:37:00.000]  主一,讓我們看見你的愛有多大
[00:37:00.000 --> 00:37:04.400]  以致我們內心的苦毒
[00:37:04.400 --> 00:37:07.920]  那些煩躁都可以放下更多
[00:37:07.920 --> 00:37:10.240]  主一,求你幫助我們
[00:37:10.240 --> 00:37:11.800]  你愛擁抱我們
[00:37:12.480 --> 00:37:15.800]  你愛在我們的生命裡擁留
[00:37:15.800 --> 00:37:17.160]  讓我們得滿足
[00:37:17.160 --> 00:37:22.400]  以致我們可以活出那份和平
[00:37:22.400 --> 00:37:24.440]  成為一個和平的人
[00:37:24.440 --> 00:37:27.600]  用和平栽種你公義的果實
[00:37:27.600 --> 00:37:29.760]  主一,求你幫助我們
[00:37:29.760 --> 00:37:32.840]  幫助我們學習你更多
[00:37:32.840 --> 00:37:37.480]  幫助我們學習那份和平更多
[00:37:40.880 --> 00:37:41.880]  主一,我們感謝你
[00:37:41.880 --> 00:37:43.680]  感謝你無條件的愛
[00:37:43.680 --> 00:37:46.000]  感謝你
[00:37:46.000 --> 00:37:48.480]  這一刻我們要認定你是我們的王
[00:37:48.480 --> 00:37:53.480]  除去我們心裡一切撒旦的控訴
[00:37:53.480 --> 00:37:55.520]  無論撒旦在控訴我們
[00:37:55.520 --> 00:37:59.680]  或是在控訴我們身邊其他弟兄姊妹
[00:37:59.680 --> 00:38:01.440]  求你也除去它
[00:38:01.440 --> 00:38:03.240]  讓我們定睛仰望著你
[00:38:03.240 --> 00:38:05.760]  知道你愛我們
[00:38:05.760 --> 00:38:08.520]  你也愛我們對方的每一個
[00:38:09.320 --> 00:38:10.600]  認定你是主
[00:38:10.600 --> 00:38:14.640]  你的平安就擁留在我們的生命裡
[00:38:14.640 --> 00:38:17.800]  讓我們得自由、得釋放
[00:38:17.800 --> 00:38:21.400]  主一,我們很感謝你
[00:38:21.400 --> 00:38:22.520]  感謝你的愛
[00:38:22.520 --> 00:38:27.360]  求你帶領我們學習你更多
[00:38:27.360 --> 00:38:29.640]  奉著耶穌基督的名義祈求

