
[00:00:00.000 --> 00:00:04.920]  謝謝Kip的Praise Team帶我們剛才有很完整的詩歌
[00:27:45.000 --> 00:27:46.520]  我很喜歡這句話
[00:27:46.520 --> 00:27:48.800]  而是我自己在信主這麼久的歷程裡面
[00:27:48.800 --> 00:27:50.080]  我都體會到
[00:27:50.080 --> 00:27:50.760]  他譯為
[00:27:50.760 --> 00:27:53.600]  I have composed and quieted my soul
[00:27:53.600 --> 00:27:54.360]  就是說
[00:27:54.360 --> 00:27:57.200]  我要編織和安靜我的靈
[00:27:57.200 --> 00:27:59.560]  將它編織成為
[00:27:59.560 --> 00:28:02.600]  我和神之間的詩篇
[00:28:02.600 --> 00:28:03.880]  編織成為
[00:28:03.880 --> 00:28:06.760]  你和神之間一段講心事的
[00:28:06.760 --> 00:28:09.040]  一段很獨特的詩章
[00:28:09.040 --> 00:28:09.960]  你唱出來也可以
[00:28:09.960 --> 00:28:11.040]  你不懂唱也可以
[00:28:11.040 --> 00:28:13.120]  所以很多時候我們在心煩意亂的時候
[00:28:13.120 --> 00:28:14.840]  我們找到合適的詩歌
[00:28:14.840 --> 00:28:16.520]  去唱到我們的心事的時候
[00:28:16.520 --> 00:28:18.800]  那首詩歌就成為你的什麼
[00:28:18.800 --> 00:28:20.960]  就成為你的樂歌
[00:28:20.960 --> 00:28:22.440]  因為唱到你的心事出來
[00:28:22.440 --> 00:28:24.360]  很多時候你會唱一唱就會哭
[00:28:24.360 --> 00:28:27.560]  剛才我們初初敬拜的詩歌有兩首
[00:28:27.560 --> 00:28:29.200]  我都是很感動的
[00:28:29.200 --> 00:28:30.000]  真的非常感動
[00:28:30.000 --> 00:28:32.160]  因為唱出我的心事出來
[00:28:32.160 --> 00:28:33.120]  所以大英姐妹
[00:28:33.120 --> 00:28:34.560]  這段話裡面
[00:28:34.560 --> 00:28:36.040]  大衛教導我們
[00:28:36.040 --> 00:28:37.640]  要將心裡面一切的狂野
[00:28:37.640 --> 00:28:39.320]  放肆、迷惑、衝擊
[00:28:39.320 --> 00:28:41.040]  甚至於將來跌倒的光景
[00:28:41.040 --> 00:28:42.440]  要交給神
[00:28:42.440 --> 00:28:45.040]  要盡量懂得跟神說出來
[00:28:45.040 --> 00:28:47.800]  你說出來的言語或者是嘆息
[00:28:47.800 --> 00:28:50.720]  其實就幫助你在生命裡面
[00:28:50.720 --> 00:28:53.640]  不會隨便作出反應
[00:28:53.640 --> 00:28:56.280]  而是你經過這樣的沉澱之後
[00:28:56.280 --> 00:28:59.160]  你會懂得作回應
[00:28:59.160 --> 00:29:00.320]  所以求主教我們
[00:29:00.320 --> 00:29:03.000]  繼續將心中的慌張、恐懼、憤怒
[00:29:03.000 --> 00:29:06.320]  編織成為我們向主討求的詩章
[00:29:06.320 --> 00:29:09.400]  大衛剛才我說的那七篇的悔罪詩
[00:29:09.400 --> 00:29:14.760]  就是在最軟弱、最黑暗、最墮落的時候寫出來的
[00:29:14.760 --> 00:29:15.960]  所以我們都不要倒閉
[00:29:15.960 --> 00:29:17.080]  其實我們每個人應該都
[00:29:17.080 --> 00:29:20.880]  起碼隨手都應該有七篇自己的悔罪詩
[00:29:20.880 --> 00:29:22.920]  我相信我們不會少得過大衛
[00:29:22.920 --> 00:29:24.000]  同不同意嗎?
[00:29:24.000 --> 00:29:24.840]  求主幫我們
[00:29:24.840 --> 00:29:26.560]  因為唯有是這樣的時候
[00:29:26.560 --> 00:29:28.880]  你在那段的禱文裡面
[00:29:28.880 --> 00:29:31.240]  你才會聽得到神的心跳
[00:29:31.240 --> 00:29:32.920]  而你在聽到神的心跳的時候
[00:29:32.920 --> 00:29:35.800]  你也聽到自己的心跳
[00:29:35.800 --> 00:29:37.040]  我稍後會說一個
[00:29:37.040 --> 00:29:40.320]  我自己一個生命的軟弱的見證的時候
[00:29:40.320 --> 00:29:41.880]  我就發覺神真的厲害
[00:29:41.880 --> 00:29:45.040]  我先說到這裡,不然我怕忘記了
[00:29:45.040 --> 00:29:47.440]  我由離開美國回來香港
[00:29:47.440 --> 00:29:50.640]  教書,然後蒙召做傳遞的時候
[00:29:50.640 --> 00:29:52.800]  任何時間我靈性低潮的時候
[00:29:52.800 --> 00:29:54.800]  早期的時候,神是讓我做夢
[00:29:54.800 --> 00:29:56.440]  看到我以前在大學的時候的
[00:29:56.440 --> 00:29:58.360]  屬靈導師叫做John
[00:29:58.360 --> 00:29:59.880]  Brother John現在在西雅圖
[00:29:59.880 --> 00:30:03.320]  他太太離開了之後,現在再婚
[00:30:03.320 --> 00:30:05.400]  他一直都是我的屬靈導師
[00:30:05.400 --> 00:30:07.320]  我那時候做夢的時候,一直在跟他聊天
[00:30:07.320 --> 00:30:10.200]  一聊天,我只記得夢裡面我哭了
[00:30:10.200 --> 00:30:11.480]  跟他講心事
[00:30:11.480 --> 00:30:14.400]  哭完之後,就已經馬上沒事了
[00:30:14.400 --> 00:30:16.440]  哇,很多次發生過
[00:30:16.440 --> 00:30:17.560]  神真的知道
[00:30:17.560 --> 00:30:19.680]  我這個大兄是我初信主的時候
[00:30:19.680 --> 00:30:22.040]  他有一年在阿靈頓
[00:30:22.040 --> 00:30:23.240]  就是讀書的一個地方
[00:30:23.240 --> 00:30:26.080]  就是蘇慕斯建立教會的一個地方
[00:30:26.080 --> 00:30:26.680]  他在那裡
[00:30:26.680 --> 00:30:29.080]  他就一個星期來帶我祈禱
[00:30:29.080 --> 00:30:30.800]  那時候我是初信
[00:30:30.800 --> 00:30:31.840]  那時候跟他一起祈禱的時候
[00:30:31.840 --> 00:30:33.680]  覺得屬靈高人
[00:30:33.680 --> 00:30:36.720]  一安靜祈禱,三個字都沒話說
[00:30:36.720 --> 00:30:38.080]  是我沒話說
[00:30:38.080 --> 00:30:38.920]  是我沒話說
[00:30:38.920 --> 00:30:39.520]  我不知道說什麼
[00:30:39.520 --> 00:30:40.760]  我那時候初信子
[00:30:40.760 --> 00:30:43.640]  但我只是感受到一種很莫名的敬虔
[00:30:43.640 --> 00:30:44.800]  這個大兄的敬虔
[00:30:44.800 --> 00:30:46.880]  還有他對神的那種等候
[00:30:46.880 --> 00:30:49.960]  後期,當我心裡面再有更多的艱難
[00:30:49.960 --> 00:30:52.000]  我最深刻記得的一次就是
[00:30:52.000 --> 00:30:55.560]  我姐姐在十多年前胰臟癌的時候
[00:30:55.560 --> 00:30:56.200]  胰臟癌的時候
[00:30:56.200 --> 00:30:57.600]  整個家庭都落在很大的
[00:30:57.600 --> 00:30:59.120]  沮喪和困難裡面
[00:30:59.120 --> 00:31:01.760]  我那時候都已經正正默會了一段時間
[00:31:01.760 --> 00:31:03.680]  我很辛苦,很大壓力
[00:31:03.680 --> 00:31:05.440]  神就差遣她
[00:31:05.440 --> 00:31:07.320]  這次不是在夢中出現
[00:31:07.320 --> 00:31:10.080]  是直接來了恩福堂聚會
[00:31:10.080 --> 00:31:11.360]  然後聚會之後幾天
[00:31:11.360 --> 00:31:12.280]  她就進去了北京
[00:31:12.280 --> 00:31:14.040]  因為那年是奧林匹克
[00:31:14.040 --> 00:31:15.680]  我突然間在一個廣場
[00:31:15.680 --> 00:31:17.040]  我看到她坐在那裡
[00:31:17.040 --> 00:31:18.800]  你說我震不震撼
[00:31:18.800 --> 00:31:21.440]  我就覺得神真的動得我的心跳
[00:31:21.440 --> 00:31:23.080]  和我倒下的時候
[00:31:23.080 --> 00:31:23.840]  你差一段時間
[00:31:23.840 --> 00:31:25.320]  她具體一個人來到
[00:31:25.320 --> 00:31:26.280]  聚會完之後
[00:31:26.280 --> 00:31:27.880]  我叫她走上來
[00:31:27.880 --> 00:31:29.000]  然後我抱著她
[00:31:29.000 --> 00:31:30.680]  我抱著她的時候就哭得很厲害
[00:31:30.680 --> 00:31:33.360]  我哭得我深信她的肩膀濕透了
[00:31:33.360 --> 00:31:34.600]  然後我一邊哭一邊哭
[00:31:34.600 --> 00:31:36.080]  因為很貼近她的耳朵
[00:31:36.080 --> 00:31:37.920]  你知道外國人和大家都有男士
[00:31:37.920 --> 00:31:38.520]  她有耳分
[00:31:38.520 --> 00:31:40.000]  所以她不怕我是同性戀
[00:31:40.000 --> 00:31:40.880]  沒事
[00:31:40.880 --> 00:31:41.600]  我一邊哭
[00:31:41.600 --> 00:31:42.600]  我哭的時候
[00:31:42.600 --> 00:31:44.440]  我哭到我沒試過人生中
[00:31:44.440 --> 00:31:47.480]  第一次聽到自己的哭聲是這麼大聲
[00:31:47.480 --> 00:31:49.800]  但是這麼清脆
[00:31:49.800 --> 00:31:51.600]  我很享受聽到自己的哭聲
[00:31:51.600 --> 00:31:53.360]  我簡直不想放手
[00:31:53.360 --> 00:31:54.360]  直至哭完之後
[00:31:54.360 --> 00:31:56.800]  然後我們就一輪寒暄了
[00:31:56.800 --> 00:32:00.560]  神就是這樣用這個方式去釋放我
[00:32:00.560 --> 00:32:02.640]  第二就是神要我們學習大衛教
[00:32:02.640 --> 00:32:04.800]  我們回歸到母親的懷中
[00:32:04.800 --> 00:32:06.120]  要回歸母親的懷中
[00:32:06.120 --> 00:32:08.440]  我相信做過嬰兒就記得
[00:32:08.440 --> 00:32:10.360]  但是我們現在長大了還記得嗎
[00:32:10.360 --> 00:32:12.120]  夫妻還有一個好處
[00:32:12.120 --> 00:32:14.200]  如果你們關係好的時候
[00:32:14.200 --> 00:32:16.760]  太太永遠都是最有好處的
[00:32:16.760 --> 00:32:18.120]  女士求丈夫
[00:32:18.120 --> 00:32:20.440]  有沒有錯
[00:32:20.440 --> 00:32:22.760]  是他們天然的禮物
[00:32:22.760 --> 00:32:24.320]  如果丈夫不讓老婆求
[00:32:24.320 --> 00:32:27.760]  那你說這個老公值不值得求
[00:32:27.760 --> 00:32:29.120]  也不值得
[00:32:29.120 --> 00:32:30.360]  如果老婆想求一下老公
[00:32:30.360 --> 00:32:31.960]  老公就馬上滑開了
[00:32:31.960 --> 00:32:33.680]  老婆就掉到地上
[00:32:33.680 --> 00:32:34.840]  哇 那就真的是
[00:32:34.840 --> 00:32:38.920]  我也替你牢騷
[00:32:38.920 --> 00:32:40.720]  好像有一個特別的電視告白
[00:32:40.720 --> 00:32:41.880]  我起初看不明白的
[00:32:41.880 --> 00:32:43.440]  很多年前現在在央視
[00:32:43.440 --> 00:32:44.960]  中央電視台沒有播過
[00:32:44.960 --> 00:32:46.280]  大家不知道有誰看過
[00:32:46.280 --> 00:32:47.480]  一問你舉手
[00:32:47.480 --> 00:32:49.240]  就是那個電視的廣告
[00:32:49.240 --> 00:32:50.080]  就是講一個嬰兒
[00:32:50.080 --> 00:32:51.280]  看到一個嬰兒很小的
[00:32:51.280 --> 00:32:52.880]  不停地哭大哭
[00:32:52.880 --> 00:32:54.560]  電視裡面在拍這個嬰兒
[00:32:54.560 --> 00:32:55.440]  經過很多人的手
[00:32:55.440 --> 00:32:57.160]  由一個人的手交到另一個人的手
[00:32:57.160 --> 00:32:59.000]  由年輕人交到年輕人的媽媽
[00:32:59.000 --> 00:33:01.280]  交到年老的媽媽
[00:33:01.280 --> 00:33:02.680]  然後年老的婆婆
[00:33:02.680 --> 00:33:03.360]  一直交
[00:33:03.360 --> 00:33:04.520]  其實就是想著
[00:33:04.520 --> 00:33:06.000]  看看誰可以抱著這個嬰兒
[00:33:06.000 --> 00:33:07.680]  去平復他的大哭
[00:33:07.680 --> 00:33:09.600]  一直都不行
[00:33:09.600 --> 00:33:10.960]  直到交到給一個
[00:33:10.960 --> 00:33:13.480]  很瘦瘦滿面鬍鬚的男士的時候
[00:33:13.480 --> 00:33:15.840]  突然間電視拍著這個嬰兒的眼睛
[00:33:15.840 --> 00:33:16.760]  眼睛放光
[00:33:16.760 --> 00:33:18.600]  你知道嬰兒多麼天真的樣子
[00:33:18.600 --> 00:33:19.720]  就是很純真
[00:33:19.720 --> 00:33:21.440]  眼睛放光
[00:33:21.440 --> 00:33:22.640]  突然放光
[00:33:22.640 --> 00:33:24.880]  臉容都鬆了
[00:33:24.880 --> 00:33:26.960]  沒有之前扯蝦那樣哭得那麼厲害
[00:33:26.960 --> 00:33:29.880]  而且還主動靠近鬍鬚佬的胸膛
[00:33:29.880 --> 00:33:32.400]  螢光幕那時候同時就打出幾個字句
[00:33:32.400 --> 00:33:34.200]  原來就是這個廣告的宣傳字句
[00:33:34.200 --> 00:33:35.640]  你知道寫什麼嗎
[00:33:35.640 --> 00:33:40.040]  他說捐贈器官愛的禮物
[00:33:40.040 --> 00:33:41.360]  我才看得明白這個告白
[00:33:41.360 --> 00:33:42.240]  是什麼
[00:33:42.240 --> 00:33:43.760]  原來這個男士不久之前
[00:33:43.760 --> 00:33:47.160]  就獲得這個嬰兒的媽媽捐了他的心臟
[00:33:47.160 --> 00:33:49.200]  那就是說媽媽在不在
[00:33:49.200 --> 00:33:49.680]  不在了
[00:33:49.680 --> 00:33:50.440]  所以媽媽不在
[00:33:50.440 --> 00:33:54.280]  嬰兒就誰抱都不能夠安定
[00:33:54.280 --> 00:33:55.160]  是不是
[00:33:55.160 --> 00:33:58.200]  結果突然傳到這個男士身上
[00:33:58.200 --> 00:34:01.080]  我相信這個是真的事
[00:34:01.080 --> 00:34:02.920]  所以拍出來是真的
[00:34:02.920 --> 00:34:06.240]  嬰兒聽到在這個男士身上抱著的時候
[00:34:06.240 --> 00:34:08.120]  他聽到熟悉媽媽的心跳
[00:34:08.120 --> 00:34:10.840]  所以才那麼奇妙地放鬆下來
[00:34:10.840 --> 00:34:14.200]  可以安定在這個男士的懷抱裡面
[00:34:14.200 --> 00:34:18.400]  就好像你們的子女成長一輩子的時候
[00:34:18.400 --> 00:34:20.200]  如果爸爸媽媽肯抱他
[00:34:20.200 --> 00:34:21.440]  就算他犯了錯
[00:34:21.440 --> 00:34:22.080]  罵了他
[00:34:22.080 --> 00:34:23.120]  管教員他錯
[00:34:23.120 --> 00:34:25.320]  他走來撒嬌
[00:34:25.320 --> 00:34:26.680]  要求你的時候
[00:34:26.680 --> 00:34:28.800]  你肯讓他感受一下你的體溫
[00:34:28.800 --> 00:34:29.880]  感受一下你的接納
[00:34:29.880 --> 00:34:31.560]  感受一下你的心跳的時候
[00:34:31.560 --> 00:34:33.840]  他就可以安然恢復
[00:34:33.840 --> 00:34:36.160]  剛才我們說的配偶之間也是這樣
[00:34:36.160 --> 00:34:37.760]  男士求女士有沒有問題
[00:34:37.760 --> 00:34:40.040]  你不要求到你太太
[00:34:40.040 --> 00:34:42.440]  腰部都歪了就行了
[00:34:42.440 --> 00:34:46.840]  其實是很需要的
[00:34:46.840 --> 00:34:48.320]  所以弟兄姊妹
[00:34:48.320 --> 00:34:51.120]  近日你有沒有心境波動不平
[00:34:51.120 --> 00:34:53.320]  你發覺聖靈管理不了你
[00:34:53.320 --> 00:34:55.800]  你發覺你開始想做一些傷人害己的反應
[00:34:55.800 --> 00:34:59.040]  而不是被聖靈管理過和過濾過的反應
[00:34:59.040 --> 00:35:00.600]  你很想聽到上帝的聲音
[00:35:00.600 --> 00:35:01.840]  想聽到上帝的指教
[00:35:01.840 --> 00:35:03.040]  想經驗神的能力
[00:35:03.040 --> 00:35:03.880]  想降服於神
[00:35:03.880 --> 00:35:05.320]  但你次時都不行
[00:35:05.320 --> 00:35:06.520]  因為你的狂野
[00:35:06.520 --> 00:35:07.280]  你的受傷
[00:35:07.280 --> 00:35:09.120]  令到你很想報復
[00:35:09.120 --> 00:35:11.960]  很想用自己的方法滿足自己
[00:35:11.960 --> 00:35:13.200]  你活在痛苦
[00:35:13.200 --> 00:35:14.760]  困鎖的牢獄裡面
[00:35:14.760 --> 00:35:16.800]  其實真的很慘
[00:35:16.800 --> 00:35:18.680]  上帝明白你未能夠安靜
[00:35:18.680 --> 00:35:20.720]  未能夠約束自己心靈
[00:35:20.720 --> 00:35:23.080]  但祂內心等你
[00:35:23.080 --> 00:35:26.080]  因為祂知道你就像受了傷的嬰兒
[00:35:26.080 --> 00:35:27.320]  受嚇的嬰兒
[00:35:27.320 --> 00:35:28.440]  你不斷爆哭
[00:35:28.440 --> 00:35:29.640]  不斷瘋狂
[00:35:29.640 --> 00:35:32.160]  其實祂不可以馬上按停你
[00:35:32.160 --> 00:35:34.840]  祂真的要你自己哭到倦透的時候
[00:35:34.840 --> 00:35:38.600]  你才會願意靠近神的心懷
[00:35:38.600 --> 00:35:40.600]  企圖在神的心懷裡面感受
[00:35:40.600 --> 00:35:42.480]  神知道你的情況
[00:35:42.480 --> 00:35:44.680]  神會給你溫暖
[00:35:44.680 --> 00:35:46.680]  其實我們都要學習這個東西
[00:35:46.680 --> 00:35:48.080]  但為了叫我們學習
[00:35:48.080 --> 00:35:51.240]  要像一個斷奶的嬰孩一樣
[00:35:51.240 --> 00:35:52.160]  我沒有資格
[00:35:52.160 --> 00:35:53.160]  因為我不是媽媽
[00:35:53.160 --> 00:35:54.920]  我又沒有做過爸爸
[00:35:54.920 --> 00:35:57.360]  你們當中那麼多母親應該知道
[00:35:57.360 --> 00:35:59.440]  當孩子去到三歲左右
[00:35:59.440 --> 00:36:01.600]  差不多他一直以來都是依靠吃奶
[00:36:01.600 --> 00:36:03.600]  甚至如果是餵人奶那些
[00:36:03.600 --> 00:36:06.080]  他們不能夠脫離到母親天天的供應
[00:36:06.080 --> 00:36:07.560]  懷抱和呵護
[00:36:07.560 --> 00:36:09.040]  直到合適的年齡的時候
[00:36:09.040 --> 00:36:11.040]  媽媽會不會繼續給他喝奶
[00:36:11.040 --> 00:36:12.520]  和喝人奶
[00:36:12.520 --> 00:36:13.320]  不行啦
[00:36:13.320 --> 00:36:14.400]  就算公開走路說
[00:36:14.400 --> 00:36:15.960]  「好東西我們房間給你」
[00:36:15.960 --> 00:36:16.880]  「幫你遮布」
[00:36:16.880 --> 00:36:18.520]  「讓你繼續餵人奶」
[00:36:18.520 --> 00:36:19.600]  到兒子十歲
[00:36:19.600 --> 00:36:21.560]  你還公開在街上餵人奶
[00:36:21.560 --> 00:36:22.640]  你都覺得不行
[00:36:22.640 --> 00:36:23.520]  兒子都不想
[00:36:23.520 --> 00:36:25.000]  是不是
[00:36:25.000 --> 00:36:25.880]  根本是不恰當
[00:36:25.880 --> 00:36:27.000]  是不是
[00:36:27.000 --> 00:36:28.400]  為什麼要斷奶呢
[00:36:28.400 --> 00:36:29.520]  就是因為你要餵食他
[00:36:29.520 --> 00:36:30.800]  吃軟硬一點的東西
[00:36:30.800 --> 00:36:33.040]  慢慢能夠餵食不同的東西
[00:36:33.040 --> 00:36:34.960]  讓他長大健壯
[00:36:34.960 --> 00:36:36.160]  但斷奶的時候
[00:36:36.160 --> 00:36:38.160]  嬰孩往往大哭大喊
[00:36:38.160 --> 00:36:39.800]  因為你要訓練他習慣
[00:36:39.800 --> 00:36:42.760]  不是像以前一樣那麼貼身依偎
[00:36:42.760 --> 00:36:44.320]  特別是餵人奶那種
[00:36:44.320 --> 00:36:46.760]  母親仍然都會在身邊守護著他
[00:36:46.760 --> 00:36:48.360]  如果媽媽突然轉了一種
[00:36:48.360 --> 00:36:49.640]  有瓶的奶給他喝
[00:36:49.640 --> 00:36:50.440]  不是害他
[00:36:50.440 --> 00:36:51.520]  不是毒藥
[00:36:51.520 --> 00:36:53.640]  其實是為他好的
[00:36:53.640 --> 00:36:55.240]  讓他慢慢轉良
[00:36:55.240 --> 00:36:57.120]  小孩子要適應這個斷奶的過程
[00:36:57.120 --> 00:36:59.560]  是要適應不少在安全感上
[00:36:59.560 --> 00:37:01.120]  在自主自立上
[00:37:01.120 --> 00:37:04.560]  以及在跟母親親密上的轉變和適應
[00:37:04.560 --> 00:37:06.000]  好像陶這個小孩子
[00:37:06.000 --> 00:37:07.560]  可能剛剛喝完奶
[00:37:07.560 --> 00:37:09.920]  很安然很舒服
[00:37:09.920 --> 00:37:12.200]  就睡在母親的懷裡
[00:37:12.200 --> 00:37:14.000]  慢慢斷了奶的小孩子
[00:37:14.000 --> 00:37:17.440]  就會懂得信任和信靠母親
[00:37:17.440 --> 00:37:19.200]  他開始注意到能夠享受
[00:37:19.200 --> 00:37:21.880]  跟媽媽一起的愛和陪伴
[00:37:21.880 --> 00:37:23.280]  而不用像以前一樣
[00:37:23.280 --> 00:37:24.120]  他們習慣了
[00:37:24.120 --> 00:37:26.240]  我即叫你就馬上回應我
[00:37:26.240 --> 00:37:28.080]  我即時鬧彆扭你就要聽我說
[00:37:28.080 --> 00:37:29.800]  我即時要你滿足我
[00:37:29.800 --> 00:37:31.520]  禁止我忠心
[00:37:31.520 --> 00:37:32.200]  弟兄姊妹
[00:37:32.200 --> 00:37:33.960]  上帝在我們生命裡的模組
[00:37:33.960 --> 00:37:35.120]  都是這樣的
[00:37:35.120 --> 00:37:36.120]  他要我們學習
[00:37:36.120 --> 00:37:39.040]  由我們內心的自我狂野放肆
[00:37:39.040 --> 00:37:41.720]  被訓練到他信靠信託天父
[00:37:41.720 --> 00:37:43.840]  以及信靠神會在合適的時間
[00:37:43.840 --> 00:37:44.760]  他會供應我們
[00:37:44.760 --> 00:37:45.760]  陪我們
[00:37:45.760 --> 00:37:47.240]  他要我們更加懂得享受
[00:37:47.240 --> 00:37:49.440]  他的愛和同在
[00:37:49.440 --> 00:37:51.960]  多過我們時時
[00:37:51.960 --> 00:37:52.760]  神啊
[00:37:52.760 --> 00:37:54.000]  我要這樣
[00:37:54.000 --> 00:37:55.600]  你就即時要神做你的奴隸
[00:37:55.600 --> 00:37:56.440]  聽你說
[00:37:56.440 --> 00:37:57.960]  馬上遞上來給你
[00:37:57.960 --> 00:38:00.240]  我們很喜歡經常向神
[00:38:00.240 --> 00:38:03.200]  衰朔禮物和恩賜
[00:38:03.200 --> 00:38:05.120]  但是我們已經長大了
[00:38:05.120 --> 00:38:06.040]  是不是
[00:38:06.040 --> 00:38:06.760]  我們當中有多少人
[00:38:06.760 --> 00:38:08.760]  信了主二十年以上的
[00:38:08.760 --> 00:38:10.480]  如果你還想著神要這樣對待你
[00:38:10.480 --> 00:38:12.080]  好不好啊
[00:38:12.080 --> 00:38:12.800]  不要了
[00:38:12.800 --> 00:38:13.760]  為什麼
[00:38:13.760 --> 00:38:14.960]  這個斷奶的過程
[00:38:14.960 --> 00:38:16.320]  是基督徒不能夠少的
[00:38:16.320 --> 00:38:18.480]  是必須經過痛苦的訓練
[00:38:18.480 --> 00:38:19.280]  我想問大家
[00:38:19.280 --> 00:38:20.240]  信了主這麼久
[00:38:20.240 --> 00:38:22.920]  你想不想你自己家裡的青少年人
[00:38:22.920 --> 00:38:25.920]  去到二十歲都要跟父母說
[00:38:25.920 --> 00:38:27.240]  媽媽我出門了
[00:38:27.240 --> 00:38:30.360]  幫我綁鞋帶好不好
[00:38:30.360 --> 00:38:33.040]  餵我吃飯
[00:38:33.040 --> 00:38:35.240]  一直用金波羅的態度來種你
[00:38:35.240 --> 00:38:37.640]  種到二十歲三十歲好不好
[00:38:37.640 --> 00:38:39.960]  如果你真的這樣在種你的子女
[00:38:39.960 --> 00:38:42.160]  其實你在他現在二十歲三十歲
[00:38:42.160 --> 00:38:43.960]  你應該覺得很折騰
[00:38:43.960 --> 00:38:45.520]  是你自己覺得折騰
[00:38:45.520 --> 00:38:48.680]  不單是子女已經被種壞了
[00:38:48.680 --> 00:38:50.960]  是他已經沒有自主能力了
[00:38:50.960 --> 00:38:53.000]  所以神不會這樣對待我們
[00:38:53.000 --> 00:38:54.760]  在結束第二個重點的時候
[00:38:54.760 --> 00:38:56.240]  我們一起對這個譯句
[00:38:56.240 --> 00:38:58.080]  德蘭修女的譯句
[00:38:58.080 --> 00:38:58.440]  好不好
[00:38:58.440 --> 00:38:59.440]  預備起
[00:38:59.440 --> 00:39:01.360]  我們需要尋找上帝
[00:39:01.360 --> 00:39:05.400]  而祂不會在躁音和不安中被尋見
[00:39:05.400 --> 00:39:07.440]  上帝是寂靜的朋友
[00:39:07.440 --> 00:39:09.360]  看大自然花草樹木
[00:39:09.360 --> 00:39:11.800]  怎樣在寂靜中成長
[00:39:11.800 --> 00:39:14.200]  寒寒星星月亮太陽
[00:39:14.200 --> 00:39:16.360]  怎樣在寂靜中運行
[00:39:16.360 --> 00:39:20.280]  我們需要在寂靜中才能觸碰心靈
[00:39:20.280 --> 00:39:21.960]  其實這個道理很簡單
[00:39:21.960 --> 00:39:24.600]  任何人倫關係的破裂不會受傷
[00:39:24.600 --> 00:39:26.400]  孩子戀人夫妻
[00:39:26.400 --> 00:39:28.440]  吵架的時候如果大家都很嘈怒
[00:39:28.440 --> 00:39:29.560]  嘈到不安靜
[00:39:29.560 --> 00:39:32.560]  其實你猜有沒有可能可以說到心事
[00:39:32.560 --> 00:39:33.240]  一定不行
[00:39:33.240 --> 00:39:35.000]  一出口全部是粗口
[00:39:35.000 --> 00:39:37.640]  一出口全部是傷人的話
[00:39:37.640 --> 00:39:39.640]  直至我們肯給自己的憤怒
[00:39:39.640 --> 00:39:42.400]  眼淚怨氣稍事平復下來的時候
[00:39:42.400 --> 00:39:45.760]  我們才能夠懂得自己發生什麼事
[00:39:45.760 --> 00:39:50.640]  你可能有能力開始表達你自己心裡面的真正受傷
[00:39:50.640 --> 00:39:53.440]  我們能夠將受傷誤會的沙石移開之後
[00:39:53.440 --> 00:39:56.880]  我們才有空間聆聽到明白到自己
[00:39:56.880 --> 00:39:59.080]  和願意聆聽和明白別人
[00:39:59.080 --> 00:40:01.200]  最終能夠說到心事的時候
[00:40:01.200 --> 00:40:03.480]  心靈做真真正正可以碰觸
[00:40:03.480 --> 00:40:06.440]  和信任原諒安慰
[00:40:06.440 --> 00:40:08.880]  再次握手再次擁抱
[00:40:08.880 --> 00:40:11.800]  這個過程其實一點都是有學問
[00:40:11.800 --> 00:40:13.600]  和是要操練出來的
[00:40:13.600 --> 00:40:15.240]  你和我都是國內人來的
[00:40:15.240 --> 00:40:17.000]  生命裡面種種的歷練
[00:40:17.000 --> 00:40:18.400]  神都要求我們是這樣
[00:40:18.400 --> 00:40:21.920]  而神創造的大自然的天性的法則都是這樣的
[00:40:21.920 --> 00:40:23.200]  你看這幅圖
[00:40:23.200 --> 00:40:26.200]  很多人拍照去旅行都喜歡拍這件事
[00:40:26.200 --> 00:40:30.560]  就是你要在波平如鏡的湖面
[00:40:30.560 --> 00:40:36.080]  你才能夠反映到在後面的崇山峻嶺的偉大
[00:40:36.080 --> 00:40:41.240]  而要在神面前安靜我們顛簸翻騰的內心
[00:40:41.240 --> 00:40:42.760]  你安靜不了
[00:40:42.760 --> 00:40:44.480]  其實你還沒辦法在神裡面
[00:40:44.480 --> 00:40:48.080]  感受到祂的心跳和祂的安慰
[00:40:48.080 --> 00:40:49.520]  所以求神憐憫我們
[00:40:49.520 --> 00:40:50.640]  去到第三點最後
[00:40:50.640 --> 00:40:52.720]  仍是心的
[00:40:52.720 --> 00:40:53.920]  幫我讀出來
[00:40:53.920 --> 00:40:55.600]  仰望順唐
[00:40:55.600 --> 00:40:56.800]  第三節一起讀
[00:40:56.800 --> 00:40:57.760]  以色列啊
[00:40:57.760 --> 00:40:59.400]  你當仰望耶和華
[00:40:59.400 --> 00:41:01.720]  從今時至永遠
[00:41:01.720 --> 00:41:02.800]  去到那個階段
[00:41:02.800 --> 00:41:04.280]  去到第二段的階段
[00:41:04.280 --> 00:41:10.360]  我們能夠真的把自己訓練到像斷過賴鷹鞋去信任上帝的時候
[00:41:10.360 --> 00:41:14.680]  我們就可以享受到仍是心的信託和仰望
[00:41:14.680 --> 00:41:17.480]  我們可以沾量到神一生裡為我們所做的一切
[00:41:17.480 --> 00:41:19.960]  我們就可以安然的安潛下來
[00:41:19.960 --> 00:41:22.760]  不用再自己哭、找取、搖
[00:41:22.760 --> 00:41:25.600]  或者藉著自己內心野心的滾動
[00:41:25.600 --> 00:41:27.920]  去為自己編織自己的人生
