
[00:00:00.000 --> 00:00:04.200]  今天說到的題目是「信心計劃」
[00:40:52.400 --> 00:40:58.400]  我求天父你再一次用你的愛去圍繞他們
[00:40:58.400 --> 00:41:01.400]  再一次讓他們看見
[00:41:01.400 --> 00:41:05.400]  天父上帝連他的愛子耶穌都不會為
[00:41:05.400 --> 00:41:07.400]  都能捨得
[00:41:07.400 --> 00:41:10.400]  都能將耶穌的愛子給我們
[00:41:10.400 --> 00:41:14.400]  他不會再留一件好東西給我們
[00:41:14.400 --> 00:41:18.400]  天父我求你幫我們再一次體會你的愛
[00:41:18.400 --> 00:41:20.400]  讓我們知道
[00:41:20.400 --> 00:41:23.400]  你的愛是真實的
[00:41:23.400 --> 00:41:26.400]  求天父你幫助我們的心
[00:41:26.400 --> 00:41:29.400]  原諒我們有小信的時候
[00:41:29.400 --> 00:41:32.400]  原諒我們有信心不足的時候
[00:41:32.400 --> 00:41:34.400]  求你加力給我們
[00:41:34.400 --> 00:41:37.400]  當我們再次面對軟弱失敗的時候
[00:41:37.400 --> 00:41:40.400]  讓我們不能聽到聖靈的聲音
[00:41:40.400 --> 00:41:45.400]  讓神的話能夠在我們生命裏顯為大
[00:41:45.400 --> 00:41:48.400]  讓我們重視神的話
[00:41:48.400 --> 00:41:49.400]  敏銳神的話
[00:41:49.400 --> 00:41:53.400]  也願意靠著你去活出來的話
[00:41:53.400 --> 00:41:55.400]  天父幫助我們
[00:41:55.400 --> 00:41:57.400]  幫助我們的心
[00:41:57.400 --> 00:41:59.400]  幫助我們的群體
[00:41:59.400 --> 00:42:01.400]  再一次認定你的愛
[00:42:01.400 --> 00:42:02.400]  也經歷你的愛
[00:42:02.400 --> 00:42:04.400]  以致我們能夠去愛你
[00:42:04.400 --> 00:42:18.400]  (音樂)
[00:42:18.400 --> 00:42:27.400]  (男友的處 為了創新 你竟今生犧牲)
[00:42:27.400 --> 00:42:30.400]  (寧願捨身 來換我給你)
[00:42:30.400 --> 00:42:36.400]  (寧願捨身 來換我給你)
[00:42:36.400 --> 00:42:38.400]  (無盡愛意 為你)
[00:42:38.400 --> 00:42:40.400]  (無盡愛意 為你)
[00:42:40.400 --> 00:42:42.400]  (無盡愛意 為你)
[00:42:42.400 --> 00:42:44.400]  (無盡愛意 為你)
[00:42:44.400 --> 00:42:46.400]  (無盡愛意 為你)
[00:42:46.400 --> 00:42:47.400]  (無盡愛意 為你)
[00:42:47.400 --> 00:42:48.400]  (無盡愛意 為你)
[00:42:48.400 --> 00:42:49.400]  (無盡愛意 為你)
[00:42:49.400 --> 00:42:50.400]  (無盡愛意 為你)
[00:42:50.400 --> 00:42:51.400]  (無盡愛意 為你)
[00:42:51.400 --> 00:42:52.400]  (無盡愛意 為你)
[00:42:52.400 --> 00:42:53.400]  (無盡愛意 為你)
[00:42:53.400 --> 00:42:54.400]  (無盡愛意 為你)
[00:42:54.400 --> 00:42:55.400]  (無盡愛意 為你)
[00:42:55.400 --> 00:42:56.400]  (無盡愛意 為你)
[00:42:56.400 --> 00:42:57.400]  (無盡愛意 為你)
[00:42:57.400 --> 00:42:58.400]  (無盡愛意 為你)
[00:42:58.400 --> 00:43:00.400]  (無盡愛意 為你)
[00:43:00.400 --> 00:43:01.400]  (無盡愛意 為你)
[00:43:01.400 --> 00:43:02.400]  (無盡愛意 為你)
[00:43:02.400 --> 00:43:03.400]  (無盡愛意 為你)
[00:43:03.400 --> 00:43:04.400]  (無盡愛意 為你)
[00:43:04.400 --> 00:43:05.400]  (無盡愛意 為你)
[00:43:05.400 --> 00:43:06.400]  (無盡愛意 為你)
[00:43:06.400 --> 00:43:07.400]  (無盡愛意 為你)
[00:43:07.400 --> 00:43:08.400]  (無盡愛意 為你)
[00:43:08.400 --> 00:43:09.400]  (無盡愛意 為你)
[00:43:09.400 --> 00:43:10.400]  (無盡愛意 為你)
[00:43:10.400 --> 00:43:11.400]  (無盡愛意 為你)
[00:43:11.400 --> 00:43:12.400]  (無盡愛意 為你)
[00:43:12.400 --> 00:43:13.400]  (無盡愛意 為你)
[00:43:13.400 --> 00:43:14.400]  (無盡愛意 為你)
[00:43:14.400 --> 00:43:15.400]  (無盡愛意 為你)
[00:43:15.400 --> 00:43:16.400]  (無盡愛意 為你)
[00:43:16.400 --> 00:43:17.400]  (無盡愛意 為你)
[00:43:17.400 --> 00:43:18.400]  (無盡愛意 為你)
[00:43:18.400 --> 00:43:19.400]  (無盡愛意 為你)
[00:43:19.400 --> 00:43:20.400]  (無盡愛意 為你)
[00:43:20.400 --> 00:43:21.400]  (無盡愛意 為你)
[00:43:21.400 --> 00:43:22.400]  (無盡愛意 為你)
[00:43:22.400 --> 00:43:23.400]  (無盡愛意 為你)
[00:43:23.400 --> 00:43:24.400]  (無盡愛意 為你)
[00:43:24.400 --> 00:43:25.400]  (無盡愛意 為你)
[00:43:25.400 --> 00:43:26.400]  (無盡愛意 為你)
[00:43:26.400 --> 00:43:27.400]  (無盡愛意 為你)
[00:43:27.400 --> 00:43:28.400]  (無盡愛意 為你)
[00:43:28.400 --> 00:43:29.400]  (無盡愛意 為你)
[00:43:29.400 --> 00:43:30.400]  (無盡愛意 為你)
[00:43:30.400 --> 00:43:31.400]  (無盡愛意 為你)
[00:43:31.400 --> 00:43:32.400]  (無盡愛意 為你)
[00:43:32.400 --> 00:43:33.400]  (無盡愛意 為你)
[00:43:33.400 --> 00:43:34.400]  (無盡愛意 為你)
[00:43:34.400 --> 00:43:35.400]  (無盡愛意 為你)
[00:43:35.400 --> 00:43:45.400]  (無盡愛意 為你)

