
[00:00:00.000 --> 00:00:07.000]  各位弟兄姊妹 各位朋友 主來平安
[00:38:35.000 --> 00:38:38.000]  腳趾尾生瘡也會大叫大叫
[00:38:38.000 --> 00:38:43.000]  讓我們同心討好
[00:38:43.000 --> 00:38:44.000]  慈悲的天父
[00:38:44.000 --> 00:38:45.000]  藉著你的同在
[00:38:45.000 --> 00:38:49.000]  求你讓我們能夠度過無悔的一生
[00:38:49.000 --> 00:38:52.000]  賞善罰惡在神的手裡
[00:38:52.000 --> 00:38:54.000]  不要效法這個世界
[00:38:54.000 --> 00:38:57.000]  不要成為金錢和權力的奴隸
[00:38:57.000 --> 00:38:58.000]  享受和珍惜
[00:38:58.000 --> 00:39:01.000]  你賜給我們的生命和福分
[00:39:01.000 --> 00:39:04.000]  珍惜你賜給我們寶貴的救恩
[00:39:04.000 --> 00:39:07.000]  不要因為惡人得勢而心懷怨憤
[00:39:07.000 --> 00:39:08.000]  主啊
[00:39:08.000 --> 00:39:09.000]  倚靠神的人
[00:39:09.000 --> 00:39:11.000]  一定得到你的眷顧
[00:39:11.000 --> 00:39:13.000]  因著神你的庇佑
[00:39:13.000 --> 00:39:14.000]  人要活出美善
[00:39:14.000 --> 00:39:17.000]  求你不斷轉化我們的生命
[00:39:17.000 --> 00:39:19.000]  磨練我們的信心
[00:39:19.000 --> 00:39:21.000]  令我們心意更新變化
[00:39:21.000 --> 00:39:23.000]  在無常的人生裡
[00:39:23.000 --> 00:39:25.000]  擺脫捆綁我們的事物
[00:39:25.000 --> 00:39:27.000]  過得勝的生活
[00:39:27.000 --> 00:39:29.000]  一生由天父你掌管
[00:39:29.000 --> 00:39:31.000]  以上不完全的禱告
[00:39:31.000 --> 00:39:34.000]  奉主耶穌基督得勝明智祈求
[00:39:34.000 --> 00:39:35.000]  阿們
[00:39:35.000 --> 00:39:38.000]  今早的訊息到此為止
[00:39:38.000 --> 00:39:39.000]  願神的話語
[00:39:39.000 --> 00:39:41.000]  祝福各位弟兄姊妹

