
[00:00:00.000 --> 00:00:09.000]  今天很高興可以在聖殿裡跟大家一同去歐歌頌讚榮耀歸比神
[00:42:32.000 --> 00:42:34.000]  我們選擇要做有福的人
[00:42:34.000 --> 00:42:36.000]  還有沒有弟兄姊妹有這個選擇
[00:42:36.000 --> 00:42:38.000]  見到
[00:42:38.000 --> 00:42:41.000]  我們同心低頭禱告
[00:42:41.000 --> 00:42:45.000]  親愛的恩主我們多謝你
[00:42:45.000 --> 00:42:47.000]  你在十價上
[00:42:47.000 --> 00:42:51.000]  留下補血洗淨我們的罪
[00:42:51.000 --> 00:42:54.000]  讓我們能夠和我們天父上帝
[00:42:54.000 --> 00:42:57.000]  能夠關係再和好
[00:42:57.000 --> 00:42:59.000]  最重要
[00:42:59.000 --> 00:43:02.000]  你讓我們六祖的同宮門透過詩篇
[00:43:02.000 --> 00:43:03.000]  每一次的訊息
[00:43:03.000 --> 00:43:06.000]  或多或少給我們一點教導
[00:43:06.000 --> 00:43:10.000]  正如詩人透過第一篇
[00:43:10.000 --> 00:43:12.000]  開宗明義告訴我們
[00:43:12.000 --> 00:43:16.000]  屬神的人要做有福的人
[00:43:16.000 --> 00:43:21.000]  我們真的要堅定
[00:43:21.000 --> 00:43:25.000]  不要和劉合污
[00:43:25.000 --> 00:43:30.000]  更加時刻反思主理的話
[00:43:30.000 --> 00:43:34.000]  認識主理更深
[00:43:34.000 --> 00:43:36.000]  與主緊連
[00:43:36.000 --> 00:43:38.000]  活出美好的見證
[00:43:38.000 --> 00:43:41.000]  讓我們在這個世上
[00:43:41.000 --> 00:43:44.000]  我們選擇跟隨你
[00:43:44.000 --> 00:43:47.000]  我們要做有福的人
[00:43:47.000 --> 00:43:50.000]  剛才每一個在你面前立志的
[00:43:50.000 --> 00:43:53.000]  願意重新在你面前
[00:43:53.000 --> 00:43:56.000]  不再隨波逐流
[00:43:56.000 --> 00:44:00.000]  願意在世上作美好的見證
[00:44:00.000 --> 00:44:02.000]  常常讀你的話
[00:44:02.000 --> 00:44:03.000]  反思你的話
[00:44:03.000 --> 00:44:05.000]  每一個舉手的弟兄姊妹
[00:44:05.000 --> 00:44:07.000]  求你堅定我們的信心
[00:44:07.000 --> 00:44:10.000]  祝福引領我們的立志
[00:44:10.000 --> 00:44:12.000]  多謝主
[00:44:12.000 --> 00:44:14.000]  隨聽我們禱告
[00:44:14.000 --> 00:44:16.000]  奉教主耶穌基督的聖名祈求
[00:44:16.000 --> 00:44:18.000]  阿們

