
[00:00:00.000 --> 00:00:05.120]  好,我們今天的講題是KOL
[00:32:10.880 --> 00:32:12.880]  試過罵我罵到
[00:32:12.880 --> 00:32:14.880]  被他追殺
[00:32:14.880 --> 00:32:16.880]  我在那個叫什麼
[00:32:16.880 --> 00:32:18.880]  I Square被他追殺
[00:32:18.880 --> 00:32:20.880]  我不夠他跑
[00:32:20.880 --> 00:32:22.880]  我看到下面有一層
[00:32:22.880 --> 00:32:24.880]  我就跳樓跳到下一層
[00:32:24.880 --> 00:32:26.880]  想著避開他 誰知道跳不中
[00:32:26.880 --> 00:32:28.880]  直跌下去 跌死了
[00:32:28.880 --> 00:32:30.880]  誰知道死了之後又翻回生
[00:32:30.880 --> 00:32:32.880]  又被他追 又繼續跑
[00:32:32.880 --> 00:32:34.880]  又被他追 又跳樓
[00:32:34.880 --> 00:32:36.880]  又死了一次 又再起身
[00:32:36.880 --> 00:32:38.880]  結果我過一晚死了十次
[00:32:38.880 --> 00:32:40.880]  很痛苦
[00:32:40.880 --> 00:32:42.880]  很害怕
[00:32:42.880 --> 00:32:44.880]  很多恐怖
[00:32:44.880 --> 00:32:46.880]  那時候
[00:32:46.880 --> 00:32:48.880]  心裡面很害怕他
[00:32:48.880 --> 00:32:50.880]  被他罵
[00:32:50.880 --> 00:32:52.880]  但其實
[00:32:52.880 --> 00:32:54.880]  試過一次他罵我罵到哭
[00:32:54.880 --> 00:32:56.880]  我突然之間的感受
[00:32:56.880 --> 00:32:58.880]  我知道他真的珍惜我
[00:32:58.880 --> 00:33:00.880]  真的重視我
[00:33:00.880 --> 00:33:02.880]  他在搞我 他在帶我
[00:33:02.880 --> 00:33:04.880]  要回到一條正的路
[00:33:04.880 --> 00:33:06.880]  他要幫我 他不是害我的
[00:33:06.880 --> 00:33:08.880]  我過去可能很多時候
[00:33:08.880 --> 00:33:10.880]  發脾氣
[00:33:10.880 --> 00:33:12.880]  不想走 想走
[00:33:12.880 --> 00:33:14.880]  我試過想走
[00:33:14.880 --> 00:33:16.880]  但其實他仍然堅持
[00:33:16.880 --> 00:33:18.880]  告訴我 其實他為何要
[00:33:18.880 --> 00:33:20.880]  花那麼多精力罵我
[00:33:20.880 --> 00:33:22.880]  大家好來好去
[00:33:22.880 --> 00:33:24.880]  踢走了我就算了
[00:33:24.880 --> 00:33:26.880]  但其實他仍然堅持沒有放棄我
[00:33:26.880 --> 00:33:28.880]  告訴我
[00:33:28.880 --> 00:33:30.880]  以致到後來有一個朋友
[00:33:30.880 --> 00:33:32.880]  來到說 嘩 為何他這麼兇
[00:33:32.880 --> 00:33:34.880]  對你都可以
[00:33:34.880 --> 00:33:36.880]  我心裡面 我那時候就直接跟他說
[00:33:36.880 --> 00:33:38.880]  因為我信任他
[00:33:38.880 --> 00:33:40.880]  因為我知道他在為我好
[00:33:40.880 --> 00:33:42.880]  他要帶我
[00:33:42.880 --> 00:33:44.880]  去成長
[00:33:44.880 --> 00:33:46.880]  這件事我那時候在自己說的時候
[00:33:46.880 --> 00:33:48.880]  我心裡面都突然之間
[00:33:48.880 --> 00:33:50.880]  有一份恩惠在裡面
[00:33:50.880 --> 00:33:52.880]  因為我知道
[00:33:52.880 --> 00:33:54.880]  我找到一份我值得珍惜的
[00:33:54.880 --> 00:33:56.880]  一份師徒的關係
[00:33:56.880 --> 00:33:58.880]  弟兄姊妹
[00:33:58.880 --> 00:34:00.880]  不知道生命裡面
[00:34:00.880 --> 00:34:02.880]  有沒有一些朋友
[00:34:02.880 --> 00:34:04.880]  或者你的導師也好
[00:34:04.880 --> 00:34:06.880]  或者你的目者也好
[00:34:06.880 --> 00:34:08.880]  提醒你 督責你
[00:34:08.880 --> 00:34:10.880]  可能有時候很難聽
[00:34:10.880 --> 00:34:12.880]  嘩 為何這麼兇
[00:34:12.880 --> 00:34:14.880]  為何不是一直看著我
[00:34:14.880 --> 00:34:16.880]  不是永遠陪伴我左右
[00:34:16.880 --> 00:34:18.880]  看著我 令我心窩甜甜
[00:34:18.880 --> 00:34:20.880]  但其實
[00:34:20.880 --> 00:34:22.880]  他在當中
[00:34:22.880 --> 00:34:24.880]  提醒你 督責你
[00:34:24.880 --> 00:34:26.880]  有時候才真正
[00:34:26.880 --> 00:34:28.880]  幫到你回到天賦裡面
[00:34:28.880 --> 00:34:30.880]  弟兄姊妹
[00:34:30.880 --> 00:34:32.880]  你願不願意去擁抱
[00:34:32.880 --> 00:34:34.880]  學習在生命裡面
[00:34:34.880 --> 00:34:38.880]  學習那個忠言逆耳的聲音
[00:34:38.880 --> 00:34:40.880]  是逆耳的
[00:34:40.880 --> 00:34:42.880]  但這一把聲音是值得我們跟隨的
[00:34:42.880 --> 00:34:44.880]  弟兄姊妹不如一起祈禱
[00:34:44.880 --> 00:34:46.880]  好嗎
[00:34:46.880 --> 00:34:48.880]  警察隊可以準備
[00:34:48.880 --> 00:34:54.880]  很想有一點時間
[00:34:54.880 --> 00:34:56.880]  跟自己內心說話
[00:34:56.880 --> 00:34:58.880]  究竟生命裡面
[00:34:58.880 --> 00:35:00.880]  有沒有一把聲
[00:35:00.880 --> 00:35:02.880]  時刻都在拉走你的
[00:35:02.880 --> 00:35:04.880]  可能那把聲
[00:35:04.880 --> 00:35:06.880]  很多東西都包裝過
[00:35:06.880 --> 00:35:10.880]  不斷要跟你說
[00:35:10.880 --> 00:35:12.880]  為自己好
[00:35:12.880 --> 00:35:14.880]  要愛自己多一點
[00:35:14.880 --> 00:35:16.880]  甚至
[00:35:16.880 --> 00:35:18.880]  有時候
[00:35:18.880 --> 00:35:20.880]  做一些傷害別人
[00:35:20.880 --> 00:35:22.880]  得罪神的事
[00:35:22.880 --> 00:35:24.880]  都在所不惜
[00:35:24.880 --> 00:35:26.880]  弟兄姊妹
[00:35:26.880 --> 00:35:28.880]  內心裡面
[00:35:28.880 --> 00:35:30.880]  內心裡面
[00:35:30.880 --> 00:35:34.880]  你不如把那道門打開
[00:35:34.880 --> 00:35:36.880]  用聖靈
[00:35:36.880 --> 00:35:38.880]  去進入
[00:35:38.880 --> 00:35:40.880]  去帶你離開
[00:35:40.880 --> 00:35:42.880]  那些毒素
[00:35:42.880 --> 00:35:44.880]  那些腐毒
[00:35:44.880 --> 00:35:50.880]  向主禱告
[00:35:50.880 --> 00:35:52.880]  (祈禱)
[00:35:52.880 --> 00:35:54.880]  (祈禱)
[00:35:54.880 --> 00:35:56.880]  (祈禱)
[00:35:56.880 --> 00:35:58.880]  (祈禱)
[00:35:58.880 --> 00:36:00.880]  把那些叛逃的
[00:36:00.880 --> 00:36:02.880]  束縛著你的
[00:36:02.880 --> 00:36:04.880]  都交上
[00:36:04.880 --> 00:36:06.880]  用天父的素做你
[00:36:06.880 --> 00:36:08.880]  去醫治你
[00:36:08.880 --> 00:36:12.880]  將我們內心的空洞
[00:36:12.880 --> 00:36:16.880]  讓我們可以得滿足
[00:36:16.880 --> 00:36:18.880]  唯有回到天父的裡面
[00:36:18.880 --> 00:36:20.880]  我們才可以
[00:36:20.880 --> 00:36:22.880]  體會到那份平安和滿足
[00:36:24.880 --> 00:36:26.880]  邀請聖靈
[00:36:26.880 --> 00:36:28.880]  在我們心裡面動功
[00:36:28.880 --> 00:36:30.880]  將我們的腐毒
[00:36:30.880 --> 00:36:32.880]  我們的貪婪
[00:36:32.880 --> 00:36:34.880]  我們的怨恨
[00:36:34.880 --> 00:36:36.880]  我們的自憐
[00:36:36.880 --> 00:36:38.880]  都挪開
[00:36:38.880 --> 00:36:40.880]  讓我們在生命裡面
[00:36:40.880 --> 00:36:42.880]  看得見那份盼望
[00:36:42.880 --> 00:36:44.880]  從上帝而來的盼望
[00:36:44.880 --> 00:36:46.880]  要叫我們得自由
[00:36:46.880 --> 00:36:48.880]  得釋放
[00:36:48.880 --> 00:37:06.880]  (音樂)
[00:37:06.880 --> 00:37:08.880]  如果我們大兄姐妹當中
[00:37:08.880 --> 00:37:10.880]  今晚很想立志
[00:37:10.880 --> 00:37:12.880]  很想立志
[00:37:12.880 --> 00:37:14.880]  跟從主角的聲音
[00:37:14.880 --> 00:37:16.880]  很想立志
[00:37:16.880 --> 00:37:19.880]  去遠離過去有些東西纏繞著你的
[00:37:19.880 --> 00:37:21.880]  你舉手很想為它去禱告
[00:37:21.880 --> 00:37:25.880]  見到了
[00:37:25.880 --> 00:37:27.880]  請放下
[00:37:27.880 --> 00:37:36.880]  同時間
[00:37:36.880 --> 00:37:38.880]  我也很想問
[00:37:38.880 --> 00:37:40.880]  大兄姐妹
[00:37:40.880 --> 00:37:42.880]  在生命裡面
[00:37:42.880 --> 00:37:44.880]  願不願意去做一個
[00:37:44.880 --> 00:37:46.880]  神的跟隨者呢
[00:37:46.880 --> 00:37:48.880]  願意去講那些
[00:37:48.880 --> 00:37:50.880]  的忠言
[00:37:50.880 --> 00:37:52.880]  去提醒身邊的人
[00:37:52.880 --> 00:37:54.880]  有時候我們很怕
[00:37:54.880 --> 00:37:56.880]  我們很怕令到別人不開心
[00:37:56.880 --> 00:37:58.880]  或者影響了關係
[00:37:58.880 --> 00:38:00.880]  所以我們有些東西就收起來
[00:38:00.880 --> 00:38:02.880]  當它沒有這件事就算了
[00:38:02.880 --> 00:38:04.880]  但是大兄姐妹
[00:38:04.880 --> 00:38:06.880]  今晚很想去呼召
[00:38:06.880 --> 00:38:08.880]  大兄姐妹你願不願意
[00:38:08.880 --> 00:38:10.880]  做一個講真話的
[00:38:10.880 --> 00:38:12.880]  去將神的話語帶出來
[00:38:12.880 --> 00:38:14.880]  去學習去提醒身邊的人
[00:38:14.880 --> 00:38:16.880]  提醒自己的呢
[00:38:16.880 --> 00:38:18.880]  如果有的話請你去舉手
[00:38:18.880 --> 00:38:20.880]  很想為它去禱告
[00:38:20.880 --> 00:38:22.880]  見到了
[00:38:22.880 --> 00:38:24.880]  放下
[00:38:24.880 --> 00:38:28.880]  親愛的天父
[00:38:28.880 --> 00:38:30.880]  很想為我們標青的群體去禱告
[00:38:30.880 --> 00:38:32.880]  主啊
[00:38:32.880 --> 00:38:34.880]  其實我們生命裡面有很多不足
[00:38:34.880 --> 00:38:36.880]  可能很多時候
[00:38:36.880 --> 00:38:38.880]  都會選錯路向
[00:38:38.880 --> 00:38:40.880]  聽錯聲音
[00:38:40.880 --> 00:38:42.880]  但你恩典憐憫一直都在
[00:38:42.880 --> 00:38:44.880]  甚至連最差的王
[00:38:44.880 --> 00:38:46.880]  你都施恩典憐憫
[00:38:46.880 --> 00:38:48.880]  主啊其實你的愛就在呼喚我們
[00:38:48.880 --> 00:38:50.880]  回去尋求你
[00:38:50.880 --> 00:38:52.880]  主啊
[00:38:52.880 --> 00:38:54.880]  你的愛要帶來釋放和意志
[00:38:54.880 --> 00:38:56.880]  主啊這個是我們相信的
[00:38:56.880 --> 00:38:58.880]  他們就幫助我們幫助我們的心
[00:38:58.880 --> 00:39:00.880]  可以回轉歸向你
[00:39:00.880 --> 00:39:02.880]  謙卑地尋求你
[00:39:02.880 --> 00:39:04.880]  主啊他們就帶領我們
[00:39:04.880 --> 00:39:06.880]  讓我們學習在你的愛裡面
[00:39:06.880 --> 00:39:08.880]  我們可以成為一個忠心的恩隨者
[00:39:08.880 --> 00:39:10.880]  我們這些弟兄姊妹都可以體會到
[00:39:10.880 --> 00:39:12.880]  你的那份愛和恩典
[00:39:12.880 --> 00:39:14.880]  要淋在他們的生命裡面
[00:39:14.880 --> 00:39:16.880]  並且要塑造我們每一個
[00:39:16.880 --> 00:39:18.880]  主啊求你來塑造我們
[00:39:18.880 --> 00:39:20.880]  並且讓我們可以成為一個勉勵的
[00:39:20.880 --> 00:39:22.880]  去提醒我們身邊的人
[00:39:22.880 --> 00:39:24.880]  主啊求你幫助我們
[00:39:24.880 --> 00:39:26.880]  讓我們在生命裡面認定你
[00:39:26.880 --> 00:39:28.880]  主啊求你幫助我們
[00:39:28.880 --> 00:39:30.880]  讓我們看見你更加多
[00:39:30.880 --> 00:39:32.880]  祈禱交托
[00:39:32.880 --> 00:39:34.880]  弟兄姊妹讓我們一起去起身
[00:39:34.880 --> 00:39:36.880]  我們唱一首回應詩
[00:39:36.880 --> 00:39:38.880]  敬畏的心
[00:39:38.880 --> 00:39:52.880]  你的生前 永不改變
[00:39:52.880 --> 00:39:54.880]  主啊你是聖傑的
[00:39:54.880 --> 00:39:58.880]  值得我來見你的面
[00:39:58.880 --> 00:40:06.880]  承認你是我 所有一切
[00:40:06.880 --> 00:40:14.880]  祈禱你謙卑來到你的庚前
[00:40:14.880 --> 00:40:20.880]  這個裂過都要看見
[00:40:20.880 --> 00:40:26.880]  世間因你愛被挽回
[00:40:26.880 --> 00:40:32.880]  在恨天之下 默認敬畏
[00:40:32.880 --> 00:40:40.880]  歌等為德 悲歌讚美
[00:40:40.880 --> 00:40:44.880]  Holy
[00:40:44.880 --> 00:40:46.880]  Holy
[00:40:46.880 --> 00:40:53.880]  孤單的生前 祝我有幸會
[00:40:53.880 --> 00:41:00.880]  你來見我 受我的心
[00:41:00.880 --> 00:41:04.880]  主啊帶我們回到你的愛裡面
[00:41:04.880 --> 00:41:09.880]  我們需要你用份愛
[00:41:09.880 --> 00:41:15.880]  願你的聖傑 都潔淨我們的愛心
[00:41:15.880 --> 00:41:17.880]  除去一切雜聲
[00:41:17.880 --> 00:41:25.880]  讓他單單聽得見你的聲音
[00:41:25.880 --> 00:41:28.880]  主啊我們的心都要尊崇你
[00:41:28.880 --> 00:41:31.880]  萬王之王 萬主之主
[00:41:31.880 --> 00:41:33.880]  敬他愛我們
[00:41:33.880 --> 00:41:35.880]  賜予恩典給我們
[00:41:35.880 --> 00:41:37.880]  我們要尋求你
[00:41:37.880 --> 00:41:38.880]  我們要跟隨你
[00:41:38.880 --> 00:41:41.880]  帶領我們啊主
[00:41:41.880 --> 00:41:44.880]  Hallelujah
[00:41:44.880 --> 00:41:47.880]  Oh Hallelujah
[00:41:47.880 --> 00:41:50.880]  你是王主之主
[00:41:50.880 --> 00:41:54.880]  王王之王
[00:41:54.880 --> 00:41:57.880]  坐在高座下
[00:41:57.880 --> 00:42:00.880]  復活的君王
[00:42:00.880 --> 00:42:07.880]  我想附在你愛之下
[00:42:07.880 --> 00:42:10.880]  Hallelujah
[00:42:10.880 --> 00:42:13.880]  Oh Hallelujah
[00:42:13.880 --> 00:42:17.880]  你是王主之主
[00:42:17.880 --> 00:42:20.880]  王王之王
[00:42:20.880 --> 00:42:23.880]  坐在高座下
[00:42:23.880 --> 00:42:26.880]  復活的君王
[00:42:26.880 --> 00:42:33.880]  我想附在你愛之下
[00:42:33.880 --> 00:42:38.880]  Holy Holy
[00:42:38.880 --> 00:42:41.880]  他整個瞬間
[00:42:41.880 --> 00:42:46.880]  是我的最愛
[00:42:46.880 --> 00:42:51.880]  你最愛 充滿我心
[00:42:51.880 --> 00:42:55.880]  你就是我的唯一
[00:42:55.880 --> 00:42:59.880]  你就是我的唯一
[00:42:59.880 --> 00:43:04.880]  Holy Holy
[00:43:04.880 --> 00:43:07.880]  拖大我們的血 拖大我們的生命
[00:43:07.880 --> 00:43:10.880]  你是那珍貴
[00:43:10.880 --> 00:43:14.880]  你就是那珍貴
[00:43:14.880 --> 00:43:17.880]  是那真智慧
[00:43:17.880 --> 00:43:23.880]  這一刻我只想珍惜
[00:43:23.880 --> 00:43:26.880]  我只想禱告
[00:43:26.880 --> 00:43:28.880]  主啊
[00:43:28.880 --> 00:43:29.880]  Holy Holy
[00:43:29.880 --> 00:43:31.880]  你是聖潔的主
[00:43:31.880 --> 00:43:35.880]  但你卻是這樣奇妙地愛我們
[00:43:35.880 --> 00:43:37.880]  挽回我們
[00:43:37.880 --> 00:43:39.880]  主要求你除去我們心裏
[00:43:39.880 --> 00:43:42.880]  一切苦毒 貪婪
[00:43:42.880 --> 00:43:44.880]  一切怨恨 一切自憐
[00:43:44.880 --> 00:43:47.880]  讓我們心裏可以跟隨你更加多
[00:43:47.880 --> 00:43:48.880]  我們感謝你
[00:43:48.880 --> 00:43:51.880]  期望教堂奉主耶穌基督的名義祈求

