
[00:00:00.000 --> 00:00:02.000]  (新年快樂,身體健康)
[00:38:54.680 --> 00:38:56.680]  成為別人的同行者
[00:38:56.680 --> 00:39:00.680]  因為靈敏的成長很少在自己一個人
[00:39:00.680 --> 00:39:01.680]  我相信就行了
[00:39:01.920 --> 00:39:04.680]  我們在團契上的說話很難成長
[00:39:04.680 --> 00:39:08.680]  我們都是在一個群體裡彼此塑造
[00:39:08.680 --> 00:39:11.680]  而三方訓練正正就是有一個空間
[00:39:11.680 --> 00:39:12.680]  有一個平台
[00:39:12.680 --> 00:39:15.680]  我們不只是學傳福音的技巧
[00:39:15.680 --> 00:39:16.680]  傳福音的內容
[00:39:16.680 --> 00:39:18.680]  更加是在當中學習
[00:39:18.680 --> 00:39:20.680]  我們既同工又同行
[00:39:20.680 --> 00:39:22.680]  在主裡面建立那份關係
[00:39:22.680 --> 00:39:24.680]  一起學習 一起成長
[00:39:24.680 --> 00:39:27.680]  我們一代一代將福音的棒傳下去
[00:39:27.680 --> 00:39:31.680]  願主帶領我們在主裡面彼此同行
[00:39:31.680 --> 00:39:34.440]  我們不是孤單地走同樣的路
[00:39:34.440 --> 00:39:37.440]  我們是一起走 而且是走得更遠的
[00:39:37.440 --> 00:39:39.440]  我們一起去祈禱
[00:39:39.440 --> 00:39:44.440]  秋天父多謝你的話語
[00:39:44.440 --> 00:39:46.440]  讓我們從保羅身上看到
[00:39:46.440 --> 00:39:48.440]  他身邊有很多同工
[00:39:48.440 --> 00:39:50.440]  這些不單止只是做事的同工
[00:39:50.440 --> 00:39:53.440]  更加是一些和他患難與共
[00:39:53.440 --> 00:39:55.440]  和他有非常密切關係
[00:39:55.440 --> 00:39:56.440]  感情深厚的同工
[00:39:56.440 --> 00:39:59.440]  求主幫助我們去建立
[00:39:59.440 --> 00:40:01.440]  身邊的同工 去建立關係
[00:40:01.440 --> 00:40:06.200]  去維繫 去讓我們關係建立得更好
[00:40:06.200 --> 00:40:09.200]  以致我們走的路更加走得遠
[00:40:09.200 --> 00:40:13.200]  也教會我們學會如何面對反對
[00:40:13.200 --> 00:40:15.200]  面對對立的關係
[00:40:15.200 --> 00:40:16.200]  關係裡面的磨擦
[00:40:16.200 --> 00:40:18.200]  求主賜福給我們
[00:40:18.200 --> 00:40:21.200]  因為我們最後仍然有主站在我們身旁
[00:40:21.200 --> 00:40:23.200]  主多謝你聽我們禱告
[00:40:23.200 --> 00:40:25.200]  祈禱奉主耶穌基督名求
[00:40:25.200 --> 00:40:26.200]  阿們
[00:40:26.200 --> 00:40:26.700]  拜拜

