
[00:00:00.000 --> 00:00:02.000]  好,各位弟兄姊妹
[00:44:48.000 --> 00:44:51.000]  她不再被失去的人、失去的事
[00:44:51.000 --> 00:44:54.000]  牢牢綁著自己的心
[00:44:54.000 --> 00:44:56.000]  她不再被自卑自憐
[00:44:56.000 --> 00:44:59.000]  封鎖自己的心
[00:44:59.000 --> 00:45:03.000]  主祝福傳揚福音的人
[00:45:03.000 --> 00:45:07.000]  主讓我們有福分去傳福音
[00:45:07.000 --> 00:45:10.000]  其實是想祝福我們
[00:45:10.000 --> 00:45:12.000]  想塑造我們
[00:45:12.000 --> 00:45:16.000]  想我們經歷祂的醫治、祂的愛
[00:45:16.000 --> 00:45:19.000]  你經歷過這個福氣嗎?
[00:45:19.000 --> 00:45:25.000]  你看不看到姐妹不斷學習向上看?
[00:45:25.000 --> 00:45:28.000]  弟兄姊妹,的確
[00:45:28.000 --> 00:45:31.000]  當我們向上注目看耶穌
[00:45:31.000 --> 00:45:36.000]  我們才有能力向內看自己
[00:45:36.000 --> 00:45:39.000]  接納自己、突破自己
[00:45:39.000 --> 00:45:41.000]  有力向外看
[00:45:41.000 --> 00:45:43.000]  看見別人的生命
[00:45:43.000 --> 00:45:45.000]  需要主耶穌的拯救
[00:45:45.000 --> 00:45:48.000]  脫離罪的鐵鏈
[00:45:48.000 --> 00:45:52.000]  好,這是什麼?
[00:45:52.000 --> 00:45:54.000]  聰明吧?
[00:45:54.000 --> 00:45:56.000]  比喻什麼?
[00:45:56.000 --> 00:45:59.000]  牽掛心之所繫
[00:45:59.000 --> 00:46:03.000]  在心中牽掛的人和事
[00:46:03.000 --> 00:46:09.000]  但願主耶穌是你心繫的救主
[00:46:09.000 --> 00:46:15.000]  你身邊的人是你心繫的救恩對象
[00:46:15.000 --> 00:46:18.000]  我們一起安靜下來
[00:46:18.000 --> 00:46:27.000]  弟兄姊妹,透過保羅的經歷
[00:46:27.000 --> 00:46:29.000]  上帝的聖言
[00:46:29.000 --> 00:46:34.000]  今天晚上主有沒有說
[00:46:34.000 --> 00:46:37.000]  有沒有一些意念、一些感受
[00:46:37.000 --> 00:46:41.000]  仍然留在你心裏?
[00:46:41.000 --> 00:46:43.000]  這些會不會是
[00:46:43.000 --> 00:46:47.000]  神今晚想對你說的話呢?
[00:46:47.000 --> 00:46:55.000]  你如何回應神呢?
[00:46:55.000 --> 00:46:59.000]  你想對祂說什麼話?
[00:46:59.000 --> 00:47:08.000]  你願意相信耶穌,跟從祂嗎?
[00:47:08.000 --> 00:47:12.000]  你願意在生命各個層面
[00:47:12.000 --> 00:47:15.000]  把你生命的主權交給祂
[00:47:15.000 --> 00:47:19.000]  認定祂是獨一的救主嗎?
[00:47:19.000 --> 00:47:21.000]  在這一刻
[00:47:21.000 --> 00:47:24.000]  有沒有哪一個人
[00:47:24.000 --> 00:47:26.000]  未信主的
[00:47:26.000 --> 00:47:29.000]  在你的腦海浮過呢?
[00:47:29.000 --> 00:47:34.000]  你想怎樣跟祂分享你的得救見證呢?
[00:47:36.000 --> 00:47:40.000]  你寫好你的得救見證了嗎?
[00:47:40.000 --> 00:47:48.000]  我們一起祈禱
[00:47:48.000 --> 00:47:50.000]  主啊
[00:47:50.000 --> 00:47:54.000]  求祢開我們的耳朵、眼睛
[00:47:54.000 --> 00:47:56.000]  讓我們看見
[00:47:56.000 --> 00:47:59.000]  祢是獨一的救主
[00:47:59.000 --> 00:48:02.000]  是那位榮耀的救主
[00:48:02.000 --> 00:48:04.000]  願祢的國
[00:48:04.000 --> 00:48:07.000]  在我們心裏顯偉大
[00:48:07.000 --> 00:48:12.000]  願我們放下心中所愛
[00:48:12.000 --> 00:48:14.000]  尊祢偉大
[00:48:14.000 --> 00:48:16.000]  在這個黑暗的世代
[00:48:16.000 --> 00:48:18.000]  被祢差顯
[00:48:18.000 --> 00:48:20.000]  讓更多人
[00:48:20.000 --> 00:48:22.000]  得蒙救恩的福樂
[00:48:22.000 --> 00:48:24.000]  奉主命求,阿門

