
[00:00:00.000 --> 00:00:03.680]  今天我們的題目很特別
[00:32:44.160 --> 00:32:46.160]  像我無助的苦衷
[00:32:46.160 --> 00:32:48.160]  你就是天生的好
[00:32:48.160 --> 00:32:52.160]  是我的聖人拯救
[00:32:52.160 --> 00:32:56.160]  是我的台的時代
[00:32:56.160 --> 00:33:00.160]  你提醒我
[00:33:00.160 --> 00:33:04.160]  你的心啊
[00:33:04.160 --> 00:33:06.160]  你是我的神
[00:33:06.160 --> 00:33:10.160]  是我的困惑
[00:33:12.160 --> 00:33:14.160]  像我無助的苦衷
[00:33:14.160 --> 00:33:18.160]  你在世的塵埃
[00:33:18.160 --> 00:33:22.160]  是我的命運
[00:33:22.160 --> 00:33:24.160]  是我的天命
[00:33:24.160 --> 00:33:28.160]  你是我
[00:33:28.160 --> 00:33:32.160]  你在這裏
[00:33:32.160 --> 00:33:36.160]  我命運到達
[00:33:36.160 --> 00:33:38.160]  就是我的天人
[00:33:40.160 --> 00:33:42.160]  我需要相信
[00:33:42.160 --> 00:33:44.160]  你仍然可信
[00:33:44.160 --> 00:33:50.160]  你對生命那麼高
[00:33:50.160 --> 00:33:52.160]  道地艱難
[00:33:52.160 --> 00:33:54.160]  你會開路
[00:33:54.160 --> 00:33:56.160]  但信仰你
[00:33:56.160 --> 00:33:58.160]  你會開路
[00:33:58.160 --> 00:34:04.160]  在世上
[00:34:04.160 --> 00:34:06.160]  你是我的海
[00:34:08.160 --> 00:34:10.160]  我心神信
[00:34:10.160 --> 00:34:12.160]  我相信
[00:34:12.160 --> 00:34:14.160]  你真心
[00:34:14.160 --> 00:34:18.160]  你對生命那麼高
[00:34:18.160 --> 00:34:20.160]  道地艱難
[00:34:20.160 --> 00:34:22.160]  你會開路
[00:34:22.160 --> 00:34:24.160]  但信仰你
[00:34:24.160 --> 00:34:26.160]  你會開路
[00:34:26.160 --> 00:34:34.160]  在世上
[00:34:34.160 --> 00:34:36.160]  你是我的海
[00:34:36.160 --> 00:34:38.160]  我心神信
[00:34:38.160 --> 00:34:40.160]  我相信
[00:34:40.160 --> 00:34:42.160]  你真心
[00:34:42.160 --> 00:34:52.160]  你對生命那麼高
[00:34:52.160 --> 00:34:54.160]  道地艱難
[00:34:54.160 --> 00:34:56.160]  你會開路
[00:34:56.160 --> 00:35:02.160]  在世上
[00:35:02.160 --> 00:35:04.160]  你是我的海
[00:35:04.160 --> 00:35:06.160]  我心神信
[00:35:06.160 --> 00:35:08.160]  我相信
[00:35:08.160 --> 00:35:10.160]  你真心
[00:35:10.160 --> 00:35:16.160]  你對生命那麼高
[00:35:16.160 --> 00:35:18.160]  道地艱難
[00:35:18.160 --> 00:35:20.160]  你會開路
[00:35:20.160 --> 00:35:24.160]  在世上
[00:35:24.160 --> 00:35:26.160]  你是我的海
[00:35:26.160 --> 00:35:32.160]  在世上
[00:35:32.160 --> 00:35:34.160]  你是我的海
[00:35:34.160 --> 00:35:38.160]  我心神信
[00:35:38.160 --> 00:35:40.160]  我相信
[00:35:40.160 --> 00:35:42.160]  你真心
[00:35:42.160 --> 00:35:48.160]  我相信
[00:35:48.160 --> 00:35:50.160]  你真心
[00:35:50.160 --> 00:35:56.160]  我相信
[00:35:56.160 --> 00:35:58.160]  你真心
[00:35:58.160 --> 00:36:00.160]  我一心要求你
[00:36:00.160 --> 00:36:02.160]  神職於我
[00:36:02.160 --> 00:36:04.160]  可願意
[00:36:04.160 --> 00:36:08.160]  要你的手
[00:36:08.160 --> 00:36:10.160]  替我撐坐
[00:36:10.160 --> 00:36:12.160]  奉你的名
[00:36:12.160 --> 00:36:14.160]  成就美事
[00:36:14.160 --> 00:36:18.160]  只想看見
[00:36:18.160 --> 00:36:22.160]  我只想看見
[00:36:22.160 --> 00:36:24.160]  你自然出現
[00:36:24.160 --> 00:36:26.160]  你自然出現
[00:36:26.160 --> 00:36:28.160]  一起祈禱吧
[00:36:28.160 --> 00:36:32.160]  主佑我們很想
[00:36:32.160 --> 00:36:34.160]  你的旨意彰顯在我們生命裏
[00:36:34.160 --> 00:36:38.160]  叫我們在生命裏
[00:36:38.160 --> 00:36:42.160]  可以散發出你的光芒
[00:36:42.160 --> 00:36:46.160]  叫基督的香氣在我們生命裏
[00:36:46.160 --> 00:36:48.160]  可以流露出去
[00:36:48.160 --> 00:36:50.160]  讓其他人可以體會到
[00:36:50.160 --> 00:36:52.160]  一切
[00:36:52.160 --> 00:36:54.160]  都不是因為我們
[00:36:54.160 --> 00:36:56.160]  一切都是因為你
[00:36:56.160 --> 00:37:00.160]  因為你的好
[00:37:00.160 --> 00:37:02.160]  叫我們生命裏
[00:37:02.160 --> 00:37:04.160]  可以得著氣流盼望
[00:37:04.160 --> 00:37:06.160]  求你帶領我們
[00:37:06.160 --> 00:37:08.160]  都欣賞你那份好
[00:37:08.160 --> 00:37:10.160]  我們心裏有那份剛強
[00:37:10.160 --> 00:37:12.160]  有那份勇氣
[00:37:12.160 --> 00:37:14.160]  為你而活
[00:37:14.160 --> 00:37:16.160]  感謝你
[00:37:16.160 --> 00:37:18.160]  祈禱交投
[00:37:18.160 --> 00:37:20.160]  奉著耶穌基督的名義祈求

