
[00:00:00.000 --> 00:00:06.560]  喂喂喂,謝謝敬拜隊和我們有敬拜時間
[00:32:08.880 --> 00:32:10.880]  被人盜用了
[00:32:10.880 --> 00:32:12.880]  做一些不法的用途
[00:32:12.880 --> 00:32:14.880]  涉及很大的金額
[00:32:14.880 --> 00:32:15.880]  經過了解之後
[00:32:15.880 --> 00:32:17.880]  我弟弟又再想想究竟是什麼事
[00:32:17.880 --> 00:32:19.880]  其實他也不太記得
[00:32:19.880 --> 00:32:21.880]  應該是他過去在疫情期間
[00:32:21.880 --> 00:32:24.880]  在網上的時候認識了一個朋友
[00:32:24.880 --> 00:32:25.880]  認識了不久
[00:32:25.880 --> 00:32:27.880]  對方就約了弟弟出來
[00:32:27.880 --> 00:32:30.880]  就帶弟弟去銀行
[00:32:30.880 --> 00:32:33.880]  叫弟弟用他的個人名義去開戶口
[00:32:33.880 --> 00:32:34.880]  之後就
[00:32:34.880 --> 00:32:37.880]  完結之後就把整張卡連同密碼給了對方
[00:32:37.880 --> 00:32:39.880]  之後這個人就從此失蹤
[00:32:39.880 --> 00:32:41.880]  在過程中
[00:32:41.880 --> 00:32:42.880]  我聽完之後
[00:32:42.880 --> 00:32:43.880]  我也會覺得
[00:32:43.880 --> 00:32:45.880]  或者警察聽完也會覺得
[00:32:45.880 --> 00:32:46.880]  啊
[00:32:46.880 --> 00:32:49.880]  弟弟也是被人騙的
[00:32:49.880 --> 00:32:50.880]  還是怎樣
[00:32:50.880 --> 00:32:52.880]  但是在他們的眼中
[00:32:52.880 --> 00:32:55.880]  其實弟弟也是主動去開戶口
[00:32:55.880 --> 00:32:56.880]  沒有人逼他
[00:32:56.880 --> 00:32:57.880]  威逼他
[00:32:57.880 --> 00:33:02.880]  或者他親手把這個卡和密碼給對方
[00:33:02.880 --> 00:33:03.880]  所以在他們的角度
[00:33:03.880 --> 00:33:07.880]  弟弟是協助了這個情況
[00:33:07.880 --> 00:33:09.880]  那時候他們也說
[00:33:09.880 --> 00:33:13.880]  其實你弟弟也是要負上某部分的法律責任
[00:33:13.880 --> 00:33:17.880]  其實去年大概維持了半年的過程
[00:33:17.880 --> 00:33:20.880]  那時候我和我弟弟也很徬徨
[00:33:20.880 --> 00:33:23.880]  甚至我們也去諮詢了很多律師
[00:33:23.880 --> 00:33:25.880]  即是同工也好
[00:33:25.880 --> 00:33:27.880]  因為我完全不懂這些東西
[00:33:27.880 --> 00:33:31.880]  他們幫我介紹了一些免費諮詢
[00:33:31.880 --> 00:33:32.880]  他們也說
[00:33:32.880 --> 00:33:33.880]  其實這個案子
[00:33:33.880 --> 00:33:37.880]  弟弟也有很大機會要去坐牢
[00:33:37.880 --> 00:33:38.880]  他們說可以做的
[00:33:38.880 --> 00:33:40.880]  基本上都是希望求情
[00:33:40.880 --> 00:33:42.880]  可以輕判
[00:33:42.880 --> 00:33:45.880]  那時候我也和身邊的同工和弟兄姐妹分享
[00:33:45.880 --> 00:33:47.880]  很想不斷和大家分享
[00:33:47.880 --> 00:33:50.880]  很想為我弟弟祈禱
[00:33:50.880 --> 00:33:52.880]  希望神的憐憫和保守
[00:33:52.880 --> 00:33:53.880]  臨到
[00:33:53.880 --> 00:33:55.880]  盼望弟弟可以輕判
[00:33:55.880 --> 00:33:56.880]  在過程中
[00:33:56.880 --> 00:33:58.880]  有一位姐妹
[00:33:58.880 --> 00:33:59.880]  其實是阿芯
[00:33:59.880 --> 00:34:04.880]  她介紹了香港大學有免費的法律諮詢計劃
[00:34:04.880 --> 00:34:05.880]  那時候我抱著
[00:34:05.880 --> 00:34:08.880]  拿到第二次意見的想法去問
[00:34:08.880 --> 00:34:10.880]  我打電話去問
[00:34:10.880 --> 00:34:11.880]  現在發生的事
[00:34:11.880 --> 00:34:13.880]  我和弟弟之間處理的事
[00:34:13.880 --> 00:34:14.880]  他們也表明
[00:34:14.880 --> 00:34:16.880]  我們只是法律的諮詢
[00:34:16.880 --> 00:34:17.880]  不會派律師
[00:34:17.880 --> 00:34:21.880]  不會派一些很大的支援給我們
[00:34:21.880 --> 00:34:25.880]  只是幫我們去想下一步可以怎樣做
[00:34:25.880 --> 00:34:29.880]  去完第一次到港大去聽諮詢的時候
[00:34:29.880 --> 00:34:30.880]  我心想
[00:34:30.880 --> 00:34:31.880]  聽完之後
[00:34:31.880 --> 00:34:35.880]  其實他們的想法和我們之前差不多
[00:34:35.880 --> 00:34:37.880]  覺得都是寫求情信
[00:34:37.880 --> 00:34:40.880]  希望可以輕判等等
[00:34:40.880 --> 00:34:42.880]  但很特別
[00:34:42.880 --> 00:34:43.880]  去完第一次之後
[00:34:43.880 --> 00:34:45.880]  港大再聯絡我
[00:34:45.880 --> 00:34:49.880]  因為當時第一次幫我們看守的是一班學生
[00:34:49.880 --> 00:34:51.880]  因為他們會將案件的內容
[00:34:51.880 --> 00:34:55.880]  再交給教授或律師
[00:34:55.880 --> 00:34:58.880]  很快去完第一次之後
[00:34:58.880 --> 00:35:00.880]  港大再聯絡我
[00:35:00.880 --> 00:35:01.880]  他們說
[00:35:01.880 --> 00:35:05.880]  有一班教授看完我們的案件的時候
[00:35:05.880 --> 00:35:07.880]  他們覺得很高度關注
[00:35:07.880 --> 00:35:08.880]  他們覺得
[00:35:08.880 --> 00:35:12.880]  很明顯弟弟被人利用了精神智力的問題
[00:35:12.880 --> 00:35:15.880]  其實弟弟是一個受害者
[00:35:15.880 --> 00:35:19.880]  所以他們邀請我們去第二次、第三次再見他們
[00:35:19.880 --> 00:35:21.880]  受密過程中
[00:35:21.880 --> 00:35:24.880]  他們很積極幫助我和弟弟
[00:35:24.880 --> 00:35:28.880]  受密他們兩次去信給律政司那邊
[00:35:28.880 --> 00:35:30.880]  控訴科那邊
[00:35:30.880 --> 00:35:33.880]  說很想律政司重新審視這個案件
[00:35:33.880 --> 00:35:36.880]  其實這件案件要再去看
[00:35:36.880 --> 00:35:38.880]  我弟弟的情況
[00:35:38.880 --> 00:35:42.880]  他智力上或很容易受騙的情況
[00:35:42.880 --> 00:35:43.880]  其實最終
[00:35:43.880 --> 00:35:45.880]  猜一下是怎樣
[00:35:45.880 --> 00:35:48.880]  沒錯
[00:35:48.880 --> 00:35:50.880]  最後沒事
[00:35:50.880 --> 00:35:53.880]  我記得我聽著電話
[00:35:53.880 --> 00:35:55.880]  因為他們去信律政司
[00:35:55.880 --> 00:35:58.880]  律政司發電郵給港大那邊
[00:35:58.880 --> 00:36:00.880]  究竟他們會怎樣處理
[00:36:00.880 --> 00:36:03.880]  港大那邊馬上打電話給我
[00:36:03.880 --> 00:36:07.880]  他說律政司決定撤銷對弟弟的控罪
[00:36:07.880 --> 00:36:10.880]  其實那一刻我在巴士上真的哭了出來
[00:36:10.880 --> 00:36:12.880]  我覺得那一刻
[00:36:12.880 --> 00:36:13.880]  我的體會是
[00:36:13.880 --> 00:36:15.880]  原來我信了耶穌十多年
[00:36:15.880 --> 00:36:18.880]  有時我都以為自己很認識上帝
[00:36:18.880 --> 00:36:22.880]  因為我覺得那一刻對上帝的憐憫
[00:36:22.880 --> 00:36:24.880]  就是覺得他可以幫弟弟減刑
[00:36:24.880 --> 00:36:26.880]  可以輕判
[00:36:26.880 --> 00:36:28.880]  覺得弟弟有智力問題
[00:36:28.880 --> 00:36:30.880]  可以去一些簡單一點
[00:36:30.880 --> 00:36:31.880]  沒那麼差的監獄
[00:36:31.880 --> 00:36:33.880]  但那一次的經歷
[00:36:33.880 --> 00:36:35.880]  我覺得上帝給我的體會是
[00:36:35.880 --> 00:36:36.880]  他的憐憫
[00:36:36.880 --> 00:36:37.880]  他的能力
[00:36:37.880 --> 00:36:39.880]  是大過我想像
[00:36:39.880 --> 00:36:43.880]  大到能夠使不可能變為可能的上帝
[00:36:43.880 --> 00:36:46.880]  他擴闊了我對上帝的憐憫
[00:36:46.880 --> 00:36:48.880]  是何等深何等豐富
[00:36:48.880 --> 00:36:51.880]  他的能力比我想像中強很多
[00:36:51.880 --> 00:36:53.880]  滲透在法律當中
[00:36:53.880 --> 00:36:55.880]  我的想法
[00:36:55.880 --> 00:36:56.880]  給我體會
[00:36:56.880 --> 00:36:58.880]  其實他真是一位願意聽禱告
[00:36:58.880 --> 00:37:00.880]  可以信靠的主
[00:37:00.880 --> 00:37:02.880]  其實今天第二點
[00:37:02.880 --> 00:37:05.880]  很想和大家分享或鼓勵大家
[00:37:05.880 --> 00:37:08.880]  過去可能你因著你的經歷
[00:37:08.880 --> 00:37:09.880]  有時塑造了我們
[00:37:09.880 --> 00:37:12.880]  框架了我們對上帝的一些理解
[00:37:12.880 --> 00:37:13.880]  在這一年
[00:37:13.880 --> 00:37:15.880]  我想經歷神作為的時候
[00:37:15.880 --> 00:37:16.880]  我們思想的轉變
[00:37:16.880 --> 00:37:21.880]  可能就是要放下自以為認識上帝的一些想法
[00:37:21.880 --> 00:37:22.880]  去開放你自己
[00:37:22.880 --> 00:37:24.880]  去尋求他的幫助的時候
[00:37:24.880 --> 00:37:26.880]  你和上帝說我想更深去經歷你
[00:37:26.880 --> 00:37:30.880]  更去看見你是多麼榮耀豐富的上帝的時候
[00:37:30.880 --> 00:37:32.880]  我想你會看見更多
[00:37:32.880 --> 00:37:34.880]  上帝真是很實在
[00:37:34.880 --> 00:37:39.880]  在你的生活或生命當中去工作
[00:37:39.880 --> 00:37:41.880]  去到總結
[00:37:41.880 --> 00:37:45.880]  我想我們經歷隊可以預備
[00:37:45.880 --> 00:37:46.880]  來到總結
[00:37:46.880 --> 00:37:49.880]  我想第一個是講到心態的轉變
[00:37:49.880 --> 00:37:52.880]  心態的轉變是很想大家去新一年學習
[00:37:52.880 --> 00:37:57.880]  不需要再急於想上帝去解決你的問題
[00:37:57.880 --> 00:37:58.880]  你祈禱的時候
[00:37:58.880 --> 00:38:01.880]  去信服神的吩咐和帶領
[00:38:01.880 --> 00:38:02.880]  在過程中你會看見
[00:38:02.880 --> 00:38:04.880]  神就是藉著你的信服
[00:38:04.880 --> 00:38:07.880]  去成就祂的奇妙作為
[00:38:07.880 --> 00:38:08.880]  另外思想的轉變
[00:38:08.880 --> 00:38:11.880]  就是放下我們對上帝自以為知
[00:38:11.880 --> 00:38:13.880]  自以為認識的想法
[00:38:13.880 --> 00:38:15.880]  讓上帝去擴闊
[00:38:15.880 --> 00:38:16.880]  開闊
[00:38:16.880 --> 00:38:17.880]  更深去經歷
[00:38:17.880 --> 00:38:19.880]  因為上帝是多麼榮耀
[00:38:19.880 --> 00:38:21.880]  大能的主
[00:38:21.880 --> 00:38:24.880]  我們最後一起去求這首詩歌
[00:38:24.880 --> 00:38:27.880]  去成為我們今年新一年的立志
[00:38:27.880 --> 00:38:29.880]  我們一起去喜立好不好

