
[00:00:00.000 --> 00:00:02.720]  好 今天的講道題目就是
[00:30:25.560 --> 00:30:27.760]  如果我們拍兩拍就飛到很高
[00:30:27.760 --> 00:30:29.880]  就因為神去幫助我們
[00:30:29.880 --> 00:30:31.880]  不是因為我們自己有什麼厲害
[00:30:31.880 --> 00:30:33.800]  那麼厲害可以飛得遠
[00:30:33.800 --> 00:30:34.120]  好了
[00:30:34.120 --> 00:30:37.040]  接著我們填充第二點
[00:30:37.040 --> 00:30:41.440]  什麼神的人必重新得力呢
[00:30:41.440 --> 00:30:42.920]  等候或者仰望
[00:30:42.920 --> 00:30:44.640]  等候就是華本
[00:30:44.640 --> 00:30:47.560]  仰望就是新易本
[00:30:47.560 --> 00:30:49.640]  那麼我們怎樣去仰望神呢
[00:30:49.640 --> 00:30:52.760]  仰望就是抬頭看著天
[00:30:52.760 --> 00:30:53.880]  等運到
[00:30:53.880 --> 00:30:56.080]  或者等候耶和華
[00:30:56.080 --> 00:30:58.400]  就是在躺平在那裡呆等
[00:30:58.400 --> 00:31:02.280]  我發覺不少弟兄姊妹都開始躺平
[00:31:02.280 --> 00:31:03.120]  但不是
[00:31:03.120 --> 00:31:04.280]  這樣不是等候耶和華
[00:31:04.280 --> 00:31:04.880]  因為剛才說了
[00:31:04.880 --> 00:31:06.440]  是有信心的等候
[00:31:06.440 --> 00:31:07.560]  是仰望的
[00:31:07.560 --> 00:31:10.480]  所以是心是仰望神
[00:31:10.480 --> 00:31:11.600]  一直仰望神
[00:31:11.600 --> 00:31:15.200]  怎樣可以時常保持著心是向著神
[00:31:15.200 --> 00:31:16.640]  仰望神呢
[00:31:16.640 --> 00:31:18.800]  就是要做屬靈操練
[00:31:18.800 --> 00:31:20.080]  要讀經靈修
[00:31:20.080 --> 00:31:21.480]  所以如果你懶散了
[00:31:21.480 --> 00:31:24.320]  或者很久沒有團契了
[00:31:24.320 --> 00:31:25.960]  2026年了
[00:31:25.960 --> 00:31:27.640]  重新找回一個團契
[00:31:27.640 --> 00:31:29.640]  待會下去一樓新來賓接待處
[00:31:29.640 --> 00:31:31.480]  你問我想找團契
[00:31:31.480 --> 00:31:33.280]  可不可以介紹一個給我
[00:31:33.280 --> 00:31:35.200]  你下去他就會介紹給你
[00:31:35.200 --> 00:31:37.040]  那麼
[00:31:37.040 --> 00:31:39.040]  回到教會
[00:31:39.040 --> 00:31:41.640]  也歡迎你們來每個月一次的
[00:31:41.640 --> 00:31:43.640]  默想禱告會
[00:31:43.640 --> 00:31:46.000]  今年會延續去年的主題
[00:31:46.000 --> 00:31:51.000]  就是讓主陪你走過情緒的高低
[00:31:51.000 --> 00:31:52.560]  就是無論你佛力
[00:31:52.560 --> 00:31:54.320]  在負面的情緒裡面
[00:31:54.320 --> 00:31:57.480]  被耶穌牽著你的手
[00:31:57.480 --> 00:32:00.320]  無論前面有多少高山低谷
[00:32:00.320 --> 00:32:02.280]  好像很難跨過
[00:32:02.280 --> 00:32:05.440]  也不怕有主陪著你
[00:32:05.440 --> 00:32:07.280]  那麼接下來的默想禱告會
[00:32:07.280 --> 00:32:08.880]  就是今個月尾28號
[00:32:08.880 --> 00:32:10.720]  因為我們在第四個星期三
[00:32:10.720 --> 00:32:12.720]  晚上在18樓
[00:32:12.720 --> 00:32:15.880]  我們有默想聖賢和守聖餐
[00:32:15.880 --> 00:32:18.120]  那麼對上一次的默想禱告會
[00:32:18.120 --> 00:32:20.800]  就是11月26號
[00:32:20.800 --> 00:32:22.320]  星期三晚
[00:32:22.320 --> 00:32:23.840]  你記不記得
[00:32:23.840 --> 00:32:27.680]  11月26號發生過什麼大事啊香港
[00:32:27.680 --> 00:32:28.880]  是啊大火
[00:32:28.880 --> 00:32:30.160]  大煲大火
[00:32:30.160 --> 00:32:32.080]  那麼有一位姐妹是我的同學
[00:32:32.080 --> 00:32:36.320]  那麼她那晚就第一次來默想禱告會
[00:32:36.320 --> 00:32:39.240]  之後她就發了一個很長的WhatsApp
[00:32:39.240 --> 00:32:40.480]  去跟我分享
[00:32:40.480 --> 00:32:41.480]  那麼她說
[00:32:41.480 --> 00:32:43.360]  Erica牧師再次多謝你
[00:32:43.360 --> 00:32:46.760]  邀請我參與今晚的默想祈禱會
[00:32:46.760 --> 00:32:50.000]  今晚真的很需要一個實體的
[00:32:50.000 --> 00:32:51.840]  祈禱會一起祈禱
[00:32:51.840 --> 00:32:55.880]  我黃昏的時候才得知火災的新聞
[00:32:55.880 --> 00:33:00.000]  心情就真的很沉重不安
[00:33:00.000 --> 00:33:04.400]  剛好應約參與默想禱告會
[00:33:04.400 --> 00:33:05.880]  除了為自己祈禱
[00:33:05.880 --> 00:33:07.880]  也經歷了好像聖經所說
[00:33:07.880 --> 00:33:10.520]  大家聚在一起同心去守望
[00:33:10.520 --> 00:33:14.760]  我們那晚馬上為大煲的火災去祈禱
[00:33:14.760 --> 00:33:16.320]  然後我們也有守聖餐
[00:33:16.320 --> 00:33:18.360]  那麼我這個同學就說
[00:33:18.360 --> 00:33:24.000]  很感到活現初期教會那種禱告的力量
[00:33:24.000 --> 00:33:26.520]  所以這裡本來很不安
[00:33:26.520 --> 00:33:28.080]  很無力
[00:33:28.080 --> 00:33:30.800]  就變成禱告就有力量了
[00:33:30.800 --> 00:33:31.840]  那麼她就說
[00:33:31.840 --> 00:33:33.480]  你帶領的個人默想
[00:33:33.480 --> 00:33:36.360]  都幫助我經歷醫治安慰
[00:33:36.360 --> 00:33:38.440]  以及學習怎樣去認識自己
[00:33:38.440 --> 00:33:40.840]  所以這位同學其實是受了傷
[00:33:40.840 --> 00:33:41.880]  心靈受了傷
[00:33:41.880 --> 00:33:44.840]  所以就要神的醫治
[00:33:44.840 --> 00:33:47.400]  然後謝謝你給我一個Hug
[00:33:47.400 --> 00:33:48.520]  他就擁抱我了
[00:33:48.520 --> 00:33:49.840]  然後更加感謝主
[00:33:49.840 --> 00:33:53.240]  就是主幫助我從不安無力的心
[00:33:53.240 --> 00:33:54.920]  這裡提到無力了
[00:33:54.920 --> 00:33:58.120]  然後如果我們一直看新聞
[00:33:58.120 --> 00:33:59.080]  只是看新聞
[00:33:59.080 --> 00:34:00.120]  其實一定是不安
[00:34:00.120 --> 00:34:01.560]  一定是無力的
[00:34:01.560 --> 00:34:03.400]  但是她說在禱告會裡面
[00:34:03.400 --> 00:34:05.400]  轉眼仰望神
[00:34:05.400 --> 00:34:08.920]  是賜平安和掌管一切的主
[00:34:08.920 --> 00:34:11.360]  所以我就很感恩
[00:34:11.360 --> 00:34:14.920]  在那晚神就安排我們
[00:34:14.920 --> 00:34:16.880]  有一起祈禱的時間
[00:34:16.880 --> 00:34:19.600]  然後頂姐妹一起去仰望神
[00:34:19.600 --> 00:34:21.560]  然後心裡面有穩妥
[00:34:21.560 --> 00:34:23.880]  這個就真的說到
[00:34:23.880 --> 00:34:24.800]  剛才第二點
[00:34:24.800 --> 00:34:27.840]  仰望神的人必重新得力
[00:34:27.840 --> 00:34:29.520]  而那個得力是很快
[00:34:29.520 --> 00:34:30.480]  你就經歷到
[00:34:30.480 --> 00:34:32.760]  在一個祈禱會裡面你就經歷到
[00:34:32.760 --> 00:34:34.560]  但是如果你真的很累
[00:34:34.560 --> 00:34:36.640]  其實一個多小時的祈禱會都不夠
[00:34:36.640 --> 00:34:38.640]  鼓勵你安排退休
[00:34:38.640 --> 00:34:40.720]  長一點的時間去親近神
[00:34:40.720 --> 00:34:44.000]  接下來我和沙那職稱團契
[00:34:44.000 --> 00:34:47.320]  在漁夫期三月就會搞四天的退休
[00:34:47.320 --> 00:34:49.960]  希望多一點空間去仰望神
[00:34:49.960 --> 00:34:51.960]  讓弟兄姊妹去親近神
[00:34:51.960 --> 00:34:53.160]  我們看完第二點
[00:34:53.160 --> 00:34:54.920]  我們看第三點
[00:34:54.920 --> 00:34:55.880]  第三段經文
[00:34:55.880 --> 00:34:57.560]  去到四十一章
[00:34:57.560 --> 00:35:01.880]  頭七節就是神和列族去辯論
[00:35:01.880 --> 00:35:03.360]  我就不說這一段
[00:35:03.360 --> 00:35:04.640]  一說說第八節
[00:35:04.640 --> 00:35:06.760]  就是先知這樣說
[00:35:06.760 --> 00:35:07.920]  但以色列
[00:35:07.920 --> 00:35:09.440]  這裡是神說的
[00:35:09.440 --> 00:35:11.440]  但以色列我的僕人
[00:35:11.440 --> 00:35:13.400]  雅各我所揀選的
[00:35:13.400 --> 00:35:15.760]  我朋友阿伯拉罕的後裔
[00:35:15.760 --> 00:35:18.640]  你是我從地極找來的
[00:35:18.640 --> 00:35:21.000]  我從地的遠方召你來
[00:35:21.000 --> 00:35:21.960]  對你說
[00:35:21.960 --> 00:35:23.400]  你是我的僕人
[00:35:23.400 --> 00:35:24.920]  我揀選了你
[00:35:24.920 --> 00:35:27.400]  並沒有棄絕你
[00:35:27.400 --> 00:35:29.120]  剛才猶太人埋怨什麼
[00:35:29.120 --> 00:35:31.280]  神你是不是不理我們了
[00:35:31.280 --> 00:35:32.440]  看不到我們了
[00:35:32.440 --> 00:35:34.880]  現在神是肯定他們
[00:35:34.880 --> 00:35:39.240]  肯定我是特意揀選你們的
[00:35:39.240 --> 00:35:41.040]  你們是很重要的
[00:35:41.040 --> 00:35:45.400]  是我朋友阿伯拉罕的後裔
[00:35:45.400 --> 00:35:46.360]  很重視他們
[00:35:46.360 --> 00:35:48.800]  所以神是不在乎他們
[00:35:48.800 --> 00:35:50.320]  沒有棄絕他們
[00:35:50.320 --> 00:35:52.440]  第十節
[00:35:52.440 --> 00:35:53.480]  知道他們很害怕
[00:35:53.480 --> 00:35:55.200]  所以神這句話
[00:35:55.200 --> 00:35:56.080]  第十節就說
[00:35:56.080 --> 00:35:57.080]  不要懼怕
[00:35:57.080 --> 00:35:58.920]  因為我與你同在
[00:35:58.920 --> 00:36:01.320]  你不用四處張望了
[00:36:01.320 --> 00:36:02.880]  因為我是你的神
[00:36:02.880 --> 00:36:04.360]  我必定兼顧你
[00:36:04.360 --> 00:36:05.480]  我必幫助你
[00:36:05.480 --> 00:36:08.240]  我必用公義的右手扶持你
[00:36:08.240 --> 00:36:08.880]  因為我
[00:36:08.880 --> 00:36:10.440]  耶和華你們的神
[00:36:10.440 --> 00:36:12.440]  緊握著你的右手
[00:36:12.440 --> 00:36:14.480]  好像剛才那張海報
[00:36:14.480 --> 00:36:19.320]  耶穌牽著小孩子的右手
[00:36:19.320 --> 00:36:21.920]  牽著你的右手對你說
[00:36:21.920 --> 00:36:22.760]  不要懼怕
[00:36:22.760 --> 00:36:24.040]  我必幫助你
[00:36:24.040 --> 00:36:25.360]  從此也覺
[00:36:25.360 --> 00:36:26.120]  以色列人
[00:36:26.120 --> 00:36:28.320]  你不要懼怕
[00:36:28.320 --> 00:36:29.520]  我必幫助你
[00:36:29.520 --> 00:36:32.960]  你是耶和華
[00:36:32.960 --> 00:36:34.400]  或者是耶和華說的
[00:36:34.400 --> 00:36:38.240]  你的救贖主就是以色列的聖者
[00:36:38.240 --> 00:36:40.200]  神不是真的只說的
[00:36:40.200 --> 00:36:43.080]  後來神真的幫助以色列人
[00:36:43.080 --> 00:36:44.920]  回歸耶路撒冷
[00:36:44.920 --> 00:36:45.760]  重建家園
[00:36:45.760 --> 00:36:48.240]  詳情看以斯拉尼希米就知道了
[00:36:48.240 --> 00:36:50.480]  還有到了
[00:36:50.480 --> 00:36:52.560]  剛剛這一百年以內
[00:36:52.560 --> 00:36:53.720]  1948年
[00:36:53.720 --> 00:36:58.200]  神還令到以色列從亡國到復國
[00:36:58.200 --> 00:37:00.160]  這是一個很厲害的神蹟
[00:37:00.160 --> 00:37:01.640]  因為在歷史上
[00:37:01.640 --> 00:37:03.400]  從來沒有一個國家
[00:37:03.400 --> 00:37:05.920]  亡了國五百年之後可以復國
[00:37:05.920 --> 00:37:09.760]  而以色列是亡了國超過2500年
[00:37:09.760 --> 00:37:10.920]  仍然可以復國
[00:37:10.920 --> 00:37:12.480]  保留它的文字
[00:37:12.480 --> 00:37:14.080]  它的文化
[00:37:14.080 --> 00:37:14.760]  語言
[00:37:14.760 --> 00:37:16.040]  還有它的信仰
[00:37:16.040 --> 00:37:19.040]  所以神真的是幫助它的
[00:37:19.040 --> 00:37:21.480]  不過等了很久
[00:37:21.480 --> 00:37:23.600]  就是等2500年才復國
[00:37:23.600 --> 00:37:24.760]  因為我們剛才說
[00:37:24.760 --> 00:37:26.520]  神有它的時間表
[00:37:26.520 --> 00:37:28.760]  這一段說什麼呢
[00:37:28.760 --> 00:37:30.400]  說了多少次不要懼怕
[00:37:30.400 --> 00:37:31.320]  我必幫助你
[00:37:31.320 --> 00:37:32.680]  上帝
[00:37:32.680 --> 00:37:33.120]  三次
[00:37:33.120 --> 00:37:35.120]  為什麼說三次
[00:37:35.120 --> 00:37:36.600]  很煩啊說三次
[00:37:36.600 --> 00:37:39.600]  因為有重要的事情要說三次
[00:37:39.600 --> 00:37:40.640]  還有怕你不記得
[00:37:40.640 --> 00:37:41.680]  還有怕你不相信
[00:37:41.680 --> 00:37:42.840]  那一次你不相信我
[00:37:42.840 --> 00:37:44.920]  我說三次現在告訴你
[00:37:44.920 --> 00:37:46.160]  是真的
[00:37:46.160 --> 00:37:47.400]  所以我們的填充
[00:37:47.400 --> 00:37:49.120]  第三點
[00:37:49.120 --> 00:37:50.200]  這裡
[00:37:50.200 --> 00:37:50.960]  不要懼怕
[00:37:50.960 --> 00:37:52.680]  神必
[00:37:52.680 --> 00:37:54.960]  幫助你
[00:37:54.960 --> 00:37:56.440]  這裡說到很害怕
[00:37:56.440 --> 00:37:57.240]  讓你猜一下
[00:37:57.240 --> 00:37:58.840]  我在這麼多的侍奉裡面
[00:37:58.840 --> 00:38:01.240]  哪一個侍奉我覺得最害怕
[00:38:01.240 --> 00:38:03.040]  你猜一下
[00:38:03.040 --> 00:38:04.240]  很害怕
[00:38:04.240 --> 00:38:06.760]  真的害怕到流眼淚
[00:38:06.760 --> 00:38:07.760]  說回
[00:38:07.760 --> 00:38:09.520]  我很少做那個侍奉
[00:38:09.520 --> 00:38:11.320]  還有不是專長才這麼害怕
[00:38:11.320 --> 00:38:13.600]  說回兩年半之前
[00:38:13.600 --> 00:38:14.720]  二三年
[00:38:14.720 --> 00:38:16.560]  某一天我收到一個WhatsApp信息
[00:38:16.560 --> 00:38:19.280]  就是我同事邀請我
[00:38:19.280 --> 00:38:23.320]  就是幫真金法牧師翻譯
[00:38:23.320 --> 00:38:26.040]  他說真金法牧師會來這裡
[00:38:26.040 --> 00:38:26.880]  說道
[00:38:26.880 --> 00:38:28.360]  你可不可以幫他做翻譯
[00:38:28.360 --> 00:38:29.280]  我收到這個WhatsApp
[00:38:29.280 --> 00:38:32.560]  我差不多在椅子上掉下來
[00:38:32.560 --> 00:38:36.160]  我是誰去幫真金法牧師去翻譯
[00:38:36.160 --> 00:38:38.560]  他是去年培靈賢經會的講員
[00:38:38.560 --> 00:38:40.160]  也做了不止一次
[00:38:40.160 --> 00:38:41.760]  然後我就祈禱
[00:38:41.760 --> 00:38:42.840]  這些事情我不會回答
[00:38:42.840 --> 00:38:44.640]  我不會用人的方法
[00:38:44.640 --> 00:38:46.680]  如果你想我分辨如何神的心意
[00:38:46.680 --> 00:38:47.560]  我是不會馬上回答
[00:38:47.560 --> 00:38:49.400]  我是會祈禱問一下神
[00:38:49.400 --> 00:38:51.400]  我祈禱的時候
[00:38:51.400 --> 00:38:53.200]  回憶出來了
[00:38:53.200 --> 00:38:56.200]  一三年就第一次去銳意門訓
[00:38:56.200 --> 00:38:58.280]  IDMC是飛過菲律賓
[00:38:58.280 --> 00:39:00.480]  然後香港才有銳意門訓
[00:39:00.480 --> 00:39:03.600]  我差不多每一年都去參加
[00:39:03.600 --> 00:39:05.680]  然後我又在播神上過
[00:39:05.680 --> 00:39:08.720]  真牧師五天課程
[00:39:08.720 --> 00:39:11.880]  其實想起很多回憶
[00:39:11.880 --> 00:39:15.560]  其實真牧師的教導
[00:39:15.560 --> 00:39:17.040]  我都聽過很多次
[00:39:17.040 --> 00:39:19.760]  還有我都聽到他的英文
[00:39:19.760 --> 00:39:22.920]  還有其他的神給我的感動
[00:39:22.920 --> 00:39:25.960]  覺得好像神邀請我去服侍
[00:39:25.960 --> 00:39:27.440]  我就WhatsApp再問一下
[00:39:27.440 --> 00:39:31.960]  會不會有真金發牧師的講稿
[00:39:31.960 --> 00:39:35.880]  這個同事就說
[00:39:35.880 --> 00:39:37.040]  For sure
[00:39:37.040 --> 00:39:37.960]  就是一定有
[00:39:37.960 --> 00:39:39.840]  我會跟總會follow up
[00:39:39.840 --> 00:39:40.960]  我會再問總會
[00:39:40.960 --> 00:39:42.000]  他就告訴我
[00:39:42.000 --> 00:39:44.480]  早堂中堂都要翻譯
[00:39:44.480 --> 00:39:47.120]  之後我就收到港島大綱
[00:39:47.120 --> 00:39:49.680]  英文我就翻譯成中文
[00:39:49.680 --> 00:39:50.800]  好了
[00:39:50.800 --> 00:39:54.040]  去到主日崇拜之前那兩天
[00:39:54.040 --> 00:39:56.160]  就是星期五六銳意門訓
[00:39:56.160 --> 00:39:57.800]  有誰去過銳意門訓
[00:39:57.800 --> 00:39:59.000]  IDMC的
[00:39:59.000 --> 00:40:00.320]  快點報名
[00:40:00.320 --> 00:40:02.040]  今年是十月頭
[00:40:02.040 --> 00:40:04.640]  終於星期五見到真金發牧師
[00:40:04.640 --> 00:40:05.680]  但他很忙
[00:40:05.680 --> 00:40:06.800]  我不會去問他
[00:40:06.800 --> 00:40:09.160]  真牧師你有沒有稿給我
[00:40:09.160 --> 00:40:10.760]  我是負責不到的
[00:40:10.760 --> 00:40:14.120]  我就找報道總會的負責人林姑娘
[00:40:14.120 --> 00:40:14.840]  我就問
[00:40:14.840 --> 00:40:17.160]  我星期日幫真牧師去翻譯
[00:40:17.160 --> 00:40:17.920]  我想問一下
[00:40:17.920 --> 00:40:20.160]  真牧師不知道會不會有稿
[00:40:20.160 --> 00:40:21.480]  林姑娘就說
[00:40:21.480 --> 00:40:23.920]  Pastor Ed一向都沒有稿
[00:40:23.920 --> 00:40:26.560]  真牧師從來都沒有稿
[00:40:26.560 --> 00:40:28.480]  敬人不需要看稿
[00:40:28.480 --> 00:40:29.480]  不需要讀稿
[00:40:29.480 --> 00:40:32.280]  晴天霹靂
[00:40:32.280 --> 00:40:36.000]  我那兩天仍然有參加銳意門訓
[00:40:36.000 --> 00:40:37.480]  反正你都沒有稿
[00:40:37.480 --> 00:40:38.280]  那你做什麼呢
[00:40:38.280 --> 00:40:39.720]  你就參加銳意門訓
[00:40:39.720 --> 00:40:41.600]  聽牧師講道聽多點
[00:40:41.600 --> 00:40:43.720]  看看會不會繼續操練
[00:40:43.720 --> 00:40:45.720]  你也看到台上的弟兄
[00:40:45.720 --> 00:40:47.080]  幫真牧師翻譯
[00:40:47.080 --> 00:40:48.440]  很流利很專業
[00:40:48.440 --> 00:40:49.520]  那我死了
[00:40:49.520 --> 00:40:51.400]  你又沒做過
[00:40:51.400 --> 00:40:52.400]  你死定了
[00:40:52.400 --> 00:40:54.560]  這次你會搞砸這件事
[00:40:54.560 --> 00:40:55.400]  開始害怕
[00:40:55.400 --> 00:40:58.360]  所以我最害怕的侍奉就是這個
[00:40:58.360 --> 00:41:01.320]  神的幫助就來了
[00:41:01.320 --> 00:41:03.360]  就是當我在敬拜的時候
[00:41:03.360 --> 00:41:05.160]  師哥都提醒我
[00:41:05.160 --> 00:41:07.600]  你不要看著自己有多不濟
[00:41:07.600 --> 00:41:09.000]  你看著自己有多軟弱
[00:41:09.000 --> 00:41:10.280]  你就想退縮
[00:41:10.280 --> 00:41:12.080]  不如不要了
[00:41:12.080 --> 00:41:14.320]  那時候沒有AI即場翻譯
[00:41:14.320 --> 00:41:15.160]  你找別人吧
[00:41:15.160 --> 00:41:16.960]  沒得這樣
[00:41:16.960 --> 00:41:18.680]  但你不要看著自己軟弱
[00:41:18.680 --> 00:41:19.880]  你要看著上帝
[00:41:19.880 --> 00:41:21.440]  上帝會幫助你的
[00:41:21.440 --> 00:41:23.920]  所以我就繼續敬拜
[00:41:23.920 --> 00:41:27.240]  繼續去求主耶穌陪我上台
[00:41:27.240 --> 00:41:30.000]  一句一句唯有這樣祈禱
[00:41:30.000 --> 00:41:34.560]  那這個就是中堂的翻譯
[00:41:34.560 --> 00:41:36.440]  是上了YouTube的
[00:41:36.440 --> 00:41:38.640]  其實早堂崇拜是八點半的
[00:41:38.640 --> 00:41:40.520]  其實只是早十分鐘
[00:41:40.520 --> 00:41:42.480]  我才跟真金發牧師合作
[00:41:42.480 --> 00:41:44.840]  其實你除了講這些經文詩篇
[00:41:44.840 --> 00:41:46.000]  你還會講什麼例子
[00:41:46.000 --> 00:41:47.920]  因為我們除了講聖經
[00:41:47.920 --> 00:41:50.120]  你也看到我們講很多例子
[00:41:50.120 --> 00:41:51.440]  他說我講這幾個例子
[00:41:51.440 --> 00:41:53.240]  我過一招才知道
[00:41:53.240 --> 00:41:54.680]  然後早堂翻譯完
[00:41:54.680 --> 00:41:56.840]  原來中堂的例子會有些不同
[00:41:56.840 --> 00:41:58.360]  還有他會加一些呼召
[00:41:58.360 --> 00:42:00.760]  所以他是臨時發揮
[00:42:00.760 --> 00:42:01.520]  臨時有感動
[00:42:01.520 --> 00:42:03.120]  所以你說多害怕
[00:42:03.120 --> 00:42:04.320]  你這裡看到我的樣子
[00:42:04.320 --> 00:42:04.880]  不是很害怕
[00:42:04.880 --> 00:42:05.840]  但其實是很害怕的
[00:42:05.840 --> 00:42:07.200]  有些人就解僱了
[00:42:07.200 --> 00:42:08.840]  因為他講完A B
[00:42:08.840 --> 00:42:09.840]  我翻譯了A
[00:42:09.840 --> 00:42:11.040]  我忘記了B
[00:42:11.040 --> 00:42:12.040]  他講什麼
[00:42:12.040 --> 00:42:13.400]  然後譬如這個
[00:42:13.400 --> 00:42:15.200]  他說retrenchment
[00:42:15.200 --> 00:42:15.880]  什麼來的
[00:42:15.880 --> 00:42:17.800]  你看我的樣子是嘴巴都凹了
[00:42:17.800 --> 00:42:19.200]  看著他
[00:42:19.200 --> 00:42:21.960]  然後他用另外一個字
[00:42:21.960 --> 00:42:23.160]  Lose job
[00:42:23.160 --> 00:42:24.200]  就是裁員
[00:42:24.200 --> 00:42:25.280]  就是削減開支
[00:42:25.280 --> 00:42:26.920]  所以這些情況我很害怕
[00:42:26.920 --> 00:42:28.840]  我是沒有翻譯的恩賜
[00:42:28.840 --> 00:42:29.720]  我又沒有做過
[00:42:29.720 --> 00:42:30.960]  其實是
[00:42:30.960 --> 00:42:33.080]  但我經歷了翻譯的恩典
[00:42:33.080 --> 00:42:35.280]  我真的經歷到去到台上
[00:42:35.280 --> 00:42:37.480]  我需要神幫助的那一刻
[00:42:37.480 --> 00:42:38.640]  他就感動我
[00:42:38.640 --> 00:42:39.480]  就幫助我
[00:42:39.480 --> 00:42:41.280]  就完成了這件事
[00:42:41.280 --> 00:42:43.600]  之後我經歷很神奇的就是
[00:42:43.600 --> 00:42:44.400]  那八天
[00:42:44.400 --> 00:42:45.800]  從星期日到下個星期日
[00:42:45.800 --> 00:42:46.480]  每一天
[00:42:46.480 --> 00:42:48.320]  我都有人來稱讚我
[00:42:48.320 --> 00:42:49.440]  或者來肯定我
[00:42:49.440 --> 00:42:51.640]  來發WhatsApp鼓勵我
[00:42:51.640 --> 00:42:53.360]  是沒有一個侍奉
[00:42:53.360 --> 00:42:55.040]  是這麼得到肯定的
[00:42:55.040 --> 00:42:57.880]  所以我覺得是神很鼓勵我
[00:42:57.880 --> 00:42:58.680]  所以大姐姐妹
[00:42:58.680 --> 00:43:00.040]  當我們等候神的幫助
[00:43:00.040 --> 00:43:01.120]  等到什麼時候呢
[00:43:01.120 --> 00:43:02.880]  其實真的等到適當的時候
[00:43:02.880 --> 00:43:05.880]  神的幫助就會臨到
[00:43:05.880 --> 00:43:07.680]  我們
[00:43:07.680 --> 00:43:10.600]  從佛力到重新得力
[00:43:10.600 --> 00:43:13.880]  第一點就是無比偉大
[00:43:13.880 --> 00:43:15.520]  神是無比偉大的
[00:43:15.520 --> 00:43:18.200]  第二點是仰望神的人必重新得力
[00:43:18.200 --> 00:43:19.400]  就像這隻鷹一樣
[00:43:19.400 --> 00:43:20.680]  如鷹展翅上騰
[00:43:20.680 --> 00:43:22.000]  第三點就是
[00:43:22.000 --> 00:43:23.840]  不要怕神必會幫助你
[00:43:23.840 --> 00:43:25.880]  我們簡化了
[00:43:25.880 --> 00:43:27.960]  就是很簡單
[00:43:27.960 --> 00:43:30.720]  無限勁的神會幫助你
[00:43:30.720 --> 00:43:32.440]  我請你跟旁邊那位說
[00:43:32.440 --> 00:43:34.640]  無限勁的神會幫助你
[00:43:34.640 --> 00:43:41.560]  什麼都不要緊
[00:43:41.560 --> 00:43:43.920]  記得無限勁的神會幫助你
[00:43:43.920 --> 00:43:47.040]  另外我設計一個動作是給你自己的
[00:43:47.040 --> 00:43:48.280]  就是無限勁的神
[00:43:48.280 --> 00:43:49.160]  就是手向上
[00:43:49.160 --> 00:43:50.280]  因為神很勁
[00:43:50.280 --> 00:43:51.120]  無限勁的神
[00:43:51.120 --> 00:43:52.360]  你的眼睛可以看著天
[00:43:52.360 --> 00:43:53.800]  無限勁的神
[00:43:53.800 --> 00:43:55.240]  會幫助我
[00:43:55.240 --> 00:43:56.880]  然後手放在心上
[00:43:56.880 --> 00:43:57.600]  不用放下來
[00:43:57.600 --> 00:43:58.360]  放在心上
[00:43:58.360 --> 00:44:01.560]  無限勁的神會幫助我
[00:44:01.560 --> 00:44:04.000]  手放在心裡你覺得怎樣
[00:44:04.000 --> 00:44:05.320]  好像比較安穩
[00:44:05.320 --> 00:44:06.600]  但下次怕的時候
[00:44:06.600 --> 00:44:07.720]  你就這樣提醒自己
[00:44:07.720 --> 00:44:08.680]  你就比較安穩
[00:44:08.680 --> 00:44:10.440]  無限勁的神會幫助我
[00:44:10.440 --> 00:44:12.440]  接著我請勁拜隊
[00:44:12.440 --> 00:44:14.400]  帶領我們唱回應詩
[00:44:14.400 --> 00:44:16.000]  當你走到無力
[00:44:16.000 --> 00:44:18.400]  無力不要緊
[00:44:18.400 --> 00:44:21.160]  我們唱完這首詩歌
[00:44:21.160 --> 00:44:23.080]  我們稍後有禱告的時間
[00:44:23.080 --> 00:44:24.480]  去告訴神
[00:44:24.480 --> 00:44:25.400]  你很累
[00:44:25.400 --> 00:44:26.080]  不要緊
[00:44:26.080 --> 00:44:27.720]  你有什麼新年願望
[00:44:27.720 --> 00:44:28.280]  現在是新年
[00:44:28.280 --> 00:44:29.200]  你告訴他
[00:44:29.200 --> 00:44:30.560]  神會幫助你
[00:44:30.560 --> 00:44:32.880]  我們一起唱這首回應詩吧
[00:44:32.880 --> 00:44:34.880]  (字幕製作:貝爾)

