
[00:00:00.000 --> 00:00:04.920]  好,謝謝勁靶女帶領我們一起唱詩的時間
[00:35:51.040 --> 00:35:52.640]  才能夠抹去
[00:35:52.640 --> 00:35:54.240]  我生命一直卡住我
[00:35:54.240 --> 00:35:55.440]  那份羞恥
[00:35:55.440 --> 00:35:57.440]  那份不安
[00:35:57.440 --> 00:35:58.840]  弟兄姊妹
[00:35:58.840 --> 00:36:03.240]  神在亞當夏娃犯罪之後
[00:36:03.240 --> 00:36:06.640]  他們還穿著無花果樹葉的裙子的時候
[00:36:06.640 --> 00:36:09.840]  他們就是這樣帶著生命的不安
[00:36:09.840 --> 00:36:11.040]  恐懼
[00:36:11.040 --> 00:36:11.840]  羞恥
[00:36:11.840 --> 00:36:12.840]  他們出來
[00:36:12.840 --> 00:36:14.040]  在神的面前
[00:36:14.040 --> 00:36:15.840]  面對面
[00:36:15.840 --> 00:36:17.640]  他們就是這樣很真實
[00:36:17.640 --> 00:36:18.640]  很坦然的
[00:36:18.640 --> 00:36:19.840]  來到神的面前
[00:36:19.840 --> 00:36:20.640]  去承認
[00:36:20.640 --> 00:36:23.440]  他們是吃了那個的果子
[00:36:23.440 --> 00:36:26.440]  但神最終向他們的回應是
[00:36:26.440 --> 00:36:28.240]  憐憫和恩典
[00:36:28.240 --> 00:36:29.840]  為他們預備救恩
[00:36:29.840 --> 00:36:31.240]  為他們預備一件
[00:36:31.240 --> 00:36:34.640]  可以遮蓋他們身體的一件皮衣
[00:36:34.640 --> 00:36:36.640]  這份的愛和接納
[00:36:36.640 --> 00:36:38.040]  讓亞當夏娃
[00:36:38.040 --> 00:36:42.440]  我想在當中都抹去了他們心裏的不安和害怕
[00:36:42.440 --> 00:36:45.040]  原來即使他們有犯罪
[00:36:45.040 --> 00:36:46.440]  他們去迴轉的時候
[00:36:46.440 --> 00:36:47.840]  他們去承認的時候
[00:36:47.840 --> 00:36:52.040]  上帝都仍然是無條件地接納
[00:36:52.040 --> 00:36:54.440]  我想今天上帝都在尋找我們
[00:36:54.440 --> 00:36:56.840]  我們同樣都可以帶著
[00:36:56.840 --> 00:36:59.440]  我們生命裏的軟弱和問題
[00:36:59.440 --> 00:37:00.840]  去到神的面前
[00:37:00.840 --> 00:37:02.840]  我們去承認
[00:37:02.840 --> 00:37:05.640]  我們需要耶穌的恩典的時候
[00:37:05.640 --> 00:37:07.240]  我們就能夠去
[00:37:07.240 --> 00:37:08.840]  生命得著更新
[00:37:08.840 --> 00:37:11.640]  很想邀請敬拜隊伍
[00:37:11.640 --> 00:37:14.440]  很想接下來用以下這首詩歌
[00:37:14.440 --> 00:37:17.240]  去成為我們的納芝
[00:37:17.240 --> 00:37:20.440]  或者我們去回應上帝的愛
[00:37:24.440 --> 00:37:28.640]  頂姐妹,我想上帝一直都在尋找我們
[00:37:28.640 --> 00:37:29.640]  有時候我們就說
[00:37:29.640 --> 00:37:32.040]  上帝你在哪裏?我們找不到你
[00:37:32.040 --> 00:37:35.440]  但原來有時候我們就像亞當夏娃一樣
[00:37:35.440 --> 00:37:37.040]  我們聽到祂的聲音
[00:37:37.040 --> 00:37:39.640]  但我們選擇的是躲起來
[00:37:39.640 --> 00:37:41.440]  先做自己的事
[00:37:41.440 --> 00:37:44.440]  遲些再去讓神找到
[00:37:44.440 --> 00:37:49.040]  但神這一刻就是很想讓你尋見
[00:37:49.040 --> 00:37:50.640]  我們一起去起立
[00:37:50.640 --> 00:37:52.240]  我們透過以下的詩歌
[00:37:52.240 --> 00:37:54.240]  成為我們的回應
