
[00:00:00.000 --> 00:00:04.600]  今日講題是擁抱神的話 成為小門徒
[00:36:08.800 --> 00:36:10.800]  以致我們願意放下
[00:36:10.800 --> 00:36:12.800]  我們的一切去回應祂,跟隨祂
[00:36:12.800 --> 00:36:14.800]  以致我們願意放下
[00:36:14.800 --> 00:36:16.800]  我們的一切去回應祂,跟隨祂
[00:36:16.800 --> 00:36:18.800]  以致我們願意放下
[00:36:18.800 --> 00:36:20.800]  我們的一切去回應祂,跟隨祂
[00:36:20.800 --> 00:36:22.800]  以致我們願意放下
[00:36:22.800 --> 00:36:24.800]  我們的一切去回應祂,跟隨祂
[00:36:24.800 --> 00:36:26.800]  以致我們願意放下
[00:36:26.800 --> 00:36:28.800]  我們的一切去回應祂,跟隨祂
[00:36:28.800 --> 00:36:30.800]  以致我們願意放下
[00:36:30.800 --> 00:36:32.800]  我們的一切去回應祂,跟隨祂
[00:36:32.800 --> 00:36:34.800]  以致我們願意放下
[00:36:34.800 --> 00:36:36.800]  我們的一切去回應祂,跟隨祂
[00:36:36.800 --> 00:36:38.800]  以致我們願意放下
[00:36:38.800 --> 00:36:40.800]  我們的一切去回應祂,跟隨祂
[00:36:40.800 --> 00:36:42.800]  以致我們願意放下
[00:36:42.800 --> 00:36:44.800]  我們的一切去回應祂,跟隨祂
[00:36:44.800 --> 00:36:46.800]  以致我們願意放下
[00:36:46.800 --> 00:36:48.800]  我們的一切去回應祂,跟隨祂
[00:36:48.800 --> 00:36:50.800]  以致我們願意放下
[00:36:50.800 --> 00:36:52.800]  我們的一切去回應祂,跟隨祂
[00:36:52.800 --> 00:36:54.800]  以致我們願意放下
[00:36:54.800 --> 00:36:56.800]  我們的一切去回應祂,跟隨祂
[00:36:56.800 --> 00:36:58.800]  以致我們願意放下
[00:36:58.800 --> 00:37:00.800]  我們的一切去回應祂,跟隨祂
[00:37:00.800 --> 00:37:02.800]  以致我們願意放下
[00:37:02.800 --> 00:37:04.800]  我們的一切去回應祂,跟隨祂
[00:37:04.800 --> 00:37:06.800]  以致我們願意放下
[00:37:06.800 --> 00:37:08.800]  我們的一切去回應祂,跟隨祂
[00:37:08.800 --> 00:37:10.800]  以致我們願意放下
[00:37:10.800 --> 00:37:12.800]  我們的一切去回應祂,跟隨祂
[00:37:12.800 --> 00:37:14.800]  以致我們願意放下
[00:37:14.800 --> 00:37:16.800]  我們的一切去回應祂,跟隨祂
[00:37:16.800 --> 00:37:18.800]  以致我們願意放下
[00:37:18.800 --> 00:37:20.800]  我們的一切去回應祂,跟隨祂
[00:37:20.800 --> 00:37:22.800]  以致我們願意放下
[00:37:22.800 --> 00:37:24.800]  我們的一切去回應祂,跟隨祂
[00:37:24.800 --> 00:37:26.800]  以致我們願意放下
[00:37:26.800 --> 00:37:28.800]  我們的一切去回應祂,跟隨祂
[00:37:28.800 --> 00:37:30.800]  以致我們願意放下
[00:37:30.800 --> 00:37:32.800]  我們的一切去回應祂,跟隨祂
[00:37:32.800 --> 00:37:34.800]  以致我們願意放下
[00:37:34.800 --> 00:37:36.800]  我們的一切去回應祂,跟隨祂
[00:37:36.800 --> 00:37:38.800]  以致我們願意放下
[00:37:38.800 --> 00:37:40.800]  我們的一切去回應祂,跟隨祂
[00:37:40.800 --> 00:37:42.800]  以致我們願意放下
[00:37:42.800 --> 00:37:44.800]  我們的一切去回應祂,跟隨祂
[00:37:44.800 --> 00:37:46.800]  以致我們願意放下
[00:37:46.800 --> 00:37:48.800]  我們的一切去回應祂,跟隨祂
[00:37:48.800 --> 00:37:50.800]  以致我們願意放下
[00:37:50.800 --> 00:37:52.800]  我們的一切去回應祂,跟隨祂
[00:37:52.800 --> 00:37:54.800]  以致我們願意放下
[00:37:54.800 --> 00:37:56.800]  我們的一切去回應祂,跟隨祂
[00:37:56.800 --> 00:37:58.800]  以致我們願意放下
[00:37:58.800 --> 00:38:00.800]  我們的一切去回應祂,跟隨祂
[00:38:00.800 --> 00:38:02.800]  以致我們願意放下
[00:38:02.800 --> 00:38:04.800]  我們的一切去回應祂,跟隨祂
[00:38:04.800 --> 00:38:06.800]  以致我們願意放下
[00:38:06.800 --> 00:38:08.800]  我們的一切去回應祂,跟隨祂
[00:38:08.800 --> 00:38:10.800]  以致我們願意放下
[00:38:10.800 --> 00:38:12.800]  我們的一切去回應祂,跟隨祂
[00:38:12.800 --> 00:38:14.800]  以致我們願意放下
[00:38:14.800 --> 00:38:16.800]  我們的一切去回應祂,跟隨祂
[00:38:16.800 --> 00:38:18.800]  以致我們願意放下
[00:38:18.800 --> 00:38:20.800]  我們的一切去回應祂,跟隨祂
[00:38:20.800 --> 00:38:22.800]  以致我們願意放下
[00:38:22.800 --> 00:38:24.800]  我們的一切去回應祂,跟隨祂
[00:38:24.800 --> 00:38:26.800]  以致我們願意放下
[00:38:26.800 --> 00:38:28.800]  我們的一切去回應祂,跟隨祂
[00:38:28.800 --> 00:38:30.800]  以致我們願意放下
[00:38:30.800 --> 00:38:32.800]  我們的一切去回應祂,跟隨祂
[00:38:32.800 --> 00:38:34.800]  以致我們願意放下
[00:38:34.800 --> 00:38:36.800]  我們的一切去回應祂,跟隨祂
[00:38:36.800 --> 00:38:38.800]  以致我們願意放下
[00:38:38.800 --> 00:38:40.800]  我們的一切去回應祂,跟隨祂
[00:38:40.800 --> 00:38:42.800]  以致我們願意放下
[00:38:42.800 --> 00:38:44.800]  我們的一切去回應祂,跟隨祂
[00:38:44.800 --> 00:38:46.800]  以致我們願意放下
[00:38:46.800 --> 00:38:48.800]  我們的一切去回應祂,跟隨祂
[00:38:48.800 --> 00:38:50.800]  以致我們願意放下
[00:38:50.800 --> 00:38:52.800]  我們的一切去回應祂,跟隨祂
[00:38:52.800 --> 00:38:54.800]  以致我們願意放下
[00:38:54.800 --> 00:38:56.800]  我們的一切去回應祂,跟隨祂
[00:38:56.800 --> 00:38:58.800]  以致我們願意放下
[00:38:58.800 --> 00:39:00.800]  我們的一切去回應祂,跟隨祂
[00:39:00.800 --> 00:39:02.800]  以致我們願意放下
[00:39:02.800 --> 00:39:04.800]  我們的一切去回應祂,跟隨祂
[00:39:04.800 --> 00:39:06.800]  以致我們願意放下
[00:39:06.800 --> 00:39:08.800]  我們的一切去回應祂,跟隨祂
[00:39:08.800 --> 00:39:10.800]  以致我們願意放下
[00:39:10.800 --> 00:39:12.800]  我們的一切去回應祂,跟隨祂
[00:39:12.800 --> 00:39:14.800]  以致我們願意放下
[00:39:14.800 --> 00:39:16.800]  我們的一切去回應祂,跟隨祂
[00:39:16.800 --> 00:39:18.800]  以致我們願意放下
[00:39:18.800 --> 00:39:20.800]  我們的一切去回應祂,跟隨祂
[00:39:20.800 --> 00:39:22.800]  以致我們願意放下
[00:39:22.800 --> 00:39:24.800]  我們的一切去回應祂,跟隨祂
[00:39:24.800 --> 00:39:26.800]  以致我們願意放下
[00:39:26.800 --> 00:39:28.800]  我們的一切去回應祂,跟隨祂
[00:39:28.800 --> 00:39:30.800]  以致我們願意放下
[00:39:30.800 --> 00:39:32.800]  我們的一切去回應祂,跟隨祂
[00:39:32.800 --> 00:39:34.800]  以致我們願意放下
