
[00:00:00.000 --> 00:00:03.000]  今晚再一次回來大家當中
[00:31:33.000 --> 00:31:34.000]  我們很恐懼很害怕
[00:31:34.000 --> 00:31:37.000]  我們覺得到處都是很多不好的東西
[00:31:37.000 --> 00:31:38.000]  我們忘記了上帝
[00:31:38.000 --> 00:31:40.000]  連你自己的兒子也交到我們手中
[00:31:40.000 --> 00:31:44.000]  以致你說你一定將萬物都白白的賜給我們
[00:31:44.000 --> 00:31:45.000]  還有在你裡面
[00:31:45.000 --> 00:31:47.000]  你起過的誓
[00:31:47.000 --> 00:31:49.000]  你沒有轉動的影意
[00:31:49.000 --> 00:31:50.000]  你只要求我們離棄
[00:31:50.000 --> 00:31:52.000]  所有你不喜悅的事情
[00:31:52.000 --> 00:31:54.000]  跟著你走和你同行
[00:31:54.000 --> 00:31:57.000]  以致我們能夠享受這份生命的豐盛
[00:31:57.000 --> 00:31:59.000]  求主你就幫助我們
[00:31:59.000 --> 00:32:01.000]  讓我們知道我們認識一個什麼樣的神
[00:32:01.000 --> 00:32:03.000]  不是一個隨便發怒
[00:32:03.000 --> 00:32:04.000]  不是一個就這樣拍桌子的神
[00:32:04.000 --> 00:32:07.000]  而是一個真的很愛我們的神
[00:32:07.000 --> 00:32:08.000]  求主祢祝福
[00:32:08.000 --> 00:32:10.000]  讓我們能夠因此
[00:32:10.000 --> 00:32:12.000]  我們有能力愛我們身邊的人
[00:32:12.000 --> 00:32:14.000]  愛我們的家
[00:32:14.000 --> 00:32:16.000]  愛我們的社會
[00:32:16.000 --> 00:32:18.000]  甚或最重要
[00:32:18.000 --> 00:32:20.000]  愛我們自己
[00:32:20.000 --> 00:32:22.000]  因為神你這麼愛我們
[00:32:22.000 --> 00:32:24.600]  我們這樣禱告奉耶穌基督的名義而求

