
[00:00:00.000 --> 00:00:04.000]  在此謹代表教會祝福大家
[00:41:02.000 --> 00:41:08.000]  餐廳我們謝謝你
[00:41:08.000 --> 00:41:13.000]  因為你是那位創始成中的神
[00:41:13.000 --> 00:41:15.000]  你創造這個世界
[00:41:15.000 --> 00:41:19.000]  為的是要給我們有一個美好的環境
[00:41:19.000 --> 00:41:22.000]  所以在創世記裡面
[00:41:22.000 --> 00:41:25.000]  你多次去說美好的
[00:41:25.000 --> 00:41:27.000]  的確美好的
[00:41:27.000 --> 00:41:30.000]  主你為我們所做的一切都是美好
[00:41:30.000 --> 00:41:34.000]  但今天很多時候我們不能夠享受你的美好
[00:41:34.000 --> 00:41:36.000]  是因為我們的問題
[00:41:36.000 --> 00:41:38.000]  願主幫助我們
[00:41:38.000 --> 00:41:40.000]  讓我們去改過
[00:41:40.000 --> 00:41:42.000]  讓我們去尊崇你
[00:41:42.000 --> 00:41:46.000]  又讓我們能夠靠著神你自己的恩典
[00:41:46.000 --> 00:41:49.000]  我們過一個敬畏你的生活
[00:41:49.000 --> 00:41:51.000]  但是我們聽我們祈禱
[00:41:51.000 --> 00:41:53.500]  是奉耶穌基督得勝名求
[00:41:53.500 --> 00:41:55.500]  阿們

