
[00:00:00.000 --> 00:00:02.940]  各位丁姊妹 主女平安
[00:40:10.920 --> 00:40:13.520]  你去廠那邊看電視
[00:40:13.520 --> 00:40:14.920]  我沖杯茶
[00:40:14.920 --> 00:40:17.120]  沖壺茶給你們兩個
[00:40:17.120 --> 00:40:18.720]  一邊喝茶一邊看電視
[00:40:18.720 --> 00:40:19.920]  我收拾桌子
[00:40:19.920 --> 00:40:20.920]  我洗碗
[00:40:20.920 --> 00:40:21.720]  洗完碗
[00:40:21.720 --> 00:40:23.120]  我自己做功課
[00:40:23.120 --> 00:40:28.720]  如果夫妻看到子女
[00:40:30.120 --> 00:40:31.520]  不是一次
[00:40:31.520 --> 00:40:35.120]  而是整個星期都是這樣
[00:40:35.120 --> 00:40:39.120]  什麼事情令你變性了?
[00:40:39.120 --> 00:40:41.320]  我相信了耶穌
[00:40:41.320 --> 00:40:44.320]  我要學習聖經的道理
[00:40:44.320 --> 00:40:45.520]  我行聖經的道理
[00:40:45.520 --> 00:40:47.520]  所以我這樣改變
[00:40:47.520 --> 00:40:50.120]  為人父母的話
[00:40:50.120 --> 00:40:53.120]  我教了你這麼多年
[00:40:53.120 --> 00:40:53.920]  你都不聽
[00:40:53.920 --> 00:40:55.920]  耶穌教會聽你的
[00:40:58.120 --> 00:40:59.320]  你帶我去
[00:40:59.320 --> 00:41:01.320]  下個星期你帶我去
[00:41:01.320 --> 00:41:04.920]  我也認識了這位耶穌先生
[00:41:04.920 --> 00:41:07.120]  很多時候
[00:41:07.120 --> 00:41:08.720]  就是因為我
[00:41:08.720 --> 00:41:11.720]  成為難阻我們
[00:41:11.720 --> 00:41:14.320]  對我們的父母傳福音
[00:41:14.320 --> 00:41:16.320]  去了教會之後
[00:41:16.320 --> 00:41:17.720]  相信了耶穌之後
[00:41:17.720 --> 00:41:19.520]  什麼都不理家裡的
[00:41:19.520 --> 00:41:22.120]  但是
[00:41:22.120 --> 00:41:23.920]  改變了的話
[00:41:23.920 --> 00:41:25.120]  你會發覺到
[00:41:25.120 --> 00:41:27.920]  父母都很想認識你所認識的耶穌
[00:41:29.120 --> 00:41:36.120]  在結束的時候
[00:41:36.120 --> 00:41:40.520]  我想和大家分享一個真實的故事
[00:41:40.520 --> 00:41:46.920]  這是一位姓劉的老先生
[00:41:46.920 --> 00:41:49.320]  他年輕的時候
[00:41:49.320 --> 00:41:51.120]  他年輕的時候
[00:41:51.120 --> 00:41:53.520]  就和他的父母說
[00:41:53.520 --> 00:41:56.120]  父親、母親
[00:41:56.720 --> 00:41:59.320]  我要離開本地本族父家
[00:41:59.320 --> 00:42:01.120]  往外面去
[00:42:01.120 --> 00:42:03.920]  做工
[00:42:03.920 --> 00:42:05.320]  打我的江山
[00:42:05.320 --> 00:42:09.920]  去建立我自己的家園
[00:42:09.920 --> 00:42:14.520]  這位劉老先生年輕的時候
[00:42:14.520 --> 00:42:15.920]  就這樣對他的父母說
[00:42:15.920 --> 00:42:17.920]  接著
[00:42:17.920 --> 00:42:19.720]  他的父母就說
[00:42:19.720 --> 00:42:20.520]  兒子
[00:42:20.520 --> 00:42:22.320]  不要了
[00:42:22.320 --> 00:42:23.520]  家裡又不是
[00:42:23.520 --> 00:42:25.920]  沒有生意做
[00:42:25.920 --> 00:42:27.520]  你可以留在家裡
[00:42:27.520 --> 00:42:31.920]  在家裡繼續工作等等
[00:42:31.920 --> 00:42:33.320]  無需要出去
[00:42:33.320 --> 00:42:35.520]  這位劉老先生
[00:42:35.520 --> 00:42:37.920]  他當時年輕的時候
[00:42:37.920 --> 00:42:40.720]  第二天就撿起他的包袱
[00:42:40.720 --> 00:42:42.720]  就離開他的父母
[00:42:42.720 --> 00:42:44.520]  去到遠方
[00:42:44.520 --> 00:42:46.720]  捱了一段時間
[00:42:46.720 --> 00:42:48.120]  捱出頭了
[00:42:48.120 --> 00:42:49.520]  打倒江山了
[00:42:49.520 --> 00:42:52.520]  去到差不多中年的時候
[00:42:52.520 --> 00:42:54.320]  發覺到
[00:42:55.520 --> 00:42:57.120]  住的大房子
[00:42:57.120 --> 00:42:58.320]  又有錢
[00:42:58.320 --> 00:43:01.320]  又有房子
[00:43:01.320 --> 00:43:03.520]  於是想起家庭
[00:43:03.520 --> 00:43:05.720]  於是就娶了一個太太
[00:43:05.720 --> 00:43:08.920]  也得到一個兒子
[00:43:08.920 --> 00:43:10.720]  這位寶貝兒子
[00:43:10.720 --> 00:43:13.120]  這位劉老先生對這位寶貝兒子
[00:43:13.120 --> 00:43:14.320]  就很呵護
[00:43:14.320 --> 00:43:17.520]  當然是供書、教學等等
[00:43:17.520 --> 00:43:19.720]  到這兒子一路長大的時候
[00:43:19.720 --> 00:43:22.720]  有一天兒子就和這位劉老先生說
[00:43:22.720 --> 00:43:25.320]  父親大人、母親大人
[00:43:26.320 --> 00:43:27.720]  我要出去打江山
[00:43:27.720 --> 00:43:30.520]  我要離開本地本族父家
[00:43:30.520 --> 00:43:33.520]  我要出去做生意
[00:43:33.520 --> 00:43:35.320]  工作、做生意
[00:43:35.320 --> 00:43:36.520]  打我的江山
[00:43:36.520 --> 00:43:39.120]  劉老先生說兒子
[00:43:39.120 --> 00:43:41.320]  爸爸年紀大了
[00:43:41.320 --> 00:43:47.920]  我們父母需要你一起陪伴著
[00:43:47.920 --> 00:43:48.920]  你不要去了
[00:43:48.920 --> 00:43:51.320]  家裡又有錢財
[00:43:51.320 --> 00:43:53.720]  你可以在這裡繼續工作
[00:43:53.920 --> 00:43:56.720]  在這裡發展
[00:43:56.720 --> 00:43:57.920]  不需要離開
[00:43:57.920 --> 00:44:01.320]  劉老先生的兒子
[00:44:01.320 --> 00:44:03.520]  第二天又是二話不說
[00:44:03.520 --> 00:44:05.120]  拿起自己的包袱
[00:44:05.120 --> 00:44:08.720]  離開他的劉老先生
[00:44:08.720 --> 00:44:10.720]  去到遠方
[00:44:10.720 --> 00:44:12.720]  當然
[00:44:12.720 --> 00:44:16.120]  劉老先生夫婦非常傷心
[00:44:16.120 --> 00:44:18.320]  傷心的時候
[00:44:18.320 --> 00:44:21.120]  他有一位老朋友
[00:44:21.920 --> 00:44:23.920]  姓白的白先生
[00:44:23.920 --> 00:44:26.320]  白先生來探望他的時候
[00:44:26.320 --> 00:44:27.920]  劉兄、劉嫂
[00:44:27.920 --> 00:44:31.720]  什麼事這麼憂愁?
[00:44:31.720 --> 00:44:33.920]  於是他一五一十
[00:44:33.920 --> 00:44:36.920]  就告訴這位老朋友白先生
[00:44:36.920 --> 00:44:38.920]  白先生聽了之後
[00:44:38.920 --> 00:44:40.520]  劉兄
[00:44:40.520 --> 00:44:41.720]  不如這樣吧
[00:44:41.720 --> 00:44:44.120]  我寫一首詩給你
[00:44:44.120 --> 00:44:45.120]  於是
[00:44:45.120 --> 00:44:49.120]  白先生就拿起筆墨紙張
[00:44:49.320 --> 00:44:52.320]  然後寫了一首詩
[00:44:52.320 --> 00:44:55.520]  劉兄
[00:44:55.520 --> 00:44:56.920]  這首詩寫好了
[00:44:56.920 --> 00:44:57.920]  你看看吧
[00:44:57.920 --> 00:45:02.520]  然後劉老先生看到的時候就讀出來了
[00:45:02.520 --> 00:45:04.520]  這首詩怎麼說呢?
[00:45:04.520 --> 00:45:07.120]  《梁上有相言》
[00:45:07.120 --> 00:45:09.920]  《翩翩紅羽翅》
[00:45:09.920 --> 00:45:12.120]  《含泥兩泉間》
[00:45:12.120 --> 00:45:14.920]  《一巢生四夷》
[00:45:14.920 --> 00:45:17.320]  原來是弟兄姊妹認識的
[00:45:18.320 --> 00:45:20.320]  《四夷一夜長》
[00:45:20.320 --> 00:45:21.720]  《殺食星之姿》
[00:45:21.720 --> 00:45:23.320]  《青蟲不二步》
[00:45:23.320 --> 00:45:25.320]  《黃口無飽期》
[00:45:25.320 --> 00:45:28.720]  《取找雖若閉心力不知疲》
[00:45:28.720 --> 00:45:31.920]  《雖與十來往遊孔巢中機》
[00:45:31.920 --> 00:45:36.320]  《身近三十日無受挫劍飛》
[00:45:36.320 --> 00:45:38.320]  《南南教言語》
[00:45:38.320 --> 00:45:39.920]  《一一察無意》
[00:45:39.920 --> 00:45:42.520]  長大了
[00:45:42.520 --> 00:45:44.920]  《一旦語亦成》
[00:45:44.920 --> 00:45:47.320]  《引上亭上之》
[00:45:47.520 --> 00:45:51.520]  《舉翅不回覆隨風飛四處飛》
[00:45:51.520 --> 00:45:54.720]  《雌雄空中明》
[00:45:54.720 --> 00:45:56.920]  《星盡父不歸》
[00:45:56.920 --> 00:46:02.720]  《卻一空巢裡周秋終夜悲》
[00:46:02.720 --> 00:46:09.520]  劉老先生跟他夫人讀到這裡的時候
[00:46:09.520 --> 00:46:11.720]  他就跟他的朋友說
[00:46:12.520 --> 00:46:19.120]  「白居易,你真是知道我的心」
[00:46:19.120 --> 00:46:22.120]  白居易跟劉老先生說
[00:46:22.120 --> 00:46:25.120]  「你的詩還未完,你繼續讀下去」
[00:46:25.120 --> 00:46:27.120]  接著讀下去
[00:46:27.120 --> 00:46:31.320]  「燕燕以墨碑,以當反字詩」
[00:46:31.320 --> 00:46:36.120]  「詩以為初日,高飛背舞時」
[00:46:36.120 --> 00:46:38.120]  接著那兩句是甚麼?
[00:46:39.520 --> 00:46:45.320]  「當時父母念,今日已認知」
[00:46:45.320 --> 00:46:47.320]  兄弟姐妹
[00:46:47.320 --> 00:46:49.520]  我們學習聖經
[00:46:49.520 --> 00:46:54.120]  是要學習做一個合神心意的人
[00:46:54.120 --> 00:46:57.720]  學做人先從家裡開始
[00:46:57.720 --> 00:46:59.920]  先從家裡開始
[00:46:59.920 --> 00:47:04.320]  按照中國儒家的教導
[00:47:04.320 --> 00:47:06.120]  以及聖經的教導
[00:47:06.320 --> 00:47:10.520]  都是一致的當孝敬父母
[00:47:10.520 --> 00:47:13.120]  弟兄姐妹,我們中國人也有一句話
[00:47:13.120 --> 00:47:17.720]  「樹欲靜,而風不息」
[00:47:17.720 --> 00:47:22.520]  「子欲養,而親不待」
[00:47:22.520 --> 00:47:23.720]  即是說不能等
[00:47:23.720 --> 00:47:28.520]  也有些將它轉為「親不在」
[00:47:28.520 --> 00:47:30.320]  所以弟兄姐妹
[00:47:30.320 --> 00:47:32.520]  我們父母仍然健在的
[00:47:32.520 --> 00:47:34.920]  求天父給我們有智慧
[00:47:35.520 --> 00:47:37.120]  如何行孝
[00:47:37.120 --> 00:47:40.120]  如果我們父母已經離世
[00:47:40.120 --> 00:47:44.920]  我們為我們的父母感恩
[00:47:44.920 --> 00:47:48.320]  多謝主賜給我們有父母
[00:47:48.320 --> 00:47:49.920]  我們一起祈禱吧
[00:47:49.920 --> 00:47:53.320]  親愛的恩主,我們多謝祢
[00:47:53.320 --> 00:47:58.520]  多謝祢賜給我們各人有父親、有母親
[00:47:58.520 --> 00:48:03.120]  我們也願主繼續賜恩給我們
[00:48:03.520 --> 00:48:06.120]  在聖經的信息當中
[00:48:06.120 --> 00:48:08.920]  讓我們再一次得到提醒
[00:48:08.920 --> 00:48:11.520]  我們要孝敬父母
[00:48:11.520 --> 00:48:14.120]  主願祢給我們有智慧
[00:48:14.120 --> 00:48:19.320]  如何在我們個人自己的家庭的情境
[00:48:19.320 --> 00:48:22.720]  如何有智慧地行孝
[00:48:22.720 --> 00:48:26.520]  以致我們能夠合乎神的心意
[00:48:26.520 --> 00:48:28.520]  我們父母已經離世
[00:48:28.520 --> 00:48:30.520]  我們要傳授感恩的心
[00:48:30.520 --> 00:48:32.920]  因為祢賜給我們有父母
[00:48:33.320 --> 00:48:34.920]  我們念親恩
[00:48:34.920 --> 00:48:36.520]  主,多謝祢
[00:48:36.520 --> 00:48:38.320]  我們的感恩、我們的禱告
[00:48:38.320 --> 00:48:41.120]  是奉靠主耶穌基督的名
[00:48:41.120 --> 00:48:42.320]  阿門
