
[00:00:00.000 --> 00:00:04.600]  今晚是新幾年第一次崇拜
[00:39:14.000 --> 00:39:17.000]  都是憑信心去到仰望神
[00:39:17.000 --> 00:39:18.000]  正如上星期
[00:39:18.000 --> 00:39:19.000]  佳喬牧師分享過
[00:39:19.000 --> 00:39:21.000]  我們經過長時間的討論
[00:39:21.000 --> 00:39:24.000]  和不同群體的溝通
[00:39:24.000 --> 00:39:27.000]  我們見到神一步一步的開路
[00:39:27.000 --> 00:39:29.000]  我們就放心
[00:39:29.000 --> 00:39:31.000]  也放膽去踏上
[00:39:31.000 --> 00:39:34.000]  將一切結果交託給神
[00:39:34.000 --> 00:39:39.000]  背後就是信心和信服
[00:39:39.000 --> 00:39:41.000]  我發現有不少弟兄姊妹
[00:39:41.000 --> 00:39:43.000]  要做決定的時候
[00:39:43.000 --> 00:39:45.000]  雖然都有祈禱
[00:39:45.000 --> 00:39:48.000]  但是不容易聽到神的聲音
[00:39:48.000 --> 00:39:50.000]  很少人不祈禱
[00:39:50.000 --> 00:39:52.000]  如果連祈禱都不祈禱
[00:39:52.000 --> 00:39:58.000]  靈命就很差了
[00:39:58.000 --> 00:40:00.000]  他們分辨不到內心的意念
[00:40:00.000 --> 00:40:02.000]  究竟是神的旨意
[00:40:02.000 --> 00:40:04.000]  還是魔鬼的意念
[00:40:04.000 --> 00:40:06.000]  還是自己的意念
[00:40:06.000 --> 00:40:09.000]  例如,我很想移民
[00:40:09.000 --> 00:40:12.000]  其中一個原因
[00:40:12.000 --> 00:40:14.000]  分辨不到其中一個原因
[00:40:14.000 --> 00:40:17.000]  就是缺乏了信服的心
[00:40:17.000 --> 00:40:19.000]  他們會祈禱問神
[00:40:19.000 --> 00:40:21.000]  不過可能只是想知道答案
[00:40:21.000 --> 00:40:24.000]  如果答案不合心意
[00:40:24.000 --> 00:40:26.000]  可能未必會遵從
[00:40:26.000 --> 00:40:28.000]  不過也問一問吧
[00:40:28.000 --> 00:40:30.000]  如果跟我的想法一樣
[00:40:30.000 --> 00:40:31.000]  我會做
[00:40:31.000 --> 00:40:33.000]  如果跟我的想法不同
[00:40:33.000 --> 00:40:35.000]  我會掙扎一下
[00:40:35.000 --> 00:40:37.000]  耶穌在約翰福音7:17說
[00:40:37.000 --> 00:40:40.000]  「人若立志遵行神的旨意
[00:40:40.000 --> 00:40:44.000]  就會知道這教導究竟是出於神
[00:40:44.000 --> 00:40:48.000]  還是我憑著自己說的」
[00:40:48.000 --> 00:40:51.000]  所以分辨神的旨意
[00:40:51.000 --> 00:40:53.000]  關鍵的心態之一
[00:40:53.000 --> 00:40:55.000]  就是信服
[00:40:55.000 --> 00:40:57.000]  就好像安提亞教會
[00:40:57.000 --> 00:40:59.000]  它也有掙扎
[00:40:59.000 --> 00:41:01.000]  不過它信服
[00:41:01.000 --> 00:41:02.000]  所以弟兄姊妹
[00:41:02.000 --> 00:41:04.000]  密集的祈禱
[00:41:04.000 --> 00:41:06.000]  直到什麼時候呢?
[00:41:06.000 --> 00:41:07.000]  直到你的內心
[00:41:07.000 --> 00:41:09.000]  對於不同的可能性
[00:41:09.000 --> 00:41:12.000]  例如移民還是不移民
[00:41:12.000 --> 00:41:15.000]  你內心已經有一種持平的心態
[00:41:15.000 --> 00:41:17.000]  然後才做決定
[00:41:17.000 --> 00:41:19.000]  這個非常重要
[00:41:19.000 --> 00:41:22.000]  我鼓勵大家重溫一下
[00:41:22.000 --> 00:41:26.000]  2024年9月25日的默想禱告會
[00:41:26.000 --> 00:41:28.000]  你按上網
[00:41:28.000 --> 00:41:30.000]  你就找到了
[00:41:30.000 --> 00:41:32.000]  裡面會有一些教導
[00:41:32.000 --> 00:41:34.000]  在你做決定之前
[00:41:34.000 --> 00:41:38.000]  先有一個信服神的心
[00:41:38.000 --> 00:41:39.000]  弟兄姊妹
[00:41:39.000 --> 00:41:40.000]  2025年
[00:41:40.000 --> 00:41:43.000]  你願不願意對神有更加的信服?
[00:41:43.000 --> 00:41:45.000]  在你祈禱求問神之前
[00:41:45.000 --> 00:41:47.000]  你願不願意
[00:41:47.000 --> 00:41:49.000]  無論神的旨意是A還是B
[00:41:49.000 --> 00:41:52.000]  你都會信服呢?
[00:41:52.000 --> 00:41:53.000]  弟兄姊妹
[00:41:53.000 --> 00:41:55.000]  讓我們在新幾年
[00:41:55.000 --> 00:41:57.000]  效法安提亞教會
[00:41:57.000 --> 00:42:00.000]  追求宣講神訊息的恩賜
[00:42:00.000 --> 00:42:01.000]  胸懷普世
[00:42:01.000 --> 00:42:03.000]  全陽福音
[00:42:03.000 --> 00:42:05.000]  也立志信服神的旨意
[00:42:05.000 --> 00:42:08.000]  即使看來不太合理
[00:42:08.000 --> 00:42:11.000]  你願意嗎?
[00:42:11.000 --> 00:42:13.000]  我們一起祈禱吧
[00:42:13.000 --> 00:42:18.000]  榮耀的天父
[00:42:18.000 --> 00:42:19.000]  我們感謝你
[00:42:19.000 --> 00:42:21.000]  差遣聖靈保衛師
[00:42:21.000 --> 00:42:24.000]  在我們每一個人的心裡
[00:42:24.000 --> 00:42:26.000]  我們求主在新幾年
[00:42:26.000 --> 00:42:30.000]  幫助我們更加體貼你的心意
[00:42:30.000 --> 00:42:33.000]  向近處、向遠處的人傳福音
[00:42:33.000 --> 00:42:35.000]  又求主幫助我們
[00:42:35.000 --> 00:42:38.000]  放下自我更多的信服
[00:42:38.000 --> 00:42:42.000]  願你在我們教會的旨意成就
[00:42:42.000 --> 00:42:44.000]  奉主耶穌基督的名求
[00:42:44.000 --> 00:42:46.000]  阿門

