
[00:00:00.000 --> 00:00:02.800]  今天我們講的題目是
[00:37:21.400 --> 00:37:26.400]  在眼外 在暗戶 看不見我們迎望的光輝
[00:37:26.400 --> 00:37:32.400]  看主光輝 散落何處
[00:37:32.400 --> 00:37:34.400]  靈姐妹如果願意不如一起站起來
[00:37:34.400 --> 00:37:38.400]  我們用這首歌作為立志
[00:37:38.400 --> 00:37:41.400]  也唱給我們的上帝聽
[00:37:41.400 --> 00:37:42.400]  唱給我們心聽
[00:37:42.400 --> 00:37:45.400]  我們所仰慕的神是哪一位
[00:37:46.400 --> 00:37:47.400]  是
[00:37:47.400 --> 00:37:55.400]  你親手創造 明月聖手 無棲天地
[00:37:55.400 --> 00:38:03.400]  呼吸生機奧妙 人們空氣
[00:38:03.400 --> 00:38:11.400]  我生於世上 承受萬有 榮耀屬你
[00:38:11.400 --> 00:38:20.400]  我竟慶賀 神在我靈堂附於之
[00:38:20.400 --> 00:38:29.400]  我在這刻呼求主 照亮我的心
[00:38:29.400 --> 00:38:37.400]  我要更深記 祢的主 令你更新
[00:38:37.400 --> 00:38:50.400]  在眼中 看不見我們迎望的光輝
[00:38:50.400 --> 00:38:59.400]  看主光輝 散落何處
[00:38:59.400 --> 00:39:07.400]  慈憐心的 何妨 抹去肩膀
[00:39:07.400 --> 00:39:14.400]  挫敗痛傷中 心上 萬有注重
[00:39:14.400 --> 00:39:23.400]  念古墳的悔恨 看主光輝 散落何處
[00:39:23.400 --> 00:39:25.400]  主啊求祢 當我們在沉淪當中
[00:39:25.400 --> 00:39:27.400]  祢伸出手去拯救我們
[00:39:27.400 --> 00:39:30.400]  以致我們不會在一個孤單的環境下迷失
[00:39:30.400 --> 00:39:32.400]  但很想捉緊祢
[00:39:32.400 --> 00:39:37.400]  因為我們知道祢是那位榮耀的神
[00:39:37.400 --> 00:39:40.400]  我在迷霧裡沉下去
[00:39:40.400 --> 00:39:46.400]  走進寂寞漆黑裡
[00:39:46.400 --> 00:39:48.400]  試問誰在意 誰願意
[00:39:48.400 --> 00:39:54.400]  把我絕地往上推
[00:39:54.400 --> 00:39:57.400]  祢在榮耀裡 仰望去
[00:39:57.400 --> 00:40:02.400]  擴闊我汗雨淋漓
[00:40:02.400 --> 00:40:05.400]  祢卻仍在依然願意
[00:40:05.400 --> 00:40:11.400]  一再抹掉我淚傷
[00:40:11.400 --> 00:40:14.400]  我在迷霧裡沉下去
[00:40:14.400 --> 00:40:19.400]  走進寂寞漆黑裡
[00:40:19.400 --> 00:40:22.400]  試問誰在意 誰願意
[00:40:22.400 --> 00:40:27.400]  把我絕地往上推
[00:40:27.400 --> 00:40:30.400]  祢在榮耀裡 仰望去
[00:40:30.400 --> 00:40:36.400]  擴闊我汗雨淋漓
[00:40:36.400 --> 00:40:38.400]  祢在榮耀裡 仰望去
[00:40:38.400 --> 00:40:45.400]  一再抹掉我淚傷
[00:40:45.400 --> 00:40:52.400]  因為國道 權力 榮耀 全是祢的
[00:40:52.400 --> 00:40:58.400]  直到永遠
[00:40:58.400 --> 00:41:05.400]  我們再一次去呼喊祢
[00:41:05.400 --> 00:41:13.400]  我像這黑火 投注照亮我的身
[00:41:13.400 --> 00:41:21.400]  我願用心機 祢說 給祢更新
[00:41:21.400 --> 00:41:28.400]  昨晚同雙手 伸上萬油煮酒
[00:41:28.400 --> 00:41:33.400]  煙霧 困激灰暗 何處光輝
[00:41:33.400 --> 00:41:41.400]  看得祢是一年 或是下落昏黃
[00:41:41.400 --> 00:41:50.400]  試問祢身邊 何過 盤對肩膀
[00:41:50.400 --> 00:41:57.400]  昨晚同雙手 伸上萬油煮酒
[00:41:57.400 --> 00:42:02.400]  煙霧 困激灰暗 何處光輝
[00:42:02.400 --> 00:42:05.400]  山內處
[00:42:05.400 --> 00:42:08.400]  我們繼續在祢面前禱告
[00:42:08.400 --> 00:42:12.400]  我們有時候真的不懂得去面對這些試探
[00:42:12.400 --> 00:42:14.400]  但主一日求祢,祢的話
[00:42:14.400 --> 00:42:17.400]  祢的光,光照我們前面的路
[00:42:17.400 --> 00:42:20.400]  當我們慢慢去成長
[00:42:20.400 --> 00:42:23.400]  被祢的權力淋到我們身上的時候
[00:42:23.400 --> 00:42:25.400]  我們要去回饋祢
[00:42:25.400 --> 00:42:28.400]  主,我們不是想用這些權力或權柄
[00:42:28.400 --> 00:42:30.400]  去為自己得到好處
[00:42:30.400 --> 00:42:32.400]  改變我們的心
[00:42:32.400 --> 00:42:34.400]  以致我們可以仰望著祢
[00:42:34.400 --> 00:42:36.400]  我們可以依靠著祢
[00:42:36.400 --> 00:42:38.400]  可以聽祢的話
[00:42:38.400 --> 00:42:40.400]  我們可以信服祢
[00:42:40.400 --> 00:42:43.400]  求祢給我們一份安全感
[00:42:43.400 --> 00:42:47.400]  來自於祢和我們之間的關係
[00:42:47.400 --> 00:42:50.400]  是祢所給我們的身分
[00:42:50.400 --> 00:42:54.400]  讓我們可以不再受到我們的環境
[00:42:54.400 --> 00:42:57.400]  或是慾望所牽引著我們
[00:42:57.400 --> 00:43:00.400]  求祢,神是我們很軟弱的器皿
[00:43:00.400 --> 00:43:02.400]  但這一刻我們呼求祢
[00:43:02.400 --> 00:43:05.400]  祢就在我們面前去拖帶著我們
[00:43:05.400 --> 00:43:07.400]  祝福我們
[00:43:07.400 --> 00:43:08.400]  就像我們今天競猛一樣
[00:43:08.400 --> 00:43:10.400]  我們成為祢的光
[00:43:10.400 --> 00:43:12.400]  我們成為光的時候
[00:43:12.400 --> 00:43:15.400]  就讓世人見到你自己的榮耀
[00:43:15.400 --> 00:43:18.400]  我們有這個盼望,有這個渴想
[00:43:18.400 --> 00:43:21.400]  求祢使用我們,更新我們,醫治我們
[00:43:21.400 --> 00:43:24.400]  我們有時候可能都被權力所傷害過
[00:43:24.400 --> 00:43:28.400]  但今天,祢的更大的權力就是釋放我們
[00:43:28.400 --> 00:43:31.400]  以致我們不再被罪群綁
[00:43:31.400 --> 00:43:32.400]  我們感謝祢
[00:43:32.400 --> 00:43:37.400]  以償祂的祈求,奉愛之類的生命祈求。阿們。

