
[00:00:00.000 --> 00:00:05.120]  這對就是林前十三的May和John這對夫婦
[00:41:43.000 --> 00:42:02.000]  《打開心》
[00:42:02.000 --> 00:42:05.000]  請開我眼
[00:42:05.000 --> 00:42:09.000]  打開我心
[00:42:09.000 --> 00:42:15.000]  明白你有多深愛我
[00:42:15.000 --> 00:42:19.000]  請釋放我
[00:42:19.000 --> 00:42:23.000]  虛有自我
[00:42:23.000 --> 00:42:25.000]  能否說
[00:42:25.000 --> 00:42:29.000]  再有的願要你
[00:42:29.000 --> 00:42:33.000]  請改變我
[00:42:33.000 --> 00:42:37.000]  天秤有心
[00:42:37.000 --> 00:42:44.000]  明白我有多麼需要你
[00:42:44.000 --> 00:42:47.000]  心甘求你
[00:42:47.000 --> 00:42:51.000]  盡你懷愛
[00:42:51.000 --> 00:42:58.000]  讓我永遠跟隨著你
[00:42:58.000 --> 00:43:03.000]  你為我的身受洗
[00:43:03.000 --> 00:43:08.000]  愛去我的我為你笑神
[00:43:08.000 --> 00:43:12.000]  笑我和我心一位
[00:43:12.000 --> 00:43:17.000]  我為你張開那口
[00:43:17.000 --> 00:43:21.000]  讓世界都聲昌熱力讚揚
[00:43:21.000 --> 00:43:26.000]  願你全力大愛
[00:43:26.000 --> 00:43:31.000]  我為你舉起兩手
[00:43:31.000 --> 00:43:34.000]  寧願高舉兩盞
[00:43:34.000 --> 00:43:40.000]  祝我神 祝我和我心相愛
[00:43:40.000 --> 00:43:45.000]  我為你傾出那手
[00:43:45.000 --> 00:43:48.000]  聽天世間談愛
[00:43:48.000 --> 00:43:50.000]  放下怨和
[00:43:50.000 --> 00:43:55.000]  願天晴作伴侶
[00:43:55.000 --> 00:43:57.000]  你是我神
[00:43:57.000 --> 00:43:59.000]  你是我和
[00:43:59.000 --> 00:44:03.000]  我永遠
[00:44:03.000 --> 00:44:05.000]  永存我神
[00:44:05.000 --> 00:44:10.000]  天地真人
[00:44:10.000 --> 00:44:18.000]  明白你
[00:44:19.000 --> 00:44:21.000]  我們一起起來
[00:44:21.000 --> 00:44:25.000]  一起禱告吧
[00:44:25.000 --> 00:44:28.000]  主耶穌啊
[00:44:28.000 --> 00:44:30.000]  上次心裡火熱
[00:44:30.000 --> 00:44:32.000]  不知道什麼時候
[00:44:32.000 --> 00:44:34.000]  但我們不想再那麼麻木
[00:44:34.000 --> 00:44:37.000]  我們不想被這個世界包圍
[00:44:37.000 --> 00:44:39.000]  我們只想單眼地
[00:44:39.000 --> 00:44:42.000]  單單地去仰望耶穌
[00:44:42.000 --> 00:44:44.000]  我願意你復活的大能
[00:44:44.000 --> 00:44:46.000]  將在我們面前
[00:44:46.000 --> 00:44:48.000]  復活節不是不想消費
[00:44:48.000 --> 00:44:50.000]  不是計劃旅行的日子
[00:44:50.000 --> 00:44:51.000]  在使徒主耶穌
[00:44:51.000 --> 00:44:53.000]  你為我們犧牲
[00:44:53.000 --> 00:44:54.000]  你大愛
[00:44:54.000 --> 00:44:56.000]  你復活的全能
[00:44:56.000 --> 00:44:59.000]  剛才我們透過三首詩歌演唱
[00:44:59.000 --> 00:45:01.000]  或者甚至我們的回應
[00:45:01.000 --> 00:45:04.000]  願上帝在我們生命裡工作
[00:45:04.000 --> 00:45:05.000]  我們的禱告仰望
[00:45:05.000 --> 00:45:07.000]  奉耶穌名頭
[00:45:07.000 --> 00:45:09.000]  阿們 請坐
[00:45:09.000 --> 00:45:10.000]  我去找找看吧

