
[00:00:00.000 --> 00:00:02.920]  很高興可以在新的一年
[00:36:40.280 --> 00:36:41.280]  糧食
[00:36:41.280 --> 00:36:44.280]  疫情的時候我們收藏口罩
[00:36:44.280 --> 00:36:45.280]  我們都會收藏
[00:36:45.280 --> 00:36:49.280]  不過我記得有位中學時認識的同學
[00:36:49.280 --> 00:36:52.280]  他收藏的東西很有價值
[00:36:52.280 --> 00:36:54.280]  就是可口可樂
[00:36:54.280 --> 00:36:56.280]  從他中學開始
[00:36:56.280 --> 00:37:00.280]  他收集世界各地和可口可樂相關的產品
[00:37:00.280 --> 00:37:05.280]  無論鎖匙扣、乳力、海報、畫冊、杯碟、毛巾、背囊、支卒
[00:37:05.280 --> 00:37:06.280]  各式各樣大大小小
[00:37:06.280 --> 00:37:08.280]  有幾千件這麼多
[00:37:08.280 --> 00:37:10.280]  不過最令他自豪的是什麼呢?
[00:37:10.280 --> 00:37:12.280]  就是可樂罐
[00:37:12.280 --> 00:37:13.280]  不知道大家有沒有見過
[00:37:13.280 --> 00:37:17.280]  不同世界、不同款式、不同文字的可樂罐
[00:37:17.280 --> 00:37:19.280]  他一知道你去旅行
[00:37:19.280 --> 00:37:20.280]  他只有一件事
[00:37:20.280 --> 00:37:22.280]  平時不會跟你說話
[00:37:22.280 --> 00:37:23.280]  平時會跟你說
[00:37:23.280 --> 00:37:27.280]  你記得要幫我買哪個可樂罐
[00:37:27.280 --> 00:37:31.280]  這個同學實在太喜歡可口可樂了
[00:37:31.280 --> 00:37:34.280]  家裡已經無法放置了
[00:37:34.280 --> 00:37:37.280]  於是前幾年他忽發奇想
[00:37:37.280 --> 00:37:40.280]  不如我租一個迷你倉
[00:37:40.280 --> 00:37:42.280]  租了迷你倉
[00:37:42.280 --> 00:37:45.280]  把他心愛的物品放置進去
[00:37:45.280 --> 00:37:48.280]  迷你倉24小時都開放
[00:37:48.280 --> 00:37:50.280]  他偶爾會說
[00:37:50.280 --> 00:37:53.280]  看看收藏品就很開心了
[00:37:53.280 --> 00:37:55.280]  非常開心
[00:37:55.280 --> 00:37:56.280]  不僅如此
[00:37:56.280 --> 00:37:59.280]  他竟然喜歡到一個地步
[00:37:59.280 --> 00:38:03.280]  他把每一項可口可樂的紀念品
[00:38:03.280 --> 00:38:07.280]  都用Excel檔案打下
[00:38:07.280 --> 00:38:08.280]  定期整理
[00:38:08.280 --> 00:38:11.280]  他不惜工本租地方
[00:38:11.280 --> 00:38:14.280]  我們在聽的時候就想起
[00:38:14.280 --> 00:38:17.280]  這個人真的很喜歡他的收藏品
[00:38:17.280 --> 00:38:19.280]  很珍惜
[00:38:19.280 --> 00:38:20.280]  有時我會想
[00:38:20.280 --> 00:38:22.280]  若果我們每一個跟隨主的人
[00:38:22.280 --> 00:38:26.280]  都能夠成為一個感恩的收藏家
[00:38:26.280 --> 00:38:29.280]  把上帝給我們的恩典
[00:38:29.280 --> 00:38:30.280]  統統記下
[00:38:30.280 --> 00:38:33.280]  我相信我們面對人生各樣的難處
[00:38:33.280 --> 00:38:36.280]  我們更有力去跨過
[00:38:36.280 --> 00:38:38.280]  很多時候我們提到感恩
[00:38:38.280 --> 00:38:40.280]  我們往往都會想起
[00:38:40.280 --> 00:38:42.280]  神對人的幫助、供應
[00:38:42.280 --> 00:38:44.280]  在危難裡的拯救
[00:38:44.280 --> 00:38:49.280]  這些當然必須成為感恩的收藏品
[00:38:49.280 --> 00:38:52.280]  不過原來還有一些限量版的收藏品
[00:38:52.280 --> 00:38:54.280]  那些價值更高
[00:38:54.280 --> 00:38:55.280]  是什麼呢?
[00:38:55.280 --> 00:38:59.280]  原來恩典的限量版收藏品
[00:38:59.280 --> 00:39:04.280]  就是神透過人生某些逆境
[00:39:04.280 --> 00:39:08.280]  磨練我們對祂的信靠、堅忍
[00:39:08.280 --> 00:39:10.280]  溫柔、喜樂等等
[00:39:10.280 --> 00:39:12.280]  看不見的品格
[00:39:13.280 --> 00:39:16.280]  這些就是限量版的收藏品
[00:39:16.280 --> 00:39:18.280]  所謂限量就是不會經常供應
[00:39:18.280 --> 00:39:19.280]  都是感恩的
[00:39:19.280 --> 00:39:21.280]  不要經常供應一些逆境
[00:39:21.280 --> 00:39:23.280]  不過當逆境來到的時候
[00:39:23.280 --> 00:39:26.280]  我們能否有眼光看見
[00:39:26.280 --> 00:39:29.280]  這些正是一個大好的良機
[00:39:29.280 --> 00:39:31.280]  神給我們一個很大的禮物
[00:39:31.280 --> 00:39:33.280]  去磨練我們對祂的信靠
[00:39:33.280 --> 00:39:38.280]  具體而有系統地收藏上帝的恩典
[00:39:38.280 --> 00:39:42.280]  對我們每一位弟兄姊妹都非常重要
[00:39:42.280 --> 00:39:44.280]  為什麼呢?
[00:39:44.280 --> 00:39:47.280]  因為每一件事情背後
[00:39:47.280 --> 00:39:52.280]  所說的就是上帝對我們每一個人
[00:39:52.280 --> 00:39:54.280]  身上真實的愛
[00:39:54.280 --> 00:39:59.280]  弟兄姊妹我們人都是有一種善忘的傾向
[00:39:59.280 --> 00:40:02.280]  當上帝給我們的恩典和幫助
[00:40:02.280 --> 00:40:03.280]  事情過了
[00:40:03.280 --> 00:40:05.280]  我們轉個頭就不記得
[00:40:05.280 --> 00:40:07.280]  新一年剛剛開始
[00:40:07.280 --> 00:40:12.280]  我邀請大家每天記下三件感恩的事情
[00:40:12.280 --> 00:40:13.280]  用什麼方式記都可以
[00:40:13.280 --> 00:40:14.280]  拍照也可以
[00:40:14.280 --> 00:40:15.280]  寫一句也可以
[00:40:15.280 --> 00:40:17.280]  三件每天
[00:40:17.280 --> 00:40:19.280]  一年就365天
[00:40:19.280 --> 00:40:20.280]  即是多少件呢?
[00:40:20.280 --> 00:40:22.280]  過千件了
[00:40:22.280 --> 00:40:24.280]  一個過千件
[00:40:24.280 --> 00:40:25.280]  好像剛才的可口可樂
[00:40:25.280 --> 00:40:27.280]  幾千件已經是收藏家
[00:40:27.280 --> 00:40:30.280]  如果我們能夠三件感恩的事情
[00:40:30.280 --> 00:40:31.280]  一年之後
[00:40:31.280 --> 00:40:35.280]  我們就是一個不折不扣的感恩收藏家
[00:40:35.280 --> 00:40:40.280]  我不知道今天的訊息對你有什麼提醒
[00:40:40.280 --> 00:40:42.280]  新一年你如何向神立志?
[00:40:42.280 --> 00:40:46.280]  我們現在請詩琴為我們彈奏音樂
[00:40:46.280 --> 00:40:48.280]  讓我們有兩三分鐘
[00:40:48.280 --> 00:40:50.280]  在神面前立志
[00:40:50.280 --> 00:41:19.280]  《感恩之母》
[00:41:19.280 --> 00:41:20.280]  弟兄姊妹
[00:41:20.280 --> 00:41:23.280]  在人生的抉擇裡
[00:41:23.280 --> 00:41:26.280]  你願不願意付代價
[00:41:26.280 --> 00:41:28.280]  去成為一個遵命
[00:41:28.280 --> 00:41:37.280]  全心全意依靠上帝的人呢?
[00:41:37.280 --> 00:41:41.280]  我鼓勵你這一刻向神立志
[00:41:41.280 --> 00:42:02.280]  《感恩之母》
[00:42:02.280 --> 00:42:04.280]  讓我們一起禱告
[00:42:05.280 --> 00:42:09.280]  我們剛才弟兄姊妹在你面前立志
[00:42:09.280 --> 00:42:10.280]  你也聽見了
[00:42:10.280 --> 00:42:12.280]  願主你親自建立我們
[00:42:12.280 --> 00:42:14.280]  在人生的旅途
[00:42:14.280 --> 00:42:16.280]  求主幫助我們認定
[00:42:16.280 --> 00:42:18.280]  你是我們最大的保障
[00:42:18.280 --> 00:42:20.280]  即使面對刑警
[00:42:20.280 --> 00:42:23.280]  仍然可以學習專一依靠你
[00:42:23.280 --> 00:42:25.280]  求主你不單止
[00:42:25.280 --> 00:42:29.280]  讓我們為你所供應的一切感恩
[00:42:29.280 --> 00:42:30.280]  我們更加重要的是
[00:42:30.280 --> 00:42:32.280]  求主去引導我們
[00:42:32.280 --> 00:42:36.280]  成為一個感恩限量版的收藏家
[00:42:36.280 --> 00:42:39.280]  要收藏在人生的艱難裡
[00:42:39.280 --> 00:42:42.280]  你所給我們土利喜悅的品格
[00:42:42.280 --> 00:42:44.280]  求主幫助我們
[00:42:44.280 --> 00:42:45.280]  兼顧我們
[00:42:45.280 --> 00:42:47.280]  奉主耶穌基督得勝的名字祈求
[00:42:47.280 --> 00:42:48.280]  阿門

